trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.732,1,1,0.8556663450144697,1.732,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.709,2,1,0.4629878319974523,1.709,,023,sst_trial_order_1A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.832,,1,[],1.8319999999999999,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.812,2,1,0.6263749039790127,1.812,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.916,1,1,0.46276228097849526,1.916,,023,sst_trial_order_1A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.817,,1,[],1.817,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.153,1,1,0.5458894059993327,2.153,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.097,2,1,0.5855817599804141,2.097,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.771,1,1,0.4584299689740874,1.771,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.768,2,1,0.5477855210192502,1.768,,023,sst_trial_order_1A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.10000000000000002,0.709,1,0,0.5184956630109809,1.640504336989019,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.861,2,1,0.7130210169998463,1.861,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.834,1,1,0.462474847008707,1.834,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.83,2,1,0.5432817850087304,1.83,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,1.202,1,1,0.6712549439980648,2.202,,023,sst_trial_order_1A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.05000000000000002,0.929,2,0,0.40084204298909754,1.9281579570109026,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.705,1,1,0.46494322599028237,1.705,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.953,1,1,0.5853275749832392,1.9529999999999998,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,0.795,2,1,0.5032470370060764,1.795,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.91,1,1,0.4630772359960247,1.9100000000000001,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.975,1,1,0.6267196409753524,1.975,,023,sst_trial_order_1A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.10000000000000002,0.708,,1,[],1.708,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.838,2,1,0.5834930640121456,1.838,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.794,1,1,0.5029902959940955,1.794,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.835,2,1,0.5446416049962863,1.835,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.726,1,1,0.41958761698333547,1.726,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,1.514,2,1,0.5079735319886822,2.5140000000000002,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,1.028,2,1,0.6693521930137649,2.028,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.849,1,1,0.4566776310093701,1.849,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.807,2,1,0.545565815991722,1.807,,023,sst_trial_order_1A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.05000000000000002,0.87,1,0,0.4417006880103145,1.8282993119896858,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,0.826,2,1,0.5043407669872977,1.826,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.737,1,1,0.5063038049847819,1.737,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,0.853,2,1,0.5443393859895878,1.853,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.74,1,1,0.5058441459841561,1.74,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.835,1,1,0.6295175080012996,1.835,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,0.848,2,1,0.6710672300250735,1.8479999999999999,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,0.983,2,1,0.5589000350155402,1.983,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.725,1,1,0.5437965379969683,1.725,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.717,1,1,0.628203495987691,1.717,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,0.701,2,1,0.6261894810013473,1.701,,023,sst_trial_order_1A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.10000000000000002,1.646,,1,[],2.6459999999999995,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.736,1,1,0.5472070530231576,1.736,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.855,1,1,0.6301367630076129,1.855,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.903,2,1,0.5017511420010123,1.903,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.802,2,1,0.5845236319873948,1.802,,023,sst_trial_order_1A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.768,,1,[],1.768,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.779,2,1,0.6711448240093887,1.779,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.703,1,1,0.503428245021496,1.7029999999999998,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.941,1,1,0.6277804629935417,1.9409999999999998,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.779,1,1,0.629541154979961,1.779,,023,sst_trial_order_1A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.902,,1,[],1.902,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.948,2,1,0.5008010710007511,1.948,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.706,2,1,0.547133008018136,1.706,,023,sst_trial_order_1A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.73,2,0,0.5456982150208205,1.6843017849791795,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.883,1,1,0.6655251520278398,1.883,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.951,1,1,0.5036083429877181,1.951,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.749,1,1,0.8358543869981077,1.749,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.722,2,1,0.7535684439935721,1.722,,023,sst_trial_order_1A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.706,,1,[],1.7059999999999997,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.711,1,1,0.6700840000121389,1.7109999999999999,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.227,1,1,0.5055939239973668,2.2270000000000003,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.907,2,1,0.5203697629913222,1.907,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.747,2,1,0.6300705210014712,1.7469999999999999,,023,sst_trial_order_1A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,1.533,2,0,0.5376752160082106,2.4953247839917894,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.026,1,1,0.5846976469911169,2.026,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.533,2,1,0.5844876580231357,2.533,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.844,1,1,0.5061079750012141,1.8439999999999999,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.904,2,1,0.5045854999916628,1.904,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.823,2,1,0.6707964680099394,1.823,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.754,1,1,0.6710969079867937,1.754,,023,sst_trial_order_1A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,1.116,,1,[],2.1159999999999997,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.864,2,1,0.6715277240145952,1.8639999999999999,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.093,1,1,0.5063274069980253,2.093,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,1.344,2,1,0.503055573994061,2.3440000000000003,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.957,1,1,0.45830825000302866,1.9569999999999999,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.968,2,1,0.4174958920048084,1.968,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.781,1,0,0.42184077101410367,1.7810000000000001,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.714,1,1,0.5446631780068856,1.714,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.779,1,1,0.6286815799830947,1.779,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.961,2,1,0.6676500379981007,1.9609999999999999,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.799,2,1,0.5869045330036897,1.799,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,1.308,2,1,0.46166126301977783,2.308,,023,sst_trial_order_1A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.796,1,0,0.5458764790091664,1.7501235209908337,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.718,1,1,0.5878375199972652,1.718,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.258,1,1,0.4616733140137512,2.258,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.026,2,1,0.5446822249796242,2.026,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.531,1,1,0.586530386004597,2.5309999999999997,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.874,2,1,0.5854129569779616,1.874,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.923,1,1,0.6298601389862597,1.923,,023,sst_trial_order_1A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.602,2,1,0.4652033449965529,2.6020000000000003,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.827,1,1,0.5445961389923468,1.827,,023,sst_trial_order_1A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,0.732,,1,[],1.732,,023,sst_trial_order_1A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.728,1,1,0.5457414030097425,1.728,,023,sst_trial_order_1A.csv,R
