trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.888,1,1,0.515681279997807,1.888,,004,sst_trial_order_9B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.728,2,1,0.3364034059995902,1.728,,004,sst_trial_order_9B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.714,,1,[],1.714,,004,sst_trial_order_9B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.773,2,1,0.4048211560002528,1.7730000000000001,,004,sst_trial_order_9B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.905,1,1,0.4201050249976106,1.905,,004,sst_trial_order_9B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.714,,1,[],1.7140000000000002,,004,sst_trial_order_9B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.713,1,1,0.4032857049969607,1.713,,004,sst_trial_order_9B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.752,2,1,0.3365749529984896,1.752,,004,sst_trial_order_9B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.788,1,1,0.5350813890036079,1.788,,004,sst_trial_order_9B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.024,2,1,0.3021992459980538,2.024,,004,sst_trial_order_9B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.759,2,1,0.5191003650033963,1.759,,004,sst_trial_order_9B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.743,1,1,0.37348768399533583,1.7429999999999999,,004,sst_trial_order_9B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.739,2,1,0.3869625890001771,1.7389999999999999,,004,sst_trial_order_9B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.076,1,1,0.3715208180001355,2.076,,004,sst_trial_order_9B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.922,2,0,0.36249711499840487,1.9220000000000002,,004,sst_trial_order_9B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.10000000000000002,1.239,1,0,0.3711096120023285,2.3178903879976716,,004,sst_trial_order_9B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.915,1,1,0.487335575002362,1.915,,004,sst_trial_order_9B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,1.121,2,1,0.33735072999843396,2.121,,004,sst_trial_order_9B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.709,1,1,0.37850458300090395,1.709,,004,sst_trial_order_9B.csv,R
