trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,732,None,0,0,0,0,1,1,1,0.7124616060173139,go,0.05,0.732,1.732,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,709,None,0,1,1,1,,2,1,0.36998840799788013,go,0.05,0.709,1.709,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,832,None,0,2,2,2,,None,1,,stop,0.1,0.832,1.8319999999999999,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,812,None,0,3,3,3,,2,1,0.4007545110071078,go,0.1,0.812,1.812,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,916,None,0,4,4,4,,1,1,0.33747833903180435,go,0.1,0.916,1.916,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,817,None,0,5,5,5,,None,1,,stop,0.15000000000000002,0.817,1.817,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,1153,None,0,6,6,6,,1,1,0.4431005690130405,go,0.15000000000000002,1.153,2.153,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,1097,None,0,7,7,7,,2,1,0.30906856898218393,go,0.15000000000000002,1.097,2.097,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,771,None,0,8,8,8,,1,1,0.32886312901973724,go,0.15000000000000002,0.771,1.771,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,768,None,0,9,9,9,,2,1,0.3378156460239552,go,0.15000000000000002,0.768,1.768,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,709,None,0,10,10,10,,1,0,0.32035659899702296,stop,0.10000000000000002,0.709,1.838643401002977,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,861,None,0,11,11,11,,2,1,0.3600486500072293,go,0.10000000000000002,0.861,1.861,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,834,None,0,12,12,12,,1,1,0.29465948801953346,go,0.10000000000000002,0.834,1.834,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,830,None,0,13,13,13,,2,1,0.37613748700823635,go,0.10000000000000002,0.83,1.83,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,1202,None,0,14,14,14,,1,1,0.4423794290050864,go,0.10000000000000002,1.202,2.202,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,929,None,0,15,15,15,,2,0,0.342607680009678,stop,0.05000000000000002,0.929,1.9863923199903222,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,705,None,0,16,16,16,,1,1,0.39257464196998626,go,0.05000000000000002,0.705,1.705,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,953,None,0,17,17,17,,1,1,0.5446527689928189,go,0.05000000000000002,0.953,1.9529999999999998,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,795,None,0,18,18,18,,2,1,0.4442935270490125,go,0.05000000000000002,0.795,1.795,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,910,None,0,19,19,19,,1,1,0.476905785035342,go,0.05000000000000002,0.91,1.9100000000000001,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,975,None,0,20,20,20,,1,1,0.47487535601248965,go,0.05000000000000002,0.975,1.975,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,708,None,0,21,21,21,,None,1,,stop,0.10000000000000002,0.708,1.708,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,838,None,0,22,22,22,,2,1,0.34076710999943316,go,0.10000000000000002,0.838,1.838,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,794,None,0,23,23,23,,1,1,0.4068361970130354,go,0.10000000000000002,0.794,1.794,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,835,None,0,24,24,24,,2,1,0.40938803396420553,go,0.10000000000000002,0.835,1.835,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,726,None,0,25,25,25,,1,1,0.39307134301634505,go,0.10000000000000002,0.726,1.726,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,1514,None,0,26,26,26,,2,1,0.35876822198042646,go,0.10000000000000002,1.514,2.5140000000000002,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,1028,None,0,27,27,27,,2,1,0.49305303499568254,go,0.10000000000000002,1.028,2.028,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Left_Arrow.bmp,None,1,849,None,0,28,28,28,,1,1,0.42308122100075707,go,0.10000000000000002,0.849,1.849,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
go,sst_images/Right_Arrow.bmp,None,2,807,None,0,29,29,29,,2,1,0.3976390010211617,go,0.10000000000000002,0.807,1.807,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,870,None,0,30,30,30,,1,0,0.37603342201327905,stop,0.05000000000000002,0.87,1.8939665779867212,021,Scanner,R,1,2019_Aug_31_1137,SST,3.0.7,60.098332037466875,
