trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,0,0,0,2,0,0.9749137209992114,go,0.05,0.955,1.955,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,1,1,1,1,0,0.44394554700011213,go,0.05,0.925,1.925,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,2,2,2,2,1,0.7107189549997202,go,0.05,0.925,1.925,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Left_Arrow.BMP,None,1,865,None,0,3,3,3,1,1,0.6864974469999652,go,0.05,0.865,1.865,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,4,4,4,1,1,0.5242563049996534,go,0.05,1.045,2.045,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,790,None,0,5,5,5,None,1,,stop,0.1,0.79,1.79,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Right_Arrow.BMP,None,2,745,None,0,6,6,6,1,0,0.7254782810005054,go,0.1,0.745,1.745,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Left_Arrow.BMP,None,1,820,None,0,7,7,7,1,1,0.6437035949993515,go,0.1,0.82,1.8199999999999998,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Right_Arrow.BMP,None,2,1090,None,0,8,8,8,2,1,0.709886650000044,go,0.1,1.09,2.09,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Right_Arrow.BMP,None,2,700,None,0,9,9,9,2,1,0.6393657919998077,go,0.1,0.7,1.7,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,10,10,10,1,1,0.45778239799983567,go,0.1,0.76,1.76,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,880,None,0,11,11,11,None,1,,stop,0.15000000000000002,0.88,1.8800000000000001,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
go,sst_images/Right_Arrow.BMP,None,2,730,None,0,12,12,12,2,1,0.6571822300002168,go,0.15000000000000002,0.73,1.73,017,Practice,R,2,2019_Sep_04_0931,SST,3.0.7,60.07680795866437,
