trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.72,1,1,0.733485056029167,1.72,,024,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.815,2,1,0.545906666025985,1.815,,024,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.769,2,1,0.5425535030080937,1.7690000000000001,,024,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05,0.816,1,1,0.5462031899951398,1.8159999999999998,,024,sst_trial_order_6A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.721,,1,[],1.721,,024,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.888,1,1,0.4215633600251749,1.888,,024,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.9,2,1,0.5430963169783354,1.9,,024,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,1.264,1,1,0.45838309498503804,2.2640000000000002,,024,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.744,2,1,0.5459839639952406,1.744,,024,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.794,2,1,0.5314278989681043,1.794,,024,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.901,1,1,0.5457931529963389,1.901,,024,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.882,2,1,0.6279091609758325,1.8820000000000001,,024,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.732,1,1,0.5860983860329725,1.732,,024,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,1.173,1,1,0.5041943840333261,2.173,,024,sst_trial_order_6A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.05,1.189,1,0,0.4603679819847457,2.1286320180152543,,024,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05,0.755,1,1,0.49906305701006204,1.755,,024,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.806,2,1,0.5063146280008368,1.806,,024,sst_trial_order_6A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.1,0.924,,1,[],1.924,,024,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,1.139,1,1,0.5047145920107141,2.1390000000000002,,024,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.725,1,1,0.46161548903910443,1.725,,024,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.974,2,1,0.5815679539809935,1.974,,024,sst_trial_order_6A.csv,R
