trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.924,1,1,0.6886657860013656,1.924,,026,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.771,2,1,0.46113344898913056,1.771,,026,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.954,,1,[],1.954,,026,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.902,2,1,0.5445822009933181,1.9020000000000001,,026,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.711,1,1,0.5062931290012784,1.7109999999999999,,026,sst_trial_order_11A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.718,,1,[],1.7180000000000002,,026,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.875,1,1,0.5457054949947633,1.875,,026,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.798,2,1,0.5047706490149722,1.798,,026,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.794,1,1,0.5823301229975186,1.794,,026,sst_trial_order_11A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.704,,1,[],1.704,,026,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.731,2,1,0.46318169799633324,1.7309999999999999,,026,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.715,2,1,0.5051702479831874,1.7149999999999999,,026,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.879,2,0,0.5152793260058388,1.8637206739941612,,026,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.153,1,1,0.545461528992746,2.153,,026,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.426,2,1,0.7515156099689193,2.426,,026,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.776,1,1,0.629333984979894,1.776,,026,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.757,1,1,0.585993311018683,1.7570000000000001,,026,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.735,1,1,0.5862524910480715,1.7349999999999999,,026,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,0.855,,1,[],1.8549999999999998,,026,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.787,2,1,0.545784490997903,1.787,,026,sst_trial_order_11A.csv,R
