trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,713,None,0,0,0,0,2,1,1,0.6437924560159445,go,0.05,0.713,1.713,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,767,None,0,1,1,1,,None,1,,stop,0.1,0.767,1.767,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,928,None,0,2,2,2,,2,1,0.42244170600315556,go,0.1,0.928,1.928,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,735,None,0,3,3,3,,2,1,0.8294864440103993,go,0.1,0.735,1.7349999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,1380,None,0,4,4,4,,1,1,0.5440510020125657,go,0.1,1.38,2.38,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,769,None,0,5,5,5,,1,1,0.583909005013993,go,0.1,0.769,1.7690000000000001,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,884,None,0,6,6,6,,None,1,,stop,0.15000000000000002,0.884,1.8840000000000001,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,732,None,0,7,7,7,,2,1,0.37691902299411595,go,0.15000000000000002,0.732,1.732,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,847,None,0,8,8,8,,1,1,0.3777956640115008,go,0.15000000000000002,0.847,1.847,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1278,None,0,9,9,9,,None,1,,stop,0.2,1.278,2.2779999999999996,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,701,None,0,10,10,10,,2,1,0.45723591998103075,go,0.2,0.701,1.701,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,1480,None,0,11,11,11,,1,0,0.3786022540007252,go,0.2,1.48,2.48,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,935,None,0,12,12,12,,1,1,0.3707708290021401,go,0.2,0.935,1.935,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,1533,None,0,13,13,13,,2,1,0.46010781201766804,go,0.2,1.533,2.533,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,747,None,0,14,14,14,,1,1,0.4209611510159448,go,0.2,0.747,1.7469999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,1758,None,0,15,15,15,,1,1,0.5446849720028695,go,0.2,1.758,2.758,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,818,None,0,16,16,16,,1,1,0.6314694650063757,go,0.2,0.818,1.818,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,833,None,0,17,17,17,,2,1,0.4636056680174079,go,0.2,0.833,1.833,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1248,None,0,18,18,18,,2,0,0.5252882559725549,stop,0.15000000000000002,1.248,2.222711744027445,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,1081,None,0,19,19,19,,1,1,0.4201862179907039,go,0.15000000000000002,1.081,2.081,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,872,None,0,20,20,20,,1,1,0.5434690129768569,go,0.15000000000000002,0.872,1.8719999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,820,None,0,21,21,21,,1,0,0.37876433599740267,go,0.15000000000000002,0.82,1.8199999999999998,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,702,None,0,22,22,22,,1,1,0.33877888999995776,go,0.15000000000000002,0.702,1.702,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,833,None,0,23,23,23,,2,1,0.41985624001245014,go,0.15000000000000002,0.833,1.833,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,795,None,0,24,24,24,,1,1,0.37795287001063116,go,0.15000000000000002,0.795,1.795,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,846,None,0,25,25,25,,2,1,0.3755865949788131,go,0.15000000000000002,0.846,1.846,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,707,None,0,26,26,26,,1,0,0.37603034600033425,go,0.15000000000000002,0.707,1.7069999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,811,None,0,27,27,27,,1,1,0.37667105498258024,go,0.15000000000000002,0.811,1.811,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1022,None,0,28,28,28,,None,1,,stop,0.2,1.022,2.022,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,804,None,0,29,29,29,,2,1,0.42073000100208446,go,0.2,0.804,1.804,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,741,None,0,30,30,30,,1,0,0.3782174559892155,go,0.2,0.741,1.741,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,889,None,0,31,31,31,,1,1,0.4166463949950412,go,0.2,0.889,1.889,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,765,None,0,32,32,32,,2,0,0.4048602709954139,stop,0.15000000000000002,0.765,1.8601397290045862,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,1191,None,0,33,33,33,,2,1,0.6710358959971927,go,0.15000000000000002,1.191,2.191,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,1158,None,0,34,34,34,,1,1,0.4203480620053597,go,0.15000000000000002,1.158,2.158,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,847,None,0,35,35,35,,None,1,,stop,0.2,0.847,1.8469999999999998,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,1121,None,0,36,36,36,,2,0,0.42109849202097394,go,0.2,1.121,2.121,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1008,None,0,37,37,37,,2,0,0.5444121329928748,stop,0.15000000000000002,1.008,1.9635878670071252,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,728,None,0,38,38,38,,2,1,0.585993540007621,go,0.15000000000000002,0.728,1.728,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,812,None,0,39,39,39,,2,1,0.6711549510073382,go,0.15000000000000002,0.812,1.812,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,836,None,0,40,40,40,,1,1,0.46020180301275104,go,0.15000000000000002,0.836,1.8359999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,894,None,0,41,41,41,,1,1,0.6223376110137906,go,0.15000000000000002,0.894,1.8940000000000001,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,714,None,0,42,42,42,,None,1,,stop,0.2,0.714,1.7139999999999997,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,719,None,0,43,43,43,,2,1,0.5054217029828578,go,0.2,0.719,1.7189999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,707,None,0,44,44,44,,1,1,0.6161913029791322,go,0.2,0.707,1.7069999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,787,None,0,45,45,45,,1,1,0.5451669390022289,go,0.2,0.787,1.787,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,767,None,0,46,46,46,,2,0,0.3454559480014723,stop,0.15000000000000002,0.767,1.9215440519985276,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,783,None,0,47,47,47,,2,1,0.46070633400813676,go,0.15000000000000002,0.783,1.783,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,743,None,0,48,48,48,,1,0,0.3714114429894835,go,0.15000000000000002,0.743,1.7429999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,752,None,0,49,49,49,,2,1,0.6223015449941158,go,0.15000000000000002,0.752,1.752,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1219,None,0,50,50,50,,2,0,0.43640468298690394,stop,0.10000000000000002,1.219,2.232595317013096,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,1510,None,0,51,51,51,,1,1,0.46335592202376574,go,0.10000000000000002,1.51,2.51,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,1441,None,0,52,52,52,,1,1,0.46079804899636656,go,0.10000000000000002,1.441,2.441,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,774,None,0,53,53,53,,1,1,0.44369529897812754,go,0.10000000000000002,0.774,1.774,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,1033,None,0,54,54,54,,2,1,0.5472471410175785,go,0.10000000000000002,1.033,2.033,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,868,None,0,55,55,55,,1,0,0.3740035860100761,stop,0.05000000000000002,0.868,1.893996413989924,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,836,None,0,56,56,56,,2,1,0.495666433009319,go,0.05000000000000002,0.836,1.8359999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,713,None,0,57,57,57,,1,1,0.37872758897719905,go,0.05000000000000002,0.713,1.713,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,707,None,0,58,58,58,,1,1,0.4199455860070884,go,0.05000000000000002,0.707,1.7069999999999999,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,878,None,0,59,59,59,,1,1,0.41649420297471806,go,0.05000000000000002,0.878,1.8780000000000001,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,851,None,0,60,60,60,,1,0,0.4167687880108133,go,0.05000000000000002,0.851,1.851,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,1008,None,0,61,61,61,,1,1,0.4201899849867914,go,0.05000000000000002,1.008,2.008,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Left_Arrow.bmp,None,1,1763,None,0,62,62,62,,1,1,0.4638498639978934,go,0.05000000000000002,1.763,2.763,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,714,None,0,63,63,63,,2,1,0.45963429400580935,go,0.05000000000000002,0.714,1.714,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
go,sst_images/Right_Arrow.bmp,None,2,1009,None,0,64,64,64,,1,0,0.45826769099221565,go,0.05000000000000002,1.009,2.009,038,Scanner,R,1,2019_Aug_25_1153,SST,3.0.7,None,
