trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.72,1,1,0.6610509859892773,1.72,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.815,2,1,0.4880749060102971,1.815,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.769,2,1,0.4761976399895502,1.7690000000000001,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05,0.816,1,1,0.44370143400738016,1.8159999999999998,,006,sst_trial_order_6A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.721,,1,[],1.721,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.888,1,1,0.4411363800027175,1.888,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.9,2,1,0.32490224999492057,1.9,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,1.264,1,1,0.39367796599981375,2.2640000000000002,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.744,2,1,0.3438092099968344,1.744,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.794,2,1,0.44310448299802374,1.794,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.901,1,1,0.42685421800706536,1.901,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.882,2,1,0.37699385300220456,1.8820000000000001,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.732,1,1,0.37569944199640304,1.732,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,1.173,1,1,0.6936356920050457,2.173,,006,sst_trial_order_6A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,1.189,,1,[],2.189,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.755,1,1,0.40637181099737063,1.755,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.806,2,1,0.5737129710032605,1.806,,006,sst_trial_order_6A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.924,,1,[],1.9240000000000002,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.139,1,1,0.38610740400326904,2.1390000000000002,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.725,1,1,0.3413134479924338,1.725,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.974,2,1,0.5409142550051911,1.974,,006,sst_trial_order_6A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.25,0.729,,1,[],1.7289999999999999,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.744,1,1,0.3740337849885691,1.744,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,1.598,2,1,0.45795927800645586,2.598,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.992,1,1,0.45706467199488543,1.992,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,1.022,2,1,0.4591027429996757,2.0220000000000002,,006,sst_trial_order_6A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,0.929,2,0,0.4928830499993637,1.9861169500006364,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,1.59,2,1,0.5200192379998043,2.59,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.317,1,1,0.4347995910065947,2.317,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.832,2,1,0.537453977012774,1.8319999999999999,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.956,2,1,0.5882689700083574,1.956,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.761,1,1,0.47094460799416993,1.7610000000000001,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.709,2,1,0.534811727993656,1.709,,006,sst_trial_order_6A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.25,0.721,,1,[],1.7209999999999999,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.785,1,1,0.705134627991356,1.7850000000000001,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,1.022,1,1,0.5576030790107325,2.0220000000000002,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,2.0,2,1,0.4185391569917556,3.0,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.749,2,1,0.4039349939994281,1.749,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.826,1,1,0.6035574940033257,1.826,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.722,1,1,0.5381219890114153,1.722,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.749,1,0,0.5047796429862501,1.749,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.846,1,1,0.37088258400035556,1.846,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.792,1,1,0.4401772959972732,1.792,,006,sst_trial_order_6A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,0.775,2,0,0.3373255299957236,1.9876744700042763,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.733,2,1,0.4391708449984435,1.733,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.723,2,1,0.4054806039930554,1.7229999999999999,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.916,2,1,0.47259883300284855,1.916,,006,sst_trial_order_6A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.851,2,0,0.47229742899071425,1.8787025710092857,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.744,1,1,0.3879475019930396,1.744,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,2.0,1,1,0.5889168490102747,3.0,,006,sst_trial_order_6A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.2,1,1,0.40558198899088893,2.2,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.809,2,1,0.5404019599955063,1.8090000000000002,,006,sst_trial_order_6A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.79,2,1,0.4351876180007821,1.79,,006,sst_trial_order_6A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.816,,1,[],1.816,,006,sst_trial_order_6A.csv,R
