trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,1295,None,0,0,0,0,3,1,1,0.8302064540039282,go,0.05,1.295,2.295,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,792,None,0,1,1,1,,2,1,0.5449120900011621,go,0.05,0.792,1.792,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,738,None,0,2,2,2,,None,1,,stop,0.1,0.738,1.738,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,750,None,0,3,3,3,,2,1,0.5463265430007596,go,0.1,0.75,1.75,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,869,None,0,4,4,4,,1,1,0.5419723680242896,go,0.1,0.869,1.869,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,732,None,0,5,5,5,,1,1,0.6261158229899593,go,0.1,0.732,1.732,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,721,None,0,6,6,6,,None,1,,stop,0.15000000000000002,0.721,1.721,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,769,None,0,7,7,7,,2,1,0.5423525350051932,go,0.15000000000000002,0.769,1.7690000000000001,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,708,None,0,8,8,8,,1,1,0.5472588340053335,go,0.15000000000000002,0.708,1.708,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,838,None,0,9,9,9,,2,1,0.5000007469789125,go,0.15000000000000002,0.838,1.838,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,712,None,0,10,10,10,,2,1,0.6268382089911029,go,0.15000000000000002,0.712,1.712,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,707,None,0,11,11,11,,1,1,0.5849467419902794,go,0.15000000000000002,0.707,1.7069999999999999,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,711,None,0,12,12,12,,None,1,,stop,0.2,0.711,1.711,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,725,None,0,13,13,13,,2,1,0.5438484860060271,go,0.2,0.725,1.725,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,771,None,0,14,14,14,,1,1,0.5467662049923092,go,0.2,0.771,1.771,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,830,None,0,15,15,15,,1,1,0.546854907006491,go,0.2,0.83,1.83,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,797,None,0,16,16,16,,1,1,0.5461328859964851,go,0.2,0.797,1.7970000000000002,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,832,None,0,17,17,17,,2,1,0.6246380079828668,go,0.2,0.832,1.8319999999999999,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,762,None,0,18,18,18,,1,1,0.49765217999811284,go,0.2,0.762,1.762,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,717,None,0,19,19,19,,2,0,0.5299635469855275,stop,0.15000000000000002,0.717,1.6870364530144726,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,728,None,0,20,20,20,,1,1,0.587845380010549,go,0.15000000000000002,0.728,1.728,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,803,None,0,21,21,21,,2,1,0.7539758720085956,go,0.15000000000000002,0.803,1.803,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,781,None,0,22,22,22,,None,1,,stop,0.2,0.781,1.781,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,961,None,0,23,23,23,,1,1,0.5450825309962966,go,0.2,0.961,1.9609999999999999,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,772,None,0,24,24,24,,None,1,,stop,0.25,0.772,1.772,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,959,None,0,25,25,25,,2,1,0.6294963489926886,go,0.25,0.959,1.959,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,1111,None,0,26,26,26,,1,1,0.46568653400754556,go,0.25,1.111,2.1109999999999998,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,718,None,0,27,27,27,,2,1,0.501571878005052,go,0.25,0.718,1.718,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,750,None,0,28,28,28,,2,0,0.5382034079812001,stop,0.2,0.75,1.7617965920188,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,768,None,0,29,29,29,,2,1,0.5853256029949989,go,0.2,0.768,1.768,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,1426,None,0,30,30,30,,1,1,0.542320128006395,go,0.2,1.426,2.426,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,1700,None,0,31,31,31,,2,1,0.7961212849768344,go,0.2,1.7,2.7,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,965,None,0,32,32,32,,2,1,0.6300317929999437,go,0.2,0.965,1.9649999999999999,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,704,None,0,33,33,33,,1,1,0.6309191159962211,go,0.2,0.704,1.704,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,887,None,0,34,34,34,,2,1,0.45697681899764575,go,0.2,0.887,1.887,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,704,None,0,35,35,35,,2,0,0.5107577870076057,stop,0.15000000000000002,0.704,1.6932422129923943,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,1431,None,0,36,36,36,,1,1,0.6294908370182384,go,0.15000000000000002,1.431,2.431,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Left_Arrow.bmp,None,1,746,None,0,37,37,37,,1,1,0.5026141260168515,go,0.15000000000000002,0.746,1.746,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
go,sst_images/Right_Arrow.bmp,None,2,709,None,0,38,38,38,,2,1,0.5462169889942743,go,0.15000000000000002,0.709,1.709,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,894,None,0,39,39,39,,None,1,,stop,0.2,0.894,1.894,036,Scanner,R,1,2019_Aug_25_0934,SST,3.0.7,24.0082376479279,
