trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,1.001,1,1,0.6380382279749028,2.001,,035,sst_trial_order_6B.csv,L
stop,sst_images/Right_Arrow.bmp,none,0.1,0.729,,1,[],1.729,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.1,0.898,2,1,0.35339373000897467,1.8980000000000001,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.1,0.754,2,1,0.37017425597878173,1.754,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.1,0.714,1,1,0.3870052500278689,1.714,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.1,0.705,1,1,0.32178066798951477,1.705,,035,sst_trial_order_6B.csv,L
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,1.027,,1,[],2.0269999999999997,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.719,2,1,0.35408856795402244,1.7189999999999999,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.79,1,1,0.43753039703005925,1.79,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.786,2,1,0.45257875201059505,1.786,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.782,2,1,0.40281732799485326,1.782,,035,sst_trial_order_6B.csv,L
stop,sst_images/Left_Arrow.bmp,none,0.2,1.103,,1,[],2.1029999999999998,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.2,1.094,1,1,0.6049038080382161,2.0940000000000003,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.2,1.41,2,1,0.40463696501683444,2.41,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.2,0.916,1,1,0.4344809119938873,1.916,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.2,0.871,1,1,0.4867988559999503,1.871,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.2,1.238,1,1,0.41975116200046614,2.238,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.2,0.744,2,1,0.4534781629918143,1.744,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.2,0.811,1,1,0.5044091320014559,1.811,,035,sst_trial_order_6B.csv,L
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.725,2,0,0.4204292600043118,1.8045707399956883,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.737,1,1,0.43664959899615496,1.737,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.242,2,1,0.37170715699903667,2.242,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.46,1,1,0.3530160919763148,2.46,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.043,2,1,0.4845483349636197,2.043,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.231,1,1,0.337186008982826,2.231,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.78,2,1,0.46754719596356153,1.78,,035,sst_trial_order_6B.csv,L
stop,sst_images/Right_Arrow.bmp,none,0.2,0.865,,1,[],1.865,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.2,0.759,2,1,0.40429555298760533,1.759,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.2,0.76,1,1,0.40252932003932074,1.76,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.2,0.984,2,1,0.40485917299520224,1.984,,035,sst_trial_order_6B.csv,L
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,1.242,1,0,0.4045262099825777,2.3374737900174223,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.99,2,1,0.353109811025206,1.99,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.097,1,1,0.42189587699249387,2.097,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.93,2,1,0.4358786979573779,1.9300000000000002,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.794,1,1,0.40335513500031084,1.794,,035,sst_trial_order_6B.csv,L
stop,sst_images/Right_Arrow.bmp,none,0.2,1.348,,1,[],2.348,,035,sst_trial_order_6B.csv,L
go,sst_images/Left_Arrow.bmp,1,0.2,0.784,1,1,0.3862798699992709,1.784,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.2,0.864,2,1,0.46474669501185417,1.8639999999999999,,035,sst_trial_order_6B.csv,L
go,sst_images/Right_Arrow.bmp,2,0.2,0.705,2,1,0.4867529720067978,1.705,,035,sst_trial_order_6B.csv,L
