trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,trial_t.routineEndVal,ss_delay,iti_duration,SOA,key_response.rt,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,882,None,0,75,75,75,,1,1,go,0.2,0.882,1.8820000000000001,0.586972788994899,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,926,None,0,76,76,76,,2,1,go,0.2,0.926,1.9260000000000002,0.5060189100040589,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,816,None,0,77,77,77,,2,1,go,0.2,0.816,1.8159999999999998,0.8393236749980133,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,970,None,0,78,78,78,,1,1,go,0.2,0.97,1.97,0.5831981649971567,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,704,None,0,79,79,79,,1,1,go,0.2,0.704,1.704,0.580900198983727,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,968,None,0,80,80,80,,None,1,stop,0.25,0.968,1.968,,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,1416,None,0,81,81,81,,2,1,go,0.25,1.416,2.416,0.5054917150118854,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,777,None,0,82,82,82,,2,1,go,0.25,0.777,1.7770000000000001,0.5878854680049699,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,745,None,0,83,83,83,,2,1,go,0.25,0.745,1.745,0.5893759029859211,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,820,None,0,84,84,84,,1,1,go,0.25,0.82,1.8199999999999998,0.5891436050005723,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,937,None,0,85,85,85,,1,1,go,0.25,0.937,1.937,0.6703363900014665,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,885,None,0,86,86,86,,2,0,stop,0.2,0.885,1.8902127149945591,0.5447872850054409,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,903,None,0,87,87,87,,2,1,go,0.2,0.903,1.903,0.6697939959994983,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,740,None,0,88,88,88,,1,1,go,0.2,0.74,1.74,0.5033474400115665,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,793,None,0,89,89,89,,2,1,go,0.2,0.793,1.7930000000000001,0.5079404730058741,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,831,None,0,90,90,90,,1,1,go,0.2,0.831,1.831,0.5063020979869179,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,873,None,0,91,91,91,,2,0,stop,0.15000000000000002,0.873,1.8475867640012875,0.5254132359987125,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,719,None,0,92,92,92,,1,0,go,0.15000000000000002,0.719,1.7189999999999999,0.5876789649773855,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,960,None,0,93,93,93,,1,1,go,0.15000000000000002,0.96,1.96,0.6296312460035551,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,819,None,0,94,94,94,,1,1,go,0.15000000000000002,0.819,1.819,0.542692546005128,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,842,None,0,95,95,95,,1,1,go,0.15000000000000002,0.842,1.842,0.5033729930000845,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,823,None,0,96,96,96,,2,1,go,0.15000000000000002,0.823,1.823,0.544057367980713,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,1149,None,0,97,97,97,,1,1,go,0.15000000000000002,1.149,2.149,0.6693726730009075,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,754,None,0,98,98,98,,2,1,go,0.15000000000000002,0.754,1.754,0.5883157009957358,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,1063,None,0,99,99,99,,2,1,go,0.15000000000000002,1.063,2.0629999999999997,0.6292922350112349,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,945,None,0,100,100,100,,1,1,go,0.15000000000000002,0.945,1.9449999999999998,0.5460080289922189,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,882,None,0,101,101,101,,2,1,go,0.15000000000000002,0.882,1.8820000000000001,0.5041601789998822,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,806,None,0,102,102,102,,2,1,go,0.15000000000000002,0.806,1.806,0.545787285984261,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,736,None,0,103,103,103,,1,1,go,0.15000000000000002,0.736,1.736,0.5867609310080297,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,915,None,0,104,104,104,,1,1,go,0.15000000000000002,0.915,1.915,0.6263848039961886,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,710,None,0,105,105,105,,2,1,go,0.15000000000000002,0.71,1.71,0.4651580989884678,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,772,None,0,106,106,106,,None,1,stop,0.2,0.772,1.772,,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,772,None,0,107,107,107,,2,1,go,0.2,0.772,1.772,0.5863807130081113,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,716,None,0,108,108,108,,1,1,go,0.2,0.716,1.716,0.5047307649801951,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,729,None,0,109,109,109,,2,1,go,0.2,0.729,1.729,0.7088464300031774,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,941,None,0,110,110,110,,None,1,stop,0.25,0.941,1.9409999999999998,,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,1189,None,0,111,111,111,,2,0,go,0.25,1.189,2.189,0.5456825059955008,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,749,None,0,112,112,112,,2,1,go,0.25,0.749,1.749,0.5015573130222037,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,856,None,0,113,113,113,,1,1,go,0.25,0.856,1.8559999999999999,0.5859451770083979,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,939,None,0,114,114,114,,2,1,go,0.25,0.939,1.939,0.544830455997726,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,772,None,0,115,115,115,,1,1,go,0.25,0.772,1.772,0.5014068149903324,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,736,None,0,116,116,116,,2,1,go,0.25,0.736,1.736,0.8318411280051805,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,849,None,0,117,117,117,,1,1,go,0.25,0.849,1.849,0.8328138240030967,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,950,None,0,118,118,118,,None,1,stop,0.3,0.95,1.95,,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,948,None,0,119,119,119,,None,0,go,0.3,0.948,1.948,,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,943,None,0,120,120,120,,1,1,go,0.3,0.943,1.943,0.5470587409799919,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,773,None,0,121,121,121,,2,1,go,0.3,0.773,1.7730000000000001,0.498953516012989,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Right_Arrow.bmp,None,2,950,None,0,122,122,122,,1,0,go,0.3,0.95,1.95,0.5433797869773116,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
go,sst_images/Left_Arrow.bmp,None,1,714,None,0,123,123,123,,1,1,go,0.3,0.714,1.714,0.6313391579897143,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,756,None,0,124,124,124,,None,1,stop,0.35,0.756,1.756,,037,Scanner,R,2,2019_Aug_23_1232,SST,3.0.7,23.99409380688183,
