trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.975,1,1,0.5696728580005583,1.975,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.775,2,1,0.7378441019973252,1.775,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.773,2,1,0.4873023969994392,1.7730000000000001,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05,0.747,1,1,0.5913525620017026,1.7469999999999999,,001,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.709,,1,[],1.709,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.702,1,1,0.5554083799979708,1.702,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.931,2,1,0.5206204960013565,1.931,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,1.149,1,1,0.4691488130010839,2.149,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.748,2,1,0.6695231140001852,1.748,,001,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.848,,1,[],1.848,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.733,2,1,0.6048298169989721,1.733,,001,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,None,0.2,0.822,,1,[],1.8219999999999998,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.077,1,1,0.6527584850009589,2.077,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.895,2,1,0.7021850259989151,1.895,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.792,1,1,0.48811840600319556,1.792,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.741,1,1,0.6206923419995292,1.741,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.923,1,1,0.5041762709988689,1.923,,001,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.799,2,0,0.4039709270000458,1.8950290729999542,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.836,2,1,0.471738626001752,1.8359999999999999,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.789,1,1,0.40116149399909773,1.7890000000000001,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.843,1,1,0.7377681270008907,2.843,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.839,2,1,0.4689882899983786,1.839,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.708,1,1,0.4214389469998423,1.708,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.161,2,1,0.5543967179983156,2.161,,001,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,0.897,,1,[],1.897,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.027,1,1,0.6040384810003161,2.027,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.724,2,1,0.5209986469999421,1.724,,001,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.25,0.733,,1,[],1.7329999999999999,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.924,2,1,0.4694831580018217,1.924,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.719,1,1,0.4363484770001378,1.7189999999999999,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.752,2,1,0.43666896099966834,1.752,,001,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,0.732,2,0,0.45464171200001147,1.8273582879999886,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.813,2,1,0.5723168590011483,1.813,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.991,1,1,0.45346273800169,1.991,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.81,2,1,0.5549744029995054,1.81,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.852,1,1,0.3882561270002043,1.8519999999999999,,001,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.25,1.038,,1,[],2.038,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.77,1,1,0.5534320859987929,1.77,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.75,2,1,0.6382953209977131,1.75,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.879,2,1,0.5530324700011988,1.879,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.892,1,1,0.5359573579989956,1.892,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.75,1,1,0.7206817759979458,1.75,,001,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.777,1,0,0.4692138440004783,1.857786155999522,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,1.125,2,1,0.4209269410021079,2.125,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.067,1,1,0.4545246500019857,2.067,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.746,1,1,0.5691703939992294,1.746,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.826,2,1,0.5380576290008321,1.826,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.933,2,1,0.517918785000802,1.933,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,1.204,2,1,0.5537275450005836,2.2039999999999997,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.877,1,1,0.5184632670025167,1.877,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.803,1,1,0.4789132289988629,1.803,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.076,1,1,0.43891291600084514,2.076,,001,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.25,0.724,,1,[],1.724,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.756,2,1,0.6388519820029614,1.756,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,1.227,2,1,0.5034850709998864,2.2270000000000003,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,1.311,1,1,0.479258449999179,2.311,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.822,1,1,0.8697545710019767,1.822,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.807,1,1,0.4708700979972491,1.807,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.852,2,1,0.7042526269979135,1.8519999999999999,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.817,1,1,0.4361929680017056,1.817,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.803,1,1,0.5205843930016272,1.803,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.746,2,1,0.48611551100111683,1.746,,001,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.813,2,1,0.6884998090026784,1.813,,001,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,0.966,1,1,0.5210493300000962,1.966,,001,sst_trial_order_2B.csv,R
