12.3743 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
12.9389 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x134dbbc18>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x13516c278>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.9389 	EXP 	window1: recordFrameIntervals = False
13.1043 	EXP 	window1: recordFrameIntervals = True
13.2883 	EXP 	window1: recordFrameIntervals = False
13.7176 	EXP 	Created right_handed_instructions = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='right_handed_instructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7, 2. ]), texRes=128, units='norm', win=Window(...))
13.7250 	EXP 	Created left_handed_instructions = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sst_images/Instructions_Scanner_LeftHanded.bmp', interpolate=True, mask=None, maskParams=None, name='left_handed_instructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7, 2. ]), texRes=128, units='norm', win=Window(...))
13.7267 	EXP 	Created arrow_key = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='arrow_key', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 2. ]), texRes=128, units='norm', win=Window(...))
13.7282 	EXP 	Created stop_arrow = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stop_arrow', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7, 2. ]), texRes=128, units='norm', win=Window(...))
13.7957 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='fixation_cross', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
13.7989 	EXP 	Created final_fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='final_fixation_cross', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
13.8211 	EXP 	right_handed_instructions: autoDraw = True
35.2249 	DATA 	Keypress: 5
35.2422 	EXP 	Imported sst_trial_order_11B.csv as conditions, 180 conditions, 6 params
35.2429 	EXP 	Created sequence: sequential, trialTypes=180, nReps=1, seed=None
35.2432 	EXP 	New trial (rep=0, index=0): OrderedDict([('trial_type', 'go'), ('arrow_1', 'sst_images/Left_Arrow.bmp'), ('arrow_2', None), ('corrAns', '1'), ('jitter', 1057), ('run_end_fixation', None)])
35.2718 	EXP 	right_handed_instructions: autoDraw = False
35.2718 	EXP 	left_handed_instructions: autoDraw = False
35.2718 	EXP 	arrow_key: image = 'sst_images/Left_Arrow.bmp'
35.2718 	EXP 	stop_arrow: image = None
35.2718 	EXP 	arrow_key: autoDraw = True
35.8413 	DATA 	Keypress: 1
35.8553 	EXP 	arrow_key: autoDraw = False
35.8553 	EXP 	stop_arrow: autoDraw = False
35.8553 	EXP 	fixation_cross: text = '+'
35.8553 	EXP 	fixation_cross: autoDraw = True
36.0072 	DATA 	Keypress: 5
36.7923 	DATA 	Keypress: 5
37.3233 	EXP 	New trial (rep=0, index=1): OrderedDict([('trial_type', 'go'), ('arrow_1', 'sst_images/Right_Arrow.bmp'), ('arrow_2', None), ('corrAns', '2'), ('jitter', 761), ('run_end_fixation', None)])
37.3557 	EXP 	fixation_cross: autoDraw = False
37.3557 	EXP 	fixation_cross: autoDraw = False
37.3557 	EXP 	arrow_key: image = 'sst_images/Right_Arrow.bmp'
37.3557 	EXP 	stop_arrow: image = None
37.3557 	EXP 	arrow_key: autoDraw = True
37.5575 	DATA 	Keypress: 5
37.6750 	DATA 	Keypress: 2
37.6895 	EXP 	arrow_key: autoDraw = False
37.6895 	EXP 	stop_arrow: autoDraw = False
37.6895 	EXP 	fixation_cross: text = '+'
37.6895 	EXP 	fixation_cross: autoDraw = True
38.3425 	DATA 	Keypress: 5
39.1074 	EXP 	New trial (rep=0, index=2): OrderedDict([('trial_type', 'go'), ('arrow_1', 'sst_images/Right_Arrow.bmp'), ('arrow_2', None), ('corrAns', '2'), ('jitter', 1025), ('run_end_fixation', None)])
39.1352 	DATA 	Keypress: 5
39.1423 	EXP 	fixation_cross: autoDraw = False
39.1423 	EXP 	fixation_cross: autoDraw = False
39.1423 	EXP 	arrow_key: image = 'sst_images/Right_Arrow.bmp'
39.1423 	EXP 	stop_arrow: image = None
39.1423 	EXP 	arrow_key: autoDraw = True
39.4925 	DATA 	Keypress: 2
39.5061 	EXP 	arrow_key: autoDraw = False
39.5061 	EXP 	stop_arrow: autoDraw = False
39.5061 	EXP 	fixation_cross: text = '+'
39.5061 	EXP 	fixation_cross: autoDraw = True
39.8916 	DATA 	Keypress: 5
40.6758 	DATA 	Keypress: 5
41.1721 	EXP 	New trial (rep=0, index=3): OrderedDict([('trial_type', 'go'), ('arrow_1', 'sst_images/Left_Arrow.bmp'), ('arrow_2', None), ('corrAns', '1'), ('jitter', 745), ('run_end_fixation', None)])
41.2056 	EXP 	fixation_cross: autoDraw = False
41.2056 	EXP 	fixation_cross: autoDraw = False
41.2056 	EXP 	arrow_key: image = 'sst_images/Left_Arrow.bmp'
41.2056 	EXP 	stop_arrow: image = None
41.2056 	EXP 	arrow_key: autoDraw = True
41.4592 	DATA 	Keypress: 5
41.6096 	DATA 	Keypress: 1
41.6232 	EXP 	arrow_key: autoDraw = False
41.6232 	EXP 	stop_arrow: autoDraw = False
41.6232 	EXP 	fixation_cross: text = '+'
41.6232 	EXP 	fixation_cross: autoDraw = True
42.2252 	DATA 	Keypress: 5
42.9409 	EXP 	New trial (rep=0, index=4): OrderedDict([('trial_type', 'go'), ('arrow_1', 'sst_images/Left_Arrow.bmp'), ('arrow_2', None), ('corrAns', '1'), ('jitter', 1362), ('run_end_fixation', None)])
42.9730 	EXP 	fixation_cross: autoDraw = False
42.9730 	EXP 	fixation_cross: autoDraw = False
42.9730 	EXP 	arrow_key: image = 'sst_images/Left_Arrow.bmp'
42.9730 	EXP 	stop_arrow: image = None
42.9730 	EXP 	arrow_key: autoDraw = True
43.0095 	DATA 	Keypress: 5
43.3763 	DATA 	Keypress: 1
43.4059 	EXP 	arrow_key: autoDraw = False
43.4059 	EXP 	stop_arrow: autoDraw = False
43.4059 	EXP 	fixation_cross: text = '+'
43.4059 	EXP 	fixation_cross: autoDraw = True
43.7923 	DATA 	Keypress: 5
44.5577 	DATA 	Keypress: 5
45.3426 	DATA 	Keypress: 5
