trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,trial_t.routineEndVal,ss_delay,iti_duration,SOA,key_response.rt,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Right_Arrow.bmp,None,2,1119,None,0,21,21,21,,2,1,go,0.15000000000000002,1.119,2.1189999999999998,0.5028214490012033,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,797,None,0,22,22,22,,1,1,go,0.15000000000000002,0.797,1.7970000000000002,0.5459125130000757,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,856,None,0,23,23,23,,2,1,go,0.15000000000000002,0.856,1.8559999999999999,0.45861698100634385,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,721,None,0,24,24,24,,1,1,go,0.15000000000000002,0.721,1.721,0.500997395007289,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,900,None,0,25,25,25,,2,1,go,0.15000000000000002,0.9,1.9,0.46171386499190703,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1603,None,0,26,26,26,,None,1,stop,0.2,1.603,2.6029999999999998,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,728,None,0,27,27,27,,1,0,go,0.2,0.728,1.728,0.38080301698937546,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,780,None,0,28,28,28,,1,1,go,0.2,0.78,1.78,0.5054035139910411,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1520,None,0,29,29,29,,None,1,stop,0.25,1.52,2.52,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1072,None,0,30,30,30,,2,1,go,0.25,1.072,2.072,0.42117741001129616,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,885,None,0,31,31,31,,2,1,go,0.25,0.885,1.885,0.5866256970039103,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1283,None,0,32,32,32,,1,1,go,0.25,1.283,2.283,0.4608804609888466,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1053,None,0,33,33,33,,2,1,go,0.25,1.053,2.053,0.5471144689945504,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,913,None,0,34,34,34,,2,0,stop,0.2,0.913,1.9303473669972737,0.5326526330027264,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,717,None,0,35,35,35,,1,1,go,0.2,0.717,1.717,0.5028735920059262,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,756,None,0,36,36,36,,1,1,go,0.2,0.756,1.756,0.501281550998101,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,881,None,0,37,37,37,,2,1,go,0.2,0.881,1.881,0.5021269290009513,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,751,None,0,38,38,38,,None,1,stop,0.25,0.751,1.751,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,846,None,0,39,39,39,,2,1,go,0.25,0.846,1.846,0.5442942029912956,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,795,None,0,40,40,40,,1,1,go,0.25,0.795,1.795,0.46279531199252233,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,710,None,0,41,41,41,,1,0,stop,0.2,0.71,1.7617779800109565,0.4982220199890435,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,840,None,0,42,42,42,,1,1,go,0.2,0.84,1.8399999999999999,0.5413721759978216,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,725,None,0,43,43,43,,2,1,go,0.2,0.725,1.725,0.46340597899688873,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,893,None,0,44,44,44,,1,1,go,0.2,0.893,1.893,0.46071601400035433,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1017,None,0,45,45,45,,1,1,go,0.2,1.017,2.017,0.41750455601140857,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,789,None,0,46,46,46,,2,1,go,0.2,0.789,1.7890000000000001,0.41932101400743704,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,746,None,0,47,47,47,,2,1,go,0.2,0.746,1.746,0.4607564710022416,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1229,None,0,48,48,48,,2,1,go,0.2,1.229,2.229,0.5033107619965449,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,979,None,0,49,49,49,,1,1,go,0.2,0.979,1.979,0.46256901499873493,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,704,None,0,50,50,50,,1,1,go,0.2,0.704,1.704,0.5459599949972471,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,787,None,0,51,51,51,,1,1,go,0.2,0.787,1.787,0.5042458999960218,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,817,None,0,52,52,52,,2,0,stop,0.15000000000000002,0.817,1.900726277007372,0.4162737229926279,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,820,None,0,53,53,53,,2,1,go,0.15000000000000002,0.82,1.8199999999999998,0.5457463289931184,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,828,None,0,54,54,54,,2,1,go,0.15000000000000002,0.828,1.8279999999999998,0.5464764940115856,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1014,None,0,55,55,55,,2,0,go,0.15000000000000002,1.014,2.0140000000000002,0.3786654730065493,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,703,None,0,56,56,56,,1,1,go,0.15000000000000002,0.703,1.7029999999999998,0.5455994619987905,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1278,None,0,57,57,57,,1,1,go,0.15000000000000002,1.278,2.278,0.5043555689917412,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1397,None,0,58,58,58,,2,1,go,0.15000000000000002,1.397,2.3970000000000002,0.5451529220008524,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,898,None,0,59,59,59,,1,0,stop,0.10000000000000002,0.898,1.8878599850013853,0.4601400149986148,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1062,None,0,60,60,60,,1,1,go,0.10000000000000002,1.062,2.0620000000000003,0.502263356000185,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,850,None,0,61,61,61,,1,1,go,0.10000000000000002,0.85,1.85,0.501834135997342,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,795,None,0,62,62,62,,2,1,go,0.10000000000000002,0.795,1.795,0.5060906059952686,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,843,None,0,63,63,63,,2,1,go,0.10000000000000002,0.843,1.843,0.4577525240019895,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,954,None,0,64,64,64,,1,1,go,0.10000000000000002,0.954,1.954,0.45960781299800146,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,814,None,0,65,65,65,,2,1,go,0.10000000000000002,0.814,1.814,0.5014238290023059,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,761,None,0,66,66,66,,None,1,stop,0.15000000000000002,0.761,1.7610000000000001,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,936,None,0,67,67,67,,1,1,go,0.15000000000000002,0.936,1.936,0.41939117400033865,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,835,None,0,68,68,68,,2,1,go,0.15000000000000002,0.835,1.835,0.4641378530068323,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,720,None,0,69,69,69,,2,1,go,0.15000000000000002,0.72,1.72,0.4641895320091862,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,898,None,0,70,70,70,,1,1,go,0.15000000000000002,0.898,1.8980000000000001,0.5060702159971697,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,894,None,0,71,71,71,,2,1,go,0.15000000000000002,0.894,1.8940000000000001,0.46112692599126603,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,718,None,0,72,72,72,,1,1,go,0.15000000000000002,0.718,1.718,0.4638543469918659,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,902,None,0,73,73,73,,None,1,stop,0.2,0.902,1.902,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,782,None,0,74,74,74,,2,1,go,0.2,0.782,1.782,0.4641395090002334,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,950,None,0,75,75,75,,1,1,go,0.2,0.95,1.95,0.41807738499483094,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,967,None,0,76,76,76,,2,1,go,0.2,0.967,1.967,0.46117015500203706,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,875,None,0,77,77,77,,2,1,go,0.2,0.875,1.875,0.5014777820033487,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1126,None,0,78,78,78,,1,1,go,0.2,1.126,2.126,0.4187396479974268,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,753,None,0,79,79,79,,1,1,go,0.2,0.753,1.7530000000000001,0.4183191949996399,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,761,None,0,80,80,80,,None,1,stop,0.25,0.761,1.761,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,731,None,0,81,81,81,,2,1,go,0.25,0.731,1.7309999999999999,0.460895359996357,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,751,None,0,82,82,82,,2,1,go,0.25,0.751,1.751,0.5444802679994609,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,806,None,0,83,83,83,,2,1,go,0.25,0.806,1.806,0.5445682669960661,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,706,None,0,84,84,84,,1,1,go,0.25,0.706,1.706,0.5067341670073802,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,713,None,0,85,85,85,,2,0,stop,0.2,0.713,1.776009731002967,0.4869902689970331,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,743,None,0,86,86,86,,1,1,go,0.2,0.743,1.7429999999999999,0.5455956789955962,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,700,None,0,87,87,87,,2,1,go,0.2,0.7,1.7,0.503784202010138,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,706,None,0,88,88,88,,1,1,go,0.2,0.706,1.706,0.46339879599690903,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,746,None,0,89,89,89,,2,0,stop,0.15000000000000002,0.746,1.782143046003417,0.4638569539965829,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,755,None,0,90,90,90,,2,1,go,0.15000000000000002,0.755,1.755,0.5443001090025064,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,726,None,0,91,91,91,,1,1,go,0.15000000000000002,0.726,1.726,0.5027985839988105,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,896,None,0,92,92,92,,2,1,go,0.15000000000000002,0.896,1.896,0.5047063620004337,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,902,None,0,93,93,93,,1,1,go,0.15000000000000002,0.902,1.9020000000000001,0.4599514360015746,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1152,None,0,94,94,94,,1,1,go,0.15000000000000002,1.152,2.152,0.5026982269919245,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,817,None,0,95,95,95,,1,1,go,0.15000000000000002,0.817,1.817,0.5025029219978023,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1072,None,0,96,96,96,,2,1,go,0.15000000000000002,1.072,2.072,0.6315942979999818,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,1449,None,0,97,97,97,,1,1,go,0.15000000000000002,1.449,2.449,0.5465280470089056,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,763,None,0,98,98,98,,None,1,stop,0.2,0.763,1.7630000000000001,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,909,None,0,99,99,99,,2,1,go,0.2,0.909,1.909,0.5046872700040694,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,756,None,0,100,100,100,,2,1,go,0.2,0.756,1.756,0.503438986997935,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,802,None,0,101,101,101,,1,0,stop,0.15000000000000002,0.802,1.8183671519985656,0.48363284800143447,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,748,None,0,102,102,102,,1,1,go,0.15000000000000002,0.748,1.748,0.41931897700123955,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,810,None,0,103,103,103,,2,1,go,0.15000000000000002,0.81,1.81,0.5044639929983532,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,817,None,0,104,104,104,,2,1,go,0.15000000000000002,0.817,1.817,0.5443821439985186,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,760,None,0,105,105,105,,None,1,stop,0.2,0.76,1.76,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,933,None,0,106,106,106,,1,1,go,0.2,0.933,1.933,0.5023811779974494,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,776,None,0,107,107,107,,1,1,go,0.2,0.776,1.776,0.5037999000051059,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,761,None,0,108,108,108,,2,1,go,0.2,0.761,1.7610000000000001,0.42036780300259124,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,1152,None,0,109,109,109,,2,1,go,0.2,1.152,2.152,0.4198423769994406,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,714,None,0,110,110,110,,1,1,go,0.2,0.714,1.714,0.4995733000105247,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,702,None,0,111,111,111,,2,1,go,0.2,0.702,1.702,0.45773515799373854,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,702,None,0,112,112,112,,1,0,stop,0.15000000000000002,0.702,1.761937867001281,0.4400621329987189,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,708,None,0,113,113,113,,2,0,go,0.15000000000000002,0.708,1.708,0.5871594000054756,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,736,None,0,114,114,114,,2,1,go,0.15000000000000002,0.736,1.736,0.6634808349917876,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,782,None,0,115,115,115,,1,1,go,0.15000000000000002,0.782,1.782,0.4202437950007152,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,775,None,0,116,116,116,,2,1,go,0.15000000000000002,0.775,1.775,0.5013834390119882,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,979,None,0,117,117,117,,1,1,go,0.15000000000000002,0.979,1.979,0.5042364300024929,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,813,None,0,118,118,118,,2,1,go,0.15000000000000002,0.813,1.813,0.5441821349959355,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,937,None,0,119,119,119,,None,1,stop,0.2,0.937,1.937,,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,757,None,0,120,120,120,,1,1,go,0.2,0.757,1.7570000000000001,0.504532241000561,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,715,None,0,121,121,121,,2,1,go,0.2,0.715,1.7149999999999999,0.5028349549975246,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Left_Arrow.bmp,None,1,722,None,0,122,122,122,,1,1,go,0.2,0.722,1.722,0.460233853009413,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
go,sst_images/Right_Arrow.bmp,None,2,762,None,0,123,123,123,,2,1,go,0.2,0.762,1.762,0.46274324400292244,040,Scanner,R,1,2019_Aug_22_1115,SST,3.0.7,23.993523802255456,
