trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,0,0,0,1,1,0.8046394039993174,go,0.05,0.955,1.955,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,1,1,1,2,1,0.43731024698354304,go,0.05,0.925,1.925,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,2,2,2,2,1,0.4374096689862199,go,0.05,0.925,1.925,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,865,None,0,3,3,3,1,1,0.3551375850220211,go,0.05,0.865,1.865,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,4,4,4,1,1,0.4714993949746713,go,0.05,1.045,2.045,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,790,None,0,5,5,5,2,0,0.35467790003167465,stop,0.0,0.79,1.7853220999683255,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Right_Arrow.BMP,None,2,745,None,0,6,6,6,2,1,0.43671822402393445,go,0.0,0.745,1.745,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,820,None,0,7,7,7,1,1,0.38703306700335816,go,0.0,0.82,1.8199999999999998,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Right_Arrow.BMP,None,2,1090,None,0,8,8,8,2,1,0.3710844370070845,go,0.0,1.09,2.09,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Right_Arrow.BMP,None,2,700,None,0,9,9,9,2,1,0.40211621997877955,go,0.0,0.7,1.7,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,10,10,10,1,1,0.45304946397664025,go,0.0,0.76,1.76,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,880,None,0,11,11,11,None,1,,stop,0.0,0.88,1.8800000000000001,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Right_Arrow.BMP,None,2,730,None,0,12,12,12,2,1,0.3543714919942431,go,0.0,0.73,1.73,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,910,None,0,13,13,13,1,1,0.37076558801345527,go,0.0,0.91,1.9100000000000001,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,14,14,14,1,1,0.370810465014074,go,0.0,0.955,1.955,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,15,15,15,1,1,0.30226044199662283,go,0.0,1.045,2.045,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Right_Arrow.BMP,None,2,1045,None,0,16,16,16,2,1,0.3358902760082856,go,0.0,1.045,2.045,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,985,None,0,17,17,17,1,1,0.4048147280118428,go,0.0,0.985,1.9849999999999999,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,760,None,0,18,18,18,None,1,,stop,0.0,0.76,1.76,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,775,None,0,19,19,19,1,1,0.6013222699984908,go,0.0,0.775,1.775,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Right_Arrow.BMP,None,2,1015,None,0,20,20,20,2,1,0.4502206390025094,go,0.0,1.015,2.0149999999999997,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,21,21,21,1,1,0.3687678889837116,go,0.0,0.76,1.76,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,985,None,0,22,22,22,None,1,,stop,0.0,0.985,1.985,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Right_Arrow.BMP,None,2,715,None,0,23,23,23,2,1,0.3343619990046136,go,0.0,0.715,1.7149999999999999,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
go,sst_images/Left_Arrow.BMP,None,1,745,3264.0,0,24,24,24,1,1,0.3545315339579247,go,0.0,0.745,1.745,035,Practice,L,2,2019_Sep_01_0937,SST,3.0.7,59.87741416955097,
