trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.72,1,1,0.570675672031939,1.72,,035,sst_trial_order_6A.csv,L
go,sst_images/Right_Arrow.bmp,2,0.05,0.815,2,1,0.40239280101377517,1.815,,035,sst_trial_order_6A.csv,L
go,sst_images/Right_Arrow.bmp,2,0.05,0.769,2,1,0.40414768300252035,1.7690000000000001,,035,sst_trial_order_6A.csv,L
go,sst_images/Left_Arrow.bmp,1,0.05,0.816,1,1,0.4037440860411152,1.8159999999999998,,035,sst_trial_order_6A.csv,L
stop,sst_images/Right_Arrow.bmp,none,0.1,0.721,,1,[],1.721,,035,sst_trial_order_6A.csv,L
go,sst_images/Left_Arrow.bmp,1,0.1,0.888,1,1,0.5043324870057404,1.888,,035,sst_trial_order_6A.csv,L
go,sst_images/Right_Arrow.bmp,2,0.1,0.9,2,1,0.32007587602129206,1.9,,035,sst_trial_order_6A.csv,L
go,sst_images/Left_Arrow.bmp,1,0.1,1.264,1,1,0.33670192101271823,2.2640000000000002,,035,sst_trial_order_6A.csv,L
go,sst_images/Right_Arrow.bmp,2,0.1,0.744,2,1,0.33629822998773307,1.744,,035,sst_trial_order_6A.csv,L
go,sst_images/Right_Arrow.bmp,2,0.1,0.794,2,1,0.4540391680202447,1.794,,035,sst_trial_order_6A.csv,L
go,sst_images/Left_Arrow.bmp,1,0.1,0.901,1,1,0.43734078301349655,1.901,,035,sst_trial_order_6A.csv,L
go,sst_images/Right_Arrow.bmp,2,0.1,0.882,2,1,0.37137583503499627,1.8820000000000001,,035,sst_trial_order_6A.csv,L
go,sst_images/Left_Arrow.bmp,1,0.1,0.732,1,1,0.39485817099921405,1.732,,035,sst_trial_order_6A.csv,L
go,sst_images/Left_Arrow.bmp,1,0.1,1.173,1,1,0.43625148601131514,2.173,,035,sst_trial_order_6A.csv,L
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,1.189,,1,[],2.189,,035,sst_trial_order_6A.csv,L
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.755,1,1,0.41099867603043094,1.755,,035,sst_trial_order_6A.csv,L
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.806,2,1,0.377190395956859,1.806,,035,sst_trial_order_6A.csv,L
stop,sst_images/Left_Arrow.bmp,none,0.10000000000000002,0.924,1,0,0.31969550799112767,2.054304492008872,,035,sst_trial_order_6A.csv,L
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,1.139,1,1,0.3937496620346792,2.1390000000000002,,035,sst_trial_order_6A.csv,L
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.725,1,1,0.36995374597609043,1.725,,035,sst_trial_order_6A.csv,L
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.974,2,1,0.404928217001725,1.974,,035,sst_trial_order_6A.csv,L
