trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,trial_t.routineEndVal,ss_delay,iti_duration,SOA,key_response.rt,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,735,None,0,21,21,21,,None,1,stop,0.2,0.735,1.735,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,711,None,0,22,22,22,,2,1,go,0.2,0.711,1.7109999999999999,0.5853837579779793,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,810,None,0,23,23,23,,1,1,go,0.2,0.81,1.81,0.5447640650090761,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,703,None,0,24,24,24,,2,1,go,0.2,0.703,1.7029999999999998,0.5008718410099391,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1071,None,0,25,25,25,,2,1,go,0.2,1.071,2.0709999999999997,0.6701569439901505,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,762,None,0,26,26,26,,1,1,go,0.2,0.762,1.762,0.7952166160102934,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,722,None,0,27,27,27,,2,1,go,0.2,0.722,1.722,0.5014345000090543,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,912,None,0,28,28,28,,None,0,go,0.2,0.912,1.912,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,817,None,0,29,29,29,,1,1,go,0.2,0.817,1.817,0.7543532630079426,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1169,None,0,30,30,30,,2,1,go,0.2,1.169,2.169,0.5061516080168076,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,739,None,0,31,31,31,,None,1,stop,0.25,0.739,1.7389999999999999,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,703,None,0,32,32,32,,1,1,go,0.25,0.703,1.7029999999999998,0.627817408007104,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,871,None,0,33,33,33,,1,1,go,0.25,0.871,1.871,0.6296896660060156,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,706,None,0,34,34,34,,2,1,go,0.25,0.706,1.706,0.5474055880040396,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1169,None,0,35,35,35,,2,1,go,0.25,1.169,2.169,0.588901609997265,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,792,None,0,36,36,36,,1,1,go,0.25,0.792,1.792,0.5848398509842809,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,787,None,0,37,37,37,,1,1,go,0.25,0.787,1.787,0.5880068779806606,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,739,None,0,38,38,38,,2,1,go,0.25,0.739,1.7389999999999999,0.6286776009947062,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,858,None,0,39,39,39,,1,1,go,0.25,0.858,1.858,0.58729084598599,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,818,None,0,40,40,40,,1,1,go,0.25,0.818,1.818,0.5472116869932506,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,775,None,0,41,41,41,,2,1,go,0.25,0.775,1.775,0.5025542149960529,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,704,None,0,42,42,42,,1,0,stop,0.2,0.704,1.7970461729993112,0.45695382700068876,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,756,None,0,43,43,43,,1,0,go,0.2,0.756,1.756,0.46149061401956715,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1041,None,0,44,44,44,,2,1,go,0.2,1.041,2.041,0.6680732480017468,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1155,None,0,45,45,45,,1,1,go,0.2,1.155,2.1550000000000002,0.49821432001772337,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,973,None,0,46,46,46,,None,1,stop,0.25,0.973,1.9729999999999999,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1002,None,0,47,47,47,,1,1,go,0.25,1.002,2.002,0.4900604209979065,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1142,None,0,48,48,48,,1,1,go,0.25,1.142,2.142,0.5442229040199891,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,745,None,0,49,49,49,,1,0,go,0.25,0.745,1.745,0.5432303169800434,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,976,None,0,50,50,50,,2,0,stop,0.2,0.976,1.9701514649952296,0.5558485350047704,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1164,None,0,51,51,51,,2,1,go,0.2,1.164,2.1639999999999997,0.5450101000024006,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1046,None,0,52,52,52,,1,1,go,0.2,1.046,2.0460000000000003,0.586339488014346,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,745,None,0,53,53,53,,None,1,stop,0.25,0.745,1.7449999999999999,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1477,None,0,54,54,54,,1,1,go,0.25,1.477,2.4770000000000003,0.5889675000216812,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,702,None,0,55,55,55,,1,1,go,0.25,0.702,1.702,0.6292931270145345,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1051,None,0,56,56,56,,None,0,go,0.25,1.051,2.051,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1303,None,0,57,57,57,,1,1,go,0.25,1.303,2.303,0.6272688210010529,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,920,None,0,58,58,58,,1,1,go,0.25,0.92,1.92,0.5875596979749389,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1077,None,0,59,59,59,,2,1,go,0.25,1.077,2.077,0.668580301979091,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,766,None,0,60,60,60,,1,0,go,0.25,0.766,1.766,0.5472504460194614,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1016,None,0,61,61,61,,1,1,go,0.25,1.016,2.016,0.8330758219817653,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,892,None,0,62,62,62,,2,1,go,0.25,0.892,1.892,0.5060928460152354,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,973,None,0,63,63,63,,1,1,go,0.25,0.973,1.9729999999999999,0.5045038370008115,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,904,None,0,64,64,64,,2,1,go,0.25,0.904,1.904,0.46258804597891867,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,766,None,0,65,65,65,,None,1,stop,0.3,0.766,1.766,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,728,None,0,66,66,66,,2,1,go,0.3,0.728,1.728,0.5871243159926962,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1078,None,0,67,67,67,,1,1,go,0.3,1.078,2.0780000000000003,0.7517903950065374,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1715,None,0,68,68,68,,2,1,go,0.3,1.715,2.715,0.587707672995748,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,794,None,0,69,69,69,,1,1,go,0.3,0.794,1.794,0.5379726139944978,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1109,None,0,70,70,70,,2,1,go,0.3,1.109,2.109,0.5037477379955817,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,826,None,0,71,71,71,,1,1,go,0.3,0.826,1.826,0.503387226985069,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,718,None,0,72,72,72,,2,0,stop,0.25,0.718,1.707315156993689,0.610684843006311,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,927,None,0,73,73,73,,2,1,go,0.25,0.927,1.927,0.5045991460210644,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1313,None,0,74,74,74,,2,1,go,0.25,1.313,2.3129999999999997,0.5898061140032951,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1275,None,0,75,75,75,,None,1,stop,0.3,1.275,2.275,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,834,None,0,76,76,76,,1,1,go,0.3,0.834,1.834,0.4645219699887093,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,891,None,0,77,77,77,,2,0,go,0.3,0.891,1.891,0.418490466021467,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,778,None,0,78,78,78,,1,0,go,0.3,0.778,1.778,0.5013978419883642,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,855,None,0,79,79,79,,2,1,go,0.3,0.855,1.855,0.5462222270143684,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,851,None,0,80,80,80,,2,0,stop,0.25,0.851,2.0028895410059486,0.44811045899405144,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,765,None,0,81,81,81,,2,1,go,0.25,0.765,1.7650000000000001,0.5020531079790089,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,761,None,0,82,82,82,,2,0,stop,0.2,0.761,1.8737807610144375,0.4372192389855627,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,785,None,0,83,83,83,,2,0,go,0.2,0.785,1.7850000000000001,0.45963755901902914,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1921,None,0,84,84,84,,1,1,go,0.2,1.921,2.9210000000000003,0.5046229549916461,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,734,None,0,85,85,85,,2,1,go,0.2,0.734,1.734,0.6297020839992911,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,827,None,0,86,86,86,,None,0,go,0.2,0.827,1.827,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,763,None,0,87,87,87,,None,1,stop,0.25,0.763,1.763,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,848,None,0,88,88,88,,2,1,go,0.25,0.848,1.8479999999999999,0.587511646997882,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,825,None,0,89,89,89,,1,1,go,0.25,0.825,1.825,0.5053340570011642,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,724,None,0,90,90,90,,2,1,go,0.25,0.724,1.724,0.5039584150072187,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,716,None,0,91,91,91,,1,1,go,0.25,0.716,1.716,0.4647755559999496,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,927,None,0,92,92,92,,2,0,go,0.25,0.927,1.927,0.588979341002414,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,845,None,0,93,93,93,,None,1,stop,0.3,0.845,1.845,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1520,None,0,94,94,94,,1,1,go,0.3,1.52,2.52,0.4628724940121174,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,733,None,0,95,95,95,,2,1,go,0.3,0.733,1.733,0.4645024810160976,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1356,None,0,96,96,96,,1,1,go,0.3,1.356,2.356,0.46139574999688193,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,965,None,0,97,97,97,,2,0,stop,0.25,0.965,2.0677402080013416,0.49725979199865833,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,763,None,0,98,98,98,,2,1,go,0.25,0.763,1.763,0.5462638710159808,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,718,None,0,99,99,99,,2,1,go,0.25,0.718,1.718,0.6279210670036264,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,808,None,0,100,100,100,,1,1,go,0.25,0.808,1.808,0.5423176769982092,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,836,None,0,101,101,101,,2,1,go,0.25,0.836,1.8359999999999999,0.43870854200213216,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,1043,None,0,102,102,102,,1,0,go,0.25,1.043,2.043,0.48319120501400903,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,934,None,0,103,103,103,,1,1,go,0.25,0.934,1.9340000000000002,0.7127184460114222,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,796,None,0,104,104,104,,None,1,stop,0.3,0.796,1.796,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,935,None,0,105,105,105,,2,0,go,0.3,0.935,1.935,0.21279259800212458,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,767,None,0,106,106,106,,2,1,go,0.3,0.767,1.767,0.504751426022267,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,726,None,0,107,107,107,,2,1,go,0.3,0.726,1.726,0.6261742060014512,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1027,None,0,108,108,108,,1,1,go,0.3,1.027,2.027,0.5851173390110489,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,772,None,0,109,109,109,,1,0,stop,0.25,0.772,1.8114309619965498,0.5605690380034503,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,785,None,0,110,110,110,,2,1,go,0.25,0.785,1.7850000000000001,0.7546354799997061,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,729,None,0,111,111,111,,None,0,go,0.25,0.729,1.729,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,834,None,0,112,112,112,,None,0,go,0.25,0.834,1.834,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,885,None,0,113,113,113,,2,0,stop,0.2,0.885,1.8445220220042393,0.5904779779957607,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1921,None,0,114,114,114,,1,1,go,0.2,1.921,2.9210000000000003,0.5475193670135923,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,871,None,0,115,115,115,,2,1,go,0.2,0.871,1.871,0.5014338989858516,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,716,None,0,116,116,116,,1,1,go,0.2,0.716,1.716,0.4570883389969822,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,796,None,0,117,117,117,,2,1,go,0.2,0.796,1.796,0.46378306800033897,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1067,None,0,118,118,118,,1,0,stop,0.15000000000000002,1.067,2.0771159490004645,0.48988405099953525,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1051,None,0,119,119,119,,1,1,go,0.15000000000000002,1.051,2.051,0.5037035960122012,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,787,None,0,120,120,120,,2,1,go,0.15000000000000002,0.787,1.787,0.46114540900452994,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,912,None,0,121,121,121,,1,1,go,0.15000000000000002,0.912,1.912,0.5466066419903655,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,998,None,0,122,122,122,,None,0,go,0.15000000000000002,0.998,1.998,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,705,None,0,123,123,123,,None,1,stop,0.2,0.705,1.7049999999999998,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Right_Arrow.bmp,None,2,752,None,0,124,124,124,,2,1,go,0.2,0.752,1.752,0.5882106630015187,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
go,sst_images/Left_Arrow.bmp,None,1,1173,None,0,125,125,125,,None,0,go,0.2,1.173,2.173,,027,Scanner,R,2,2019_Aug_27_1119,SST,3.0.7,23.991258679518186,
