trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,1057,None,0,0,0,0,11,1,1,0.6589832169993315,go,0.05,1.057,2.057,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,761,None,0,1,1,1,,2,1,0.3226291559985839,go,0.05,0.761,1.7610000000000001,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,1025,None,0,2,2,2,,2,1,0.3742250819996116,go,0.05,1.025,2.025,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,745,None,0,3,3,3,,1,1,0.30148430800181814,go,0.05,0.745,1.745,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,1362,None,0,4,4,4,,1,1,0.40335744000185514,go,0.05,1.362,2.362,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,804,None,0,5,5,5,,2,1,0.3333375900037936,go,0.05,0.804,1.804,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,821,None,0,6,6,6,,1,1,0.33841653499985114,go,0.05,0.821,1.821,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1001,None,0,7,7,7,,None,1,,stop,0.1,1.001,2.001,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,1025,None,0,8,8,8,,2,1,0.3874567270031548,go,0.1,1.025,2.025,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,832,None,0,9,9,9,,2,1,0.4203724230028456,go,0.1,0.832,1.8319999999999999,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,773,None,0,10,10,10,,1,1,0.40449037000507815,go,0.1,0.773,1.7730000000000001,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,1479,None,0,11,11,11,,2,1,0.37136836699937703,go,0.1,1.479,2.479,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,801,None,0,12,12,12,,1,1,0.5042898940009763,go,0.1,0.801,1.8010000000000002,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,789,None,0,13,13,13,,1,1,0.470038432002184,go,0.1,0.789,1.7890000000000001,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,766,None,0,14,14,14,,1,1,0.3834725670021726,go,0.1,0.766,1.766,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,891,None,0,15,15,15,,2,1,0.3735535359955975,go,0.1,0.891,1.891,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,868,None,0,16,16,16,,1,1,0.43942983799934154,go,0.1,0.868,1.8679999999999999,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,1445,None,0,17,17,17,,1,1,0.3897912530010217,go,0.1,1.445,2.4450000000000003,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,1033,None,0,18,18,18,,2,1,0.3222904229987762,go,0.1,1.033,2.033,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,1103,None,0,19,19,19,,1,1,0.28934634599863784,go,0.1,1.103,2.1029999999999998,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,808,None,0,20,20,20,,2,1,0.3730275289999554,go,0.1,0.808,1.808,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,1401,None,0,21,21,21,,1,1,0.3385203139987425,go,0.1,1.401,2.401,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,834,None,0,22,22,22,,2,1,0.32267566100199474,go,0.1,0.834,1.834,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,1551,None,0,23,23,23,,2,1,0.382539475998783,go,0.1,1.551,2.551,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,770,None,0,24,24,24,,1,1,0.28836902000330156,go,0.1,0.77,1.77,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,801,None,0,25,25,25,,2,0,0.32060124399868073,stop,0.05,0.801,1.8803987560013196,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,810,None,0,26,26,26,,2,1,0.35481056500429986,go,0.05,0.81,1.81,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,783,None,0,27,27,27,,1,0,0.31996842799708247,go,0.05,0.783,1.783,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Left_Arrow.bmp,None,1,1008,None,0,28,28,28,,1,1,0.30486746099632,go,0.05,1.008,2.008,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,725,None,0,29,29,29,,None,1,,stop,0.1,0.725,1.725,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
go,sst_images/Right_Arrow.bmp,None,2,737,None,0,30,30,30,,2,1,0.3869252799995593,go,0.1,0.737,1.737,046,Scanner,R,2,2019_Sep_06_1550,SST,3.0.7,60.08854130769311,
