trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,713,None,0,0,0,0,8,1,1,0.8894887609931175,go,0.05,0.713,1.713,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
go,sst_images/Right_Arrow.bmp,None,2,1220,None,0,1,1,1,,2,1,0.42018645399366505,go,0.05,1.22,2.2199999999999998,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
go,sst_images/Right_Arrow.bmp,None,2,708,None,0,2,2,2,,2,1,0.666168154013576,go,0.05,0.708,1.708,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,822,None,0,3,3,3,,None,1,,stop,0.1,0.822,1.822,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
go,sst_images/Left_Arrow.bmp,None,1,973,None,0,4,4,4,,1,1,0.5046731629990973,go,0.1,0.973,1.9729999999999999,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
go,sst_images/Left_Arrow.bmp,None,1,727,None,0,5,5,5,,1,1,0.6319244409969542,go,0.1,0.727,1.7269999999999999,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,776,None,0,6,6,6,,None,1,,stop,0.15000000000000002,0.776,1.776,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
go,sst_images/Right_Arrow.bmp,None,2,722,None,0,7,7,7,,2,1,0.5453817720117513,go,0.15000000000000002,0.722,1.722,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
go,sst_images/Left_Arrow.bmp,None,1,710,None,0,8,8,8,,1,1,0.5052915420092177,go,0.15000000000000002,0.71,1.71,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
go,sst_images/Right_Arrow.bmp,None,2,996,None,0,9,9,9,,2,1,0.4610762660158798,go,0.15000000000000002,0.996,1.996,032,Scanner,R,1,2019_Aug_28_1112,SST,3.0.7,23.981074251165857,
