trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.975,1,1,0.6850429229962174,1.975,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.775,2,1,0.4616680439794436,1.775,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.773,1,0,0.4176393109955825,1.7730000000000001,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05,0.747,1,1,0.5027240919880569,1.7469999999999999,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.709,,1,[],1.709,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.702,1,1,0.5876545840001199,1.702,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.931,2,1,0.41728470101952553,1.931,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,1.149,1,1,0.5035729219962377,2.149,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.748,2,1,0.50428059900878,1.748,,038,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.05,0.848,1,0,0.3989543659845367,1.8490456340154633,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.733,2,1,0.5041832169808913,1.733,,038,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,None,0.0,0.822,1,0,0.3877070129965432,1.784292987003457,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.077,1,1,0.5020952390041202,2.077,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.895,1,0,0.4660997120081447,1.895,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.792,1,1,0.4185752850025892,1.792,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.741,2,0,0.4202173809753731,1.741,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.923,1,1,0.4186028820113279,1.923,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.0,0.799,,1,[],1.7990000000000002,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.836,1,0,0.420603503996972,1.8359999999999999,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.789,1,1,0.3814135720022023,1.7890000000000001,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.843,1,1,0.5439645209989976,2.843,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.839,2,1,0.37922357898787595,1.839,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.708,1,1,0.42097951300092973,1.708,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,1.161,2,1,0.46301355998730287,2.161,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.0,0.897,,1,[],1.897,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.027,1,1,0.8350549119932111,2.027,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.724,2,1,0.41948612401029095,1.724,,038,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.0,0.733,,1,[],1.7329999999999999,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.924,2,1,0.5044096999918111,1.924,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.719,1,1,0.5459024990268517,1.7189999999999999,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.752,2,1,0.5458044910046738,1.752,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.0,0.732,,1,[],1.732,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.813,2,1,0.4214406500104815,1.813,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.991,1,1,0.4201783080061432,1.991,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.81,2,1,0.37754998399759643,1.81,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.852,1,1,0.3390652409871109,1.8519999999999999,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.0,1.038,,1,[],2.038,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.77,1,1,0.5858054530108348,1.77,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.75,2,1,0.6277078540006187,1.75,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.879,2,1,0.7547548160073347,1.879,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.892,1,1,0.4213111949793529,1.892,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.75,1,1,0.4593312189972494,1.75,,038,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.0,0.777,,1,[],1.777,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,1.125,2,1,0.4207562129886355,2.125,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.067,1,1,0.42105306999292225,2.067,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.746,1,1,0.6240596990101039,1.746,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.826,2,1,0.7148150229768362,1.826,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.933,2,1,0.8388240610074718,1.933,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,1.204,2,1,0.5035532129986677,2.2039999999999997,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.877,1,1,0.41542971500894055,1.877,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.803,1,1,0.58791483801906,1.803,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.076,1,1,0.707050723984139,2.076,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.0,0.724,,1,[],1.724,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.756,2,1,0.4602152459847275,1.756,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,1.227,2,1,0.5857168880174868,2.2270000000000003,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.311,1,1,0.4207580990041606,2.311,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.822,1,1,0.45950827398337424,1.822,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.807,1,1,0.5451938059995882,1.807,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.852,2,1,0.4990942860022187,1.8519999999999999,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.817,1,1,0.41957751000882126,1.817,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.803,1,1,0.5462677240138873,1.803,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.746,2,1,0.5434458609961439,1.746,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.813,1,0,0.41957277298206463,1.813,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.966,1,1,0.5051036970107816,1.966,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.764,2,1,0.41814202500972897,1.764,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.038,1,1,0.4635184099897742,2.0380000000000003,,038,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.0,0.777,,1,[],1.777,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.949,2,1,0.4590933319996111,1.9489999999999998,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.806,2,1,0.625967692991253,1.806,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.74,1,1,0.45912953800871037,1.74,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.0,0.807,,1,[],1.8070000000000002,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.744,2,1,0.6165380830061622,1.744,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.728,1,1,0.544731582980603,1.728,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.0,0.795,,1,[],1.7950000000000002,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.944,2,1,0.5409522929985542,1.944,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.047,1,1,0.528923506004503,2.0469999999999997,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.707,2,1,0.4932281369983684,1.7069999999999999,,038,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.0,1.066,,1,[],2.066,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,1.27,2,1,0.6660188600071706,2.27,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.708,1,1,0.5808541650185362,1.708,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.724,1,1,0.9214680670120288,1.724,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.739,2,1,0.5842730260046665,1.7389999999999999,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.75,2,1,0.6278694870125037,1.75,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.0,0.833,,1,[],1.833,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,1.062,2,1,0.5038324850029312,2.0620000000000003,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.279,1,1,0.45747760799713433,2.279,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.154,1,1,0.6275770990177989,2.154,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,1.101,2,1,0.541587563988287,2.101,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.993,1,1,0.5460940930061042,1.9929999999999999,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.884,2,1,0.46315750799840316,1.884,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.932,1,1,0.4210800669970922,1.932,,038,sst_trial_order_2B.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.0,0.966,,1,[],1.966,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.898,2,1,0.7097020469955169,1.8980000000000001,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.922,1,1,0.6277790449967142,1.9220000000000002,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.834,,0,[],1.834,,038,sst_trial_order_2B.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.0,0.782,,1,[],1.782,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,0.806,1,1,0.6300702659937087,1.806,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.804,2,1,0.5005519039987121,1.804,,038,sst_trial_order_2B.csv,R
go,sst_images/Left_Arrow.bmp,1,0.0,1.001,1,1,0.5062375870184042,2.001,,038,sst_trial_order_2B.csv,R
go,sst_images/Right_Arrow.bmp,2,0.0,0.99,,0,[],1.99,,038,sst_trial_order_2B.csv,R
