trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,0,0,0,1,1,0.9029059130007226,go,0.05,0.955,1.955,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,1,1,1,2,1,0.6707781719997001,go,0.05,0.925,1.925,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,2,2,2,2,1,0.5700722670007963,go,0.05,0.925,1.925,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,865,None,0,3,3,3,1,1,0.5038339109996741,go,0.05,0.865,1.865,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,4,4,4,1,1,0.5027987639987259,go,0.05,1.045,2.045,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,790,None,0,5,5,5,None,1,,stop,0.1,0.79,1.79,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Right_Arrow.BMP,None,2,745,None,0,6,6,6,2,1,0.5040517620000173,go,0.1,0.745,1.745,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,820,None,0,7,7,7,1,1,0.5879058659993461,go,0.1,0.82,1.8199999999999998,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Right_Arrow.BMP,None,2,1090,None,0,8,8,8,2,1,0.502108902001055,go,0.1,1.09,2.09,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Right_Arrow.BMP,None,2,700,None,0,9,9,9,2,1,0.5365075400004571,go,0.1,0.7,1.7,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,10,10,10,1,1,0.5194777990000148,go,0.1,0.76,1.76,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,880,None,0,11,11,11,None,1,,stop,0.15000000000000002,0.88,1.8800000000000001,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Right_Arrow.BMP,None,2,730,None,0,12,12,12,2,1,0.5872795780014712,go,0.15000000000000002,0.73,1.73,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,910,None,0,13,13,13,1,1,0.6192518289972213,go,0.15000000000000002,0.91,1.9100000000000001,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,14,14,14,1,1,0.5047600520010747,go,0.15000000000000002,0.955,1.955,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,15,15,15,1,1,0.6024349940016691,go,0.15000000000000002,1.045,2.045,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Right_Arrow.BMP,None,2,1045,None,0,16,16,16,2,1,0.4699367009998241,go,0.15000000000000002,1.045,2.045,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,985,None,0,17,17,17,1,1,0.5530028790017241,go,0.15000000000000002,0.985,1.9849999999999999,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,760,None,0,18,18,18,None,1,,stop,0.2,0.76,1.76,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,775,None,0,19,19,19,1,1,0.5696884720018716,go,0.2,0.775,1.775,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Right_Arrow.BMP,None,2,1015,None,0,20,20,20,2,1,0.6026546849971055,go,0.2,1.015,2.0149999999999997,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,21,21,21,1,1,0.4518754090022412,go,0.2,0.76,1.76,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,985,None,0,22,22,22,2,0,0.4378570420012693,stop,0.15000000000000002,0.985,2.0471429579987306,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Right_Arrow.BMP,None,2,715,None,0,23,23,23,2,1,0.5029801499986206,go,0.15000000000000002,0.715,1.7149999999999999,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
go,sst_images/Left_Arrow.BMP,None,1,745,3264.0,0,24,24,24,1,1,0.45249017300011474,go,0.15000000000000002,0.745,1.745,001,Practice,R,2,2019_Sep_06_1043,SST,3.0.7,59.94798361394732,
