trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,1.295,1,1,0.8302064540039282,2.295,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.792,2,1,0.5449120900011621,1.792,,036,sst_trial_order_3A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.738,,1,[],1.738,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.75,2,1,0.5463265430007596,1.75,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.869,1,1,0.5419723680242896,1.869,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.732,1,1,0.6261158229899593,1.732,,036,sst_trial_order_3A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.721,,1,[],1.721,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.769,2,1,0.5423525350051932,1.7690000000000001,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.708,1,1,0.5472588340053335,1.708,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.838,2,1,0.5000007469789125,1.838,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.712,2,1,0.6268382089911029,1.712,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.707,1,1,0.5849467419902794,1.7069999999999999,,036,sst_trial_order_3A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.711,,1,[],1.711,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.725,2,1,0.5438484860060271,1.725,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.771,1,1,0.5467662049923092,1.771,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.83,1,1,0.546854907006491,1.83,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.797,1,1,0.5461328859964851,1.7970000000000002,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.832,2,1,0.6246380079828668,1.8319999999999999,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.762,1,1,0.49765217999811284,1.762,,036,sst_trial_order_3A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.717,2,0,0.5299635469855275,1.6870364530144726,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.728,1,1,0.587845380010549,1.728,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.803,2,1,0.7539758720085956,1.803,,036,sst_trial_order_3A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,0.781,,1,[],1.781,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.961,1,1,0.5450825309962966,1.9609999999999999,,036,sst_trial_order_3A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.25,0.772,,1,[],1.772,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.959,2,1,0.6294963489926886,1.959,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.25,1.111,1,1,0.46568653400754556,2.1109999999999998,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,0.718,2,1,0.501571878005052,1.718,,036,sst_trial_order_3A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,0.75,2,0,0.5382034079812001,1.7617965920188,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.768,2,1,0.5853256029949989,1.768,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.426,1,1,0.542320128006395,2.426,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,1.7,2,1,0.7961212849768344,2.7,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.965,2,1,0.6300317929999437,1.9649999999999999,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.704,1,1,0.6309191159962211,1.704,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.887,2,1,0.45697681899764575,1.887,,036,sst_trial_order_3A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.704,2,0,0.5107577870076057,1.6932422129923943,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.431,1,1,0.6294908370182384,2.431,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.746,1,1,0.5026141260168515,1.746,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.709,2,1,0.5462169889942743,1.709,,036,sst_trial_order_3A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.894,,1,[],1.894,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.75,2,1,0.6293781340064015,1.75,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,1.139,1,1,0.6308593659778126,2.1390000000000002,,036,sst_trial_order_3A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.711,2,0,0.4205639149877243,1.7109999999999999,,036,sst_trial_order_3A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.738,2,1,0.5059917850012425,1.738,,036,sst_trial_order_3A.csv,R
