trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,936,None,0,0,0,0,10,1,1,0.5726552569540218,go,0.05,0.936,1.936,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,708,None,0,1,1,1,,2,1,0.4220629010233097,go,0.05,0.708,1.708,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,728,None,0,2,2,2,,2,1,0.5703333829878829,go,0.05,0.728,1.728,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,940,None,0,3,3,3,,1,1,0.48971550801070407,go,0.05,0.94,1.94,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,778,None,0,4,4,4,,1,1,0.4047085190541111,go,0.05,0.778,1.778,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,761,None,0,5,5,5,,None,1,,stop,0.1,0.761,1.7610000000000001,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,2000,None,0,6,6,6,,1,0,0.37112905795220286,go,0.1,2.0,3.0,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,746,None,0,7,7,7,,1,1,0.3360903410357423,go,0.1,0.746,1.746,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,1248,None,0,8,8,8,,2,1,0.4041575049632229,go,0.1,1.248,2.248,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1149,None,0,9,9,9,,None,1,,stop,0.15000000000000002,1.149,2.149,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,754,None,0,10,10,10,,2,1,0.45327704603550956,go,0.15000000000000002,0.754,1.754,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,818,None,0,11,11,11,,1,1,0.40808859397657216,go,0.15000000000000002,0.818,1.818,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,872,None,0,12,12,12,,2,1,0.5196098809828982,go,0.15000000000000002,0.872,1.8719999999999999,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,807,None,0,13,13,13,,1,1,0.5691154910018668,go,0.15000000000000002,0.807,1.807,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,833,None,0,14,14,14,,1,1,0.5367613920243457,go,0.15000000000000002,0.833,1.833,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,1296,None,0,15,15,15,,1,1,0.4679380099987611,go,0.15000000000000002,1.296,2.2960000000000003,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,2000,None,0,16,16,16,,2,1,0.3837825729860924,go,0.15000000000000002,2.0,3.0,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,1001,None,0,17,17,17,,1,1,0.4050614549778402,go,0.15000000000000002,1.001,2.001,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,981,None,0,18,18,18,,1,1,0.3837470230064355,go,0.15000000000000002,0.981,1.9809999999999999,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,1158,None,0,19,19,19,,2,1,0.5048255739966407,go,0.15000000000000002,1.158,2.158,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,727,None,0,20,20,20,,1,1,0.3538481119903736,go,0.15000000000000002,0.727,1.7269999999999999,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,748,None,0,21,21,21,,2,1,0.4543585720239207,go,0.15000000000000002,0.748,1.748,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,971,None,0,22,22,22,,1,1,0.5707884760340676,go,0.15000000000000002,0.971,1.971,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,849,None,0,23,23,23,,None,1,,stop,0.2,0.849,1.849,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,883,None,0,24,24,24,,2,1,0.7211668219533749,go,0.2,0.883,1.883,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,924,None,0,25,25,25,,1,0,0.4885173679795116,go,0.2,0.924,1.924,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,825,None,0,26,26,26,,1,1,0.3695795349776745,go,0.2,0.825,1.825,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,758,None,0,27,27,27,,2,0,0.43748598301317543,stop,0.15000000000000002,0.758,1.8205140169868246,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,781,None,0,28,28,28,,1,0,0.36978506698505953,go,0.15000000000000002,0.781,1.7810000000000001,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,807,None,0,29,29,29,,2,1,0.48451095301425084,go,0.15000000000000002,0.807,1.807,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,960,None,0,30,30,30,,1,1,0.4190851349849254,go,0.15000000000000002,0.96,1.96,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,712,None,0,31,31,31,,2,1,0.32105276599759236,go,0.15000000000000002,0.712,1.712,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,856,None,0,32,32,32,,1,1,0.31992044299840927,go,0.15000000000000002,0.856,1.8559999999999999,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1026,None,0,33,33,33,,2,0,0.3879224240081385,stop,0.10000000000000002,1.026,2.0880775759918615,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,702,None,0,34,34,34,,1,1,0.35063184797763824,go,0.10000000000000002,0.702,1.702,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,1075,None,0,35,35,35,,2,1,0.41964149300474674,go,0.10000000000000002,1.075,2.075,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,862,None,0,36,36,36,,1,0,0.3521599529776722,go,0.10000000000000002,0.862,1.862,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,865,None,0,37,37,37,,1,1,0.3364024569746107,go,0.10000000000000002,0.865,1.865,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,1087,None,0,38,38,38,,1,1,0.3535942239686847,go,0.10000000000000002,1.087,2.0869999999999997,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Right_Arrow.bmp,None,2,841,None,0,39,39,39,,None,0,,go,0.10000000000000002,0.841,1.841,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
go,sst_images/Left_Arrow.bmp,None,1,718,None,0,40,40,40,,1,1,0.25258725899038836,go,0.10000000000000002,0.718,1.718,012,Scanner,R,2,2019_Sep_01_1141,SST,3.0.7,60.29580507701114,
