trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,1001,None,0,0,0,0,6,1,1,0.6380382279749028,go,0.05,1.001,2.001,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,729,None,0,1,1,1,,None,1,,stop,0.1,0.729,1.729,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Right_Arrow.bmp,None,2,898,None,0,2,2,2,,2,1,0.35339373000897467,go,0.1,0.898,1.8980000000000001,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Right_Arrow.bmp,None,2,754,None,0,3,3,3,,2,1,0.37017425597878173,go,0.1,0.754,1.754,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Left_Arrow.bmp,None,1,714,None,0,4,4,4,,1,1,0.3870052500278689,go,0.1,0.714,1.714,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Left_Arrow.bmp,None,1,705,None,0,5,5,5,,1,1,0.32178066798951477,go,0.1,0.705,1.705,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1027,None,0,6,6,6,,None,1,,stop,0.15000000000000002,1.027,2.0269999999999997,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Right_Arrow.bmp,None,2,719,None,0,7,7,7,,2,1,0.35408856795402244,go,0.15000000000000002,0.719,1.7189999999999999,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Left_Arrow.bmp,None,1,790,None,0,8,8,8,,1,1,0.43753039703005925,go,0.15000000000000002,0.79,1.79,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Right_Arrow.bmp,None,2,786,None,0,9,9,9,,2,1,0.45257875201059505,go,0.15000000000000002,0.786,1.786,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Right_Arrow.bmp,None,2,782,None,0,10,10,10,,2,1,0.40281732799485326,go,0.15000000000000002,0.782,1.782,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1103,None,0,11,11,11,,None,1,,stop,0.2,1.103,2.1029999999999998,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Left_Arrow.bmp,None,1,1094,None,0,12,12,12,,1,1,0.6049038080382161,go,0.2,1.094,2.0940000000000003,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Right_Arrow.bmp,None,2,1410,None,0,13,13,13,,2,1,0.40463696501683444,go,0.2,1.41,2.41,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Left_Arrow.bmp,None,1,916,None,0,14,14,14,,1,1,0.4344809119938873,go,0.2,0.916,1.916,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Left_Arrow.bmp,None,1,871,None,0,15,15,15,,1,1,0.4867988559999503,go,0.2,0.871,1.871,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Left_Arrow.bmp,None,1,1238,None,0,16,16,16,,1,1,0.41975116200046614,go,0.2,1.238,2.238,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
go,sst_images/Right_Arrow.bmp,None,2,744,None,0,17,17,17,,2,1,0.4534781629918143,go,0.2,0.744,1.744,035,Scanner,L,2,2019_Sep_01_0947,SST,3.0.7,60.33762618336934,
