trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,713,None,0,0,0,0,2,1,1,0.6015785210183822,go,0.05,0.713,1.713,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,767,None,0,1,1,1,,None,1,,stop,0.1,0.767,1.767,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
go,sst_images/Right_Arrow.bmp,None,2,928,None,0,2,2,2,,2,1,0.4045535509940237,go,0.1,0.928,1.928,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
go,sst_images/Right_Arrow.bmp,None,2,735,None,0,3,3,3,,2,1,0.5207453179755248,go,0.1,0.735,1.7349999999999999,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
go,sst_images/Left_Arrow.bmp,None,1,1380,None,0,4,4,4,,1,1,0.43446968600619584,go,0.1,1.38,2.38,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
go,sst_images/Left_Arrow.bmp,None,1,769,None,0,5,5,5,,1,1,0.4198111640289426,go,0.1,0.769,1.7690000000000001,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,884,None,0,6,6,6,,None,1,,stop,0.15000000000000002,0.884,1.8840000000000001,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
go,sst_images/Right_Arrow.bmp,None,2,732,None,0,7,7,7,,2,1,0.33617079502437264,go,0.15000000000000002,0.732,1.732,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
go,sst_images/Left_Arrow.bmp,None,1,847,None,0,8,8,8,,1,1,0.3708388000377454,go,0.15000000000000002,0.847,1.847,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1278,None,0,9,9,9,,1,0,0.43839947902597487,stop,0.10000000000000002,1.278,2.289600520974025,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
go,sst_images/Right_Arrow.bmp,None,2,701,None,0,10,10,10,,2,1,0.3215258880518377,go,0.10000000000000002,0.701,1.701,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
go,sst_images/Right_Arrow.bmp,None,2,1480,None,0,11,11,11,,1,0,0.3740117690176703,go,0.10000000000000002,1.48,2.48,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
go,sst_images/Left_Arrow.bmp,None,1,935,None,0,12,12,12,,1,1,0.35274199896957725,go,0.10000000000000002,0.935,1.935,013,Scanner,R,1,2019_Sep_01_1524,SST,3.0.7,60.24084010512418,
