trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.924,1,1,0.7036039169979631,1.924,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.771,2,1,0.5048064529983094,1.771,,046,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.954,,1,[],1.954,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.902,1,0,0.2709400599997025,1.9020000000000001,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.711,1,1,0.3204346260026796,1.7109999999999999,,046,sst_trial_order_11A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.718,,1,[],1.7180000000000002,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.875,1,1,0.3719238560006488,1.875,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.798,2,1,0.35453352599870414,1.798,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.794,1,1,0.33229145299992524,1.794,,046,sst_trial_order_11A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.704,,1,[],1.704,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.731,2,1,0.42029988600552315,1.7309999999999999,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.715,2,1,0.45300640600180486,1.7149999999999999,,046,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.879,2,0,0.383405180000409,1.995594819999591,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.153,1,1,0.38705651900090743,2.153,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.426,2,1,0.35209415199642535,2.426,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.776,1,1,0.32946014199842466,1.776,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.757,1,1,0.45425761500519,1.7570000000000001,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.735,1,1,0.4045185279974248,1.7349999999999999,,046,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.2,0.855,,1,[],1.8549999999999998,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.787,2,1,0.38828357299644267,1.787,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.886,1,1,0.3714330250004423,1.8860000000000001,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.872,1,1,0.38669219500297913,1.8719999999999999,,046,sst_trial_order_11A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.843,1,0,0.35403373900044244,1.9889662609995575,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.717,2,1,0.35417393000534503,1.717,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.8,1,1,0.3862937049998436,1.8,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.836,2,1,0.32250027500413125,1.8359999999999999,,046,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.10000000000000002,1.015,1,0,0.2934445289938594,2.1715554710061404,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.718,1,1,0.3287688850032282,1.718,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.807,2,1,0.3385508120045415,1.807,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.757,2,1,0.3711916920001386,1.7570000000000001,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.974,1,1,0.31979902599414345,1.974,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,1.107,2,1,0.31234276499890257,2.107,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.777,2,1,0.736524707004719,1.7770000000000001,,046,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.723,,1,[],1.723,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.963,1,1,0.3529104420013027,1.963,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.186,2,1,0.3123370769972098,2.186,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.793,1,1,0.30313979299535276,1.7930000000000001,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.207,1,1,0.4282420629970147,2.207,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.8,2,1,0.294045267997717,1.8,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,1.156,2,1,0.4215254169976106,2.1559999999999997,,046,sst_trial_order_11A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.10000000000000002,1.032,1,0,0.3201325289992383,2.1618674710007615,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,1.088,2,0,0.3544512919979752,2.088,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.922,1,1,0.37938301199756097,1.9220000000000002,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.733,2,1,0.34383796300244285,1.733,,046,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.717,,1,[],1.717,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.87,1,1,0.3698359070040169,1.87,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.765,1,1,0.33722703200328397,1.7650000000000001,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.861,2,1,0.3263566509995144,1.861,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.772,2,1,0.39499251800589263,1.772,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.937,2,1,0.3611989569981233,1.937,,046,sst_trial_order_11A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.10000000000000002,1.296,1,0,0.3449266579991672,2.4010733420008328,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.757,1,1,0.4606112980036414,1.7570000000000001,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.751,1,1,0.7272072060004575,1.751,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.9,1,1,0.3774531789968023,1.9,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.815,2,1,0.36085358100535814,1.815,,046,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.15000000000000002,0.865,,1,[],1.865,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.701,2,1,0.42850602399994386,1.701,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.963,1,1,0.34331885400024476,1.963,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.757,1,1,0.4592428510004538,1.7570000000000001,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.799,1,1,0.3777313450045767,1.799,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.862,2,1,0.35916624999663327,1.862,,046,sst_trial_order_11A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.10000000000000002,1.102,2,0,0.3744097180024255,2.1775902819975745,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.704,1,1,0.2717585809950833,1.704,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,0.928,1,1,0.35290846999851055,1.928,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,1.164,2,1,0.324618777995056,2.1639999999999997,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.10000000000000002,0.746,2,1,0.3440290090002236,1.746,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.10000000000000002,1.003,1,1,0.508960023005784,2.003,,046,sst_trial_order_11A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.05000000000000002,0.918,1,0,0.32556523400126025,1.99243476599874,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,1.036,2,1,0.2917642579996027,2.036,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,1.122,1,1,0.2561169050022727,2.122,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,1.296,2,1,0.27367119699920295,2.2960000000000003,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,1.072,1,0,0.12416536700038705,2.072,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.844,1,1,0.35707403699780116,1.8439999999999999,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,0.935,2,1,0.35970316100429045,1.935,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,1.079,1,1,0.4090065670025069,2.0789999999999997,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,1.187,2,1,0.37238254000112647,2.1870000000000003,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,1.2,1,1,0.324913534001098,2.2,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,0.746,2,1,0.3254189779981971,1.746,,046,sst_trial_order_11A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05000000000000002,0.892,2,1,0.4548735209973529,1.892,,046,sst_trial_order_11A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.05000000000000002,0.858,1,1,0.38650324700574856,1.858,,046,sst_trial_order_11A.csv,R
