trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,713,None,0,0,0,0,8,2,0,0.5853885769975022,go,0.05,0.713,1.713,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
go,sst_images/Right_Arrow.bmp,None,2,1220,None,0,1,1,1,,1,0,0.4366129109985195,go,0.05,1.22,2.2199999999999998,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
go,sst_images/Right_Arrow.bmp,None,2,708,None,0,2,2,2,,1,0,0.48842950600374024,go,0.05,0.708,1.708,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,822,None,0,3,3,3,,None,1,,stop,0.1,0.822,1.822,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
go,sst_images/Left_Arrow.bmp,None,1,973,None,0,4,4,4,,2,0,0.4377914479991887,go,0.1,0.973,1.9729999999999999,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
go,sst_images/Left_Arrow.bmp,None,1,727,None,0,5,5,5,,2,0,0.4381920559972059,go,0.1,0.727,1.7269999999999999,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,776,None,0,6,6,6,,None,1,,stop,0.15000000000000002,0.776,1.776,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
go,sst_images/Right_Arrow.bmp,None,2,722,None,0,7,7,7,,1,0,0.43880044000252383,go,0.15000000000000002,0.722,1.722,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
go,sst_images/Left_Arrow.bmp,None,1,710,None,0,8,8,8,,2,0,0.438323649999802,go,0.15000000000000002,0.71,1.71,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
go,sst_images/Right_Arrow.bmp,None,2,996,None,0,9,9,9,,1,0,0.41999804000079166,go,0.15000000000000002,0.996,1.996,009,Scanner,R,1,2019_Sep_06_1231,SST,3.0.7,59.58424674853232,
