trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,0.769,1,1,0.9339015340083279,1.7690000000000001,,012,sst_trial_order_10A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.741,2,1,0.41355755797121674,1.741,,012,sst_trial_order_10A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,0.823,,1,[],1.823,,012,sst_trial_order_10A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.901,2,1,0.43599188898224384,1.901,,012,sst_trial_order_10A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.862,1,1,0.3178484619711526,1.862,,012,sst_trial_order_10A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.783,,1,[],1.7830000000000001,,012,sst_trial_order_10A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.865,1,1,0.43539756000973284,1.865,,012,sst_trial_order_10A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.952,2,1,0.5374349300400354,1.952,,012,sst_trial_order_10A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.722,1,1,0.4847368879709393,1.722,,012,sst_trial_order_10A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.2,0.944,,1,[],1.9439999999999997,,012,sst_trial_order_10A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.849,2,1,0.42118575400672853,1.849,,012,sst_trial_order_10A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.2,0.707,1,0,0.4383748540421948,1.7069999999999999,,012,sst_trial_order_10A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.2,0.903,1,1,0.47042512794723734,1.903,,012,sst_trial_order_10A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.25,0.853,,1,[],1.853,,012,sst_trial_order_10A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.25,1.045,2,1,0.7520407880074345,2.045,,012,sst_trial_order_10A.csv,R
