trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,0,0,0,1,1,0.8585128650302067,go,0.05,0.955,1.955,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,1,1,1,2,1,0.6761002410203218,go,0.05,0.925,1.925,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,2,2,2,2,1,0.525790394982323,go,0.05,0.925,1.925,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Left_Arrow.BMP,None,1,865,None,0,3,3,3,1,1,0.4425993199693039,go,0.05,0.865,1.865,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,4,4,4,1,1,0.5890052360482514,go,0.05,1.045,2.045,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,790,None,0,5,5,5,None,1,,stop,0.1,0.79,1.79,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Right_Arrow.BMP,None,2,745,None,0,6,6,6,2,1,0.4377940819831565,go,0.1,0.745,1.745,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Left_Arrow.BMP,None,1,820,None,0,7,7,7,1,1,0.43773438496282324,go,0.1,0.82,1.8199999999999998,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Right_Arrow.BMP,None,2,1090,None,0,8,8,8,2,1,0.373727609985508,go,0.1,1.09,2.09,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Right_Arrow.BMP,None,2,700,None,0,9,9,9,2,1,0.43663746101083234,go,0.1,0.7,1.7,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,10,10,10,1,1,0.4540947609930299,go,0.1,0.76,1.76,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,880,None,0,11,11,11,None,1,,stop,0.15000000000000002,0.88,1.8800000000000001,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Right_Arrow.BMP,None,2,730,None,0,12,12,12,2,1,0.42069032799918205,go,0.15000000000000002,0.73,1.73,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Left_Arrow.BMP,None,1,910,None,0,13,13,13,1,1,0.3874380079796538,go,0.15000000000000002,0.91,1.9100000000000001,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,14,14,14,1,1,0.47118389402749017,go,0.15000000000000002,0.955,1.955,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,15,15,15,1,1,0.45302970602642745,go,0.15000000000000002,1.045,2.045,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
go,sst_images/Right_Arrow.BMP,None,2,1045,None,0,16,16,16,2,1,0.4237510149832815,go,0.15000000000000002,1.045,2.045,018,Practice,R,2,2019_Sep_02_1243,SST,3.0.7,60.057587421772,
