trial_type,arrow_1,corrAns,ss_delay,iti_duration,key_response.keys,key_response.corr,key_response.rt,SOA,run_fixation_duration,participant,trial_order,handedness
go,sst_images/Left_Arrow.bmp,1,0.05,1.044,2,0,0.8367694080006913,2.044,,017,sst_trial_order_4A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,1.179,2,1,0.7376578799994604,2.1790000000000003,,017,sst_trial_order_4A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.05,0.71,2,1,0.5360501870000007,1.71,,017,sst_trial_order_4A.csv,R
stop,sst_images/Right_Arrow.bmp,none,0.1,1.194,,1,[],2.194,,017,sst_trial_order_4A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,1.418,1,1,0.5199615069996071,2.418,,017,sst_trial_order_4A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.757,1,1,0.6044759819997125,1.7570000000000001,,017,sst_trial_order_4A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.735,2,1,0.6697105749999537,1.7349999999999999,,017,sst_trial_order_4A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.874,1,1,0.5354744639998898,1.874,,017,sst_trial_order_4A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.821,2,1,0.788369328999579,1.821,,017,sst_trial_order_4A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.722,2,1,0.5188219519995982,1.722,,017,sst_trial_order_4A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.94,1,1,0.5360928930003865,1.94,,017,sst_trial_order_4A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,0.885,2,1,0.7201777800000855,1.885,,017,sst_trial_order_4A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.755,1,1,0.6881280200004767,1.755,,017,sst_trial_order_4A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.903,1,1,0.5179319720000422,1.903,,017,sst_trial_order_4A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.1,0.844,1,1,0.6178246540002874,1.8439999999999999,,017,sst_trial_order_4A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.1,1.135,2,1,0.5718834419994892,2.135,,017,sst_trial_order_4A.csv,R
stop,sst_images/Left_Arrow.bmp,none,0.15000000000000002,0.795,,1,[],1.7950000000000002,,017,sst_trial_order_4A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,1.016,1,1,0.8353434000000561,2.016,,017,sst_trial_order_4A.csv,R
go,sst_images/Left_Arrow.bmp,1,0.15000000000000002,0.721,1,1,0.6031596289994923,1.721,,017,sst_trial_order_4A.csv,R
go,sst_images/Right_Arrow.bmp,2,0.15000000000000002,0.835,2,1,0.5198772330004431,1.835,,017,sst_trial_order_4A.csv,R
