trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,0,0,0,1,1,0.7301390740030911,go,0.05,0.955,1.955,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,1,1,1,2,1,0.6299684259865899,go,0.05,0.925,1.925,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,2,2,2,2,1,0.5486036940128542,go,0.05,0.925,1.925,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
go,sst_images/Left_Arrow.BMP,None,1,865,None,0,3,3,3,1,1,0.5034352660004515,go,0.05,0.865,1.865,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,4,4,4,1,1,0.5016748080088291,go,0.05,1.045,2.045,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,790,None,0,5,5,5,None,1,,stop,0.1,0.79,1.79,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
go,sst_images/Right_Arrow.BMP,None,2,745,None,0,6,6,6,2,1,0.502372754010139,go,0.1,0.745,1.745,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
go,sst_images/Left_Arrow.BMP,None,1,820,None,0,7,7,7,1,1,0.460141310992185,go,0.1,0.82,1.8199999999999998,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
go,sst_images/Right_Arrow.BMP,None,2,1090,None,0,8,8,8,2,1,0.461755060008727,go,0.1,1.09,2.09,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
go,sst_images/Right_Arrow.BMP,None,2,700,None,0,9,9,9,2,1,0.4975879970006645,go,0.1,0.7,1.7,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,10,10,10,1,1,0.4460299850034062,go,0.1,0.76,1.76,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,880,None,0,11,11,11,None,1,,stop,0.15000000000000002,0.88,1.8800000000000001,033,Practice,R,2,2019_Aug_27_1229,SST,3.0.7,24.000432162504225,
