trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,0,0,0,1,1,0.7536350770387799,go,0.05,0.955,1.955,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,1,1,1,2,1,0.35327103501185775,go,0.05,0.925,1.925,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,2,2,2,2,1,0.4102695609908551,go,0.05,0.925,1.925,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,865,None,0,3,3,3,1,1,0.4358661019941792,go,0.05,0.865,1.865,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,4,4,4,1,1,0.4358218580018729,go,0.05,1.045,2.045,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,790,None,0,5,5,5,None,1,,stop,0.1,0.79,1.79,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Right_Arrow.BMP,None,2,745,None,0,6,6,6,2,1,0.42130167997675017,go,0.1,0.745,1.745,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,820,None,0,7,7,7,1,1,0.5214444739976898,go,0.1,0.82,1.8199999999999998,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Right_Arrow.BMP,None,2,1090,None,0,8,8,8,2,1,0.3413312850170769,go,0.1,1.09,2.09,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Right_Arrow.BMP,None,2,700,None,0,9,9,9,2,1,0.4583267259877175,go,0.1,0.7,1.7,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,10,10,10,1,1,0.3937976320157759,go,0.1,0.76,1.76,025,Practice,L,1,2019_Sep_02_0922,SST,3.0.7,59.560745352476054,
