trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,713,None,0,0,0,0,8,1,1,0.6049871970026288,go,0.05,0.713,1.713,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Right_Arrow.bmp,None,2,1220,None,0,1,1,1,,2,1,0.4216622789972462,go,0.05,1.22,2.2199999999999998,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Right_Arrow.bmp,None,2,708,None,0,2,2,2,,2,1,0.46029046500916593,go,0.05,0.708,1.708,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,822,None,0,3,3,3,,None,1,,stop,0.1,0.822,1.822,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,973,None,0,4,4,4,,1,1,0.4221518650010694,go,0.1,0.973,1.9729999999999999,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,727,None,0,5,5,5,,1,1,0.4612912340089679,go,0.1,0.727,1.7269999999999999,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,776,None,0,6,6,6,,None,1,,stop,0.15000000000000002,0.776,1.776,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Right_Arrow.bmp,None,2,722,None,0,7,7,7,,2,1,0.4639238110103179,go,0.15000000000000002,0.722,1.722,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,710,None,0,8,8,8,,1,1,0.46044678101316094,go,0.15000000000000002,0.71,1.71,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Right_Arrow.bmp,None,2,996,None,0,9,9,9,,2,1,0.4211636560212355,go,0.15000000000000002,0.996,1.996,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,706,None,0,10,10,10,,1,0,0.3994877650111448,stop,0.10000000000000002,0.706,1.7565122349888551,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Right_Arrow.bmp,None,2,1454,None,0,11,11,11,,2,1,0.4630465040099807,go,0.10000000000000002,1.454,2.4539999999999997,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,822,None,0,12,12,12,,1,1,0.5034809860226233,go,0.10000000000000002,0.822,1.822,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1148,None,0,13,13,13,,2,0,0.4456541149993427,stop,0.05000000000000002,1.148,2.1023458850006573,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Right_Arrow.bmp,None,2,907,None,0,14,14,14,,2,1,0.4611728219897486,go,0.05000000000000002,0.907,1.907,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,807,None,0,15,15,15,,1,1,0.5019744989986066,go,0.05000000000000002,0.807,1.807,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,896,None,0,16,16,16,,1,1,0.5443488509918097,go,0.05000000000000002,0.896,1.896,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,739,None,0,17,17,17,,2,0,0.3628811569942627,stop,1.3877787807814457e-17,0.739,1.7261188430057373,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,726,None,0,18,18,18,,1,1,0.5034661889949348,go,1.3877787807814457e-17,0.726,1.726,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Right_Arrow.bmp,None,2,1306,None,0,19,19,19,,2,1,0.45921402200474404,go,1.3877787807814457e-17,1.306,2.306,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,738,None,0,20,20,20,,1,1,0.4208059090015013,go,1.3877787807814457e-17,0.738,1.738,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,1524,None,0,21,21,21,,2,0,0.4209177819720935,go,1.3877787807814457e-17,1.524,2.524,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Right_Arrow.bmp,None,2,1137,None,0,22,22,22,,2,1,0.46039795700926334,go,1.3877787807814457e-17,1.137,2.137,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
go,sst_images/Left_Arrow.bmp,None,1,718,None,0,23,23,23,,1,1,0.3767234080005437,go,1.3877787807814457e-17,0.718,1.718,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,773,None,0,24,24,24,,None,1,,stop,0.05000000000000002,0.773,1.773,031,Scanner,R,1,2019_Aug_29_1226,SST,3.0.7,24.01165471923784,
