trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,trial_t.routineEndVal,ss_delay,iti_duration,SOA,key_response.rt,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Right_Arrow.bmp,None,2,913,None,0,27,27,27,,2,1,go,0.3,0.913,1.913,0.7191090050000639,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,803,None,0,28,28,28,,1,1,go,0.3,0.803,1.803,0.6064043950000269,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,706,None,0,29,29,29,,2,1,go,0.3,0.706,1.706,0.5902455599998575,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,788,None,0,30,30,30,,2,1,go,0.3,0.788,1.788,0.5890708950000771,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,865,None,0,31,31,31,,1,1,go,0.3,0.865,1.865,0.6384119489994191,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,917,None,0,32,32,32,,1,0,stop,0.25,0.917,1.980530687000457,0.536469312999543,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1149,None,0,33,33,33,,2,1,go,0.25,1.149,2.149,0.5389204399998562,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,829,None,0,34,34,34,,1,1,go,0.25,0.829,1.829,0.6047376059996168,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,754,None,0,35,35,35,,1,1,go,0.25,0.754,1.754,0.7394574749996536,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,749,None,0,36,36,36,,None,1,stop,0.3,0.749,1.7489999999999999,,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,789,None,0,37,37,37,,2,1,go,0.3,0.789,1.7890000000000001,0.7058106940003199,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1541,None,0,38,38,38,,2,1,go,0.3,1.541,2.541,0.6041141249997963,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,814,None,0,39,39,39,,1,1,go,0.3,0.814,1.814,0.5889925569999832,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,739,None,0,40,40,40,,1,1,go,0.3,0.739,1.7389999999999999,0.5868588639996233,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,704,None,0,41,41,41,,2,1,go,0.3,0.704,1.704,0.7534555590000309,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,721,None,0,42,42,42,,None,1,stop,0.35,0.721,1.721,,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,1069,None,0,43,43,43,,1,1,go,0.35,1.069,2.069,0.6018500720001612,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,829,None,0,44,44,44,,1,1,go,0.35,0.829,1.829,0.5714625009995871,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,2000,None,0,45,45,45,,2,1,go,0.35,2.0,3.0,0.6523198949998914,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,791,None,0,46,46,46,,2,1,go,0.35,0.791,1.791,0.7207292670000243,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,757,None,0,47,47,47,,2,1,go,0.35,0.757,1.7570000000000001,0.5700488659995244,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,880,None,0,48,48,48,,1,1,go,0.35,0.88,1.88,0.6705854780002483,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,755,None,0,49,49,49,,1,1,go,0.35,0.755,1.755,0.4867148419998557,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,781,None,0,50,50,50,,1,1,go,0.35,0.781,1.7810000000000001,0.5704260759994213,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,792,None,0,51,51,51,,2,1,go,0.35,0.792,1.792,0.5861302520006575,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,780,None,0,52,52,52,,2,1,go,0.35,0.78,1.78,0.5522550989999218,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,959,None,0,53,53,53,,1,1,go,0.35,0.959,1.959,0.5364555950000067,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,701,None,0,54,54,54,,1,1,go,0.35,0.701,1.701,0.7358505859992874,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,734,None,0,55,55,55,,None,1,stop,0.39999999999999997,0.734,1.7340000000000002,,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,821,None,0,56,56,56,,2,0,go,0.39999999999999997,0.821,1.821,0.9709388979999858,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,760,None,0,57,57,57,,2,1,go,0.39999999999999997,0.76,1.76,0.8714658839999174,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,934,None,0,58,58,58,,1,1,go,0.39999999999999997,0.934,1.9340000000000002,0.6352937120000206,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,2000,None,0,59,59,59,,None,1,stop,0.44999999999999996,2.0,2.9999999999999996,,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,730,None,0,60,60,60,,1,1,go,0.44999999999999996,0.73,1.73,0.5383557770001062,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,891,None,0,61,61,61,,2,1,go,0.44999999999999996,0.891,1.891,0.6548851379993721,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,711,None,0,62,62,62,,2,1,go,0.44999999999999996,0.711,1.7109999999999999,0.604642108999542,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,755,None,0,63,63,63,,1,0,stop,0.39999999999999997,0.755,1.8846152239992806,0.6203847760007193,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,777,None,0,64,64,64,,1,1,go,0.39999999999999997,0.777,1.7770000000000001,0.6042754010004501,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,743,None,0,65,65,65,,2,1,go,0.39999999999999997,0.743,1.7429999999999999,0.5868259300004866,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,1005,None,0,66,66,66,,1,1,go,0.39999999999999997,1.005,2.005,0.51819069999965,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,770,None,0,67,67,67,,1,0,go,0.39999999999999997,0.77,1.77,0.5535795639998469,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,782,None,0,68,68,68,,2,1,go,0.39999999999999997,0.782,1.782,0.6680323239997961,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,714,None,0,69,69,69,,1,1,go,0.39999999999999997,0.714,1.714,0.5880759490000855,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,773,None,0,70,70,70,,2,1,go,0.39999999999999997,0.773,1.7730000000000001,0.6352726200002508,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,726,None,0,71,71,71,,1,1,go,0.39999999999999997,0.726,1.726,0.6212711449998096,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1190,None,0,72,72,72,,2,1,go,0.39999999999999997,1.19,2.19,0.5209589109999797,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1726,None,0,73,73,73,,None,1,stop,0.44999999999999996,1.726,2.7259999999999995,,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,757,None,0,74,74,74,,1,1,go,0.44999999999999996,0.757,1.7570000000000001,0.5869712660005462,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1059,None,0,75,75,75,,2,1,go,0.44999999999999996,1.059,2.059,0.6045351349994235,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,831,None,0,76,76,76,,2,1,go,0.44999999999999996,0.831,1.831,0.6362283210000896,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,829,None,0,77,77,77,,1,1,go,0.44999999999999996,0.829,1.829,0.7047463510007219,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1045,None,0,78,78,78,,2,0,stop,0.39999999999999997,1.045,2.2234005170002273,0.5715994829997726,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,1171,None,0,79,79,79,,1,1,go,0.39999999999999997,1.171,2.1710000000000003,0.8046837040001265,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,733,None,0,80,80,80,,2,1,go,0.39999999999999997,0.733,1.733,0.571448263000093,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,726,None,0,81,81,81,,2,1,go,0.39999999999999997,0.726,1.726,0.7043923940000241,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,892,None,0,82,82,82,,2,1,go,0.39999999999999997,0.892,1.892,0.935120996000478,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,751,None,0,83,83,83,,1,1,go,0.39999999999999997,0.751,1.751,0.620916051999302,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,802,None,0,84,84,84,,1,1,go,0.39999999999999997,0.802,1.802,0.8720955740000136,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,847,None,0,85,85,85,,2,1,go,0.39999999999999997,0.847,1.847,0.6538819529996545,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1155,None,0,86,86,86,,1,0,stop,0.35,1.155,2.286659115999537,0.5683408840004631,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,923,None,0,87,87,87,,1,1,go,0.35,0.923,1.923,0.5517189920001329,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,911,None,0,88,88,88,,2,1,go,0.35,0.911,1.911,0.5512201729998196,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,1271,None,0,89,89,89,,1,1,go,0.35,1.271,2.271,0.5214619080006742,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1030,None,0,90,90,90,,2,1,go,0.35,1.03,2.0300000000000002,0.904931506000139,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,893,None,0,91,91,91,,1,1,go,0.35,0.893,1.893,0.637317635000727,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,701,None,0,92,92,92,,1,1,go,0.35,0.701,1.701,0.6043259309999485,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,750,None,0,93,93,93,,1,1,go,0.35,0.75,1.75,0.4500402439998652,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,823,None,0,94,94,94,,None,0,go,0.35,0.823,1.823,,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,778,None,0,95,95,95,,1,1,go,0.35,0.778,1.778,0.754151305999585,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1182,None,0,96,96,96,,2,1,go,0.35,1.182,2.182,0.6212433079999755,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,813,None,0,97,97,97,,2,1,go,0.35,0.813,1.813,0.9197489069993026,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,799,None,0,98,98,98,,1,1,go,0.35,0.799,1.799,0.6038078290002886,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,765,None,0,99,99,99,,2,1,go,0.35,0.765,1.7650000000000001,0.8357966060002582,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,755,None,0,100,100,100,,2,1,go,0.35,0.755,1.755,0.9358812430000398,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,792,None,0,101,101,101,,None,1,stop,0.39999999999999997,0.792,1.792,,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,1155,None,0,102,102,102,,None,0,go,0.39999999999999997,1.155,2.1550000000000002,,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,807,None,0,103,103,103,,1,1,go,0.39999999999999997,0.807,1.807,0.5455769030004376,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,860,None,0,104,104,104,,2,1,go,0.39999999999999997,0.86,1.8599999999999999,0.5626068530000339,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1159,None,0,105,105,105,,2,1,go,0.39999999999999997,1.159,2.159,0.5951403779999964,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,824,None,0,106,106,106,,1,1,go,0.39999999999999997,0.824,1.8239999999999998,0.4938278790004915,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,984,None,0,107,107,107,,2,1,go,0.39999999999999997,0.984,1.984,0.5276247840001815,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,751,None,0,108,108,108,,2,0,stop,0.35,0.751,1.8734493760002586,0.5775506239997412,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,756,None,0,109,109,109,,1,1,go,0.35,0.756,1.756,0.5128938429998016,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,779,None,0,110,110,110,,2,1,go,0.35,0.779,1.779,0.5374001669997597,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,707,None,0,111,111,111,,1,1,go,0.35,0.707,1.7069999999999999,0.42661792199942283,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1248,None,0,112,112,112,,1,0,stop,0.3,1.248,2.3179475169998547,0.580052483000145,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1173,None,0,113,113,113,,2,1,go,0.3,1.173,2.173,0.47127698300027987,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,870,None,0,114,114,114,,1,1,go,0.3,0.87,1.87,0.4440225050002482,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1627,None,0,115,115,115,,2,1,go,0.3,1.627,2.627,0.4776366939995569,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,765,None,0,116,116,116,,1,0,stop,0.25,0.765,1.8145922449996217,0.5504077550003785,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,813,None,0,117,117,117,,1,1,go,0.25,0.813,1.813,0.5364528360005352,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,788,None,0,118,118,118,,2,1,go,0.25,0.788,1.788,0.542922083999656,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,981,None,0,119,119,119,,1,1,go,0.25,0.981,1.9809999999999999,0.46957411499988666,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,1274,None,0,120,120,120,,2,1,go,0.25,1.274,2.274,0.40286015200035763,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Right_Arrow.bmp,None,2,836,None,0,121,121,121,,1,0,go,0.25,0.836,1.8359999999999999,0.42642539400003443,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,1024,None,0,122,122,122,,1,1,go,0.25,1.024,2.024,0.494840703000591,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,859,None,0,123,123,123,,1,1,go,0.25,0.859,1.859,0.6782020700002249,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
go,sst_images/Left_Arrow.bmp,None,1,755,None,0,124,124,124,,1,1,go,0.25,0.755,1.755,0.5284282740003619,017,Scanner,R,2,2019_Sep_04_0939,SST,3.0.7,60.163591664261546,
