trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,0,0,0,1,1,0.7203596879990073,go,0.05,0.955,1.955,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,1,1,1,2,1,0.3797589949972462,go,0.05,0.925,1.925,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Right_Arrow.BMP,None,2,925,None,0,2,2,2,2,1,0.4877505589975044,go,0.05,0.925,1.925,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Left_Arrow.BMP,None,1,865,None,0,3,3,3,1,1,0.3252023300010478,go,0.05,0.865,1.865,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,4,4,4,1,1,0.38603531899570953,go,0.05,1.045,2.045,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
stop,sst_images/Right_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,790,None,0,5,5,5,None,1,,stop,0.1,0.79,1.79,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Right_Arrow.BMP,None,2,745,None,0,6,6,6,2,1,0.4193337920005433,go,0.1,0.745,1.745,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Left_Arrow.BMP,None,1,820,None,0,7,7,7,1,1,0.3642901340062963,go,0.1,0.82,1.8199999999999998,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Right_Arrow.BMP,None,2,1090,None,0,8,8,8,2,1,0.387603722003405,go,0.1,1.09,2.09,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Right_Arrow.BMP,None,2,700,None,0,9,9,9,1,0,0.31281795699032955,go,0.1,0.7,1.7,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Left_Arrow.BMP,None,1,760,None,0,10,10,10,1,1,0.3527430599933723,go,0.1,0.76,1.76,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,880,None,0,11,11,11,None,1,,stop,0.15000000000000002,0.88,1.8800000000000001,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Right_Arrow.BMP,None,2,730,None,0,12,12,12,2,1,0.45306559500750154,go,0.15000000000000002,0.73,1.73,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Left_Arrow.BMP,None,1,910,None,0,13,13,13,1,1,0.4283832110086223,go,0.15000000000000002,0.91,1.9100000000000001,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Left_Arrow.BMP,None,1,955,None,0,14,14,14,1,1,0.44939726099255495,go,0.15000000000000002,0.955,1.955,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Left_Arrow.BMP,None,1,1045,None,0,15,15,15,1,1,0.4121320400008699,go,0.15000000000000002,1.045,2.045,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Right_Arrow.BMP,None,2,1045,None,0,16,16,16,2,1,0.48739352100528777,go,0.15000000000000002,1.045,2.045,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
go,sst_images/Left_Arrow.BMP,None,1,985,None,0,17,17,17,1,1,0.35198566400504205,go,0.15000000000000002,0.985,1.9849999999999999,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
stop,sst_images/Left_Arrow.BMP,sst_images/Stop_Arrow.BMP,none,760,None,0,18,18,18,None,1,,stop,0.2,0.76,1.76,0042,Practice,L,1,2019_Aug_21_1134,SST,3.0.7,60.26747501228315,
