Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,feedback_resp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallReward,1500,0,13,13,13,,112.72914040600881,None,1500,114.76270882399695,None,None,114.76270882399695,None,1.69,14,116.31240190099925,None,1,1,0.23417978700308595,116.31240190099925,None,You won $0.20!,-9.8,2,10,0.30999999999999994,42.857142857142854,0.2298216585040791,[1],16.666666666666664,9,3,None,0.23417978700308595,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallReward,2000,0,14,14,14,,118.3623431629967,None,2000,120.39683135000814,None,None,120.39683135000814,None,1.69,15,122.44583278200298,None,1,1,0.23790160899807233,122.44583278200298,None,You won $0.20!,-9.600000000000001,2,11,0.30999999999999994,46.666666666666664,0.23097593714607814,"[1, 1]",16.666666666666664,9,3,None,0.23790160899807233,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgPun,2000,0,15,15,15,,124.46362714700808,None,2000,126.49749334799708,None,None,126.49749334799708,None,1.69,16,128.53044990700437,None,1,1,0.23326833799364977,128.53044990700437,None,You did not lose $5.00!,-9.600000000000001,4,12,0.2899999999999999,50.0,0.23126248725202458,[],66.66666666666666,12,3,None,0.23326833799364977,,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
Triangle,2500,0,16,16,16,,130.57999550100067,None,2500,132.6142702250072,None,None,132.6142702250072,None,1.71,17,135.1469910559972,None,None,0,,135.1469910559972,None,You did not win or lose anything!,-9.600000000000001,3,12,0.2899999999999999,47.05882352941176,0.23126248725202458,[],66.66666666666666,12,3,None,0.23326833799364977,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgPun,1500,0,17,17,17,,137.18012487099622,None,1500,139.21454901499965,None,None,139.21454901499965,None,1.71,18,140.7475175760046,None,1,1,0.23921542399330065,140.7475175760046,None,You did not lose $5.00!,-9.600000000000001,4,13,0.2899999999999999,50.0,0.23214614688994414,[1],66.66666666666666,12,3,None,0.23921542399330065,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgReward,3500,0,18,18,18,,142.81420762201014,None,3500,144.84857870700944,None,None,144.84857870700944,None,1.71,19,148.3981823530048,None,1,1,0.2145681750116637,148.3981823530048,None,You won $5.00!,-4.600000000000001,1,14,0.2899999999999999,52.63157894736842,0.2303883497021161,"[1, 1]",66.66666666666666,12,3,None,0.2145681750116637,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgReward,1500,0,19,19,19,,150.44834472899674,None,1500,152.4823994430044,None,None,152.4823994430044,None,1.71,20,154.03120820100594,None,None,0,,154.03120820100594,None,You did not win $5.00!,-4.600000000000001,1,15,0.2599999999999999,50.0,0.2303883497021161,[],83.33333333333333,15,3,None,0.2145681750116637,,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgPun,3000,0,20,20,20,,156.0656254600035,None,3000,158.09961333000683,None,None,158.09961333000683,None,1.7400000000000002,21,161.13253304900718,None,1,1,0.23325445200316608,161.13253304900718,None,You did not lose $5.00!,-4.600000000000001,4,16,0.2599999999999999,52.38095238095239,0.230648904456757,[1],83.33333333333333,15,3,None,0.23325445200316608,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallPun,2000,0,21,21,21,,163.18257199700747,None,2000,165.21660143700137,None,None,165.21660143700137,None,1.7400000000000002,22,167.24903714000538,None,None,0,,167.24903714000538,None,You lost $0.20!,-4.800000000000002,5,17,0.2599999999999999,50.0,0.230648904456757,"[1, 0]",83.33333333333333,15,3,1,0.2771490139910019,0.017149013991001993,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallReward,3500,0,22,22,22,,169.31565661200148,None,3500,171.35047775199928,None,None,171.35047775199928,None,1.7400000000000002,23,174.89054801499879,None,1,1,0.2201902630040422,174.89054801499879,None,You won $0.20!,-4.600000000000001,2,18,0.2399999999999999,52.17391304347826,0.2297773510023641,[],66.66666666666666,18,3,None,0.2201902630040422,,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgReward,2500,0,23,23,23,,176.95031626500713,None,2500,178.97296025999822,None,None,178.97296025999822,None,1.76,24,181.52426554900012,None,None,0,,181.52426554900012,None,You did not win $5.00!,-4.600000000000001,1,19,0.2399999999999999,50.0,0.2297773510023641,[0],66.66666666666666,18,3,None,0.2201902630040422,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallReward,4000,0,24,24,24,,183.57441684399964,None,4000,185.60724474700692,None,1,185.60724474700692,None,1.76,25,189.69053957500728,None,None,0,,189.69053957500728,None,You did not win $0.20!,-4.600000000000001,2,20,0.2399999999999999,48.0,0.2297773510023641,"[0, 0]",66.66666666666666,18,3,1,0.43993569899816054,0.19993569899816066,,0.435528587011504,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallPun,4000,0,25,25,25,,191.73462813200604,None,4000,193.75878223699692,None,None,193.75878223699692,None,1.76,26,197.80179579000105,None,None,0,,197.80179579000105,None,You lost $0.20!,-4.800000000000002,5,21,0.2799999999999999,46.15384615384615,0.2297773510023641,[],33.33333333333333,21,3,1,0.3053922689880709,0.02539226898807101,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgReward,2000,0,26,26,26,,199.86050663300557,None,2000,201.89273617199797,None,None,201.89273617199797,None,1.7200000000000002,27,203.94318763200135,None,1,1,0.2515499769942835,203.94318763200135,None,You won $5.00!,0.1999999999999984,1,22,0.2799999999999999,48.148148148148145,0.2314521683863579,[1],33.33333333333333,21,3,None,0.2515499769942835,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgReward,3000,0,27,27,27,,205.99373914900934,None,3000,208.02715541000362,None,None,208.02715541000362,None,1.7200000000000002,28,211.07824789000733,None,1,1,0.2214701100019738,211.07824789000733,None,You won $5.00!,5.199999999999998,1,23,0.2799999999999999,50.0,0.23073916421604476,"[1, 1]",33.33333333333333,21,3,None,0.2214701100019738,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
Triangle,4000,0,28,28,28,,213.13514326800941,None,4000,215.1616501630051,None,None,215.1616501630051,None,1.7200000000000002,29,219.20246257299732,None,None,0,,219.20246257299732,None,You did not win or lose anything!,5.199999999999998,3,23,0.2799999999999999,48.275862068965516,0.23073916421604476,"[1, 1]",33.33333333333333,21,3,None,0.2214701100019738,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgPun,1500,0,29,29,29,,221.2532516509964,None,1500,223.2796343180089,None,None,223.2796343180089,None,1.7200000000000002,30,224.81938584100862,None,None,0,,224.81938584100862,None,You lost $5.00!,0.1999999999999984,4,24,0.3199999999999999,46.666666666666664,0.23073916421604476,[],33.33333333333333,24,3,1,0.3234882260079029,0.0034882260079029948,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallReward,1500,0,30,30,30,,226.8810591920046,None,1500,228.912946026001,None,None,228.912946026001,None,1.6800000000000002,31,230.46290474499983,None,1,1,0.22571564698591828,230.46290474499983,None,You won $0.20!,0.3999999999999984,2,25,0.3199999999999999,48.38709677419355,0.23040426306736966,[1],33.33333333333333,24,3,None,0.22571564698591828,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgReward,1500,0,31,31,31,,232.5132987859979,None,1500,234.54691638100485,None,None,234.54691638100485,None,1.6800000000000002,32,236.09745340399968,None,1,1,0.26228457200340927,236.09745340399968,None,You won $5.00!,5.399999999999999,1,26,0.3199999999999999,50.0,0.23239678237587214,"[1, 1]",33.33333333333333,24,3,None,0.26228457200340927,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgReward,4000,0,32,32,32,,238.14766394400795,None,4000,240.1810101200099,None,None,240.1810101200099,None,1.6800000000000002,33,244.23148547300661,None,1,1,0.22723459999542683,244.23148547300661,None,You won $5.00!,10.399999999999999,1,27,0.2899999999999999,51.515151515151516,0.23209312458878711,[],83.33333333333333,27,3,None,0.22723459999542683,,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallPun,3500,0,33,33,33,,246.27091146400198,None,3500,248.299295402001,None,None,248.299295402001,None,1.71,34,251.832812335997,None,1,1,0.21296833400265314,251.832812335997,None,You did not lose $0.20!,10.399999999999999,5,28,0.2899999999999999,52.94117647058824,0.23103063622289077,[1],83.33333333333333,27,3,None,0.21296833400265314,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
Triangle,1500,0,34,34,34,,253.87185564900574,None,1500,255.90043191400764,None,None,255.90043191400764,None,1.71,35,257.4403591730079,None,None,0,,257.4403591730079,None,You did not win or lose anything!,10.399999999999999,3,28,0.2899999999999999,51.42857142857142,0.23103063622289077,[1],83.33333333333333,27,3,None,0.21296833400265314,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
Triangle,2000,0,35,35,35,,259.48879404499894,None,2000,261.5174050540081,None,None,261.5174050540081,None,1.71,36,263.5505624159996,None,None,0,,263.5505624159996,None,You did not win or lose anything!,10.399999999999999,3,28,0.2899999999999999,50.0,0.23103063622289077,[1],83.33333333333333,27,3,None,0.21296833400265314,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallPun,2000,0,36,36,36,,265.57254992899834,None,2000,267.6015409590036,None,None,267.6015409590036,None,1.71,37,269.638599842001,None,1,1,0.22414670200669207,269.638599842001,None,You did not lose $0.20!,10.399999999999999,5,29,0.2899999999999999,51.35135135135135,0.23066832389572242,"[1, 1]",83.33333333333333,27,3,None,0.22414670200669207,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgPun,1500,0,37,37,37,,271.68951438700606,None,1500,273.718991982998,None,None,273.718991982998,None,1.71,38,275.25244511100755,None,1,1,0.2622849390027113,275.25244511100755,None,You did not lose $5.00!,10.399999999999999,4,30,0.23999999999999994,52.63157894736842,0.23224915465107188,[],100.0,30,3,None,0.2622849390027113,,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgPun,3500,0,38,38,38,,277.30614920399967,None,3500,279.3364517930022,None,None,279.3364517930022,None,1.76,39,282.87024861300597,None,1,1,0.20949307800037786,282.87024861300597,None,You did not lose $5.00!,10.399999999999999,4,31,0.23999999999999994,53.84615384615385,0.23116553195341977,[1],100.0,30,3,None,0.20949307800037786,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallPun,3000,0,39,39,39,,284.9199260900059,None,3000,286.9540003650036,None,None,286.9540003650036,None,1.76,40,289.98701016600535,None,None,0,,289.98701016600535,None,You lost $0.20!,10.2,5,32,0.23999999999999994,52.5,0.23116553195341977,"[1, 0]",100.0,30,3,None,0.20949307800037786,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgReward,2000,0,40,40,40,,292.0548950060038,None,2000,294.0716582489986,None,None,294.0716582489986,None,1.76,41,296.1213514800038,None,None,0,,296.1213514800038,None,You did not win $5.00!,10.2,1,33,0.21999999999999995,51.21951219512195,0.23116553195341977,[],66.66666666666666,33,3,None,0.20949307800037786,,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallPun,1500,0,41,41,41,,298.1745564629964,None,1500,300.20596476100036,None,None,300.20596476100036,None,1.78,42,301.7386908339977,None,None,0,,301.7386908339977,None,You lost $0.20!,10.0,5,34,0.21999999999999995,50.0,0.23116553195341977,[0],66.66666666666666,33,3,1,0.22856190700142173,0.008561907001421787,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallReward,1500,0,42,42,42,,303.7894410220033,None,1500,305.82357787199726,None,None,305.82357787199726,None,1.78,43,307.37294748100976,None,None,0,,307.37294748100976,None,You did not win $0.20!,10.0,2,35,0.21999999999999995,48.837209302325576,0.23116553195341977,"[0, 0]",66.66666666666666,33,3,1,0.23769256099942135,0.017692560999421403,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallReward,1500,0,43,43,43,,309.44016970500525,None,1500,311.45675795500574,None,None,311.45675795500574,None,1.78,44,313.0070105610066,None,None,0,,313.0070105610066,None,You did not win $0.20!,10.0,2,36,0.26999999999999996,47.72727272727273,0.23116553195341977,[],16.666666666666664,36,3,1,0.2650622489996021,-0.004937751000397839,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
LgReward,1500,0,44,44,44,,315.05769921001047,None,1500,317.09072705901053,None,None,317.09072705901053,None,1.73,45,318.64075146400137,None,1,1,0.23186853100196458,318.64075146400137,None,You won $5.00!,15.0,1,37,0.26999999999999996,48.888888888888886,0.23119748645562635,[1],16.666666666666664,36,3,None,0.23186853100196458,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
Triangle,1500,0,45,45,45,,320.67585476000386,None,1500,322.70869992900407,None,None,322.70869992900407,None,1.73,46,324.24186135800846,None,1,1,0.23276047300896607,324.24186135800846,None,You did not win or lose anything!,15.0,3,37,0.26999999999999996,50.0,0.2312654423927281,[1],16.666666666666664,36,3,None,0.23276047300896607,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallPun,1500,0,46,46,46,,326.2764298240072,None,1500,328.3092279959965,None,None,328.3092279959965,None,1.73,47,329.8429344680044,None,1,1,0.12379615599638782,329.8429344680044,None,You did not lose $0.20!,15.0,5,38,0.26999999999999996,51.06382978723404,0.22678755545954724,"[1, 1]",16.666666666666664,36,3,None,0.12379615599638782,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallPun,2500,0,47,47,47,,331.8773561800044,None,2500,333.910146921,None,None,333.910146921,None,1.73,48,336.44355879400973,None,None,0,,336.44355879400973,None,You lost $0.20!,14.8,5,39,0.30999999999999994,50.0,0.22678755545954724,[],33.33333333333333,39,3,1,0.33641031499661034,0.026410314996610396,Adjusting RT...,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
Triangle,3000,0,48,48,48,,338.4763978179981,None,3000,340.5099819669995,None,None,340.5099819669995,None,1.69,49,343.54374272700807,None,None,0,,343.54374272700807,None,You did not win or lose anything!,14.8,3,39,0.30999999999999994,48.97959183673469,0.22678755545954724,[],33.33333333333333,39,3,None,0.33641031499661034,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
SmallReward,2000,0,49,49,49,,345.6110914870078,None,2000,347.64433144399663,None,None,347.64433144399663,None,1.69,50,349.69488821699633,None,1,1,0.2288412820053054,349.69488821699633,None,You won $0.20!,15.0,2,40,0.30999999999999994,50.0,0.22686970452137756,[1],33.33333333333333,39,3,None,0.2288412820053054,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,Scanner,1,2019_Sep_07_1505,MID,3.1.5,59.73808755733443,
