Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,feedback_resp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallPun,2500,0,23,23,23,,187.42940820398508,None,2500,189.4615791719989,None,None,189.4615791719989,None,1.66,24,191.99467057996662,None,1,1,0.26285350101534277,191.99467057996662,None,You did not lose $0.20!,0.4000000000000002,5,18,0.29000000000000004,54.166666666666664,0.2645216113037,[],100.0,18,3,None,0.26285350101534277,,Adjusting RT...,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallPun,1500,0,24,24,24,,194.03083650500048,None,1500,196.06166259001475,None,None,196.06166259001475,None,1.71,25,197.59536293096608,None,None,0,,197.59536293096608,None,You lost $0.20!,0.20000000000000018,5,19,0.29000000000000004,52.0,0.2645216113037,[0],100.0,18,3,1,0.3506371509493329,0.06063715094933286,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgPun,2500,0,25,25,25,,199.63066711998545,None,2500,201.6623077619588,None,None,201.6623077619588,None,1.71,26,204.1955684699933,None,1,1,0.23202149098506197,204.1955684699933,None,You did not lose $5.00!,0.20000000000000018,4,20,0.29000000000000004,53.84615384615385,0.262200174138083,"[0, 1]",100.0,18,3,None,0.23202149098506197,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallReward,1500,0,26,26,26,,206.24582077399828,None,1500,208.28035860299133,None,None,208.28035860299133,None,1.71,27,209.83040047297254,None,None,0,,209.83040047297254,None,You did not win $0.20!,0.20000000000000018,2,21,0.27,51.85185185185185,0.262200174138083,[],66.66666666666666,21,3,None,0.23202149098506197,,Adjusting RT...,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgReward,1500,0,27,27,27,,211.8800684179878,None,1500,213.9143178529921,None,None,213.9143178529921,None,1.73,28,215.4632534859702,None,None,0,,215.4632534859702,None,You did not win $5.00!,0.20000000000000018,1,22,0.27,50.0,0.262200174138083,[0],66.66666666666666,21,3,1,0.2696679429896176,-0.00033205701038241386,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgReward,2500,0,28,28,28,,217.5140264169895,None,2500,219.5481238719658,None,1,219.5481238719658,None,1.73,29,222.09795487998053,None,None,0,,222.09795487998053,None,You did not win $5.00!,0.20000000000000018,1,23,0.27,48.275862068965516,0.262200174138083,"[0, 0]",66.66666666666666,21,3,None,0.2696679429896176,,,2.3693262329907157,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallPun,2000,0,29,29,29,,224.13219289697008,None,2000,226.16602289897855,None,None,226.16602289897855,None,1.73,30,228.19831769401208,None,None,0,,228.19831769401208,None,You lost $0.20!,1.6653345369377348e-16,5,24,0.32,46.666666666666664,0.262200174138083,[],16.666666666666664,24,3,1,0.3299938079947606,0.009993807994760573,Adjusting RT...,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallReward,1500,0,30,30,30,,230.248784076015,None,1500,232.2834870889783,None,None,232.2834870889783,None,1.68,31,233.83325069997227,None,1,1,0.23419213999295607,233.83325069997227,None,You won $0.20!,0.20000000000000018,2,25,0.32,48.38709677419355,0.2603329718617412,[1],16.666666666666664,24,3,None,0.23419213999295607,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallPun,1500,0,31,31,31,,235.8662514059688,None,1500,237.8999633549829,None,None,237.8999633549829,None,1.68,32,239.43265282496577,None,1,1,0.24389822501689196,239.43265282496577,None,You did not lose $0.20!,0.20000000000000018,5,26,0.32,50.0,0.2593058001839381,"[1, 1]",16.666666666666664,24,3,None,0.24389822501689196,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
Triangle,2500,0,32,32,32,,241.46689369599335,None,2500,243.50007250497583,None,None,243.50007250497583,None,1.68,33,246.0340300659882,None,1,1,0.26053358596982434,246.0340300659882,None,You did not win or lose anything!,0.20000000000000018,3,26,0.32,51.515151515151516,0.25937802287722556,"[1, 1]",16.666666666666664,24,3,None,0.26053358596982434,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgReward,1500,0,33,33,33,,248.08354960399447,None,1500,250.11773534398526,None,None,250.11773534398526,None,1.68,34,251.6673764839652,None,1,1,0.23204835900105536,251.6673764839652,None,You won $5.00!,5.2,1,27,0.34,52.94117647058824,0.2578597082174383,[],50.0,27,3,None,0.23204835900105536,,Adjusting RT...,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgPun,2000,0,34,34,34,,253.7008370209951,None,2000,255.73513178696157,None,None,255.73513178696157,None,1.66,35,257.7682177120005,None,1,1,0.2461965280235745,257.7682177120005,None,You did not lose $5.00!,5.2,4,28,0.34,54.285714285714285,0.2572458566282876,[1],50.0,27,3,None,0.2461965280235745,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgReward,3500,0,35,35,35,,259.81787941098446,None,3500,261.8520388439647,None,None,261.8520388439647,None,1.66,36,265.4018245280022,None,1,1,0.2497185209649615,265.4018245280022,None,You won $5.00!,10.2,1,29,0.34,55.55555555555556,0.25686948984512126,"[1, 1]",50.0,27,3,None,0.2497185209649615,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgPun,3000,0,36,36,36,,267.43498120299773,None,3000,269.46859831601614,None,None,269.46859831601614,None,1.66,37,272.50225379201584,None,1,1,0.23418773902812973,272.50225379201584,None,You did not lose $5.00!,10.2,4,30,0.29000000000000004,56.75675675675676,0.25578940647288356,[],100.0,30,3,None,0.23418773902812973,,Adjusting RT...,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallReward,2000,0,37,37,37,,274.5515907930094,None,2000,276.58613625197904,None,None,276.58613625197904,None,1.71,38,278.6358092710143,None,None,0,,278.6358092710143,None,You did not win $0.20!,10.2,2,31,0.29000000000000004,55.26315789473685,0.25578940647288356,[0],100.0,30,3,None,0.23418773902812973,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallPun,1500,0,38,38,38,,280.6690916949883,None,1500,282.70353701600106,None,None,282.70353701600106,None,1.71,39,284.2357826009975,None,None,0,,284.2357826009975,None,You lost $0.20!,10.0,5,32,0.29000000000000004,53.84615384615385,0.25578940647288356,"[0, 0]",100.0,30,3,1,0.30003182301064957,0.010031823010649532,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgReward,4000,0,39,39,39,,286.2864582510083,None,4000,288.3205033389968,None,None,288.3205033389968,None,1.71,40,292.3704835649696,None,None,0,,292.3704835649696,None,You did not win $5.00!,10.0,1,33,0.31000000000000005,52.5,0.25578940647288356,[],50.0,33,3,None,0.30003182301064957,,Adjusting RT...,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
Triangle,1500,0,40,40,40,,294.40375762199983,None,1500,296.437998097972,None,None,296.437998097972,None,1.69,41,297.97079973696964,None,None,0,,297.97079973696964,None,You did not win or lose anything!,10.0,3,33,0.31000000000000005,51.21951219512195,0.25578940647288356,[],50.0,33,3,1,0.3212699170131237,0.011269917013123631,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgReward,2000,0,41,41,41,,300.03723377600545,None,2000,302.07147518801503,None,None,302.07147518801503,None,1.69,42,304.1209909809986,None,1,1,0.2405561930499971,304.1209909809986,None,You won $5.00!,15.0,1,34,0.31000000000000005,52.38095238095239,0.2550969876809342,[1],50.0,33,3,None,0.2405561930499971,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallPun,3000,0,42,42,42,,306.170410236984,None,3000,308.2049075840041,None,None,308.2049075840041,None,1.69,43,311.238411000988,None,1,1,0.27112884301459417,311.238411000988,None,You did not lose $0.20!,15.0,5,35,0.31000000000000005,53.48837209302325,0.2557940248693542,"[1, 1]",50.0,33,3,None,0.27112884301459417,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
Triangle,1500,0,43,43,43,,313.28803483600495,None,1500,315.3223392929649,None,None,315.3223392929649,None,1.69,44,316.8546999680111,None,None,0,,316.8546999680111,None,You did not win or lose anything!,15.0,3,35,0.31000000000000005,52.27272727272727,0.2557940248693542,"[1, 1]",50.0,33,3,1,0.3110213240166195,0.0010213240166194737,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallPun,1500,0,44,44,44,,318.9047207229887,None,1500,320.9394215779612,None,None,320.9394215779612,None,1.69,45,322.47278724599164,None,1,1,0.24075675097992644,322.47278724599164,None,You did not lose $0.20!,15.0,5,36,0.33000000000000007,53.333333333333336,0.25516747179062804,[],50.0,36,3,None,0.24075675097992644,,Adjusting RT...,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgPun,4000,0,45,45,45,,324.52224256598856,None,4000,326.5448269179906,None,None,326.5448269179906,None,1.67,46,330.5897438339889,None,1,1,0.2977026469889097,330.5897438339889,None,You did not lose $5.00!,15.0,4,37,0.33000000000000007,54.347826086956516,0.2568688787985593,[1],50.0,36,3,None,0.2977026469889097,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
Triangle,2000,0,46,46,46,,332.62300695001613,None,2000,334.64710668998305,None,None,334.64710668998305,None,1.67,47,336.6897624139674,None,1,1,0.2958128320169635,336.6897624139674,None,You did not win or lose anything!,15.0,3,37,0.33000000000000007,55.319148936170215,0.2583667231531133,[1],50.0,36,3,None,0.2958128320169635,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgReward,3000,0,47,47,47,,338.7399019129807,None,3000,340.76435827696696,None,None,340.76435827696696,None,1.67,48,343.8238307730062,None,1,1,0.28762916900450364,343.8238307730062,None,You won $5.00!,20.0,1,38,0.33000000000000007,56.25,0.25945051744390557,"[1, 1]",50.0,36,3,None,0.28762916900450364,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
LgReward,1500,0,48,48,48,,345.8732269539614,None,1500,347.89762755599804,None,None,347.89762755599804,None,1.67,49,349.44754272996215,None,1,1,0.2309131110087037,349.44754272996215,None,You won $5.00!,25.0,1,39,0.2800000000000001,57.14285714285714,0.25843132435693406,[],100.0,39,3,None,0.2309131110087037,,Adjusting RT...,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
SmallReward,3500,0,49,49,49,,351.50771144399187,None,3500,353.5317499290104,None,None,353.5317499290104,None,1.72,50,357.08288289397024,None,1,1,0.2565322740119882,357.08288289397024,None,You won $0.20!,25.2,2,40,0.2800000000000001,57.99999999999999,0.25836583986228073,[1],100.0,39,3,None,0.2565322740119882,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035,Scanner,1,2019_Sep_01_0956,MID,3.1.5,59.93080245462348,
