Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
LgReward,4000,0,10,10,10,,110.45214836200466,None,4000,112.46873698401032,None,None,112.46873698401032,None,1.6500000000000001,11,116.51843494700734,None,1,1,0.22877349599730223,116.51843494700734,None,You won $5.00!,-0.20000000000000018,1,10,0.34999999999999987,45.45454545454545,0.24022928320337086,[1],33.33333333333333,9,3,None,0.22877349599730223,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgReward,2500,0,11,11,11,,118.56839584599948,None,2500,120.60284356301418,None,None,120.60284356301418,None,1.6500000000000001,12,123.15276617597556,None,1,1,0.24045525398105383,123.15276617597556,None,You won $5.00!,4.8,1,11,0.34999999999999987,50.0,0.24026694499965137,"[1, 1]",33.33333333333333,9,3,None,0.24045525398105383,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
Triangle,1500,0,12,12,12,,125.18557319801766,None,1500,127.220271075028,None,None,127.220271075028,None,1.6500000000000001,13,128.752563845017,None,None,0,,128.752563845017,None,You did not win or lose anything!,4.8,3,11,0.34999999999999987,46.15384615384615,0.24026694499965137,"[1, 1]",33.33333333333333,9,3,None,0.24045525398105383,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgReward,1500,0,13,13,13,,130.8027712070034,None,1500,132.8358975680312,None,None,132.8358975680312,None,1.6500000000000001,14,134.38636904902523,None,None,0,,134.38636904902523,None,You did not win $5.00!,4.8,1,12,0.32999999999999985,42.857142857142854,0.24026694499965137,[],66.66666666666666,12,3,1,0.34263356802519396,Adjusting RT...,0.012633568025194108,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallReward,1500,0,14,14,14,,136.43663330300478,None,1500,138.47078381601023,None,None,138.47078381601023,None,1.6700000000000002,15,140.02063385699876,None,1,1,0.23249747604131699,140.02063385699876,None,You won $0.20!,5.0,2,13,0.32999999999999985,46.666666666666664,0.23915702086274646,[1],66.66666666666666,12,3,None,0.23249747604131699,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgPun,1500,0,15,15,15,,142.05335538001964,None,1500,144.08796280698152,None,None,144.08796280698152,None,1.6700000000000002,16,145.62059179099742,None,1,1,0.2605995709891431,145.62059179099742,None,You did not lose $5.00!,5.0,4,14,0.32999999999999985,50.0,0.24183733962854603,"[1, 1]",66.66666666666666,12,3,None,0.2605995709891431,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallReward,2500,0,16,16,16,,147.68744913197588,None,2500,149.7206097720191,None,None,149.7206097720191,None,1.6700000000000002,17,152.27103661798174,None,1,1,0.2271882500499487,152.27103661798174,None,You won $0.20!,5.2,2,15,0.2999999999999998,52.94117647058824,0.2402096630087019,[],83.33333333333333,15,3,None,0.2271882500499487,Adjusting RT...,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallReward,3000,0,17,17,17,,154.33719956001732,None,3000,156.37213704700116,None,None,156.37213704700116,None,1.7000000000000002,18,159.4212254669983,None,1,1,0.24598074797540903,159.4212254669983,None,You won $0.20!,5.4,2,16,0.2999999999999998,55.55555555555556,0.2407867715053726,[1],83.33333333333333,15,3,None,0.24598074797540903,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
Triangle,2000,0,18,18,18,,161.45497320702998,None,2000,163.48835866100853,None,None,163.48835866100853,None,1.7000000000000002,19,165.52247879601782,None,None,0,,165.52247879601782,None,You did not win or lose anything!,5.4,3,16,0.2999999999999998,52.63157894736842,0.2407867715053726,[1],83.33333333333333,15,3,None,0.24598074797540903,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallReward,3500,0,19,19,19,,167.57238612801302,None,3500,169.60635455901502,None,None,169.60635455901502,None,1.7000000000000002,20,173.15553477202775,None,1,1,0.24752998701296747,173.15553477202775,None,You won $0.20!,5.6000000000000005,2,17,0.2999999999999998,55.00000000000001,0.24139979109697213,"[1, 1]",83.33333333333333,15,3,None,0.24752998701296747,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgPun,2000,0,20,20,20,,175.18912759103114,None,2000,177.22315687098308,None,None,177.22315687098308,None,1.7000000000000002,21,179.25565380300395,None,None,0,,179.25565380300395,None,You lost $5.00!,0.6000000000000005,4,18,0.2699999999999998,52.38095238095239,0.24139979109697213,[],83.33333333333333,18,3,1,0.3057345660449935,Adjusting RT...,0.0357345660449937,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgReward,3000,0,21,21,21,,181.30674126499798,None,3000,183.34024579299148,None,None,183.34024579299148,None,1.7300000000000002,22,186.39013846602757,None,1,1,0.22101031296188012,186.39013846602757,None,You won $5.00!,5.6000000000000005,1,19,0.2699999999999998,54.54545454545454,0.2397006679190478,[1],83.33333333333333,18,3,None,0.22101031296188012,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgReward,2000,0,22,22,22,,188.44028205098584,None,2000,190.47372541402,None,None,190.47372541402,None,1.7300000000000002,23,192.52326787501806,None,None,0,,192.52326787501806,None,You did not win $5.00!,5.6000000000000005,1,20,0.2699999999999998,52.17391304347826,0.2397006679190478,"[1, 0]",83.33333333333333,18,3,None,0.22101031296188012,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
Triangle,3000,0,23,23,23,,194.5572447630111,None,3000,196.5913935090066,None,None,196.5913935090066,None,1.7300000000000002,24,199.62440989498282,None,None,0,,199.62440989498282,None,You did not win or lose anything!,5.6000000000000005,3,20,0.2699999999999998,50.0,0.2397006679190478,"[1, 0]",83.33333333333333,18,3,None,0.22101031296188012,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgPun,2500,0,24,24,24,,201.65786801598733,None,2500,203.68182728200918,None,None,203.68182728200918,None,1.7300000000000002,25,206.224668558978,None,1,1,-0.007404967967886478,206.224668558978,None,You did not lose $5.00!,5.6000000000000005,4,21,0.2499999999999998,52.0,0.2206925420815913,[],66.66666666666666,21,3,None,-0.007404967967886478,Adjusting RT...,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallReward,1500,0,25,25,25,,208.2747591669904,None,1500,210.29855898598908,None,None,210.29855898598908,None,1.7500000000000002,26,211.8417285499745,None,None,0,,211.8417285499745,None,You did not win $0.20!,5.6000000000000005,2,22,0.2499999999999998,50.0,0.2206925420815913,[0],66.66666666666666,21,3,1,0.4668124509626066,,0.21681245096260682,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
Triangle,4000,0,26,26,26,,213.8752696220181,None,4000,215.89972076698905,None,None,215.89972076698905,None,1.7500000000000002,27,219.94207270402694,None,None,0,,219.94207270402694,None,You did not win or lose anything!,5.6000000000000005,3,22,0.2499999999999998,48.148148148148145,0.2206925420815913,[0],66.66666666666666,21,3,None,0.4668124509626066,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallPun,2000,0,27,27,27,,221.97561225900427,None,2000,224.00010053097503,None,None,224.00010053097503,None,1.7500000000000002,28,226.04291492997436,None,None,0,,226.04291492997436,None,You lost $0.20!,5.4,5,23,0.2499999999999998,46.42857142857143,0.2206925420815913,"[0, 0]",66.66666666666666,21,3,1,0.24219380196882392,,-0.007806198031175882,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
Triangle,1500,0,28,28,28,,228.07594089000486,None,1500,230.10155852203025,None,None,230.10155852203025,None,1.7500000000000002,29,231.63597338902764,None,None,0,,231.63597338902764,None,You did not win or lose anything!,5.4,3,23,0.2499999999999998,44.827586206896555,0.2206925420815913,"[0, 0]",66.66666666666666,21,3,None,0.24219380196882392,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallPun,3500,0,29,29,29,,233.6759442880284,None,3500,235.7017534810002,None,None,235.7017534810002,None,1.7500000000000002,30,239.24319131998345,None,None,0,,239.24319131998345,None,You lost $0.20!,5.2,5,24,0.2899999999999998,43.333333333333336,0.2206925420815913,[],33.33333333333333,24,3,1,0.2816306280065326,Adjusting RT...,-0.008369371993467212,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
Triangle,2000,0,30,30,30,,241.27662219601916,None,2000,243.3032914060168,None,None,243.3032914060168,None,1.7100000000000002,31,245.343787100981,None,None,0,,245.343787100981,None,You did not win or lose anything!,5.2,3,24,0.2899999999999998,41.935483870967744,0.2206925420815913,[],33.33333333333333,24,3,None,0.2816306280065326,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallPun,1500,0,31,31,31,,247.37711503898026,None,1500,249.40386046102503,None,None,249.40386046102503,None,1.7100000000000002,32,250.93793896900024,None,1,1,0.223132532031741,250.93793896900024,None,You did not lose $0.20!,5.2,5,25,0.2899999999999998,43.75,0.22086682707803057,[1],33.33333333333333,24,3,None,0.223132532031741,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
Triangle,3500,0,32,32,32,,252.9777545799734,None,3500,255.00494978000643,None,None,255.00494978000643,None,1.7100000000000002,33,258.53891614300665,None,None,0,,258.53891614300665,None,You did not win or lose anything!,5.2,3,25,0.2899999999999998,42.42424242424242,0.22086682707803057,[1],33.33333333333333,24,3,None,0.223132532031741,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgReward,3500,0,33,33,33,,260.59540459600976,None,3500,262.62214797298657,None,None,262.62214797298657,None,1.7100000000000002,34,266.1727813340258,None,1,1,0.23547155602136627,266.1727813340258,None,You won $5.00!,10.2,1,26,0.2899999999999998,44.11764705882353,0.22184047567425297,"[1, 1]",33.33333333333333,24,3,None,0.23547155602136627,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallReward,2000,0,34,34,34,,268.2226302350173,None,2000,270.25704177300213,None,None,270.25704177300213,None,1.7100000000000002,35,272.3069246120285,None,1,1,0.22626682504778728,272.3069246120285,None,You won $0.20!,10.399999999999999,2,27,0.30999999999999983,45.714285714285715,0.22211712251009885,[],50.0,27,3,None,0.22626682504778728,Adjusting RT...,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
Triangle,1500,0,35,35,35,,274.3457388409879,None,1500,276.37411145702936,None,None,276.37411145702936,None,1.6900000000000002,36,277.90764600102557,None,None,0,,277.90764600102557,None,You did not win or lose anything!,10.399999999999999,3,27,0.30999999999999983,44.44444444444444,0.22211712251009885,[],50.0,27,3,None,0.22626682504778728,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgPun,2000,0,36,36,36,,279.96279613499064,None,2000,281.99083346303087,None,None,281.99083346303087,None,1.6900000000000002,37,284.0251179210027,None,1,1,0.2461238750256598,284.0251179210027,None,You did not lose $5.00!,10.399999999999999,4,28,0.30999999999999983,45.94594594594595,0.22352928442277892,[1],50.0,27,3,None,0.2461238750256598,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgReward,1500,0,37,37,37,,286.09671482100384,None,1500,288.125968036009,None,None,288.125968036009,None,1.6900000000000002,38,289.67575376998866,None,1,1,0.24143873696448281,289.67575376998866,None,You won $5.00!,15.399999999999999,1,29,0.30999999999999983,47.368421052631575,0.22452425400842912,"[1, 1]",50.0,27,3,None,0.24143873696448281,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgPun,1500,0,38,38,38,,291.6972411519964,None,1500,293.7269675990101,None,None,293.7269675990101,None,1.6900000000000002,39,295.259460108995,None,1,1,0.21061225200537592,295.259460108995,None,You did not lose $5.00!,15.399999999999999,4,30,0.25999999999999984,48.717948717948715,0.22379204337668948,[],100.0,30,3,None,0.21061225200537592,Adjusting RT...,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
Triangle,1500,0,39,39,39,,297.31366716802586,None,1500,299.34357085602824,None,None,299.34357085602824,None,1.7400000000000002,40,300.8766489229747,None,None,0,,300.8766489229747,None,You did not win or lose anything!,15.399999999999999,3,30,0.25999999999999984,47.5,0.22379204337668948,[],100.0,30,3,None,0.21061225200537592,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgReward,2000,0,40,40,40,,302.9436094930279,None,2000,304.97836564300815,None,None,304.97836564300815,None,1.7400000000000002,41,307.02786336501595,None,1,1,0.22022997500607744,307.02786336501595,None,You won $5.00!,20.4,1,31,0.25999999999999984,48.78048780487805,0.22361393995815887,[1],100.0,30,3,None,0.22022997500607744,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgPun,1500,0,41,41,41,,309.07787762302905,None,1500,311.1117002170067,None,None,311.1117002170067,None,1.7400000000000002,42,312.6449468220235,None,None,0,,312.6449468220235,None,You lost $5.00!,15.399999999999999,4,32,0.25999999999999984,47.61904761904761,0.22361393995815887,"[1, 0]",100.0,30,3,None,0.22022997500607744,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallReward,1500,0,42,42,42,,314.6950725999777,None,1500,316.72935201600194,None,None,316.72935201600194,None,1.7400000000000002,43,318.2791789260227,None,None,0,,318.2791789260227,None,You did not win $0.20!,15.399999999999999,2,33,0.23999999999999985,46.51162790697674,0.22361393995815887,[],66.66666666666666,33,3,None,0.22022997500607744,Adjusting RT...,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallPun,1500,0,43,43,43,,320.315244116995,None,1500,322.34672529500676,None,None,322.34672529500676,None,1.7600000000000002,44,323.87965875997907,None,None,0,,323.87965875997907,None,You lost $0.20!,15.2,5,34,0.23999999999999985,45.45454545454545,0.22361393995815887,[0],66.66666666666666,33,3,None,0.22022997500607744,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallPun,2500,0,44,44,44,,325.91577811999014,None,2500,327.94747265899787,None,1,327.94747265899787,None,1.7600000000000002,45,330.4808889509877,None,None,0,,330.4808889509877,None,You lost $0.20!,15.0,5,35,0.23999999999999985,44.44444444444444,0.22361393995815887,"[0, 0]",66.66666666666666,33,3,1,0.41225981497904274,,0.17225981497904286,0.37873440596740693,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgPun,1500,0,45,45,45,,332.51599769998575,None,1500,334.54825519100996,None,None,334.54825519100996,None,1.7600000000000002,46,336.0808574180119,None,None,0,,336.0808574180119,None,You lost $5.00!,10.0,4,36,0.28999999999999987,43.47826086956522,0.22361393995815887,[],16.666666666666664,36,3,1,0.3238102109963073,Adjusting RT...,0.03381021099630743,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgReward,1500,0,46,46,46,,338.13182693498675,None,1500,340.166175861028,None,None,340.166175861028,None,1.7100000000000002,47,341.71563178498764,None,1,1,0.2455829720129259,341.71563178498764,None,You won $5.00!,15.0,1,37,0.28999999999999987,44.680851063829785,0.22466008434171922,[1],16.666666666666664,36,3,None,0.2455829720129259,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallReward,1500,0,47,47,47,,343.79946795798605,None,1500,345.7997239549877,None,None,345.7997239549877,None,1.7100000000000002,48,347.35000751097687,None,1,1,0.20718427398242056,347.35000751097687,None,You won $0.20!,15.2,2,38,0.28999999999999987,45.83333333333333,0.22386572932538745,"[1, 1]",16.666666666666664,36,3,None,0.20718427398242056,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
SmallPun,2000,0,48,48,48,,349.38403968600323,None,2000,351.41817812097725,None,None,351.41817812097725,None,1.7100000000000002,49,353.4507564760279,None,1,1,0.21336642204551026,353.4507564760279,None,You did not lose $0.20!,15.2,5,39,0.3099999999999999,46.93877551020408,0.22340923770452323,[],50.0,39,3,None,0.21336642204551026,Adjusting RT...,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
LgPun,4000,0,49,49,49,,355.48348761798115,None,4000,357.5182295080158,None,None,357.5182295080158,None,1.6900000000000002,50,361.55103912600316,None,1,1,0.2372154420008883,361.55103912600316,None,You did not lose $5.00!,15.2,4,40,0.3099999999999999,48.0,0.22398449621687178,[1],50.0,39,3,None,0.2372154420008883,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025,Scanner,2,2019_Sep_02_0949,MID,3.1.5,59.97969158762158,
