Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallReward,2500,0,10,10,10,,99.3136019109952,None,2500,101.34736484599853,None,None,101.34736484599853,None,1.76,11,103.88772503599466,None,None,0,,103.88772503599466,None,You did not win $0.20!,4.8,2,7,0.2399999999999999,45.45454545454545,0.24346067599835805,[0],66.66666666666666,6,3,1,0.26073857899813435,,0.02073857899813447,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgReward,1500,0,11,11,11,,105.93782898299833,None,1500,107.95575303499936,None,None,107.95575303499936,None,1.76,12,109.50547008500143,None,None,0,,109.50547008500143,None,You did not win $5.00!,4.8,1,8,0.2399999999999999,41.66666666666667,0.24346067599835805,"[0, 0]",66.66666666666666,6,3,1,0.25350046999868925,,0.013500469998689368,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
Triangle,1500,0,12,12,12,,111.5476593179992,None,1500,113.57289539599878,None,None,113.57289539599878,None,1.76,13,115.11425537499599,None,None,0,,115.11425537499599,None,You did not win or lose anything!,4.8,3,8,0.2399999999999999,38.46153846153847,0.24346067599835805,"[0, 0]",66.66666666666666,6,3,1,0.2603944789973319,,0.020394478997332044,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallReward,1500,0,13,13,13,,117.15617890800058,None,1500,119.1905268269984,None,None,119.1905268269984,None,1.76,14,120.74826246299926,None,1,1,0.18995044499752112,120.74826246299926,None,You won $0.20!,5.0,2,9,0.2799999999999999,42.857142857142854,0.23454230416488522,[],33.33333333333333,9,3,None,0.18995044499752112,Adjusting RT...,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallReward,4000,0,14,14,14,,122.79017363800085,None,4000,124.80758473999595,None,1,124.80758473999595,None,1.7200000000000002,15,128.85772373800137,None,None,0,,128.85772373800137,None,You did not win $0.20!,5.0,2,10,0.2799999999999999,40.0,0.23454230416488522,[0],33.33333333333333,9,3,1,0.2870387050000135,,0.007038705000013579,2.5636369389976608,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgReward,1500,0,15,15,15,,130.92527836999943,None,1500,132.95863544000167,None,None,132.95863544000167,None,1.7200000000000002,16,134.5081487839998,None,None,0,,134.5081487839998,None,You did not win $5.00!,5.0,1,11,0.2799999999999999,37.5,0.23454230416488522,"[0, 0]",33.33333333333333,9,3,1,0.2912201390002155,,0.011220139000215568,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgReward,3000,0,16,16,16,,136.57522116699693,None,3000,138.6099269569968,None,1,138.6099269569968,None,1.7200000000000002,17,141.65975900899502,None,None,0,,141.65975900899502,None,You did not win $5.00!,5.0,1,12,0.3299999999999999,35.294117647058826,0.23454230416488522,[],16.666666666666664,12,3,None,0.2912201390002155,Adjusting RT...,,2.517277359998843,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallReward,1500,0,17,17,17,,143.70926401899487,None,1500,145.7442059870009,None,None,145.7442059870009,None,1.6700000000000002,18,147.30115492700133,None,None,0,,147.30115492700133,None,You did not win $0.20!,5.0,2,13,0.3299999999999999,33.33333333333333,0.23454230416488522,[0],16.666666666666664,12,3,1,0.3426341319992206,,0.012634131999220699,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgPun,1500,0,18,18,18,,149.33375020299718,None,1500,151.36076880399924,None,None,151.36076880399924,None,1.6700000000000002,19,152.89538768900093,None,None,0,,152.89538768900093,None,You lost $5.00!,0.0,4,14,0.3299999999999999,31.57894736842105,0.23454230416488522,"[0, 0]",16.666666666666664,12,3,1,0.612793467005831,,0.2827934670058312,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallReward,2000,0,19,19,19,,154.94485819299734,None,2000,156.9791486460017,None,None,156.9791486460017,None,1.6700000000000002,20,159.0285734429999,None,1,1,0.2756445449995226,159.0285734429999,None,You won $0.20!,0.2,2,15,0.3799999999999999,35.0,0.2404140528555477,[],16.666666666666664,15,3,None,0.2756445449995226,Adjusting RT...,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallPun,3000,0,20,20,20,,161.0836552499968,None,3000,163.11277312099992,None,None,163.11277312099992,None,1.62,21,166.14682121499936,None,1,1,0.26334724700427614,166.14682121499936,None,You did not lose $0.20!,0.2,5,16,0.3799999999999999,38.095238095238095,0.24328070212413877,[1],16.666666666666664,15,3,None,0.26334724700427614,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgReward,3500,0,21,21,21,,168.1847583849958,None,3500,170.21315910999692,None,None,170.21315910999692,None,1.62,22,173.76396170199587,None,1,1,0.2871610980000696,173.76396170199587,None,You won $5.00!,5.2,1,17,0.3799999999999999,40.909090909090914,0.24815630166590885,"[1, 1]",16.666666666666664,15,3,None,0.2871610980000696,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgPun,4000,0,22,22,22,,175.80173482799728,None,4000,177.83134462499584,None,None,177.83134462499584,None,1.62,23,181.86419458899763,None,1,1,0.2740217409955221,181.86419458899763,None,You did not lose $5.00!,5.2,4,18,0.3599999999999999,43.47826086956522,0.25074284559887017,[],66.66666666666666,18,3,None,0.2740217409955221,Adjusting RT...,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
Triangle,2000,0,23,23,23,,183.9020787269983,None,2000,185.93254363699816,None,None,185.93254363699816,None,1.6400000000000001,24,187.96599882599548,None,None,0,,187.96599882599548,None,You did not win or lose anything!,5.2,3,18,0.3599999999999999,41.66666666666667,0.25074284559887017,[],66.66666666666666,18,3,1,0.41843114900198985,,0.05843114900198998,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgReward,4000,0,24,24,24,,190.0331432699968,None,4000,192.0667506039972,None,None,192.0667506039972,None,1.6400000000000001,25,196.11645777899685,None,1,1,0.2997852789994795,196.11645777899685,None,You won $5.00!,10.2,1,19,0.3599999999999999,44.0,0.2552012486352892,[1],66.66666666666666,18,3,None,0.2997852789994795,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgPun,3000,0,25,25,25,,198.16659424099635,None,3000,200.20047781500034,None,None,200.20047781500034,None,1.6400000000000001,26,203.23420243900182,None,1,1,0.2630222349980613,203.23420243900182,None,You did not lose $5.00!,10.2,4,20,0.3599999999999999,46.15384615384615,0.25585299749885354,"[1, 1]",66.66666666666666,18,3,None,0.2630222349980613,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
Triangle,1500,0,26,26,26,,205.28392765099852,None,1500,207.31887150299735,None,None,207.31887150299735,None,1.6400000000000001,27,208.85165825599688,None,None,0,,208.85165825599688,None,You did not win or lose anything!,10.2,3,20,0.3599999999999999,44.44444444444444,0.25585299749885354,"[1, 1]",66.66666666666666,18,3,1,0.5234297880009398,,0.16342978800093988,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgPun,1500,0,27,27,27,,210.90445389800152,None,1500,212.93571081299888,None,None,212.93571081299888,None,1.6400000000000001,28,214.46924265899725,None,1,1,0.2858664969971869,214.46924265899725,None,You did not lose $5.00!,10.2,4,21,0.3099999999999999,46.42857142857143,0.25816172822949457,[],100.0,21,3,None,0.2858664969971869,Adjusting RT...,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallReward,2000,0,28,28,28,,216.53577577699616,None,2000,218.57017303299654,None,None,218.57017303299654,None,1.6900000000000002,29,220.61988511699747,None,None,0,,220.61988511699747,None,You did not win $0.20!,10.2,2,22,0.3099999999999999,44.827586206896555,0.25816172822949457,[0],100.0,21,3,1,0.32922640499833494,,0.019226404998335056,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgPun,1500,0,29,29,29,,222.65470227199694,None,1500,224.68742079499498,None,None,224.68742079499498,None,1.6900000000000002,30,226.22019254299812,None,None,0,,226.22019254299812,None,You lost $5.00!,5.199999999999999,4,23,0.3099999999999999,43.333333333333336,0.25816172822949457,"[0, 0]",100.0,21,3,1,0.4463065120021928,,0.1363065120021929,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallReward,1500,0,30,30,30,,228.28727344000072,None,1500,230.32111621699732,None,None,230.32111621699732,None,1.6900000000000002,31,231.87097146100132,None,None,0,,231.87097146100132,None,You did not win $0.20!,5.199999999999999,2,24,0.3299999999999999,41.935483870967744,0.25816172822949457,[],50.0,24,3,1,0.31794772700057355,Adjusting RT...,-0.01205227299942635,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallPun,3500,0,31,31,31,,233.9051193330015,None,3500,235.93834978999803,None,None,235.93834978999803,None,1.6700000000000002,32,239.47254308899574,None,None,0,,239.47254308899574,None,You lost $0.20!,4.999999999999999,5,25,0.3299999999999999,40.625,0.25816172822949457,[0],50.0,24,3,None,0.31794772700057355,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
Triangle,4000,0,32,32,32,,241.50614657099504,None,4000,243.53916911199485,None,None,243.53916911199485,None,1.6700000000000002,33,247.57228316799592,None,None,0,,247.57228316799592,None,You did not win or lose anything!,4.999999999999999,3,25,0.3299999999999999,39.39393939393939,0.25816172822949457,[0],50.0,24,3,1,0.34002679399971375,,0.010026793999713846,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallPun,2000,0,33,33,33,,249.62327614099922,None,2000,251.65724415500154,None,None,251.65724415500154,None,1.6700000000000002,34,253.6903884439962,None,None,0,,253.6903884439962,None,You lost $0.20!,4.799999999999999,5,26,0.3299999999999999,38.23529411764706,0.25816172822949457,"[0, 0]",50.0,24,3,1,0.4534780390004743,,0.12347803900047438,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgReward,1500,0,34,34,34,,255.73970770499727,None,1500,257.77392289099953,None,None,257.77392289099953,None,1.6700000000000002,35,259.3242781079971,None,1,1,0.27592334899964044,259.3242781079971,None,You won $5.00!,9.799999999999999,1,27,0.3799999999999999,40.0,0.25943041542736217,[],16.666666666666664,27,3,None,0.27592334899964044,Adjusting RT...,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallPun,1500,0,35,35,35,,261.35762771699956,None,1500,263.39065927299816,None,None,263.39065927299816,None,1.62,36,264.9238175559949,None,None,0,,264.9238175559949,None,You lost $0.20!,9.6,5,28,0.3799999999999999,38.88888888888889,0.25943041542736217,[0],16.666666666666664,27,3,1,0.40388814900041314,,0.02388814900041325,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgReward,2000,0,36,36,36,,266.97448518099554,None,2000,269.0079178109954,None,None,269.0079178109954,None,1.62,37,271.0583073660018,None,1,1,0.28587704899837263,271.0583073660018,None,You won $5.00!,14.6,1,29,0.3799999999999999,40.54054054054054,0.2611935243320962,"[0, 1]",16.666666666666664,27,3,None,0.28587704899837263,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgReward,1500,0,37,37,37,,273.1078965669949,None,1500,275.1249513360017,None,None,275.1249513360017,None,1.62,38,276.674602330997,None,1,1,0.3154938759980723,276.674602330997,None,You won $5.00!,19.6,1,30,0.3999999999999999,42.10526315789473,0.2645872963112197,[],49.99999999999999,30,3,None,0.3154938759980723,Adjusting RT...,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallPun,4000,0,38,38,38,,278.7081965440011,None,4000,280.7424777970009,None,None,280.7424777970009,None,1.6,39,284.7758291889986,None,1,1,0.3512579279995407,284.7758291889986,None,You did not lose $0.20!,19.6,5,31,0.3999999999999999,43.58974358974359,0.2696855687634739,[1],49.99999999999999,30,3,None,0.3512579279995407,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgPun,2000,0,39,39,39,,286.80862850899575,None,2000,288.8423866459998,None,None,288.8423866459998,None,1.6,40,290.87556191100157,None,1,1,0.2746561579988338,290.87556191100157,None,You did not lose $5.00!,19.6,4,32,0.3999999999999999,45.0,0.2699617126098828,"[1, 1]",49.99999999999999,30,3,None,0.2746561579988338,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
Triangle,3500,0,40,40,40,,292.909151535001,None,3500,294.943555580001,None,None,294.943555580001,None,1.6,41,298.47651563499676,None,1,1,0.29368358200008515,298.47651563499676,None,You did not win or lose anything!,19.6,3,32,0.3999999999999999,46.34146341463415,0.2712102320514724,"[1, 1]",49.99999999999999,30,3,None,0.29368358200008515,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallReward,1500,0,41,41,41,,300.5263547029972,None,1500,302.55979724200006,None,None,302.55979724200006,None,1.6,42,304.11034589899646,None,None,0,,304.11034589899646,None,You did not win $0.20!,19.6,2,33,0.3799999999999999,45.23809523809524,0.2712102320514724,[],66.66666666666666,33,3,None,0.29368358200008515,Adjusting RT...,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallPun,2000,0,42,42,42,,306.1438960059968,None,2000,308.17764810600056,None,None,308.17764810600056,None,1.62,43,310.2106511489983,None,1,1,0.31455436600663234,310.2106511489983,None,You did not lose $0.20!,19.6,5,34,0.3799999999999999,46.51162790697674,0.2733774387492304,[1],66.66666666666666,33,3,None,0.31455436600663234,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallReward,3000,0,43,43,43,,312.26030837099825,None,3000,314.2947273109967,None,None,314.2947273109967,None,1.62,44,317.34447832099977,None,1,1,0.32672066499799257,317.34447832099977,None,You won $0.20!,19.8,2,35,0.3799999999999999,47.72727272727273,0.2759175923801238,"[1, 1]",66.66666666666666,33,3,None,0.32672066499799257,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallPun,1500,0,44,44,44,,319.3945337990008,None,1500,321.42852661399957,None,1,321.42852661399957,None,1.62,45,322.96187429699785,None,None,0,,322.96187429699785,None,You lost $0.20!,19.6,5,36,0.3599999999999999,46.666666666666664,0.2759175923801238,[],66.66666666666666,36,3,None,0.32672066499799257,Adjusting RT...,,0.5436796119975043,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgPun,3500,0,45,45,45,,325.0116810519976,None,3500,327.04474153399497,None,None,327.04474153399497,None,1.6400000000000001,46,330.5785419140011,None,1,1,0.3015617530036252,330.5785419140011,None,You did not lose $5.00!,19.6,4,37,0.3599999999999999,47.82608695652174,0.2770832360448284,[1],66.66666666666666,36,3,None,0.3015617530036252,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
Triangle,1500,0,46,46,46,,332.6119807779978,None,1500,334.63482631799707,None,None,334.63482631799707,None,1.6400000000000001,47,336.17825214099867,None,None,0,,336.17825214099867,None,You did not win or lose anything!,19.6,3,37,0.3599999999999999,46.808510638297875,0.2770832360448284,[1],66.66666666666666,36,3,None,0.3015617530036252,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgReward,2500,0,47,47,47,,338.2458791850004,None,2500,340.26823434599646,None,None,340.26823434599646,None,1.6400000000000001,48,342.8462011649972,None,1,1,0.2979429089973564,342.8462011649972,None,You won $5.00!,24.6,1,38,0.3599999999999999,47.91666666666667,0.2779901783471122,"[1, 1]",66.66666666666666,36,3,None,0.2979429089973564,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
LgPun,2000,0,48,48,48,,344.89608762400167,None,2000,346.92022504899796,None,None,346.92022504899796,None,1.6400000000000001,49,348.9627065609966,None,1,1,0.33151465900300536,348.9627065609966,None,You did not lose $5.00!,24.6,4,39,0.32999999999999985,48.97959183673469,0.28022036504110776,[],83.33333333333333,39,3,None,0.33151465900300536,Adjusting RT...,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
SmallPun,1500,0,49,49,49,,351.0133602319984,None,1500,353.0368769439956,None,None,353.0368769439956,None,1.6700000000000002,50,354.58013010399736,None,None,0,,354.58013010399736,None,You lost $0.20!,24.400000000000002,5,40,0.32999999999999985,48.0,0.28022036504110776,[0],83.33333333333333,39,3,None,0.33151465900300536,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,Scanner,1,2019_Sep_07_0930,MID,3.1.5,60.215953557808284,
