TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,run,trial_order
2,1,0.25127726898062974,,cc_direct_60hz,1,practice
1,1,0.25329487898852676,,cc_direct_60hz,1,practice
5,1,0.2726004780270159,,cc_direct_60hz,1,practice
4,1,0.25217191298725083,,cc_direct_60hz,1,practice
3,0,[],,cc_direct_60hz,1,practice
