Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,feedback_resp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallReward,2000,0,10,10,10,,89.38136339299672,None,2000,91.40471581999736,None,None,91.40471581999736,None,1.57,11,93.46475537499646,None,1,1,0.31268088100478053,93.46475537499646,None,You won $0.20!,5.4,2,9,0.3999999999999999,72.72727272727273,0.31232804850151297,[],83.33333333333333,9,3,None,0.31268088100478053,,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgReward,2000,0,11,11,11,,95.50659497900051,None,2000,97.53839481099567,None,None,97.53839481099567,None,1.6,12,99.58912427400355,None,1,1,0.32329823401232716,99.58912427400355,None,You won $5.00!,10.4,1,10,0.3999999999999999,75.0,0.31354695800271454,[1],83.33333333333333,9,3,None,0.32329823401232716,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
Triangle,2500,0,12,12,12,,101.63098195999919,None,2500,103.65602664199832,None,None,103.65602664199832,None,1.6,13,106.1986585459963,None,1,1,0.25777112699870486,106.1986585459963,None,You did not win or lose anything!,10.4,3,10,0.3999999999999999,76.92307692307693,0.3079693749023136,[1],83.33333333333333,9,3,None,0.25777112699870486,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgReward,1500,0,13,13,13,,108.25634700199589,None,1500,110.290191676002,None,None,110.290191676002,None,1.6,14,111.84078582299117,None,None,0,,111.84078582299117,None,You did not win $5.00!,10.4,1,11,0.3999999999999999,71.42857142857143,0.3079693749023136,"[1, 0]",83.33333333333333,9,3,1,0.44402229499828527,0.04402229499828536,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgPun,2500,0,14,14,14,,113.88300290699408,None,2500,115.9073878749914,None,None,115.9073878749914,None,1.6,15,118.45032420399366,None,1,1,0.2161598640086595,118.45032420399366,None,You did not lose $5.00!,10.4,4,12,0.3699999999999999,73.33333333333333,0.2996230557301632,[],83.33333333333333,12,3,None,0.2161598640086595,,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallReward,1500,0,15,15,15,,120.49319487500179,None,1500,122.52546125199297,None,None,122.52546125199297,None,1.6300000000000001,16,124.0749292029941,None,1,1,0.30351579800480977,124.0749292029941,None,You won $0.20!,10.6,2,13,0.3699999999999999,75.0,0.2999474509197171,[1],83.33333333333333,12,3,None,0.30351579800480977,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgReward,1500,0,16,16,16,,126.12713394599268,None,1500,128.15993919999164,None,None,128.15993919999164,None,1.6300000000000001,17,129.71116410099785,None,1,1,0.2711373300116975,129.71116410099785,None,You won $5.00!,15.6,1,14,0.3699999999999999,76.47058823529412,0.29773128777294633,"[1, 1]",83.33333333333333,12,3,None,0.2711373300116975,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallPun,3500,0,17,17,17,,131.75025946799724,None,3500,133.77715065800294,None,None,133.77715065800294,None,1.6300000000000001,18,137.3119528239913,None,1,1,0.2204084020049777,137.3119528239913,None,You did not lose $0.20!,15.6,5,15,0.33999999999999986,77.77777777777779,0.29220822450380574,[],83.33333333333333,15,3,None,0.2204084020049777,,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgPun,1500,0,18,18,18,,139.3512857119931,None,1500,141.37860990800255,None,None,141.37860990800255,None,1.6600000000000001,19,142.91280278700287,None,None,0,,142.91280278700287,None,You lost $5.00!,10.6,4,16,0.33999999999999986,73.68421052631578,0.29220822450380574,[0],83.33333333333333,15,3,None,0.2204084020049777,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgPun,3500,0,19,19,19,,144.95127025099646,None,3500,146.97855996699946,None,None,146.97855996699946,None,1.6600000000000001,20,150.5122245579987,None,1,1,0.2251152889948571,150.5122245579987,None,You did not lose $5.00!,10.6,4,17,0.33999999999999986,75.0,0.2877353621365425,"[0, 1]",83.33333333333333,15,3,None,0.2251152889948571,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallReward,2500,0,20,20,20,,152.58490697499656,None,2500,154.5965739999956,None,None,154.5965739999956,None,1.6600000000000001,21,157.146349112998,None,1,1,0.24606712799868546,157.146349112998,None,You won $0.20!,10.799999999999999,2,18,0.30999999999999983,76.19047619047619,0.2851310975029264,[],83.33333333333333,18,3,None,0.24606712799868546,,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgPun,2000,0,21,21,21,,159.1847172370035,None,2000,161.2139817760035,None,None,161.2139817760035,None,1.6900000000000002,22,163.24751087199547,None,1,1,0.2649298699980136,163.24751087199547,None,You did not lose $5.00!,10.799999999999999,4,19,0.30999999999999983,77.27272727272727,0.28394279000263745,[1],83.33333333333333,18,3,None,0.2649298699980136,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
Triangle,2000,0,22,22,22,,165.30272849199537,None,2000,167.3315239020012,None,None,167.3315239020012,None,1.6900000000000002,23,169.36470436699165,None,1,1,0.2757236159959575,169.36470436699165,None,You did not win or lose anything!,10.799999999999999,3,19,0.30999999999999983,78.26086956521739,0.28348616922448855,[1],83.33333333333333,18,3,None,0.2757236159959575,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgPun,4000,0,23,23,23,,171.4196528600005,None,4000,173.44835307999165,None,None,173.44835307999165,None,1.6900000000000002,24,177.48709996099933,None,1,1,0.2603266930091195,177.48709996099933,None,You did not lose $5.00!,10.799999999999999,4,20,0.30999999999999983,79.16666666666666,0.28226724942367964,"[1, 1]",83.33333333333333,18,3,None,0.2603266930091195,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgPun,2000,0,24,24,24,,179.53650746999483,None,2000,181.56637338199653,None,None,181.56637338199653,None,1.6900000000000002,25,183.59999614099797,None,1,1,0.28348173599806614,183.59999614099797,None,You did not lose $5.00!,10.799999999999999,4,21,0.2799999999999998,80.0,0.282327973752399,[],83.33333333333333,21,3,None,0.28348173599806614,,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallPun,1500,0,25,25,25,,185.63708827599476,None,1500,187.6675657129963,None,None,187.6675657129963,None,1.7200000000000002,26,189.2009747330012,None,None,0,,189.2009747330012,None,You lost $0.20!,10.6,5,22,0.2799999999999998,76.92307692307693,0.282327973752399,[0],83.33333333333333,21,3,1,0.3069907879992386,0.02699078799923882,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgPun,3000,0,26,26,26,,191.23772468599782,None,3000,193.2675339510024,None,None,193.2675339510024,None,1.7200000000000002,27,196.30144302199187,None,1,1,0.212973689995124,196.30144302199187,None,You did not lose $5.00!,10.6,4,23,0.2799999999999998,77.77777777777779,0.27902538881157635,"[0, 1]",83.33333333333333,21,3,None,0.212973689995124,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgReward,2000,0,27,27,27,,198.36888579299557,None,2000,200.3852395510039,None,None,200.3852395510039,None,1.7200000000000002,28,202.43512052200094,None,None,0,,202.43512052200094,None,You did not win $5.00!,10.6,1,24,0.2599999999999998,75.0,0.27902538881157635,[],66.66666666666666,24,3,None,0.212973689995124,,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
Triangle,1500,0,28,28,28,,204.4697516669985,None,1500,206.50336453699856,None,None,206.50336453699856,None,1.7400000000000002,29,208.03615473599348,None,None,0,,208.03615473599348,None,You did not win or lose anything!,10.6,3,24,0.2599999999999998,72.41379310344827,0.27902538881157635,[],66.66666666666666,24,3,None,0.212973689995124,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
Triangle,2000,0,29,29,29,,210.0722681509942,None,2000,212.10445792799874,None,None,212.10445792799874,None,1.7400000000000002,30,214.13709782800288,None,None,0,,214.13709782800288,None,You did not win or lose anything!,10.6,3,24,0.2599999999999998,70.0,0.27902538881157635,[],66.66666666666666,24,3,1,0.2752522870048413,0.015252287004841492,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallReward,4000,0,30,30,30,,216.18750317300146,None,4000,218.2217737119936,None,None,218.2217737119936,None,1.7400000000000002,31,222.2714891719952,None,None,0,,222.2714891719952,None,You did not win $0.20!,10.6,2,25,0.2599999999999998,67.74193548387096,0.27902538881157635,[0],66.66666666666666,24,3,1,0.26472588899719973,0.004725888997199945,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
Triangle,4000,0,31,31,31,,224.30606127499777,None,4000,226.33887810699525,None,None,226.33887810699525,None,1.7400000000000002,32,230.388890007991,None,None,0,,230.388890007991,None,You did not win or lose anything!,10.6,3,25,0.2599999999999998,65.625,0.27902538881157635,[0],66.66666666666666,24,3,1,0.27895567300380186,0.018955673003802076,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallReward,3500,0,32,32,32,,232.43962979999196,None,3500,234.47391396999592,None,None,234.47391396999592,None,1.7400000000000002,33,238.00614571900223,None,None,0,,238.00614571900223,None,You did not win $0.20!,10.6,2,26,0.2599999999999998,63.63636363636363,0.27902538881157635,"[0, 0]",66.66666666666666,24,3,None,0.27895567300380186,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
Triangle,1500,0,33,33,33,,240.05659392199595,None,1500,242.09131215099478,None,None,242.09131215099478,None,1.7400000000000002,34,243.62440856600006,None,None,0,,243.62440856600006,None,You did not win or lose anything!,10.6,3,26,0.2599999999999998,61.76470588235294,0.27902538881157635,"[0, 0]",66.66666666666666,24,3,1,0.2778163980017414,0.017816398001741618,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallReward,1500,0,34,34,34,,245.69047320900427,None,1500,247.7245083979942,None,None,247.7245083979942,None,1.7400000000000002,35,249.27480644499883,None,None,0,,249.27480644499883,None,You did not win $0.20!,10.6,2,27,0.3099999999999998,60.0,0.27902538881157635,[],16.666666666666664,27,3,1,0.33081039499898884,0.020810394998989068,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallPun,4000,0,35,35,35,,251.3083201499976,None,4000,253.34225939199678,None,None,253.34225939199678,None,1.6900000000000002,36,257.37562779900327,None,1,1,0.2757877300027758,257.37562779900327,None,You did not lose $0.20!,10.6,5,28,0.3099999999999998,61.111111111111114,0.27887822250208544,[1],16.666666666666664,27,3,None,0.2757877300027758,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
Triangle,1500,0,36,36,36,,259.42552435600373,None,1500,261.4591915839992,None,None,261.4591915839992,None,1.6900000000000002,37,262.99200546499924,None,None,0,,262.99200546499924,None,You did not win or lose anything!,10.6,3,28,0.3099999999999998,59.45945945945946,0.27887822250208544,[1],16.666666666666664,27,3,1,0.3063908110075861,-0.003609188992413692,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallPun,2000,0,37,37,37,,265.0419655759906,None,2000,267.0765715979942,None,None,267.0765715979942,None,1.6900000000000002,38,269.1098066249979,None,1,1,0.2536019870021846,269.1098066249979,None,You did not lose $0.20!,10.6,5,29,0.3099999999999998,60.526315789473685,0.27777925574122014,"[1, 1]",16.666666666666664,27,3,None,0.2536019870021846,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgReward,2500,0,38,38,38,,271.1757893199974,None,2500,273.2094499300001,None,None,273.2094499300001,None,1.6900000000000002,39,275.7593799850001,None,1,1,0.23903262200474273,275.7593799850001,None,You won $5.00!,15.6,1,30,0.3299999999999998,61.53846153846154,0.27616481266886694,[],50.0,30,3,None,0.23903262200474273,,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgReward,1500,0,39,39,39,,277.82598703200347,None,1500,279.86027347399795,None,None,279.86027347399795,None,1.6700000000000002,40,281.4102857079997,None,None,0,,281.4102857079997,None,You did not win $5.00!,15.6,1,31,0.3299999999999998,60.0,0.27616481266886694,[0],50.0,30,3,1,0.36085341400583254,0.030853414005832747,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgPun,1500,0,40,40,40,,283.4603593060019,None,1500,285.4944513239898,None,1,285.4944513239898,None,1.6700000000000002,41,287.0267095009913,None,1,1,0.2675760770071065,287.0267095009913,None,You did not lose $5.00!,15.6,4,32,0.3299999999999998,60.97560975609756,0.27582126324239653,"[0, 1]",50.0,30,3,None,0.2675760770071065,,,0.30296664500201587,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallPun,2000,0,41,41,41,,289.0610220559902,None,2000,291.0939834960009,None,None,291.0939834960009,None,1.6700000000000002,42,293.1269898210012,None,1,1,0.26144053900497966,293.1269898210012,None,You did not lose $0.20!,15.6,5,33,0.2999999999999998,61.904761904761905,0.27526815846403435,[],83.33333333333333,33,3,None,0.26144053900497966,,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgReward,1500,0,42,42,42,,295.1777542219934,None,1500,297.2118481590005,None,None,297.2118481590005,None,1.7000000000000002,43,298.76178158499533,None,None,0,,298.76178158499533,None,You did not win $5.00!,15.6,1,34,0.2999999999999998,60.46511627906976,0.27526815846403435,[0],83.33333333333333,33,3,1,0.315067368003656,0.015067368003656156,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallPun,1500,0,43,43,43,,300.79471482199733,None,1500,302.8287783949927,None,None,302.8287783949927,None,1.7000000000000002,44,304.3619635139912,None,None,0,,304.3619635139912,None,You lost $0.20!,15.4,5,35,0.2999999999999998,59.09090909090909,0.27526815846403435,"[0, 0]",83.33333333333333,33,3,1,0.30913761999981926,0.009137619999819435,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallReward,1500,0,44,44,44,,306.4120309849968,None,1500,308.4456237659906,None,None,308.4456237659906,None,1.7000000000000002,45,309.9951098259917,None,None,0,,309.9951098259917,None,You did not win $0.20!,15.4,2,36,0.3399999999999998,57.77777777777777,0.27526815846403435,[],33.33333333333333,36,3,1,0.4092206490057286,0.06922064900572877,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
LgReward,4000,0,45,45,45,,312.0622056479915,None,4000,314.0963828309905,None,None,314.0963828309905,None,1.6600000000000001,46,318.1462495149899,None,1,1,0.24908841800061055,318.1462495149899,None,You won $5.00!,20.4,1,37,0.3399999999999998,58.69565217391305,0.2742985384468705,[1],33.33333333333333,36,3,None,0.24908841800061055,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
Triangle,3000,0,46,46,46,,320.1796103279921,None,3000,322.2129845969903,None,None,322.2129845969903,None,1.6600000000000001,47,325.2468407109991,None,1,1,0.2875691830122378,325.2468407109991,None,You did not win or lose anything!,20.4,3,37,0.3399999999999998,59.57446808510638,0.27477249003849075,[1],33.33333333333333,36,3,None,0.2875691830122378,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallPun,3000,0,47,47,47,,327.2967257309938,None,3000,329.3307273550017,None,None,329.3307273550017,None,1.6600000000000001,48,332.36320394799986,None,1,1,0.2990957489964785,332.36320394799986,None,You did not lose $0.20!,20.4,5,38,0.3399999999999998,60.416666666666664,0.27561122310600755,"[1, 1]",33.33333333333333,36,3,None,0.2990957489964785,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallPun,2500,0,48,48,48,,334.3970680079947,None,2500,336.43102781899506,None,None,336.43102781899506,None,1.6600000000000001,49,338.9634042599937,None,None,0,,338.9634042599937,None,You lost $0.20!,20.2,5,39,0.3799999999999998,59.183673469387756,0.27561122310600755,[],33.33333333333333,39,3,1,0.39534134699613765,0.015341346996137872,Adjusting RT...,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
SmallReward,2000,0,49,49,49,,341.0309295199986,None,2000,343.05419039899425,None,None,343.05419039899425,None,1.62,50,345.114281215996,None,1,1,0.3031463520019315,345.114281215996,None,You won $0.20!,20.4,2,40,0.3799999999999998,60.0,0.2765290607358717,[1],33.33333333333333,39,3,None,0.3031463520019315,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022,Scanner,2,2019_Sep_10_1059,MID,3.1.5,60.2242980495582,
