Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
Triangle,3500,0,10,10,10,,105.59859900502488,None,3500,107.62304322101409,None,None,107.62304322101409,None,1.62,11,111.16577167902142,None,1,1,0.2663241740083322,111.16577167902142,None,You did not win or lose anything!,10.399999999999999,3,7,0.38,100.0,0.24153861054748466,[1],100.0,6,3,None,0.2663241740083322,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallReward,4000,0,11,11,11,,113.23258766997606,None,4000,115.25834656797815,None,None,115.25834656797815,None,1.62,12,119.31605764199048,None,1,1,0.2580457329750061,119.31605764199048,None,You won $0.20!,10.599999999999998,2,8,0.38,100.0,0.24291420408311146,"[1, 1]",100.0,6,3,None,0.2580457329750061,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,4000,0,12,12,12,,121.34950603399193,None,4000,123.37607735401252,None,None,123.37607735401252,None,1.62,13,127.4169971870142,None,1,1,0.2999834239599295,127.4169971870142,None,You did not lose $0.20!,10.599999999999998,5,9,0.33,100.0,0.2473041440736359,[],100.0,9,3,None,0.2999834239599295,Adjusting RT...,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallReward,1500,0,13,13,13,,129.49279306299286,None,1500,131.4935089799692,None,None,131.4935089799692,None,1.67,14,133.04286081896862,None,None,0,,133.04286081896862,None,You did not win $0.20!,10.599999999999998,2,10,0.33,92.85714285714286,0.2473041440736359,[0],100.0,9,3,1,0.4231152849807404,,0.0931152849807404,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
Triangle,1500,0,14,14,14,,135.1004256749875,None,1500,137.12867526197806,None,None,137.12867526197806,None,1.67,15,138.66193698102143,None,1,1,0.27910232701105997,138.66193698102143,None,You did not win or lose anything!,10.599999999999998,3,10,0.33,93.33333333333333,0.24957544285488048,[0],100.0,9,3,None,0.27910232701105997,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgPun,1500,0,15,15,15,,140.7177027449943,None,1500,142.74522816797253,None,None,142.74522816797253,None,1.67,16,144.27979932300514,None,None,0,,144.27979932300514,None,You lost $5.00!,5.599999999999998,4,11,0.33,87.5,0.24957544285488048,"[0, 0]",100.0,9,3,1,0.35071715402416886,,0.02071715402416885,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,2000,0,16,16,16,,146.33452618902083,None,2000,148.36216184397927,None,None,148.36216184397927,None,1.67,17,150.39755610300926,None,1,1,0.21555561100831255,150.39755610300926,None,You did not lose $0.20!,5.599999999999998,5,12,0.31,88.23529411764706,0.2473074540651093,[],66.66666666666666,12,3,None,0.21555561100831255,Adjusting RT...,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallReward,3000,0,17,17,17,,152.44606842799112,None,3000,154.48014242300997,None,None,154.48014242300997,None,1.69,18,157.53016778099118,None,1,1,0.24084510502871126,157.53016778099118,None,You won $0.20!,5.799999999999998,2,13,0.31,88.88888888888889,0.24690355725033442,[1],66.66666666666666,12,3,None,0.24084510502871126,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgPun,3500,0,18,18,18,,159.5684770650114,None,3500,161.59849985002074,None,None,161.59849985002074,None,1.69,19,165.1312422049814,None,1,1,0.252781342016533,165.1312422049814,None,You did not lose $5.00!,5.799999999999998,4,14,0.31,89.47368421052632,0.24724930929540492,"[1, 1]",66.66666666666666,12,3,None,0.252781342016533,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
Triangle,1500,0,19,19,19,,167.18580426101107,None,1500,169.21511486097006,None,None,169.21511486097006,None,1.69,20,170.74873882799875,None,None,0,,170.74873882799875,None,You did not win or lose anything!,5.799999999999998,3,14,0.31,85.0,0.24724930929540492,"[1, 1]",66.66666666666666,12,3,None,0.252781342016533,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgPun,1500,0,20,20,20,,172.7858998469892,None,1500,174.8156864430057,None,None,174.8156864430057,None,1.69,21,176.34879417601041,None,1,1,0.24328699405305088,176.34879417601041,None,You did not lose $5.00!,5.799999999999998,4,15,0.29,85.71428571428571,0.24702918067082968,[],66.66666666666666,15,3,None,0.24328699405305088,Adjusting RT...,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,3500,0,21,21,21,,178.3866332420148,None,3500,180.41645395598607,None,None,180.41645395598607,None,1.71,22,183.95055322599364,None,None,0,,183.95055322599364,None,You lost $0.20!,5.599999999999998,5,16,0.29,81.81818181818183,0.24702918067082968,[0],66.66666666666666,15,3,None,0.24328699405305088,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallReward,1500,0,22,22,22,,186.0170813369914,None,1500,188.05146943498403,None,None,188.05146943498403,None,1.71,23,189.5841917549842,None,None,0,,189.5841917549842,None,You did not win $0.20!,5.599999999999998,2,17,0.29,78.26086956521739,0.24702918067082968,"[0, 0]",66.66666666666666,15,3,None,0.24328699405305088,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,2500,0,23,23,23,,191.61827521200757,None,2500,193.65209073701408,None,None,193.65209073701408,None,1.71,24,196.18466369598173,None,1,1,0.22942968900315464,196.18466369598173,None,You did not lose $0.20!,5.599999999999998,5,18,0.26999999999999996,79.16666666666666,0.2461028916356889,[],66.66666666666666,18,3,None,0.22942968900315464,Adjusting RT...,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,1500,0,24,24,24,,198.23766013700515,None,1500,200.26913469302235,None,None,200.26913469302235,None,1.73,25,201.80252056202153,None,None,0,,201.80252056202153,None,You lost $0.20!,5.399999999999998,5,19,0.26999999999999996,76.0,0.2461028916356889,[0],66.66666666666666,18,3,1,0.28359567698091265,,0.013595676980912685,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgPun,2500,0,25,25,25,,203.83807130897185,None,2500,205.86985630099662,None,None,205.86985630099662,None,1.73,26,208.4037763850065,None,None,0,,208.4037763850065,None,You lost $5.00!,0.3999999999999977,4,20,0.26999999999999996,73.07692307692307,0.2461028916356889,"[0, 0]",66.66666666666666,18,3,None,0.28359567698091265,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallReward,1500,0,26,26,26,,210.4536788520054,None,1500,212.48734049597988,None,None,212.48734049597988,None,1.73,27,214.0377980049816,None,None,0,,214.0377980049816,None,You did not win $0.20!,0.3999999999999977,2,21,0.31999999999999995,70.37037037037037,0.2461028916356889,[],16.666666666666664,21,3,1,0.32343152199639,Adjusting RT...,0.0034315219963900745,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgReward,1500,0,27,27,27,,216.08782368601533,None,1500,218.12139435001882,None,None,218.12139435001882,None,1.6800000000000002,28,219.67165070702322,None,1,1,0.24244254600489512,219.67165070702322,None,You won $5.00!,5.399999999999998,1,22,0.31999999999999995,71.42857142857143,0.24591987435414922,[1],16.666666666666664,21,3,None,0.24244254600489512,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgReward,2500,0,28,28,28,,221.72166604996892,None,2500,223.7562130470178,None,None,223.7562130470178,None,1.6800000000000002,29,226.30548840400297,None,1,1,0.2466139949974604,226.30548840400297,None,You won $5.00!,10.399999999999999,1,23,0.31999999999999995,72.41379310344827,0.24595292771811642,"[1, 1]",16.666666666666664,21,3,None,0.2466139949974604,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,2000,0,29,29,29,,228.3398939599865,None,2000,230.37276542501058,None,None,230.37276542501058,None,1.6800000000000002,30,232.4066468689707,None,1,1,0.23533215001225471,232.4066468689707,None,You did not lose $0.20!,10.399999999999999,5,24,0.33999999999999997,73.33333333333333,0.2454701650951227,[],50.0,24,3,None,0.23533215001225471,Adjusting RT...,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallReward,1500,0,30,30,30,,234.45649045699975,None,1500,236.49033550696913,None,None,236.49033550696913,None,1.6600000000000001,31,238.04026899597375,None,1,1,0.25781052000820637,238.04026899597375,None,You won $0.20!,10.599999999999998,2,25,0.33999999999999997,74.19354838709677,0.24600670226525678,[1],50.0,24,3,None,0.25781052000820637,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,1500,0,31,31,31,,240.07403038302436,None,1500,242.10803450999083,None,None,242.10803450999083,None,1.6600000000000001,32,243.64100977301132,None,None,0,,243.64100977301132,None,You lost $0.20!,10.399999999999999,5,26,0.33999999999999997,71.875,0.24600670226525678,"[1, 0]",50.0,24,3,1,0.36942210796754804,,0.029422107967548072,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
Triangle,2500,0,32,32,32,,245.67430103302468,None,2500,247.70853786502266,None,None,247.70853786502266,None,1.6600000000000001,33,250.24147831700975,None,None,0,,250.24147831700975,None,You did not win or lose anything!,10.399999999999999,3,26,0.33999999999999997,69.6969696969697,0.24600670226525678,"[1, 0]",50.0,24,3,None,0.36942210796754804,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgReward,1500,0,33,33,33,,252.291777017992,None,1500,254.3258414809825,None,None,254.3258414809825,None,1.6600000000000001,34,255.87553182797274,None,1,1,0.24957750597968698,255.87553182797274,None,You won $5.00!,15.399999999999999,1,27,0.30999999999999994,70.58823529411765,0.24615548575335802,[],83.33333333333333,27,3,None,0.24957750597968698,Adjusting RT...,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgPun,2000,0,34,34,34,,257.90790362202097,None,2000,259.9424127449747,None,None,259.9424127449747,None,1.69,35,261.97490956797265,None,1,1,0.2350692340405658,261.97490956797265,None,You did not lose $5.00!,15.399999999999999,4,28,0.30999999999999994,71.42857142857143,0.24571203568484634,[1],83.33333333333333,27,3,None,0.2350692340405658,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgReward,3500,0,35,35,35,,264.04250779398717,None,3500,266.07613126700744,None,None,266.07613126700744,None,1.69,36,269.62598432798404,None,1,1,0.2530345720006153,269.62598432798404,None,You won $5.00!,20.4,1,29,0.30999999999999994,72.22222222222221,0.2459936716969913,"[1, 1]",83.33333333333333,27,3,None,0.2530345720006153,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgPun,3000,0,36,36,36,,271.67590117896907,None,3000,273.70876935700653,None,None,273.70876935700653,None,1.69,37,276.7427187929861,None,1,1,0.2543611779692583,276.7427187929861,None,You did not lose $5.00!,20.4,4,30,0.2799999999999999,72.97297297297297,0.24630357933670488,[],83.33333333333333,30,3,None,0.2543611779692583,Adjusting RT...,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallReward,2000,0,37,37,37,,278.81000358902384,None,2000,280.8437887930195,None,None,280.8437887930195,None,1.7200000000000002,38,282.8931078980095,None,None,0,,282.8931078980095,None,You did not win $0.20!,20.4,2,31,0.2799999999999999,71.05263157894737,0.24630357933670488,[0],83.33333333333333,30,3,None,0.2543611779692583,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,1500,0,38,38,38,,284.9435183989699,None,1500,286.9773308400181,None,None,286.9773308400181,None,1.7200000000000002,39,288.5105530759902,None,None,0,,288.5105530759902,None,You lost $0.20!,20.2,5,32,0.2799999999999999,69.23076923076923,0.24630357933670488,"[0, 0]",83.33333333333333,30,3,1,0.4092803029646165,,0.12928030296461657,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgReward,4000,0,39,39,39,,290.5765270810225,None,4000,292.61110658198595,None,None,292.61110658198595,None,1.7200000000000002,40,296.661308825016,None,None,0,,296.661308825016,None,You did not win $5.00!,20.2,1,33,0.29999999999999993,67.5,0.24630357933670488,[],50.0,33,3,1,0.2917494480032473,Adjusting RT...,-0.00825055199675262,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
Triangle,1500,0,40,40,40,,298.71117441600654,None,1500,300.7444766620174,None,None,300.7444766620174,None,1.7000000000000002,41,302.2772820100072,None,None,0,,302.2772820100072,None,You did not win or lose anything!,20.2,3,33,0.29999999999999993,65.85365853658537,0.24630357933670488,[],50.0,33,3,None,0.2917494480032473,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgReward,2000,0,41,41,41,,304.32831961201737,None,2000,306.3625301879947,None,None,306.3625301879947,None,1.7000000000000002,42,308.4120942450245,None,1,1,0.24398080597165972,308.4120942450245,None,You won $5.00!,25.2,1,34,0.29999999999999993,66.66666666666666,0.24622062314509613,[1],50.0,33,3,None,0.24398080597165972,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,3000,0,42,42,42,,310.44487707002554,None,3000,312.4794249549741,None,1,312.4794249549741,None,1.7000000000000002,43,315.51207188202534,None,None,0,,315.51207188202534,None,You lost $0.20!,25.0,5,35,0.29999999999999993,65.11627906976744,0.24622062314509613,"[1, 0]",50.0,33,3,1,0.35558427504729473,,0.055584275047294796,2.485608536982909,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
Triangle,1500,0,43,43,43,,317.54547792096855,None,1500,319.57985905301757,None,None,319.57985905301757,None,1.7000000000000002,44,321.1126891199965,None,None,0,,321.1126891199965,None,You did not win or lose anything!,25.0,3,35,0.29999999999999993,63.63636363636363,0.24622062314509613,"[1, 0]",50.0,33,3,1,0.31477327797329047,,0.014773277973290533,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallPun,1500,0,44,44,44,,323.16282987000886,None,1500,325.196834723989,None,None,325.196834723989,None,1.7000000000000002,45,326.7289151150035,None,1,1,0.2581655359826982,326.7289151150035,None,You did not lose $0.20!,25.0,5,36,0.3399999999999999,64.44444444444444,0.24663251669122035,[],33.33333333333333,36,3,None,0.2581655359826982,Adjusting RT...,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgPun,4000,0,45,45,45,,328.76325297600124,None,4000,330.7973415540182,None,None,330.7973415540182,None,1.6600000000000001,46,334.82981439697323,None,1,1,0.26229176501510665,334.82981439697323,None,You did not lose $5.00!,25.0,4,37,0.3399999999999999,65.21739130434783,0.2471544916353499,[1],33.33333333333333,36,3,None,0.26229176501510665,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
Triangle,2000,0,46,46,46,,336.8804189970251,None,2000,338.91444348398363,None,None,338.91444348398363,None,1.6600000000000001,47,340.9465460330248,None,1,1,0.26740773499477655,340.9465460330248,None,You did not win or lose anything!,25.0,3,37,0.3399999999999999,65.95744680851064,0.24780782206629914,[1],33.33333333333333,36,3,None,0.26740773499477655,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgReward,3000,0,47,47,47,,343.0133958570077,None,3000,345.0385253020213,None,None,345.0385253020213,None,1.6600000000000001,48,348.08103176398436,None,1,1,0.2700526500120759,348.08103176398436,None,You won $5.00!,30.0,1,38,0.3399999999999999,66.66666666666666,0.24850297293960466,"[1, 1]",33.33333333333333,36,3,None,0.2700526500120759,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
LgReward,1500,0,48,48,48,,350.1242620489793,None,1500,352.15531756699784,None,None,352.15531756699784,None,1.6600000000000001,49,353.7137817729963,None,1,1,0.3161651370464824,353.7137817729963,None,You won $5.00!,35.0,1,39,0.30999999999999994,67.3469387755102,0.25055334154890396,[],83.33333333333333,39,3,None,0.3161651370464824,Adjusting RT...,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
SmallReward,3500,0,49,49,49,,355.77332698198734,None,3500,357.8060677199974,None,None,357.8060677199974,None,1.69,50,361.36536855401937,None,1,1,0.2805818420019932,361.36536855401937,None,You won $0.20!,35.2,2,40,0.30999999999999994,68.0,0.2514365327387007,[1],83.33333333333333,39,3,None,0.2805818420019932,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,018,Scanner,2,2019_Sep_02_1307,MID,3.1.5,60.090839208845566,
