Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallPun,3000,0,10,10,10,,87.03043589799199,None,3000,89.0617174449726,None,None,89.0617174449726,None,1.76,11,92.06272186001297,None,None,0,,92.06272186001297,None,You lost $0.20!,0.20000000000000034,5,8,0.24000000000000002,72.72727272727273,0.2243588127748808,"[1, 0]",83.33333333333333,6,3,1,0.25440213999012484,,0.014402139990124851,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallReward,2000,0,11,11,11,,94.06229712197091,None,2000,96.07985281397123,None,None,96.07985281397123,None,1.76,12,98.07971965899924,None,None,0,,98.07971965899924,None,You did not win $0.20!,0.20000000000000034,2,9,0.26,66.66666666666666,0.2243588127748808,[],49.99999999999999,9,3,None,0.25440213999012484,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
Triangle,4000,0,12,12,12,,100.0821211609873,None,4000,102.113030486973,None,None,102.113030486973,None,1.74,13,106.11536166997394,None,1,1,0.20444620301714167,106.11536166997394,None,You did not win or lose anything!,0.20000000000000034,3,9,0.26,69.23076923076923,0.22214630057957643,[],49.99999999999999,9,3,None,0.20444620301714167,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgReward,2000,0,13,13,13,,108.13098634500057,None,2000,110.14859615499154,None,None,110.14859615499154,None,1.74,14,112.16553240001667,None,None,0,,112.16553240001667,None,You did not win $5.00!,0.20000000000000034,1,10,0.26,64.28571428571429,0.22214630057957643,[0],49.99999999999999,9,3,None,0.20444620301714167,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgReward,3000,0,14,14,14,,114.1649488650146,None,3000,116.18185144499876,None,None,116.18185144499876,None,1.74,15,119.19931232999079,None,1,1,0.22251049702754244,119.19931232999079,None,You won $5.00!,5.2,1,11,0.26,66.66666666666666,0.22218272022437305,"[0, 1]",49.99999999999999,9,3,None,0.22251049702754244,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallPun,1500,0,15,15,15,,121.20164599298732,None,1500,123.23358896496939,None,None,123.23358896496939,None,1.74,16,124.73379547300283,None,None,0,,124.73379547300283,None,You lost $0.20!,5.0,5,12,0.3,62.5,0.22218272022437305,[],33.33333333333333,12,3,None,0.22251049702754244,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallReward,1500,0,16,16,16,,126.7674883689615,None,1500,128.7666050089756,None,None,128.7666050089756,None,1.7,17,130.28391366801225,None,1,1,0.2218563859933056,130.28391366801225,None,You won $0.20!,5.2,2,13,0.3,64.70588235294117,0.22215305347609418,[1],33.33333333333333,12,3,None,0.2218563859933056,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgReward,1500,0,17,17,17,,132.30076514498796,None,1500,134.3178752940148,None,None,134.3178752940148,None,1.7,18,135.83437081397278,None,1,1,0.1972906970186159,135.83437081397278,None,You won $5.00!,10.2,1,14,0.3,66.66666666666666,0.220081190437971,"[1, 1]",33.33333333333333,12,3,None,0.1972906970186159,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallPun,2000,0,18,18,18,,137.83699507801794,None,2000,139.86856002296554,None,None,139.86856002296554,None,1.7,19,141.86947715800488,None,1,1,0.22921263601165265,141.86947715800488,None,You did not lose $0.20!,10.2,5,15,0.27999999999999997,68.42105263157895,0.2207836093282542,[],66.66666666666666,15,3,None,0.22921263601165265,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallReward,1500,0,19,19,19,,143.88613488600822,None,1500,145.902954426012,None,None,145.902954426012,None,1.72,20,147.42031595500885,None,None,0,,147.42031595500885,None,You did not win $0.20!,10.2,2,16,0.27999999999999997,65.0,0.2207836093282542,[0],66.66666666666666,15,3,1,0.2755146149732172,,-0.004485385026782751,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgPun,1500,0,20,20,20,,149.42273635900347,None,1500,151.45336455199867,None,None,151.45336455199867,None,1.72,21,152.95402992796153,None,1,1,0.21071939397370443,152.95402992796153,None,You did not lose $5.00!,10.2,4,17,0.27999999999999997,66.66666666666666,0.2200647368029292,"[0, 1]",66.66666666666666,15,3,None,0.21071939397370443,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgReward,3500,0,21,21,21,,154.972549529979,None,3500,156.98774049500935,None,None,156.98774049500935,None,1.72,22,160.52139205299318,None,1,1,0.19241203600540757,160.52139205299318,None,You won $5.00!,15.2,1,18,0.24999999999999997,68.18181818181817,0.21822122341642777,[],83.33333333333333,18,3,None,0.19241203600540757,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgPun,3500,0,22,22,22,,162.5071053529973,None,3500,164.5381429530098,None,None,164.5381429530098,None,1.75,23,168.03977617999772,None,1,1,0.18392310303170234,168.03977617999772,None,You did not lose $5.00!,15.2,4,19,0.24999999999999997,69.56521739130434,0.21607759089238243,[1],83.33333333333333,18,3,None,0.18392310303170234,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgReward,1500,0,23,23,23,,170.05729232897284,None,1500,172.07302584097488,None,None,172.07302584097488,None,1.75,24,173.59336380998138,None,1,1,0.199426660023164,173.59336380998138,None,You won $5.00!,20.2,1,20,0.24999999999999997,70.83333333333334,0.2150981243706637,"[1, 1]",83.33333333333333,18,3,None,0.199426660023164,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
Triangle,2000,0,24,24,24,,175.59197933896212,None,2000,177.6237498819828,None,None,177.6237498819828,None,1.75,25,179.62313524197089,None,1,1,0.19771891797427088,179.62313524197089,None,You did not win or lose anything!,20.2,3,20,0.24999999999999997,72.0,0.21413261290419744,"[1, 1]",83.33333333333333,18,3,None,0.19771891797427088,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
Triangle,2500,0,25,25,25,,181.62627220898867,None,2500,183.6578482349869,None,None,183.6578482349869,None,1.75,26,186.15850967000006,None,1,1,0.18728325003758073,186.15850967000006,None,You did not win or lose anything!,20.2,3,20,0.24999999999999997,73.07692307692307,0.21271948854279654,"[1, 1]",83.33333333333333,18,3,None,0.18728325003758073,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallPun,2500,0,26,26,26,,188.16110292397207,None,2500,190.1920375569607,None,None,190.1920375569607,None,1.75,27,192.693630825961,None,1,1,0.21318330900976434,192.693630825961,None,You did not lose $0.20!,20.2,5,21,0.21999999999999997,74.07407407407408,0.21274267956614495,[],83.33333333333333,21,3,None,0.21318330900976434,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallReward,1500,0,27,27,27,,194.70911476097535,None,1500,196.72650815697853,None,None,196.72650815697853,None,1.78,28,198.24305406596977,None,None,0,,198.24305406596977,None,You did not win $0.20!,20.2,2,22,0.21999999999999997,71.42857142857143,0.21274267956614495,[0],83.33333333333333,21,3,1,0.23497381099034098,,0.014973810990341008,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgPun,3000,0,28,28,28,,200.24531866400503,None,3000,202.2764373680111,None,None,202.2764373680111,None,1.78,29,205.27770679496462,None,None,0,,205.27770679496462,None,You lost $5.00!,15.2,4,23,0.21999999999999997,68.96551724137932,0.21274267956614495,"[0, 0]",83.33333333333333,21,3,None,0.23497381099034098,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgReward,2000,0,29,29,29,,207.29360708297463,None,2000,209.31088102597278,None,None,209.31088102597278,None,1.78,30,211.3284654779709,None,None,0,,211.3284654779709,None,You did not win $5.00!,15.2,1,24,0.23999999999999996,66.66666666666666,0.21274267956614495,[],50.0,24,3,None,0.23497381099034098,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallReward,1500,0,30,30,30,,213.3448594119982,None,1500,215.362088379974,None,None,215.362088379974,None,1.76,31,216.8790864860057,None,1,1,0.18570520501816645,216.8790864860057,None,You won $0.20!,15.399999999999999,2,25,0.23999999999999996,67.74193548387096,0.21145518077814596,[1],50.0,24,3,None,0.18570520501816645,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgReward,4000,0,31,31,31,,218.87981954897987,None,4000,220.8955776100047,None,1,220.8955776100047,None,1.76,32,224.9174977900111,None,None,0,,224.9174977900111,None,You did not win $5.00!,15.399999999999999,1,26,0.23999999999999996,65.625,0.21145518077814596,"[1, 0]",50.0,24,3,None,0.18570520501816645,,,1.8372444729902782,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgPun,1500,0,32,32,32,,226.91626521298895,None,1500,228.94735017296625,None,None,228.94735017296625,None,1.76,33,230.44627438299358,None,None,0,,230.44627438299358,None,You lost $5.00!,10.399999999999999,4,27,0.29,63.63636363636363,0.21145518077814596,[],16.666666666666664,27,3,1,0.31287821401841936,Adjusting RT...,0.022878214018419385,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgPun,4000,0,33,33,33,,232.43331928999396,None,4000,234.46402611001395,None,None,234.46402611001395,None,1.71,34,238.46535847196355,None,1,1,0.19247238099342212,238.46535847196355,None,You did not lose $5.00!,10.399999999999999,4,28,0.29,64.70588235294117,0.2105923262424767,[1],16.666666666666664,27,3,None,0.19247238099342212,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallPun,1500,0,34,34,34,,240.44760219100863,None,1500,242.48209345998475,None,None,242.48209345998475,None,1.71,35,243.9827593609807,None,None,0,,243.9827593609807,None,You lost $0.20!,10.2,5,29,0.29,62.857142857142854,0.2105923262424767,"[1, 0]",16.666666666666664,27,3,None,0.19247238099342212,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgPun,2000,0,35,35,35,,245.96801517996937,None,2000,247.99945256201318,None,None,247.99945256201318,None,1.71,36,250.00015066197375,None,1,1,0.20152338000480086,250.00015066197375,None,You did not lose $5.00!,10.2,4,30,0.31,63.888888888888886,0.21019802423214298,[],49.99999999999999,30,3,None,0.20152338000480086,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
Triangle,3000,0,36,36,36,,251.98521762999007,None,3000,254.0164061409887,None,None,254.0164061409887,None,1.69,37,257.0185578810051,None,1,1,0.20314680197043344,257.0185578810051,None,You did not win or lose anything!,10.2,3,30,0.31,64.86486486486487,0.20990422330457173,[],49.99999999999999,30,3,None,0.20314680197043344,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
Triangle,1500,0,37,37,37,,259.01983422599733,None,1500,261.0517729279818,None,None,261.0517729279818,None,1.69,38,262.55221216898644,None,1,1,0.23560173698933795,262.55221216898644,None,You did not win or lose anything!,10.2,3,30,0.31,65.78947368421053,0.2109321238519624,[],49.99999999999999,30,3,None,0.23560173698933795,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallReward,2500,0,38,38,38,,264.5703601259738,None,2500,266.5848478639964,None,1,266.5848478639964,None,1.69,39,269.1020462329616,None,None,0,,269.1020462329616,None,You did not win $0.20!,10.2,2,31,0.31,64.1025641025641,0.2109321238519624,[0],49.99999999999999,30,3,None,0.23560173698933795,,,2.22496033704374,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
Triangle,1500,0,39,39,39,,271.0873106030049,None,1500,273.11924794496736,None,None,273.11924794496736,None,1.69,40,274.6193823990179,None,None,0,,274.6193823990179,None,You did not win or lose anything!,10.2,3,31,0.31,62.5,0.2109321238519624,[0],49.99999999999999,30,3,1,0.3165312720253132,,0.006531272025313228,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
Triangle,3500,0,40,40,40,,276.622142533015,None,3500,278.65312620496843,None,None,278.65312620496843,None,1.69,41,282.1541770049953,None,1,1,0.19461251801112667,282.1541770049953,None,You did not win or lose anything!,10.2,3,31,0.31,63.41463414634146,0.21030444670423792,[0],49.99999999999999,30,3,None,0.19461251801112667,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgPun,1500,0,41,41,41,,284.15579361101845,None,1500,286.1877728300169,None,None,286.1877728300169,None,1.69,42,287.68898482696386,None,1,1,0.2558241760125384,287.68898482696386,None,You did not lose $5.00!,10.2,4,32,0.31,64.28571428571429,0.21199036260454537,"[0, 1]",49.99999999999999,30,3,None,0.2558241760125384,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallPun,3500,0,42,42,42,,289.6904710729723,None,3500,291.7220877119689,None,None,291.7220877119689,None,1.69,43,295.22236502100714,None,1,1,0.2584383240318857,295.22236502100714,None,You did not lose $0.20!,10.2,5,33,0.29,65.11627906976744,0.21364921836980752,[],66.66666666666666,33,3,None,0.2584383240318857,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgReward,1500,0,43,43,43,,297.2392729429994,None,1500,299.2565278229886,None,None,299.2565278229886,None,1.71,44,300.77305847301614,None,None,0,,300.77305847301614,None,You did not win $5.00!,10.2,1,34,0.29,63.63636363636363,0.21364921836980752,[0],66.66666666666666,33,3,1,0.27486728902207685,,-0.015132710977923125,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallReward,2000,0,44,44,44,,302.7734113339684,None,2000,304.7900846549892,None,None,304.7900846549892,None,1.71,45,306.807800259965,None,1,1,0.2090044009964913,306.807800259965,None,You won $0.20!,10.399999999999999,2,35,0.29,64.44444444444444,0.21348905225348627,"[0, 1]",66.66666666666666,33,3,None,0.2090044009964913,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgPun,2000,0,45,45,45,,308.7930770369712,None,2000,310.8249960980029,None,None,310.8249960980029,None,1.71,46,312.82453101099236,None,None,0,,312.82453101099236,None,You lost $5.00!,5.399999999999999,4,36,0.31,63.04347826086957,0.21348905225348627,[],49.99999999999999,36,3,None,0.2090044009964913,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallReward,3500,0,46,46,46,,314.8611819659709,None,3500,316.8422243039822,None,None,316.8422243039822,None,1.69,47,320.3760603860137,None,1,1,0.25774123595329,320.3760603860137,None,You won $0.20!,5.599999999999999,2,37,0.31,63.829787234042556,0.21496412504347973,[1],49.99999999999999,36,3,None,0.25774123595329,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallPun,2000,0,47,47,47,,322.36157757998444,None,2000,324.39332029101206,None,None,324.39332029101206,None,1.69,48,326.3935447320109,None,1,1,0.2241588379838504,326.3935447320109,None,You did not lose $0.20!,5.599999999999999,5,38,0.31,64.58333333333334,0.2152607286867175,"[1, 1]",49.99999999999999,36,3,None,0.2241588379838504,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
LgReward,1500,0,48,48,48,,328.4093157579773,None,1500,330.42754404997686,None,None,330.42754404997686,None,1.69,49,331.94337111496134,None,None,0,,331.94337111496134,None,You did not win $5.00!,5.599999999999999,1,39,0.33,63.26530612244898,0.2152607286867175,[],49.99999999999999,39,3,None,0.2241588379838504,Adjusting RT...,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
SmallPun,4000,0,49,49,49,,333.9462843509973,None,4000,335.97790839598747,None,None,335.97790839598747,None,1.67,50,339.97891708498355,None,1,1,0.2117318970267661,339.97891708498355,None,You did not lose $0.20!,5.599999999999999,5,40,0.33,64.0,0.215150452697344,[1],49.99999999999999,39,3,None,0.2117318970267661,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000,Scanner,1,2019_Aug_30_0813,MID,3.1.5,59.89462678990898,
