Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,feedback_resp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallPun,1500,0,10,10,10,,91.9573298359901,None,1500,93.99094710999634,None,None,93.99094710999634,None,1.5,11,95.5234025039972,None,None,0,,95.5234025039972,None,You lost $0.20!,-15.0,5,9,0.5,36.36363636363637,0.25366529999882914,[],16.666666666666664,9,3,None,0.2765594519878505,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgReward,3500,0,11,11,11,,97.57412345599732,None,3500,99.60744532999524,None,1,99.60744532999524,None,1.5,12,103.15813385100046,None,1,1,0.2647782809945056,103.15813385100046,None,You won $5.00!,-10.0,1,10,0.5,41.66666666666667,0.2558878961979644,[1],16.666666666666664,9,3,None,0.2647782809945056,,,2.0925723149994155,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgPun,1500,0,12,12,12,,105.20841074199416,None,1500,107.24190155699034,None,None,107.24190155699034,None,1.5,13,108.77512630599085,None,None,0,,108.77512630599085,None,You lost $5.00!,-15.0,4,11,0.5,38.46153846153847,0.2558878961979644,"[1, 0]",16.666666666666664,9,3,None,0.2647782809945056,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallPun,2000,0,13,13,13,,110.80897167298826,None,2000,112.84316172399849,None,None,112.84316172399849,None,1.5,14,114.8746558319981,None,None,0,,114.8746558319981,None,You lost $0.20!,-15.2,5,12,0.5,35.714285714285715,0.2558878961979644,[],33.33333333333333,12,3,None,0.2647782809945056,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgReward,1500,0,14,14,14,,116.92562679499679,None,1500,118.95913174298767,None,None,118.95913174298767,None,1.5,15,120.50932717698743,None,1,1,0.2985744629986584,120.50932717698743,None,You won $5.00!,-10.2,1,13,0.5,40.0,0.2630023239980801,[1],33.33333333333333,12,3,None,0.2985744629986584,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgReward,1500,0,15,15,15,,122.55891971600067,None,1500,124.59344737799256,None,None,124.59344737799256,None,1.5,16,126.14326717698714,None,1,1,0.25975079799536616,126.14326717698714,None,You won $5.00!,-5.199999999999999,1,14,0.5,43.75,0.26253782028340666,"[1, 1]",33.33333333333333,12,3,None,0.25975079799536616,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallReward,2000,0,16,16,16,,128.19268406099582,None,2000,130.2268436519953,None,None,130.2268436519953,None,1.5,17,132.27710363799997,None,1,1,0.26990595400275197,132.27710363799997,None,You won $0.20!,-4.999999999999999,2,15,0.48,47.05882352941176,0.26345883699832484,[],66.66666666666666,15,3,None,0.26990595400275197,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgReward,2500,0,17,17,17,,134.32722686199122,None,2500,136.36133178799355,None,None,136.36133178799355,None,1.52,18,138.91042212599132,None,None,0,,138.91042212599132,None,You did not win $5.00!,-4.999999999999999,1,16,0.48,44.44444444444444,0.26345883699832484,[0],66.66666666666666,15,3,1,0.4822440140019171,0.002244014001917094,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgReward,2000,0,18,18,18,,140.97699672199087,None,2000,143.0108240369882,None,1,143.0108240369882,None,1.52,19,145.06089702498866,None,1,1,0.3279944819951197,145.06089702498866,None,You won $5.00!,8.881784197001252e-16,1,17,0.48,47.368421052631575,0.27062946422019096,"[0, 1]",66.66666666666666,15,3,None,0.3279944819951197,,,0.3071926020056708,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallPun,1500,0,19,19,19,,147.09468927499256,None,1500,149.1282604750013,None,None,149.1282604750013,None,1.52,20,150.66132812498836,None,None,0,,150.66132812498836,None,You lost $0.20!,-0.19999999999999912,5,18,0.45999999999999996,45.0,0.27062946422019096,[],66.66666666666666,18,3,None,0.3279944819951197,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallReward,3000,0,20,20,20,,152.71143879799638,None,3000,154.74564630098757,None,None,154.74564630098757,None,1.54,21,157.7947052929958,None,1,1,0.26723422500072047,157.7947052929958,None,You won $0.20!,8.881784197001252e-16,2,19,0.45999999999999996,47.61904761904761,0.2702899402982439,[1],66.66666666666666,18,3,None,0.26723422500072047,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
Triangle,4000,0,21,21,21,,159.8293787989969,None,4000,161.86275405799097,None,None,161.86275405799097,None,1.54,22,165.89503830799367,None,1,1,0.2719902519893367,165.89503830799367,None,You did not win or lose anything!,8.881784197001252e-16,3,19,0.45999999999999996,50.0,0.27044451408834325,[1],66.66666666666666,18,3,None,0.2719902519893367,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgPun,2500,0,22,22,22,,167.94585060900135,None,2500,169.97994069299602,None,None,169.97994069299602,None,1.54,23,172.51305311199394,None,None,0,,172.51305311199394,None,You lost $5.00!,-4.999999999999999,4,20,0.45999999999999996,47.82608695652174,0.27044451408834325,"[1, 0]",66.66666666666666,18,3,None,0.2719902519893367,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgPun,2000,0,23,23,23,,174.56308538599114,None,2000,176.59700450899254,None,None,176.59700450899254,None,1.54,24,178.6291864849918,None,None,0,,178.6291864849918,None,You lost $5.00!,-10.0,4,21,0.49999999999999994,45.83333333333333,0.27044451408834325,[],33.33333333333333,21,3,None,0.2719902519893367,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
Triangle,1500,0,24,24,24,,180.66274642599456,None,1500,182.6974325209885,None,None,182.6974325209885,None,1.5,25,184.23035499099933,None,1,1,0.4145987670053728,184.23035499099933,None,You did not win or lose anything!,-10.0,3,21,0.49999999999999994,48.0,0.2824573684980957,[],33.33333333333333,21,3,None,0.4145987670053728,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgPun,3000,0,25,25,25,,186.27994228700118,None,3000,188.31406198100012,None,None,188.31406198100012,None,1.5,26,191.3463026190002,None,None,0,,191.3463026190002,None,You lost $5.00!,-15.0,4,22,0.49999999999999994,46.15384615384615,0.2824573684980957,[0],33.33333333333333,21,3,None,0.4145987670053728,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallPun,4000,0,26,26,26,,193.3810762209905,None,4000,195.41487639199477,None,None,195.41487639199477,None,1.5,27,199.4474941859953,None,None,0,,199.4474941859953,None,You lost $0.20!,-15.2,5,23,0.49999999999999994,44.44444444444444,0.2824573684980957,"[0, 0]",33.33333333333333,21,3,None,0.4145987670053728,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
Triangle,2000,0,27,27,27,,201.48114976799116,None,2000,203.51544920798915,None,None,203.51544920798915,None,1.5,28,205.54779938899446,None,1,1,0.3242120659997454,205.54779938899446,None,You did not win or lose anything!,-15.2,3,23,0.49999999999999994,46.42857142857143,0.2856692683059149,"[0, 0]",33.33333333333333,21,3,None,0.3242120659997454,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallPun,1500,0,28,28,28,,207.5819693319936,None,1500,209.6053611440002,None,None,209.6053611440002,None,1.5,29,211.14869264999288,None,None,0,,211.14869264999288,None,You lost $0.20!,-15.399999999999999,5,24,0.5,44.827586206896555,0.2856692683059149,[],16.666666666666664,24,3,None,0.3242120659997454,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallPun,2000,0,29,29,29,,213.18214319499384,None,2000,215.20559715799754,None,None,215.20559715799754,None,1.5,30,217.24858252699778,None,None,0,,217.24858252699778,None,You lost $0.20!,-15.599999999999998,5,25,0.5,43.333333333333336,0.2856692683059149,[0],16.666666666666664,24,3,None,0.3242120659997454,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgReward,1500,0,30,30,30,,219.289855651994,None,1500,221.32318839499203,None,None,221.32318839499203,None,1.5,31,222.87370432198804,None,1,1,0.26232586400874425,222.87370432198804,None,You won $5.00!,-10.599999999999998,1,26,0.5,45.16129032258064,0.2840018822846884,"[0, 1]",16.666666666666664,24,3,None,0.26232586400874425,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallReward,2500,0,31,31,31,,224.93287209900154,None,2500,226.95687058499607,None,None,226.95687058499607,None,1.5,32,229.50766059799935,None,1,1,0.24123971800145227,229.50766059799935,None,You won $0.20!,-10.399999999999999,2,27,0.5,46.875,0.2811510713324727,[],33.33333333333333,27,3,None,0.24123971800145227,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
Triangle,1500,0,32,32,32,,231.55014954299259,None,1500,233.57573825398867,None,None,233.57573825398867,None,1.5,33,235.1171963349916,None,None,0,,235.1171963349916,None,You did not win or lose anything!,-10.399999999999999,3,27,0.5,45.45454545454545,0.2811510713324727,[],33.33333333333333,27,3,None,0.24123971800145227,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallReward,1500,0,33,33,33,,237.17546516899893,None,1500,239.20962436999253,None,1,239.20962436999253,None,1.5,34,240.76749713499157,None,1,1,0.2945557670027483,240.76749713499157,None,You won $0.20!,-10.2,2,28,0.5,47.05882352941176,0.2819888648118649,[1],33.33333333333333,27,3,None,0.2945557670027483,,,0.6403949590021512,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgReward,2000,0,34,34,34,,242.80979048399604,None,2000,244.84324820399343,None,None,244.84324820399343,None,1.5,35,246.90199541999027,None,1,1,0.4488880850112764,246.90199541999027,None,You won $5.00!,-5.199999999999999,1,29,0.5,48.57142857142857,0.2918064660000656,"[1, 1]",33.33333333333333,27,3,None,0.4488880850112764,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
Triangle,1500,0,35,35,35,,248.9345761149889,None,1500,250.96085114398738,None,None,250.96085114398738,None,1.5,36,252.50153047298954,None,None,0,,252.50153047298954,None,You did not win or lose anything!,-5.199999999999999,3,29,0.5,47.22222222222222,0.2918064660000656,"[1, 1]",33.33333333333333,27,3,None,0.4488880850112764,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgPun,4000,0,36,36,36,,254.53542758899857,None,4000,256.5624220819882,None,None,256.5624220819882,None,1.5,37,260.6014668169955,None,None,0,,260.6014668169955,None,You lost $5.00!,-10.2,4,30,0.48,45.94594594594595,0.2918064660000656,[],66.66666666666666,30,3,None,0.4488880850112764,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
Triangle,1500,0,37,37,37,,262.6355763219908,None,1500,264.662900618001,None,None,264.662900618001,None,1.52,38,266.1951792889886,None,None,0,,266.1951792889886,None,You did not win or lose anything!,-10.2,3,30,0.48,44.73684210526316,0.2918064660000656,[],66.66666666666666,30,3,1,0.5007219220028492,0.02072192200284917,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
Triangle,3000,0,38,38,38,,268.2525325149909,None,3000,270.27950751798926,None,1,270.27950751798926,None,1.52,39,273.3128104089992,None,1,1,0.2911016330035636,273.3128104089992,None,You did not win or lose anything!,-10.2,3,30,0.48,46.15384615384615,0.291767308611371,[],66.66666666666666,30,3,None,0.2911016330035636,,,0.3345039580017328,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallPun,1500,0,39,39,39,,275.3696354509884,None,1500,277.39766977999534,None,None,277.39766977999534,None,1.52,40,278.94689007499255,None,None,0,,278.94689007499255,None,You lost $0.20!,-10.399999999999999,5,31,0.48,45.0,0.291767308611371,[0],66.66666666666666,30,3,None,0.2911016330035636,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgReward,3000,0,40,40,40,,280.9817919319903,None,3000,283.0158884470002,None,None,283.0158884470002,None,1.52,41,286.0647835790005,None,1,1,0.26825338999333326,286.0647835790005,None,You won $5.00!,-5.399999999999999,1,32,0.48,46.34146341463415,0.2905297339472638,"[0, 1]",66.66666666666666,30,3,None,0.26825338999333326,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgPun,3500,0,41,41,41,,288.10331120699993,None,3500,290.1329421049886,None,None,290.1329421049886,None,1.52,42,293.66649103899545,None,None,0,,293.66649103899545,None,You lost $5.00!,-10.399999999999999,4,33,0.5,45.23809523809524,0.2905297339472638,[],49.99999999999999,33,3,None,0.26825338999333326,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
Triangle,2500,0,42,42,42,,295.70405309800117,None,2500,297.73368848899554,None,None,297.73368848899554,None,1.5,43,300.2669566689874,None,1,1,0.291060262999963,300.2669566689874,None,You did not win or lose anything!,-10.399999999999999,3,33,0.5,46.51162790697674,0.29055626039989874,[],49.99999999999999,33,3,None,0.291060262999963,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallReward,1500,0,43,43,43,,302.3172732559906,None,1500,304.3510275289882,None,None,304.3510275289882,None,1.5,44,305.9010312939936,None,1,1,0.3689685620047385,305.9010312939936,None,You won $0.20!,-10.2,2,34,0.5,47.72727272727273,0.2942901795239387,[1],49.99999999999999,33,3,None,0.3689685620047385,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgPun,1500,0,44,44,44,,307.9343085110013,None,1500,309.968567842996,None,None,309.968567842996,None,1.5,45,311.5019519419875,None,None,0,,311.5019519419875,None,You lost $5.00!,-15.2,4,35,0.5,46.666666666666664,0.2942901795239387,"[1, 0]",49.99999999999999,33,3,None,0.3689685620047385,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallReward,4000,0,45,45,45,,313.5520030599873,None,4000,315.58619566199195,None,None,315.58619566199195,None,1.5,46,319.6363229819981,None,1,1,0.2335746649914654,319.6363229819981,None,You won $0.20!,-15.0,2,36,0.5,47.82608695652174,0.2915303834088263,[],49.99999999999999,36,3,None,0.2335746649914654,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallPun,3500,0,46,46,46,,321.67199880800035,None,3500,323.70349386899034,None,None,323.70349386899034,None,1.5,47,327.23685147598735,None,None,0,,327.23685147598735,None,You lost $0.20!,-15.2,5,37,0.5,46.808510638297875,0.2915303834088263,[0],49.99999999999999,36,3,None,0.2335746649914654,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallPun,3000,0,47,47,47,,329.27303514898813,None,3000,331.30453862799914,None,None,331.30453862799914,None,1.5,48,334.33832968700153,None,None,0,,334.33832968700153,None,You lost $0.20!,-15.399999999999999,5,38,0.5,45.83333333333333,0.2915303834088263,"[0, 0]",49.99999999999999,36,3,None,0.2335746649914654,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
LgReward,1500,0,48,48,48,,336.3881569439982,None,1500,338.42241705399647,None,None,338.42241705399647,None,1.5,49,339.95572155898844,None,1,1,0.38317159000143874,339.95572155898844,None,You won $5.00!,-10.399999999999999,1,39,0.5,46.93877551020408,0.29551478369546164,[],49.99999999999999,39,3,None,0.38317159000143874,,Adjusting RT...,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
SmallReward,2000,0,49,49,49,,342.0057954609947,None,2000,344.0393488099944,None,None,344.0393488099944,None,1.5,50,346.08924665699305,None,1,1,0.2657846420042915,346.08924665699305,None,You won $0.20!,-10.2,2,40,0.5,48.0,0.2942760277916629,[1],49.99999999999999,39,3,None,0.2657846420042915,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022,Scanner,1,2019_Sep_10_1053,MID,3.1.5,60.0408484330129,
