Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,feedback_resp.rt,OverallRT,probeResp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
LgReward,2500,0,10,10,10,,87.99339609099843,None,2500,90.0280233270023,None,None,90.0280233270023,None,1.6,11,92.56683422299102,None,1,1,92.56683422299102,None,You won $5.00!,5.2,1,10,0.39999999999999997,54.54545454545454,0.2846793813369004,[1],66.66666666666666,9,3,None,,0.2684964220097754,0.2684964220097754,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgPun,3500,0,11,11,11,,94.62784760400245,None,3500,96.65073256500182,None,None,96.65073256500182,None,1.6,12,100.19496588599577,None,1,1,100.19496588599577,None,You did not lose $5.00!,5.2,4,11,0.39999999999999997,58.333333333333336,0.28548989457444157,"[1, 1]",66.66666666666666,9,3,None,,0.2903529739996884,0.2903529739996884,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallPun,3500,0,12,12,12,,102.22834111699194,None,3500,104.26175660699664,None,None,104.26175660699664,None,1.6,13,107.79515879799146,None,1,1,107.79515879799146,None,You did not lose $0.20!,5.2,5,12,0.35,61.53846153846154,0.2890716162528406,[],100.0,12,3,None,,0.31414366800163407,0.31414366800163407,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
Triangle,1500,0,13,13,13,,109.82867970698862,None,1500,111.85217766500136,None,None,111.85217766500136,None,1.65,14,113.3949570019904,None,None,0,113.3949570019904,None,You did not win or lose anything!,5.2,3,12,0.35,57.14285714285714,0.2890716162528406,[],100.0,12,3,None,,0.31414366800163407,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgPun,4000,0,14,14,14,,115.42919038698892,None,4000,117.45265863099485,None,None,117.45265863099485,None,1.65,15,121.49623623499065,None,1,1,121.49623623499065,None,You did not lose $5.00!,5.2,4,13,0.35,60.0,0.291186800336517,[1],100.0,12,3,None,,0.3081082730059279,0.3081082730059279,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
Triangle,4000,0,15,15,15,,123.52945330699731,None,4000,125.55375014799938,None,None,125.55375014799938,None,1.65,16,129.5968971580005,None,None,0,129.5968971580005,None,You did not win or lose anything!,5.2,3,13,0.35,56.25,0.291186800336517,[1],100.0,12,3,None,,0.3081082730059279,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgPun,3000,0,16,16,16,,131.62992377599585,None,3000,133.6553881049913,None,None,133.6553881049913,None,1.65,17,136.6974035789899,None,None,0,136.6974035789899,None,You lost $5.00!,0.20000000000000018,4,14,0.35,52.94117647058824,0.291186800336517,"[1, 0]",100.0,12,3,None,,0.3081082730059279,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallPun,1500,0,17,17,17,,138.7304517070006,None,1500,140.75615684399963,None,None,140.75615684399963,None,1.65,18,142.29712331799965,None,1,1,142.29712331799965,None,You did not lose $0.20!,0.20000000000000018,5,15,0.31999999999999995,55.55555555555556,0.29328996980329974,[],83.33333333333333,15,3,None,,0.31221849500434473,0.31221849500434473,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgReward,2000,0,18,18,18,,144.34052682899346,None,2000,146.3734944530006,None,None,146.3734944530006,None,1.6800000000000002,19,148.42367445499985,None,None,0,148.42367445499985,None,You did not win $5.00!,0.20000000000000018,1,16,0.31999999999999995,52.63157894736842,0.29328996980329974,[0],83.33333333333333,15,3,None,,0.31221849500434473,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallPun,4000,0,19,19,19,,150.46493056300096,None,4000,152.49137929499557,None,None,152.49137929499557,None,1.6800000000000002,20,156.53169973198965,None,None,0,156.53169973198965,None,You lost $0.20!,1.6653345369377348e-16,5,17,0.31999999999999995,50.0,0.29328996980329974,"[0, 0]",83.33333333333333,15,3,1,0.009144644005573355,0.3291446440055733,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallReward,1500,0,20,20,20,,158.57496207799704,None,1500,160.60864124099317,None,None,160.60864124099317,None,1.6800000000000002,21,162.1583436459914,None,None,0,162.1583436459914,None,You did not win $0.20!,1.6653345369377348e-16,2,18,0.35999999999999993,47.61904761904761,0.29328996980329974,[],33.33333333333333,18,3,1,0.06009559100493789,0.4200955910049378,,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgPun,1500,0,21,21,21,,164.19864879199304,None,1500,166.2264328119927,None,None,166.2264328119927,None,1.6400000000000001,22,167.76004476599337,None,1,1,167.76004476599337,None,You did not lose $5.00!,1.6653345369377348e-16,4,19,0.35999999999999993,50.0,0.290108196731043,[1],33.33333333333333,18,3,None,,0.25829046600847505,0.25829046600847505,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgReward,3500,0,22,22,22,,169.82623103600054,None,3500,171.86006321199238,None,None,171.86006321199238,None,1.6400000000000001,23,175.4106729789928,None,1,1,175.4106729789928,None,You won $5.00!,5.0,1,20,0.35999999999999993,52.17391304347826,0.2885566932527581,"[1, 1]",33.33333333333333,18,3,None,,0.2714901549916249,0.2714901549916249,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallReward,4000,0,23,23,23,,177.4612211079948,None,4000,179.49440463299106,None,None,179.49440463299106,None,1.6400000000000001,24,183.54493225899932,None,None,0,183.54493225899932,None,You did not win $0.20!,5.0,2,21,0.3999999999999999,50.0,0.2885566932527581,[],33.33333333333333,21,3,1,0.011120139999547973,0.4111201399995479,,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
Triangle,2000,0,24,24,24,,185.583511963996,None,2000,187.61275871199905,None,None,187.61275871199905,None,1.6,25,189.6451784989913,None,None,0,189.6451784989913,None,You did not win or lose anything!,5.0,3,21,0.3999999999999999,48.0,0.2885566932527581,[],33.33333333333333,21,3,None,,0.4111201399995479,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgPun,2000,0,25,25,25,,191.6840225319902,None,2000,193.7134468919976,None,None,193.7134468919976,None,1.6,26,195.74678216899338,None,None,0,195.74678216899338,None,You lost $5.00!,0.0,4,22,0.3999999999999999,46.15384615384615,0.2885566932527581,[0],33.33333333333333,21,3,1,0.13388641100027598,0.5338864110002759,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallReward,2000,0,26,26,26,,197.79614626799594,None,2000,199.83013950000168,None,None,199.83013950000168,None,1.6,27,201.8811128399975,None,None,0,201.8811128399975,None,You did not win $0.20!,0.0,2,23,0.3999999999999999,44.44444444444444,0.2885566932527581,"[0, 0]",33.33333333333333,21,3,1,0.027566850010771304,0.4275668500107712,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
Triangle,3000,0,27,27,27,,203.91877383500105,None,3000,205.9487835609907,None,1,205.9487835609907,None,1.6,28,208.98196724599984,None,None,0,208.98196724599984,None,You did not win or lose anything!,0.0,3,23,0.3999999999999999,42.857142857142854,0.2885566932527581,"[0, 0]",33.33333333333333,21,3,None,,0.4275668500107712,,,2.8735584800015204,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallReward,3500,0,28,28,28,,211.03184220699768,None,3500,213.04891131499608,None,None,213.04891131499608,None,1.6,29,216.59880559699377,None,1,1,216.59880559699377,None,You won $0.20!,0.2,2,24,0.41999999999999993,44.827586206896555,0.28939042523360026,[],49.99999999999999,24,3,None,,0.29939520900370553,0.29939520900370553,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
Triangle,1500,0,29,29,29,,218.63231278400053,None,1500,220.66693857699283,None,None,220.66693857699283,None,1.58,30,222.20000824300223,None,None,0,222.20000824300223,None,You did not win or lose anything!,0.2,3,24,0.41999999999999993,43.333333333333336,0.28939042523360026,[],49.99999999999999,24,3,1,0.09786795898980927,0.5178679589898092,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallReward,1500,0,30,30,30,,224.2498679650016,None,1500,226.28443652798887,None,None,226.28443652798887,None,1.58,31,227.81693891600298,None,1,1,227.81693891600298,None,You won $0.20!,0.4,2,25,0.41999999999999993,45.16129032258064,0.28381859036016976,[1],49.99999999999999,24,3,None,,0.2113847370055737,0.2113847370055737,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
Triangle,2000,0,31,31,31,,229.85366404399974,None,2000,231.88474744799896,None,None,231.88474744799896,None,1.58,32,233.91828348400304,None,None,0,233.91828348400304,None,You did not win or lose anything!,0.4,3,25,0.41999999999999993,43.75,0.28381859036016976,[1],49.99999999999999,24,3,1,-0.005280027005937882,0.41471997299406205,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgPun,1500,0,32,32,32,,235.9535741009895,None,1500,237.98527623798873,None,None,237.98527623798873,None,1.58,33,239.5186343230016,None,1,1,239.5186343230016,None,You did not lose $5.00!,0.4,4,26,0.41999999999999993,45.45454545454545,0.28347658160297823,"[1, 1]",49.99999999999999,24,3,None,,0.27868845900229644,0.27868845900229644,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
Triangle,3500,0,33,33,33,,241.55392578699684,None,3500,243.58621369299362,None,None,243.58621369299362,None,1.58,34,247.11969998398854,None,1,1,247.11969998398854,None,You did not win or lose anything!,0.4,3,26,0.41999999999999993,47.05882352941176,0.2843667703155006,"[1, 1]",49.99999999999999,24,3,None,,0.2977196010033367,0.2977196010033367,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgPun,1500,0,34,34,34,,249.15422995798872,None,1500,251.18676467800105,None,None,251.18676467800105,None,1.58,35,252.72017315399717,None,None,0,252.72017315399717,None,You lost $5.00!,-4.6,4,27,0.43999999999999995,45.714285714285715,0.2843667703155006,[],49.99999999999999,27,3,1,0.00675115900230594,0.4467511590023059,,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
Triangle,1500,0,35,35,35,,254.75536608698894,None,1500,256.7875720180018,None,None,256.7875720180018,None,1.56,36,258.32118552399334,None,1,1,258.32118552399334,None,You did not win or lose anything!,-4.6,3,27,0.43999999999999995,47.22222222222222,0.28552752459055386,[],49.99999999999999,27,3,None,,0.3040995929914061,0.3040995929914061,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallPun,1500,0,36,36,36,,260.35485255099775,None,1500,262.38913426399813,None,1,262.38913426399813,None,1.56,37,263.9222201379889,None,1,1,263.9222201379889,None,You did not lose $0.20!,-4.6,5,28,0.43999999999999995,48.64864864864865,0.28422616950249197,[1],49.99999999999999,27,3,None,,0.2621031330054393,0.2621031330054393,,0.5041845290106721,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgReward,1500,0,37,37,37,,265.9711528100015,None,1500,268.0061108989903,None,None,268.0061108989903,None,1.56,38,269.55553079799574,None,1,1,269.55553079799574,None,You won $5.00!,0.40000000000000036,1,29,0.43999999999999995,50.0,0.2889401191603515,"[1, 1]",49.99999999999999,27,3,None,,0.37379121300182305,0.37379121300182305,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
Triangle,1500,0,38,38,38,,271.5898555659951,None,1500,273.62253782199696,None,None,273.62253782199696,None,1.56,39,275.15636770499987,None,1,1,275.15636770499987,None,You did not win or lose anything!,0.40000000000000036,3,29,0.43999999999999995,51.28205128205128,0.28924183200215337,"[1, 1]",49.99999999999999,27,3,None,,0.2949743759963894,0.2949743759963894,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgReward,2000,0,39,39,39,,277.20647855399875,None,2000,279.2399452480022,None,None,279.2399452480022,None,1.56,40,281.2897544969892,None,1,1,281.2897544969892,None,You won $5.00!,5.4,1,30,0.4099999999999999,52.5,0.289922913192727,[],83.33333333333333,30,3,None,,0.3035445370041998,0.3035445370041998,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgPun,2500,0,40,40,40,,283.32331612899725,None,2500,285.3570293209923,None,None,285.3570293209923,None,1.59,41,287.88982039799157,None,None,0,287.88982039799157,None,You lost $5.00!,0.40000000000000036,4,31,0.4099999999999999,51.21951219512195,0.289922913192727,[0],83.33333333333333,30,3,1,0.4896237119974103,0.8996237119974102,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgReward,3000,0,41,41,41,,289.95666207399336,None,3000,291.99080889498873,None,None,291.99080889498873,None,1.59,42,295.0402074360027,None,1,1,295.0402074360027,None,You won $5.00!,5.4,1,32,0.4099999999999999,52.38095238095239,0.29065855745681224,"[0, 1]",83.33333333333333,30,3,None,,0.3061070870026015,0.3061070870026015,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgPun,1500,0,42,42,42,,297.0742556289915,None,1500,299.10759343199607,None,None,299.10759343199607,None,1.59,43,300.6412988439988,None,None,0,300.6412988439988,None,You lost $5.00!,0.40000000000000036,4,33,0.3899999999999999,51.162790697674424,0.29065855745681224,[],66.66666666666666,33,3,1,0.2828328299947316,0.6728328299947315,,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgReward,1500,0,43,43,43,,302.7079014329938,None,1500,304.7416434189945,None,None,304.7416434189945,None,1.61,44,306.29160508699715,None,1,1,306.29160508699715,None,You won $5.00!,5.4,1,34,0.3899999999999999,52.27272727272727,0.2910054660454119,[1],66.66666666666666,33,3,None,,0.2986374549946049,0.2986374549946049,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallReward,3000,0,44,44,44,,308.34160780099046,None,3000,310.3748800320027,None,None,310.3748800320027,None,1.61,45,313.42517501299153,None,1,1,313.42517501299153,None,You won $0.20!,5.6000000000000005,2,35,0.3899999999999999,53.333333333333336,0.2918011650435801,"[1, 1]",66.66666666666666,33,3,None,,0.31010224200144876,0.31010224200144876,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallPun,1500,0,45,45,45,,315.4589038849954,None,1500,317.49269999799435,None,None,317.49269999799435,None,1.61,46,319.0254843349976,None,None,0,319.0254843349976,None,You lost $0.20!,5.4,5,36,0.4099999999999999,52.17391304347826,0.2918011650435801,[],49.99999999999999,36,3,None,,0.31010224200144876,,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
LgReward,1500,0,46,46,46,,321.0752379609912,None,1500,323.10974691499723,None,None,323.10974691499723,None,1.59,47,324.65925899898866,None,1,1,324.65925899898866,None,You won $5.00!,10.4,1,37,0.4099999999999999,53.191489361702125,0.29317153720185163,[1],49.99999999999999,36,3,None,,0.32606046900036745,0.32606046900036745,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallPun,2500,0,47,47,47,,326.6918504859932,None,2500,328.726830101994,None,None,328.726830101994,None,1.59,48,331.2594110619975,None,1,1,331.2594110619975,None,You did not lose $0.20!,10.4,5,38,0.4099999999999999,54.166666666666664,0.2934252449637055,"[1, 1]",49.99999999999999,36,3,None,,0.29976793901005294,0.29976793901005294,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallReward,1500,0,48,48,48,,333.32669818199065,None,1500,335.3607003209909,None,None,335.3607003209909,None,1.59,49,336.9105664539966,None,1,1,336.9105664539966,None,You won $0.20!,10.6,2,39,0.3799999999999999,55.10204081632652,0.29325239081690263,[],83.33333333333333,39,3,None,,0.2887581830000272,0.2887581830000272,Adjusting RT...,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
SmallPun,1500,0,49,49,49,,338.9437355629925,None,1500,340.9776859279955,None,None,340.9776859279955,None,1.62,50,342.5102566699934,None,1,1,342.5102566699934,None,You did not lose $0.20!,10.6,5,40,0.3799999999999999,56.00000000000001,0.295242563537613,[1],83.33333333333333,39,3,None,,0.34897722699679434,0.34897722699679434,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,Scanner,1,2019_Sep_08_1100,MID,3.1.5,60.695215256092965,
