Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
Triangle,4000,0,10,10,10,,94.51661990000866,None,4000,96.53928024900961,None,None,96.53928024900961,None,1.7400000000000002,11,100.58357148300274,None,None,0,,100.58357148300274,None,You did not win or lose anything!,0.2,3,8,0.2599999999999999,45.45454545454545,0.24720112959912513,"[0, 0]",66.66666666666666,6,3,1,0.2924509750062133,,0.03245097500621341,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallPun,1500,0,11,11,11,,102.63376699399669,None,1500,104.65696926400415,None,None,104.65696926400415,None,1.7400000000000002,12,106.2005069910083,None,None,0,,106.2005069910083,None,You lost $0.20!,0.0,5,9,0.2999999999999999,41.66666666666667,0.24720112959912513,[],33.33333333333333,9,3,1,0.3426201480004237,Adjusting RT...,0.042620148000423796,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgReward,2500,0,12,12,12,,108.26693740799965,None,2500,110.29076148000604,None,None,110.29076148000604,None,1.7000000000000002,13,112.8418002850085,None,1,1,0.25950472099066246,112.8418002850085,None,You won $5.00!,5.0,1,10,0.2999999999999999,46.15384615384615,0.24925172816438135,[1],33.33333333333333,9,3,None,0.25950472099066246,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallReward,3000,0,13,13,13,,114.89173342099821,None,3000,116.92490433000785,None,None,116.92490433000785,None,1.7000000000000002,14,119.9772283390048,None,1,1,0.23722289499710314,119.9772283390048,None,You won $0.20!,5.2,2,11,0.2999999999999999,50.0,0.24753332342619874,"[1, 1]",33.33333333333333,9,3,None,0.23722289499710314,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallPun,1500,0,14,14,14,,122.01813381600368,None,1500,124.05209595400083,None,None,124.05209595400083,None,1.7000000000000002,15,125.58534009799769,None,None,0,,125.58534009799769,None,You lost $0.20!,5.0,5,12,0.33999999999999986,46.666666666666664,0.24753332342619874,[],33.33333333333333,12,3,1,0.48267962700978373,Adjusting RT...,0.14267962700978387,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
Triangle,2500,0,15,15,15,,127.61851473900606,None,2500,129.6439299430058,None,None,129.6439299430058,None,1.6600000000000001,16,132.18596580100711,None,1,1,0.30343335001089144,132.18596580100711,None,You did not win or lose anything!,5.0,3,12,0.33999999999999986,50.0,0.25452082674928533,[],33.33333333333333,12,3,None,0.30343335001089144,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
Triangle,1500,0,16,16,16,,134.23564181200345,None,1500,136.26072433700028,None,1,136.26072433700028,None,1.6600000000000001,17,137.80254351400072,None,None,0,,137.80254351400072,None,You did not win or lose anything!,5.0,3,12,0.33999999999999986,47.05882352941176,0.25452082674928533,[],33.33333333333333,12,3,1,0.543133588991477,,0.20313358899147715,0.9706869349902263,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallPun,4000,0,17,17,17,,139.85283357001026,None,4000,141.87823644900345,None,None,141.87823644900345,None,1.6600000000000001,18,145.9137700430001,None,1,1,0.2715002229961101,145.9137700430001,None,You did not lose $0.20!,5.0,5,13,0.33999999999999986,50.0,0.2564074263322659,[1],33.33333333333333,12,3,None,0.2715002229961101,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgPun,3500,0,18,18,18,,147.95317650699872,None,3500,149.98017101400183,None,None,149.98017101400183,None,1.6600000000000001,19,153.5145707920019,None,1,1,0.2407281729974784,153.5145707920019,None,You did not lose $5.00!,5.0,4,14,0.33999999999999986,52.63157894736842,0.2548395009987871,"[1, 1]",33.33333333333333,12,3,None,0.2407281729974784,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgReward,4000,0,19,19,19,,155.56389690900687,None,4000,157.5972578649962,None,None,157.5972578649962,None,1.6600000000000001,20,161.64797969600477,None,1,1,0.23734743699606042,161.64797969600477,None,You won $5.00!,10.0,1,15,0.30999999999999983,55.00000000000001,0.2532493133621756,[],83.33333333333333,15,3,None,0.23734743699606042,Adjusting RT...,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgPun,1500,0,20,20,20,,163.68770875700284,None,1500,165.7153280890052,None,None,165.7153280890052,None,1.6900000000000002,21,167.25420722000126,None,1,1,0.2622123710025335,167.25420722000126,None,You did not lose $5.00!,10.0,4,16,0.30999999999999983,57.14285714285714,0.2539962348322054,[1],83.33333333333333,15,3,None,0.2622123710025335,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallPun,2000,0,21,21,21,,169.30412292300025,None,2000,171.33296780800447,None,None,171.33296780800447,None,1.6900000000000002,22,173.36603163300606,None,1,1,0.24640200300200377,173.36603163300606,None,You did not lose $0.20!,10.0,5,17,0.30999999999999983,59.09090909090909,0.25341206315295917,"[1, 1]",83.33333333333333,15,3,None,0.24640200300200377,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgPun,1500,0,22,22,22,,175.42101964799804,None,1500,177.4499761420011,None,None,177.4499761420011,None,1.6900000000000002,23,178.98349917700398,None,None,0,,178.98349917700398,None,You lost $5.00!,5.0,4,18,0.2799999999999998,56.52173913043478,0.25341206315295917,[],83.33333333333333,18,3,1,0.2726672339934155,Adjusting RT...,-0.007332766006584279,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallReward,2500,0,23,23,23,,181.0501177670085,None,2500,183.08436114400683,None,None,183.08436114400683,None,1.7200000000000002,24,185.63419255800545,None,1,1,0.2401906860031886,185.63419255800545,None,You won $0.20!,5.2,2,19,0.2799999999999998,58.333333333333336,0.2524676790708327,[1],83.33333333333333,18,3,None,0.2401906860031886,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
Triangle,2000,0,24,24,24,,187.67213625099976,None,2000,189.70122308199643,None,None,189.70122308199643,None,1.7200000000000002,25,191.73504510399653,None,1,1,0.22134857799392194,191.73504510399653,None,You did not win or lose anything!,5.2,3,19,0.2799999999999998,60.0,0.25039307233237196,[1],83.33333333333333,18,3,None,0.22134857799392194,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgPun,2000,0,25,25,25,,193.7722274960106,None,2000,195.80219832900912,None,None,195.80219832900912,None,1.7200000000000002,26,197.83601739000005,None,None,0,,197.83601739000005,None,You lost $5.00!,0.20000000000000018,4,20,0.2799999999999998,57.692307692307686,0.25039307233237196,"[1, 0]",83.33333333333333,18,3,None,0.22134857799392194,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgReward,1500,0,26,26,26,,199.87276750800083,None,1500,201.90392542300106,None,None,201.90392542300106,None,1.7200000000000002,27,203.45307261000562,None,None,0,,203.45307261000562,None,You did not win $5.00!,0.20000000000000018,1,21,0.2999999999999998,55.55555555555556,0.25039307233237196,[],49.99999999999999,21,3,1,0.2974947939917909,Adjusting RT...,-0.0025052060082089156,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgPun,4000,0,27,27,27,,205.50325474800775,None,4000,207.53701267100405,None,None,207.53701267100405,None,1.7000000000000002,28,211.570539776003,None,None,0,,211.570539776003,None,You lost $5.00!,-4.8,4,22,0.2999999999999998,53.57142857142857,0.25039307233237196,[0],49.99999999999999,21,3,1,0.3036603979970094,,0.003660397997009568,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgReward,3500,0,28,28,28,,213.6216544360068,None,3500,215.63875876400562,None,None,215.63875876400562,None,1.7000000000000002,29,219.1904408929986,None,1,1,0.23586139400140382,219.1904408929986,None,You won $5.00!,0.20000000000000018,1,23,0.2999999999999998,55.172413793103445,0.24948484243668645,"[0, 1]",49.99999999999999,21,3,None,0.23586139400140382,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgReward,1500,0,29,29,29,,221.23921271100699,None,1500,223.25618481599668,None,None,223.25618481599668,None,1.7000000000000002,30,224.80525143700652,None,None,0,,224.80525143700652,None,You did not win $5.00!,0.20000000000000018,1,24,0.3399999999999998,53.333333333333336,0.24948484243668645,[],33.33333333333333,24,3,1,0.36647881300072166,Adjusting RT...,0.026478813000721857,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallPun,1500,0,30,30,30,,226.85780566000903,None,1500,228.89054547999694,None,None,228.89054547999694,None,1.6600000000000001,31,230.4227748179983,None,1,1,0.28065916599007323,230.4227748179983,None,You did not lose $0.20!,0.20000000000000018,5,25,0.3399999999999998,54.83870967741935,0.25131862617512096,[1],33.33333333333333,24,3,None,0.28065916599007323,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallReward,1500,0,31,31,31,,232.47357276600087,None,1500,234.5075441700028,None,None,234.5075441700028,None,1.6600000000000001,32,236.0573576099996,None,None,0,,236.0573576099996,None,You did not win $0.20!,0.20000000000000018,2,26,0.3399999999999998,53.125,0.25131862617512096,"[1, 0]",33.33333333333333,24,3,1,0.33154761200770716,,-0.008452387992292643,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
Triangle,2000,0,32,32,32,,238.0925148899987,None,2000,240.12431785700028,None,None,240.12431785700028,None,1.6600000000000001,33,242.15840007000952,None,None,0,,242.15840007000952,None,You did not win or lose anything!,0.20000000000000018,3,26,0.3399999999999998,51.515151515151516,0.25131862617512096,"[1, 0]",33.33333333333333,24,3,1,0.4067697940079959,,0.0667697940079961,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgPun,1500,0,33,33,33,,244.19228919400484,None,1500,246.22630465800466,None,None,246.22630465800466,None,1.6600000000000001,34,247.75854024600994,None,None,0,,247.75854024600994,None,You lost $5.00!,-4.8,4,27,0.3799999999999998,50.0,0.25131862617512096,[],33.33333333333333,27,3,1,0.39654577199951724,Adjusting RT...,0.016545771999517456,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
Triangle,1500,0,34,34,34,,249.79322162100289,None,1500,251.8271379640064,None,None,251.8271379640064,None,1.62,35,253.36009093699977,None,1,1,0.24820519700006116,253.36009093699977,None,You did not win or lose anything!,-4.8,3,27,0.3799999999999998,51.42857142857142,0.25114565788761767,[],33.33333333333333,27,3,None,0.24820519700006116,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgReward,3000,0,35,35,35,,255.40982926200377,None,3000,257.44354365101026,None,None,257.44354365101026,None,1.62,36,260.4934239620052,None,1,1,0.24995995999779552,260.4934239620052,None,You won $5.00!,0.20000000000000018,1,28,0.3799999999999998,52.77777777777778,0.25108325273552173,[1],33.33333333333333,27,3,None,0.24995995999779552,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgPun,3000,0,36,36,36,,262.5441128759994,None,3000,264.57802774599986,None,None,264.57802774599986,None,1.62,37,267.61099430501054,None,1,1,0.2633152720081853,267.61099430501054,None,You did not lose $5.00!,0.20000000000000018,4,29,0.3799999999999998,54.054054054054056,0.2516948536991549,"[1, 1]",33.33333333333333,27,3,None,0.2633152720081853,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallReward,4000,0,37,37,37,,269.66072607900423,None,4000,271.69501604100515,None,None,271.69501604100515,None,1.62,38,275.74441886100976,None,1,1,0.2940041399997426,275.74441886100976,None,You won $0.20!,0.4000000000000002,2,30,0.35999999999999976,55.26315789473685,0.25370958161823054,[],66.66666666666666,30,3,None,0.2940041399997426,Adjusting RT...,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
Triangle,1500,0,38,38,38,,277.7783395139995,None,1500,279.81233651100774,None,None,279.81233651100774,None,1.6400000000000001,39,281.34432893899793,None,1,1,0.31009992900362704,281.34432893899793,None,You did not win or lose anything!,0.4000000000000002,3,30,0.35999999999999976,56.41025641025641,0.25627277922665764,[],66.66666666666666,30,3,None,0.31009992900362704,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallReward,2000,0,39,39,39,,283.412012130997,None,2000,285.44585045200074,None,None,285.44585045200074,None,1.6400000000000001,40,287.4951175830065,None,1,1,0.27728509799635503,287.4951175830065,None,You won $0.20!,0.6000000000000002,2,31,0.35999999999999976,57.49999999999999,0.257186358303601,[1],66.66666666666666,30,3,None,0.27728509799635503,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallPun,1500,0,40,40,40,,289.51236825699743,None,1500,291.54609274900577,None,None,291.54609274900577,None,1.6400000000000001,41,293.07869778599706,None,1,1,0.2787074860098073,293.07869778599706,None,You did not lose $0.20!,0.6000000000000002,5,32,0.35999999999999976,58.536585365853654,0.25808307195802627,"[1, 1]",66.66666666666666,30,3,None,0.2787074860098073,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
Triangle,3500,0,41,41,41,,295.12899039500917,None,3500,297.16356693000125,None,None,297.16356693000125,None,1.6400000000000001,42,300.6960968170024,None,1,1,0.26230877099442296,300.6960968170024,None,You did not win or lose anything!,0.6000000000000002,3,32,0.35999999999999976,59.523809523809526,0.2582520999194821,"[1, 1]",66.66666666666666,30,3,None,0.26230877099442296,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallPun,2500,0,42,42,42,,302.74666518300364,None,2500,304.780441039009,None,None,304.780441039009,None,1.6400000000000001,43,307.31332228399697,None,1,1,0.3311238419992151,307.31332228399697,None,You did not lose $0.20!,0.6000000000000002,5,33,0.3099999999999998,60.46511627906976,0.2610548592302411,[],100.0,33,3,None,0.3311238419992151,Adjusting RT...,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgReward,2000,0,43,43,43,,309.38040613400517,None,2000,311.40017246500065,None,None,311.40017246500065,None,1.6900000000000002,44,313.46338331401057,None,None,0,,313.46338331401057,None,You did not win $5.00!,0.6000000000000002,1,34,0.3099999999999998,59.09090909090909,0.2610548592302411,[0],100.0,33,3,1,0.31302896799985297,,0.0030289679998531938,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgPun,2000,0,44,44,44,,315.5141157670005,None,2000,317.5480155450059,None,None,317.5480155450059,None,1.6900000000000002,45,319.5804459100036,None,None,0,,319.5804459100036,None,You lost $5.00!,-4.3999999999999995,4,35,0.3099999999999998,57.77777777777777,0.2610548592302411,"[0, 0]",100.0,33,3,1,0.3011159749899523,,-0.00888402501004748,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallReward,1500,0,45,45,45,,321.647284606006,None,1500,323.6648781679978,None,None,323.6648781679978,None,1.6900000000000002,46,325.21417638300045,None,None,0,,325.21417638300045,None,You did not win $0.20!,-4.3999999999999995,2,36,0.3299999999999998,56.52173913043478,0.2610548592302411,[],50.0,36,3,1,0.4369773030030772,Adjusting RT...,0.1069773030030774,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
SmallPun,3000,0,46,46,46,,327.2482184190012,None,3000,329.28164511300565,None,None,329.28164511300565,None,1.6700000000000002,47,332.31491114800156,None,None,0,,332.31491114800156,None,You lost $0.20!,-4.6,5,37,0.3299999999999998,55.319148936170215,0.2610548592302411,[0],50.0,36,3,None,0.4369773030030772,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgPun,1500,0,47,47,47,,334.36541317201045,None,1500,336.39932006099843,None,None,336.39932006099843,None,1.6700000000000002,48,337.9327119040099,None,1,1,0.27869003800151404,337.9327119040099,None,You did not lose $5.00!,-4.6,4,38,0.3299999999999998,56.25,0.2617080139995475,"[0, 1]",50.0,36,3,None,0.27869003800151404,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgReward,2000,0,48,48,48,,339.9985120850033,None,2000,342.0208908880013,None,None,342.0208908880013,None,1.6700000000000002,49,344.08277539700794,None,1,1,0.2606511519988999,344.08277539700794,None,You won $5.00!,0.40000000000000036,1,39,0.3699999999999998,57.14285714285714,0.2616702689280958,[],33.33333333333333,39,3,None,0.2606511519988999,Adjusting RT...,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
LgReward,1500,0,49,49,49,,346.13288150000153,None,1500,348.1558235900011,None,None,348.1558235900011,None,1.6300000000000003,50,349.7161471800064,None,1,1,0.28925172799790744,349.7161471800064,None,You won $5.00!,5.4,1,40,0.3699999999999998,57.99999999999999,0.26262135372360657,[1],33.33333333333333,39,3,None,0.28925172799790744,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,044,Scanner,2,2019_Sep_07_1649,MID,3.1.5,59.991202411741384,
