Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,feedback_resp.rt,OverallRT,probeResp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
LgPun,3500,0,11,11,11,,110.95395722199464,None,3500,112.9841665129643,None,1,112.9841665129643,None,1.7400000000000002,12,116.51820301497355,None,None,0,116.51820301497355,None,You lost $5.00!,10.0,4,11,0.2599999999999999,58.333333333333336,0.22800632985308766,"[1, 0]",83.33333333333333,9,3,None,,0.22818200796609744,,,3.441468700999394,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallPun,3500,0,12,12,12,,118.56790364300832,None,3500,120.60202943300828,None,None,120.60202943300828,None,1.7400000000000002,13,124.13556898699608,None,None,0,124.13556898699608,None,You lost $0.20!,9.8,5,12,0.2799999999999999,53.84615384615385,0.22800632985308766,[],49.99999999999999,12,3,1,0.06482374604092911,0.344823746040929,,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
Triangle,1500,0,13,13,13,,126.18826211401029,None,1500,128.21970354497898,None,None,128.21970354497898,None,1.7200000000000002,14,129.75272335798945,None,None,0,129.75272335798945,None,You did not win or lose anything!,9.8,3,12,0.2799999999999999,50.0,0.22800632985308766,[],49.99999999999999,12,3,None,,0.344823746040929,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgPun,4000,0,14,14,14,,131.80468410998583,None,4000,133.83745406899834,None,None,133.83745406899834,None,1.7200000000000002,15,137.87049264099915,None,None,0,137.87049264099915,None,You lost $5.00!,4.800000000000001,4,13,0.2799999999999999,46.666666666666664,0.22800632985308766,[0],49.99999999999999,12,3,1,-0.005924405006226152,0.27407559499377376,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
Triangle,4000,0,15,15,15,,139.92221110500395,None,4000,141.95483791199513,None,None,141.95483791199513,None,1.7200000000000002,16,145.98842098901514,None,None,0,145.98842098901514,None,You did not win or lose anything!,4.800000000000001,3,13,0.2799999999999999,43.75,0.22800632985308766,[0],49.99999999999999,12,3,1,1.1192271339823492,1.399227133982349,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgPun,3000,0,16,16,16,,148.0395300819655,None,3000,150.07330903300317,None,None,150.07330903300317,None,1.7200000000000002,17,153.10629380098544,None,1,1,153.10629380098544,None,You did not lose $5.00!,4.800000000000001,4,14,0.2799999999999999,47.05882352941176,0.2292876492429059,"[0, 1]",49.99999999999999,12,3,None,,0.23825688497163355,0.23825688497163355,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallPun,1500,0,17,17,17,,155.14049839001382,None,1500,157.173234457965,None,None,157.173234457965,None,1.7200000000000002,18,158.7071476560086,None,None,0,158.7071476560086,None,You lost $0.20!,4.6000000000000005,5,15,0.3199999999999999,44.44444444444444,0.2292876492429059,[],33.33333333333333,15,3,1,0.22644400998251513,0.546444009982515,,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgReward,2000,0,18,18,18,,160.75711844698526,None,2000,162.79122680897126,None,1,162.79122680897126,None,1.6800000000000002,19,164.84066521300701,None,None,0,164.84066521300701,None,You did not win $5.00!,4.6000000000000005,1,16,0.3199999999999999,42.10526315789473,0.2292876492429059,[0],33.33333333333333,15,3,1,0.016459646984003484,0.3364596469840034,,,1.6664477749727666,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallPun,4000,0,19,19,19,,166.8738869529916,None,4000,168.9079266859917,None,None,168.9079266859917,None,1.6800000000000002,20,172.94149267900502,None,1,1,172.94149267900502,None,You did not lose $0.20!,4.6000000000000005,5,17,0.3199999999999999,45.0,0.23325902077421132,"[0, 1]",33.33333333333333,15,3,None,,0.2650299930246547,0.2650299930246547,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallReward,1500,0,20,20,20,,174.99050034501124,None,1500,177.02518290496664,None,None,177.02518290496664,None,1.6800000000000002,21,178.57524430396734,None,None,0,178.57524430396734,None,You did not win $0.20!,4.6000000000000005,2,18,0.3599999999999999,42.857142857142854,0.23325902077421132,[],33.33333333333333,18,3,1,0.0007960809743963182,0.3607960809743962,,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgPun,1500,0,21,21,21,,180.60847531998297,None,1500,182.64142601098865,None,None,182.64142601098865,None,1.6400000000000001,22,184.1748989020125,None,1,1,184.1748989020125,None,You did not lose $5.00!,4.6000000000000005,4,19,0.3599999999999999,45.45454545454545,0.23920837479527107,[1],33.33333333333333,18,3,None,,0.29275256098480895,0.29275256098480895,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgReward,3500,0,22,22,22,,186.24209045100724,None,3500,188.27592546999222,None,None,188.27592546999222,None,1.6400000000000001,23,191.82544674101518,None,1,1,191.82544674101518,None,You won $5.00!,9.600000000000001,1,20,0.3599999999999999,47.82608695652174,0.23957239363384855,"[1, 1]",33.33333333333333,18,3,None,,0.24321258201962337,0.24321258201962337,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallReward,4000,0,23,23,23,,193.8761599669815,None,4000,195.90930604701862,None,None,195.90930604701862,None,1.6400000000000001,24,199.95982419897337,None,None,0,199.95982419897337,None,You did not win $0.20!,9.600000000000001,2,21,0.3799999999999999,45.83333333333333,0.23957239363384855,[],49.99999999999999,21,3,1,-0.0048726730165071785,0.3751273269834927,,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
Triangle,2000,0,24,24,24,,201.99340732896235,None,2000,204.02754063799512,None,None,204.02754063799512,None,1.62,25,206.0603685429669,None,None,0,206.0603685429669,None,You did not win or lose anything!,9.600000000000001,3,21,0.3799999999999999,44.0,0.23957239363384855,[],49.99999999999999,21,3,None,,0.3751273269834927,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgPun,2000,0,25,25,25,,208.10996941197664,None,2000,210.14377587701892,None,None,210.14377587701892,None,1.62,26,212.17672558897175,None,1,1,212.17672558897175,None,You did not lose $5.00!,9.600000000000001,4,22,0.3799999999999999,46.15384615384615,0.24217359341855627,[1],49.99999999999999,21,3,None,,0.270786791050341,0.270786791050341,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallReward,2000,0,26,26,26,,214.24422758200672,None,2000,216.27825663500698,None,None,216.27825663500698,None,1.62,27,218.3279133439646,None,None,0,218.3279133439646,None,You did not win $0.20!,9.600000000000001,2,23,0.3799999999999999,44.44444444444444,0.24217359341855627,"[1, 0]",49.99999999999999,21,3,None,,0.270786791050341,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
Triangle,3000,0,27,27,27,,220.36116403597407,None,3000,222.39514578098897,None,1,222.39514578098897,None,1.62,28,225.42753487901064,None,1,1,225.42753487901064,None,You did not win or lose anything!,9.600000000000001,3,23,0.3799999999999999,46.42857142857143,0.24931316261734957,"[1, 0]",49.99999999999999,21,3,1,0.9598625889630057,0.3349879930028692,0.3349879930028692,,2.7935152989812195,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallReward,3500,0,28,28,28,,227.49511832697317,None,3500,229.52925158501603,None,None,229.52925158501603,None,1.62,29,233.062040195975,None,1,1,233.062040195975,None,You won $0.20!,9.8,2,24,0.3599999999999999,48.275862068965516,0.2473258132148268,[],66.66666666666666,24,3,1,0.18110969598637894,0.22149027098203078,0.22149027098203078,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
Triangle,1500,0,29,29,29,,235.11195477796718,None,1500,237.14618625299772,None,None,237.14618625299772,None,1.6400000000000001,30,238.6787417769665,None,None,0,238.6787417769665,None,You did not win or lose anything!,9.8,3,24,0.3599999999999999,46.666666666666664,0.2473258132148268,[],66.66666666666666,24,3,1,0.02145107398973778,0.38145107398973765,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallReward,1500,0,30,30,30,,240.74562714598142,None,1500,242.77985033101868,None,None,242.77985033101868,None,1.6400000000000001,31,244.32932855398394,None,1,1,244.32932855398394,None,You won $0.20!,10.0,2,25,0.3599999999999999,48.38709677419355,0.24972522993339225,[1],66.66666666666666,24,3,None,,0.2833170639933087,0.2833170639933087,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
Triangle,2000,0,31,31,31,,246.37908295099624,None,2000,248.4131178149837,None,None,248.4131178149837,None,1.6400000000000001,32,250.44588612701045,None,1,1,250.44588612701045,None,You did not win or lose anything!,10.0,3,25,0.3599999999999999,50.0,0.2533518003147037,[1],66.66666666666666,24,3,None,,0.3077503560343757,0.3077503560343757,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgPun,1500,0,32,32,32,,252.4965272449772,None,1500,254.52987615700113,None,None,254.52987615700113,None,1.6400000000000001,33,256.06272731901845,None,1,1,256.06272731901845,None,You did not lose $5.00!,10.0,4,26,0.3599999999999999,51.515151515151516,0.2540323322378647,"[1, 1]",66.66666666666666,24,3,None,,0.26492084300844,0.26492084300844,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
Triangle,3500,0,33,33,33,,258.113720562018,None,3500,260.1476952509838,None,None,260.1476952509838,None,1.6400000000000001,34,263.6803368210094,None,1,1,263.6803368210094,None,You did not win or lose anything!,10.0,3,26,0.3599999999999999,52.94117647058824,0.2549302930581487,"[1, 1]",66.66666666666666,24,3,None,,0.27019562700297683,0.27019562700297683,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgPun,1500,0,34,34,34,,265.71402022399707,None,1500,267.7380023910082,None,None,267.7380023910082,None,1.6400000000000001,35,269.2812431550119,None,1,1,269.2812431550119,None,You did not lose $5.00!,10.0,4,27,0.32999999999999985,54.285714285714285,0.2577985022125128,[],83.33333333333333,27,3,None,,0.3094262669910677,0.3094262669910677,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
Triangle,1500,0,35,35,35,,271.3309516409645,None,1500,273.35557756898925,None,None,273.35557756898925,None,1.6700000000000002,36,274.89738608599873,None,1,1,274.89738608599873,None,You did not win or lose anything!,10.0,3,27,0.32999999999999985,55.55555555555556,0.2579221934516681,[],83.33333333333333,27,3,None,,0.26027232699561864,0.26027232699561864,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallPun,1500,0,36,36,36,,276.94816474901745,None,1500,278.972319315013,None,None,278.972319315013,None,1.6700000000000002,37,280.5150736030191,None,1,1,280.5150736030191,None,You did not lose $0.20!,10.0,5,28,0.32999999999999985,56.75675675675676,0.2596209680972,[1],83.33333333333333,27,3,None,,0.2935964610078372,0.2935964610078372,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgReward,1500,0,37,37,37,,282.5821687320131,None,1500,284.6073568909778,None,None,284.6073568909778,None,1.6700000000000002,38,286.1579145370051,None,None,0,286.1579145370051,None,You did not win $5.00!,10.0,1,29,0.32999999999999985,55.26315789473685,0.2596209680972,"[1, 0]",83.33333333333333,27,3,None,,0.2935964610078372,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
Triangle,1500,0,38,38,38,,288.2157918610028,None,1500,290.2414887699997,None,None,290.2414887699997,None,1.6700000000000002,39,291.78183783299755,None,None,0,291.78183783299755,None,You did not win or lose anything!,10.0,3,29,0.32999999999999985,53.84615384615385,0.2596209680972,"[1, 0]",83.33333333333333,27,3,None,,0.2935964610078372,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgReward,2000,0,39,39,39,,293.8412362699746,None,2000,295.8752226050128,None,None,295.8752226050128,None,1.6700000000000002,40,297.92668771598255,None,1,1,297.92668771598255,None,You won $5.00!,15.0,1,30,0.2999999999999998,55.00000000000001,0.2582666214571377,[],83.33333333333333,30,3,None,,0.22982534201582894,0.22982534201582894,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgPun,2500,0,40,40,40,,299.9662921099807,None,2500,301.9920494079706,None,None,301.9920494079706,None,1.7000000000000002,41,304.5333477809909,None,None,0,304.5333477809909,None,You lost $5.00!,10.0,4,31,0.2999999999999998,53.65853658536586,0.2582666214571377,[0],83.33333333333333,30,3,None,,0.22982534201582894,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgReward,3000,0,41,41,41,,306.5781319909729,None,3000,308.61061889497796,None,None,308.61061889497796,None,1.7000000000000002,42,311.6600789380027,None,1,1,311.6600789380027,None,You won $5.00!,15.0,1,32,0.2999999999999998,54.761904761904766,0.256975385783058,"[0, 1]",83.33333333333333,30,3,None,,0.22856820095330477,0.22856820095330477,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgPun,1500,0,42,42,42,,313.70037839299766,None,1500,315.728466673987,None,None,315.728466673987,None,1.7000000000000002,43,317.26186286797747,None,None,0,317.26186286797747,None,You lost $5.00!,10.0,4,33,0.31999999999999984,53.48837209302325,0.256975385783058,[],49.99999999999999,33,3,1,0.05986456701066345,0.3798645670106633,,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgReward,1500,0,43,43,43,,319.31114664900815,None,1500,321.3448679840076,None,None,321.3448679840076,None,1.6800000000000002,44,322.8800490630092,None,None,0,322.8800490630092,None,You did not win $5.00!,10.0,1,34,0.31999999999999984,52.27272727272727,0.256975385783058,[0],49.99999999999999,33,3,1,-0.0035614639637060463,0.3164385360362938,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallReward,3000,0,44,44,44,,324.92838498501806,None,3000,326.96226709499024,None,None,326.96226709499024,None,1.6800000000000002,45,330.0127342090127,None,1,1,330.0127342090127,None,You won $0.20!,10.2,2,35,0.31999999999999984,53.333333333333336,0.25551439670865267,"[0, 1]",49.99999999999999,33,3,None,,0.22191164799733087,0.22191164799733087,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallPun,1500,0,45,45,45,,332.05172850296367,None,1500,334.0797661609831,None,None,334.0797661609831,None,1.6800000000000002,46,335.61357002099976,None,1,1,335.61357002099976,None,You did not lose $0.20!,10.2,5,36,0.33999999999999986,54.347826086956516,0.2550960414786823,[],49.99999999999999,36,3,None,,0.24505551595939323,0.24505551595939323,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
LgReward,1500,0,46,46,46,,337.66397804400185,None,1500,339.69699418899836,None,None,339.69699418899836,None,1.6600000000000001,47,341.24670642096316,None,1,1,341.24670642096316,None,You won $5.00!,15.2,1,37,0.33999999999999986,55.319148936170215,0.25439343142296333,[1],49.99999999999999,36,3,None,,0.2368281800299883,0.2368281800299883,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallPun,2500,0,47,47,47,,343.2848678390146,None,2500,345.3141936860047,None,None,345.3141936860047,None,1.6600000000000001,48,347.8483832979691,None,None,0,347.8483832979691,None,You lost $0.20!,15.0,5,38,0.33999999999999986,54.166666666666664,0.25439343142296333,"[1, 0]",49.99999999999999,36,3,None,,0.2368281800299883,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallReward,1500,0,48,48,48,,349.89956063596765,None,1500,351.93237180501455,None,None,351.93237180501455,None,1.6600000000000001,49,353.4823032330023,None,1,1,353.4823032330023,None,You won $0.20!,15.2,2,39,0.31999999999999984,55.10204081632652,0.2550206708514856,[],66.66666666666666,39,3,None,,0.2713288959930651,0.2713288959930651,Adjusting RT...,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
SmallPun,1500,0,49,49,49,,355.5197167879669,None,1500,357.54999805398984,None,None,357.54999805398984,None,1.6800000000000002,50,359.08260078396415,None,1,1,359.08260078396415,None,You did not lose $0.20!,15.2,5,40,0.31999999999999984,56.00000000000001,0.2557015585355527,[1],66.66666666666666,39,3,None,,0.27408552600536495,0.27408552600536495,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,Scanner,2,2019_Sep_01_1335,MID,3.1.5,60.09566374841324,
