Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
Triangle,1500,0,13,13,13,,118.36802632600302,None,1500,120.40158029797021,None,None,120.40158029797021,None,1.7,14,121.9350262299995,None,None,0,,121.9350262299995,None,You did not win or lose anything!,5.2,3,9,0.3,50.0,0.26574560386195245,[],50.0,9,3,1,0.29732950300676747,,-0.0026704969932325184,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgPun,1500,0,14,14,14,,123.96867071901215,None,1500,126.0021154640126,None,None,126.0021154640126,None,1.7,15,127.53539890196407,None,1,1,0.26149961905321106,127.53539890196407,None,You did not lose $5.00!,5.2,4,10,0.3,53.333333333333336,0.2652148557608598,[1],50.0,9,3,None,0.26149961905321106,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallReward,3500,0,15,15,15,,129.58523525000783,None,3500,131.61944608698832,None,None,131.61944608698832,None,1.7,16,135.16849957901286,None,1,1,0.2482693290221505,135.16849957901286,None,You won $0.20!,5.4,2,11,0.3,56.25,0.26333201945655876,"[1, 1]",50.0,9,3,None,0.2482693290221505,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgPun,3000,0,16,16,16,,137.20259085396538,None,3000,139.2359466800117,None,None,139.2359466800117,None,1.7,17,142.26977514999453,None,1,1,0.26013281295308843,142.26977514999453,None,You did not lose $5.00!,5.4,4,12,0.32,58.82352941176471,0.26301209880621174,[],50.0,12,3,None,0.26013281295308843,Adjusting RT...,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
Triangle,1500,0,17,17,17,,144.30313445697539,None,1500,146.33708574197954,None,None,146.33708574197954,None,1.68,18,147.86948633898282,None,None,0,,147.86948633898282,None,You did not win or lose anything!,5.4,3,12,0.32,55.55555555555556,0.26301209880621174,[],50.0,12,3,1,0.42080824000760914,,0.10080824000760913,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgReward,3500,0,18,18,18,,149.92022456799168,None,3500,151.95404607901582,None,None,151.95404607901582,None,1.68,19,155.5092597209732,None,1,1,0.2556741709704511,155.5092597209732,None,You won $5.00!,10.4,1,13,0.32,57.89473684210527,0.2623450144575062,[1],50.0,12,3,None,0.2556741709704511,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgPun,1500,0,19,19,19,,157.55404103797628,None,1500,159.58776358899195,None,None,159.58776358899195,None,1.68,20,161.12088877201313,None,1,1,0.24204222700791433,161.12088877201313,None,You did not lose $5.00!,10.4,4,14,0.32,60.0,0.26065311550337356,"[1, 1]",50.0,12,3,None,0.24204222700791433,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallReward,1500,0,20,20,20,,163.1709298689966,None,1500,165.1937166840071,None,None,165.1937166840071,None,1.68,21,166.77135923597962,None,None,0,,166.77135923597962,None,You did not win $0.20!,10.4,2,15,0.29000000000000004,57.14285714285714,0.26065311550337356,[],83.33333333333333,15,3,1,0.412348508972209,Adjusting RT...,0.12234850897220895,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallReward,2000,0,21,21,21,,168.82158117601648,None,2000,170.8554499229649,None,None,170.8554499229649,None,1.71,22,172.90509281301638,None,None,0,,172.90509281301638,None,You did not win $0.20!,10.4,2,16,0.29000000000000004,54.54545454545454,0.26065311550337356,[0],83.33333333333333,15,3,None,0.412348508972209,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgPun,2000,0,22,22,22,,174.92166410799837,None,2000,176.9449172349996,None,1,176.9449172349996,None,1.71,23,178.98927227896638,None,None,0,,178.98927227896638,None,You lost $5.00!,5.4,4,17,0.29000000000000004,52.17391304347826,0.26065311550337356,"[0, 0]",83.33333333333333,15,3,1,0.29739964703097943,,0.007399647030979395,0.3758627999923192,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallPun,1500,0,23,23,23,,181.0222029319848,None,1500,183.05600766296266,None,None,183.05600766296266,None,1.71,24,184.58832942601293,None,None,0,,184.58832942601293,None,You lost $0.20!,5.2,5,18,0.33,50.0,0.26065311550337356,[],33.33333333333333,18,3,1,0.32449358094716446,Adjusting RT...,-0.005506419052835554,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgReward,4000,0,24,24,24,,186.63896056299563,None,4000,188.6630671779858,None,None,188.6630671779858,None,1.67,25,192.71468611399177,None,1,1,0.28324794804211706,192.71468611399177,None,You won $5.00!,10.2,1,19,0.33,52.0,0.2623911795448154,[1],33.33333333333333,18,3,None,0.28324794804211706,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallReward,2500,0,25,25,25,,194.77323519001948,None,2500,196.7969653540058,None,None,196.7969653540058,None,1.67,26,199.35682797798654,None,None,0,,199.35682797798654,None,You did not win $0.20!,10.2,2,20,0.33,50.0,0.2623911795448154,"[1, 0]",33.33333333333333,18,3,1,0.34603063300717624,,0.01603063300717622,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
Triangle,4000,0,26,26,26,,201.40679807501147,None,4000,203.43169478297932,None,None,203.43169478297932,None,1.67,27,207.47426345798885,None,1,1,0.26250841503497213,207.47426345798885,None,You did not win or lose anything!,10.2,3,20,0.33,51.85185185185185,0.262399553508398,"[1, 0]",33.33333333333333,18,3,None,0.26250841503497213,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallPun,2000,0,27,27,27,,209.50696145097027,None,2000,211.5327452599886,None,None,211.5327452599886,None,1.67,28,213.5740060399985,None,1,1,0.28589887300040573,213.5740060399985,None,You did not lose $0.20!,10.2,5,21,0.37,53.57142857142857,0.26396617480786516,[],33.33333333333333,21,3,None,0.28589887300040573,Adjusting RT...,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallReward,3000,0,28,28,28,,215.6350621909951,None,3000,217.666363257973,None,None,217.666363257973,None,1.63,29,220.71750441298354,None,1,1,0.29539421695517376,220.71750441298354,None,You won $0.20!,10.399999999999999,2,22,0.37,55.172413793103445,0.26593042744207196,[1],33.33333333333333,21,3,None,0.29539421695517376,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgReward,1500,0,29,29,29,,222.76765224599512,None,1500,224.8007155410014,None,None,224.8007155410014,None,1.63,30,226.35103665001225,None,1,1,0.266786805994343,226.35103665001225,None,You won $5.00!,15.399999999999999,1,23,0.37,56.666666666666664,0.2659808026510291,"[1, 1]",33.33333333333333,21,3,None,0.266786805994343,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallPun,2000,0,30,30,30,,228.39145667600678,None,2000,230.41795527399518,None,None,230.41795527399518,None,1.63,31,232.4530045450083,None,1,1,0.2968567270436324,232.4530045450083,None,You did not lose $0.20!,15.399999999999999,5,24,0.33999999999999997,58.06451612903226,0.26769613178395146,[],83.33333333333333,24,3,None,0.2968567270436324,Adjusting RT...,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgPun,2000,0,31,31,31,,234.4920871310169,None,2000,236.5200682869763,None,None,236.5200682869763,None,1.6600000000000001,32,238.5535617970163,None,1,1,0.2583656490314752,238.5535617970163,None,You did not lose $5.00!,15.399999999999999,4,25,0.33999999999999997,59.375,0.2672050537443475,[1],83.33333333333333,24,3,None,0.2583656490314752,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgReward,3000,0,32,32,32,,240.60267468198435,None,3000,242.62069435301237,None,None,242.62069435301237,None,1.6600000000000001,33,245.67048614198575,None,None,0,,245.67048614198575,None,You did not win $5.00!,15.399999999999999,1,26,0.33999999999999997,57.57575757575758,0.2672050537443475,"[1, 0]",83.33333333333333,24,3,1,0.47931066403165457,,0.1393106640316546,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
Triangle,3500,0,33,33,33,,247.7092965390184,None,3500,249.73763170500752,None,None,249.73763170500752,None,1.6600000000000001,34,253.27212098997552,None,1,1,0.2527767060091719,253.27212098997552,None,You did not win or lose anything!,15.399999999999999,3,26,0.33999999999999997,58.82352941176471,0.2664836363575887,"[1, 0]",83.33333333333333,24,3,None,0.2527767060091719,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
Triangle,3000,0,34,34,34,,255.30975952598965,None,3000,257.3388689259882,None,None,257.3388689259882,None,1.6600000000000001,35,260.37212231196463,None,1,1,0.2947760919923894,260.37212231196463,None,You did not win or lose anything!,15.399999999999999,3,26,0.33999999999999997,60.0,0.26783089614972205,"[1, 0]",83.33333333333333,24,3,None,0.2947760919923894,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgPun,1500,0,35,35,35,,262.4095963629661,None,1500,264.4396131960093,None,None,264.4396131960093,None,1.6600000000000001,36,265.9733810489997,None,None,0,,265.9733810489997,None,You lost $5.00!,10.399999999999999,4,27,0.31999999999999995,58.333333333333336,0.26783089614972205,[],66.66666666666666,27,3,1,0.5938392860046587,Adjusting RT...,0.2738392860046588,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgReward,1500,0,36,36,36,,268.02366021298803,None,1500,270.0568355699652,None,None,270.0568355699652,None,1.6800000000000002,37,271.6068477309891,None,1,1,0.18707090197131038,271.6068477309891,None,You won $5.00!,15.399999999999999,1,28,0.31999999999999995,59.45945945945946,0.2641599873234306,[1],66.66666666666666,27,3,None,0.18707090197131038,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgPun,3500,0,37,37,37,,273.6444688779884,None,3500,275.67444917798275,None,None,275.67444917798275,None,1.6800000000000002,38,279.20725924597355,None,None,0,,279.20725924597355,None,You lost $5.00!,10.399999999999999,4,29,0.31999999999999995,57.89473684210527,0.2641599873234306,"[1, 0]",66.66666666666666,27,3,1,0.32594494101824234,,0.005944941018242389,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgPun,1500,0,38,38,38,,281.24530468997546,None,1500,283.2753887019935,None,None,283.2753887019935,None,1.6800000000000002,39,284.80831405497156,None,1,1,0.2396103770006448,284.80831405497156,None,You did not lose $5.00!,10.399999999999999,4,30,0.33999999999999997,58.97435897435898,0.2630926129615704,[],49.99999999999999,30,3,None,0.2396103770006448,Adjusting RT...,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallPun,2500,0,39,39,39,,286.8433317099698,None,2500,288.87627335300203,None,1,288.87627335300203,None,1.6600000000000001,40,291.4098325459636,None,None,0,,291.4098325459636,None,You lost $0.20!,10.2,5,31,0.33999999999999997,57.49999999999999,0.2630926129615704,[0],49.99999999999999,30,3,1,0.5624898749846033,,0.22248987498460338,1.6965981220128015,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgReward,1500,0,40,40,40,,293.47581279301085,None,1500,295.5102063649683,None,None,295.5102063649683,None,1.6600000000000001,41,297.0599056929932,None,1,1,0.2819815159891732,297.0599056929932,None,You won $5.00!,15.2,1,32,0.33999999999999997,58.536585365853654,0.2638796505877205,"[0, 1]",49.99999999999999,30,3,None,0.2819815159891732,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallPun,1500,0,41,41,41,,299.09672832500655,None,1500,301.1277600839967,None,None,301.1277600839967,None,1.6600000000000001,42,302.6601793959853,None,None,0,,302.6601793959853,None,You lost $0.20!,15.0,5,33,0.36,57.14285714285714,0.2638796505877205,[],49.99999999999999,33,3,1,0.4792669449956156,Adjusting RT...,0.11926694499561563,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
Triangle,2000,0,42,42,42,,304.6966033310164,None,2000,306.72832666296745,None,None,306.72832666296745,None,1.6400000000000001,43,308.7617760649882,None,None,0,,308.7617760649882,None,You did not win or lose anything!,15.0,3,33,0.36,55.81395348837209,0.2638796505877205,[],49.99999999999999,33,3,1,0.37950566098093985,,0.019505660980939865,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgPun,4000,0,43,43,43,,310.81418895098614,None,4000,312.84620802797144,None,None,312.84620802797144,None,1.6400000000000001,44,316.8791127749719,None,1,1,0.29868818196700886,316.8791127749719,None,You did not lose $5.00!,15.0,4,34,0.36,56.81818181818182,0.265271991842892,[1],49.99999999999999,33,3,None,0.29868818196700886,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallReward,1500,0,44,44,44,,318.94645235396456,None,1500,320.98024333501235,None,None,320.98024333501235,None,1.6400000000000001,45,322.5301926819957,None,None,0,,322.5301926819957,None,You did not win $0.20!,15.0,2,35,0.36,55.55555555555556,0.265271991842892,"[1, 0]",49.99999999999999,33,3,1,0.4485725879925303,,0.08857258799253032,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgReward,2500,0,45,45,45,,324.59681415499654,None,2500,326.63088307197904,None,None,326.63088307197904,None,1.6400000000000001,46,329.1806605060119,None,1,1,0.28027068701339886,329.1806605060119,None,You won $5.00!,20.0,1,36,0.38,56.52173913043478,0.2658488647340654,[],49.99999999999999,36,3,None,0.28027068701339886,Adjusting RT...,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallPun,3000,0,46,46,46,,331.21605798596283,None,3000,333.2484282379737,None,None,333.2484282379737,None,1.62,47,336.2817578659742,None,1,1,0.3211318139801733,336.2817578659742,None,You did not lose $0.20!,20.0,5,37,0.38,57.446808510638306,0.2678963813728101,[1],49.99999999999999,36,3,None,0.3211318139801733,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
LgReward,2000,0,47,47,47,,338.3315514459973,None,2000,340.36647725699004,None,None,340.36647725699004,None,1.62,48,342.41601795499446,None,None,0,,342.41601795499446,None,You did not win $5.00!,20.0,1,38,0.38,56.25,0.2678963813728101,"[1, 0]",49.99999999999999,36,3,None,0.3211318139801733,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallReward,4000,0,48,48,48,,344.482541106001,None,4000,346.515933586983,None,None,346.515933586983,None,1.62,49,350.566154723987,None,None,0,,350.566154723987,None,You did not win $0.20!,20.0,2,39,0.4,55.10204081632652,0.2678963813728101,[],49.99999999999999,39,3,1,0.39846197903389113,Adjusting RT...,-0.0015380209661088884,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
SmallPun,1500,0,49,49,49,,352.61648261896335,None,1500,354.65041983901756,None,None,354.65041983901756,None,1.6,50,356.1838617780013,None,None,0,,356.1838617780013,None,You lost $0.20!,19.8,5,40,0.4,54.0,0.2678963813728101,[0],49.99999999999999,39,3,1,0.6230364679708146,,0.22303646797081456,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.92843025161763,
