Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,feedback_resp.rt,OverallRT,probeResp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
Triangle,4000,0,10,10,10,,96.0243059899949,None,4000,98.05474200900062,None,None,98.05474200900062,None,1.55,11,102.08804633900581,None,None,0,102.08804633900581,None,You did not win or lose anything!,0.0,3,8,0.45,36.36363636363637,0.29964004074645345,"[1, 0]",33.33333333333333,6,3,1,0.10263626600499265,0.5526362660049926,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallPun,1500,0,11,11,11,,104.12188017299923,None,1500,106.15567798599659,None,None,106.15567798599659,None,1.55,12,107.69156109099276,None,None,0,107.69156109099276,None,You lost $0.20!,-0.2,5,9,0.47000000000000003,33.33333333333333,0.29964004074645345,[],49.99999999999999,9,3,1,-0.003847498999675736,0.4661525010003243,,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgReward,2500,0,12,12,12,,109.73928732599597,None,2500,111.77304372399522,None,1,111.77304372399522,None,1.53,13,114.32320129999425,None,None,0,114.32320129999425,None,You did not win $5.00!,-0.2,1,10,0.47000000000000003,30.76923076923077,0.29964004074645345,[0],49.99999999999999,9,3,1,0.01221576999523677,0.4822157699952368,,,1.016046592994826,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallReward,3000,0,13,13,13,,116.37356700000237,None,3000,118.40695214600419,None,None,118.40695214600419,None,1.53,14,121.4736677280016,None,1,1,121.4736677280016,None,You won $0.20!,0.0,2,11,0.47000000000000003,35.714285714285715,0.297778518195264,"[0, 1]",49.99999999999999,9,3,None,,0.2903324279905064,0.2903324279905064,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallPun,1500,0,14,14,14,,123.50908840699412,None,1500,125.54121293500066,None,None,125.54121293500066,None,1.53,15,127.07438370700402,None,1,1,127.07438370700402,None,You did not lose $0.20!,0.0,5,12,0.49000000000000005,40.0,0.3084357276626785,[],49.99999999999999,12,3,None,,0.3617217749997508,0.3617217749997508,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
Triangle,2500,0,15,15,15,,129.10972701800347,None,2500,131.1421935959952,None,None,131.1421935959952,None,1.51,16,133.67563205800252,None,None,0,133.67563205800252,None,You did not win or lose anything!,0.0,3,12,0.49000000000000005,37.5,0.3084357276626785,[],49.99999999999999,12,3,None,,0.3617217749997508,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
Triangle,1500,0,16,16,16,,135.71007818900398,None,1500,137.7432200129988,None,None,137.7432200129988,None,1.51,17,139.27599766099593,None,None,0,139.27599766099593,None,You did not win or lose anything!,0.0,3,12,0.49000000000000005,35.294117647058826,0.3084357276626785,[],49.99999999999999,12,3,None,,0.3617217749997508,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallPun,4000,0,17,17,17,,141.29353010100021,None,4000,143.32686960800493,None,None,143.32686960800493,None,1.51,18,147.3607345939963,None,1,1,147.3607345939963,None,You did not lose $0.20!,0.0,5,13,0.49000000000000005,38.88888888888889,0.3158382062808544,[1],49.99999999999999,12,3,None,,0.3602530779899098,0.3602530779899098,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgPun,3500,0,18,18,18,,149.3945212969993,None,3500,151.42769031599164,None,None,151.42769031599164,None,1.51,19,154.9612245479948,None,1,1,154.9612245479948,None,You did not lose $5.00!,0.0,4,14,0.49000000000000005,42.10526315789473,0.3272184596207808,"[1, 1]",49.99999999999999,12,3,None,,0.40688023300026543,0.40688023300026543,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgReward,4000,0,19,19,19,,157.0111894760048,None,4000,159.04488400300033,None,None,159.04488400300033,None,1.51,20,163.095414135998,None,None,0,163.095414135998,None,You did not win $5.00!,0.0,1,15,0.47000000000000003,40.0,0.3272184596207808,[],66.66666666666666,15,3,1,0.09675865700410213,0.5667586570041021,,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgPun,1500,0,20,20,20,,165.1289905619924,None,1500,167.16207453499374,None,None,167.16207453499374,None,1.53,21,168.69493886700366,None,1,1,168.69493886700366,None,You did not lose $5.00!,0.0,4,16,0.47000000000000003,42.857142857142854,0.3329902227754549,[1],66.66666666666666,15,3,None,,0.3791643280128483,0.3791643280128483,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallPun,2000,0,21,21,21,,170.72905747100594,None,2000,172.76319091599726,None,None,172.76319091599726,None,1.53,22,174.7963037879963,None,None,0,174.7963037879963,None,You lost $0.20!,-0.2,5,17,0.47000000000000003,40.909090909090914,0.3329902227754549,"[1, 0]",66.66666666666666,15,3,1,0.022549925008206628,0.49254992500820666,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgPun,1500,0,22,22,22,,176.82962929000496,None,1500,178.86295438000525,None,None,178.86295438000525,None,1.53,23,180.3957767749962,None,1,1,180.3957767749962,None,You did not lose $5.00!,-0.2,4,18,0.45,43.47826086956522,0.33852389509702335,[],66.66666666666666,18,3,None,,0.3883269459911389,0.3883269459911389,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallReward,2500,0,23,23,23,,182.44603439500497,None,2500,184.4802467059926,None,None,184.4802467059926,None,1.55,24,187.02955389600538,None,1,1,187.02955389600538,None,You won $0.20!,0.0,2,19,0.45,45.83333333333333,0.3372551734514259,[1],66.66666666666666,18,3,None,,0.3245679569954518,0.3245679569954518,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
Triangle,2000,0,24,24,24,,189.0626794330019,None,2000,191.09716362900508,None,None,191.09716362900508,None,1.55,25,193.1305350890034,None,None,0,193.1305350890034,None,You did not win or lose anything!,0.0,3,19,0.45,44.0,0.3372551734514259,[1],66.66666666666666,18,3,1,0.10672098500072025,0.5567209850007202,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgPun,2000,0,25,25,25,,195.1642870259966,None,2000,197.19794945100148,None,None,197.19794945100148,None,1.55,26,199.2311534939945,None,None,0,199.2311534939945,None,You lost $5.00!,-5.0,4,20,0.45,42.30769230769231,0.3372551734514259,"[1, 0]",66.66666666666666,18,3,None,,0.5567209850007202,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgReward,1500,0,26,26,26,,201.28108943399275,None,1500,203.31455587600067,None,None,203.31455587600067,None,1.55,27,204.85089354099182,None,1,1,204.85089354099182,None,You won $5.00!,0.0,1,21,0.43,44.44444444444444,0.33300348374662764,[],66.66666666666666,21,3,None,,0.28623489699384663,0.28623489699384663,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgPun,4000,0,27,27,27,,206.8981653679948,None,4000,208.93203039400396,None,None,208.93203039400396,None,1.57,28,212.96508078899933,None,1,1,212.96508078899933,None,You did not lose $5.00!,0.0,4,22,0.43,46.42857142857143,0.32907364984230997,[1],66.66666666666666,21,3,None,,0.28191564299049787,0.28191564299049787,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgReward,3500,0,28,28,28,,215.03095164999831,None,3500,217.04926564400375,None,None,217.04926564400375,None,1.57,29,220.59862978800084,None,1,1,220.59862978800084,None,You won $5.00!,5.0,1,23,0.43,48.275862068965516,0.32952281921045923,"[1, 1]",66.66666666666666,21,3,None,,0.3353620209963992,0.3353620209963992,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgReward,1500,0,29,29,29,,222.64916158199776,None,1500,224.69873340400227,None,None,224.69873340400227,None,1.57,30,226.2494376090035,None,1,1,226.2494376090035,None,You won $5.00!,10.0,1,24,0.4,50.0,0.3295324171301521,[],83.33333333333333,24,3,None,,0.32966678800585214,0.32966678800585214,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallPun,1500,0,30,30,30,,228.2823799399921,None,1500,230.31697375999647,None,None,230.31697375999647,None,1.6,31,231.849412348005,None,None,0,231.849412348005,None,You lost $0.20!,9.8,5,25,0.4,48.38709677419355,0.3295324171301521,[0],83.33333333333333,24,3,1,0.2338753439980792,0.6338753439980792,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallReward,1500,0,31,31,31,,233.90000814199448,None,1500,235.93392615500488,None,1,235.93392615500488,None,1.6,32,237.47152294199623,None,None,0,237.47152294199623,None,You did not win $0.20!,9.8,2,26,0.4,46.875,0.3295324171301521,"[0, 0]",83.33333333333333,24,3,None,,0.6338753439980792,,,0.8901871260022745,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
Triangle,2000,0,32,32,32,,239.51713302500139,None,2000,241.55047666899918,None,None,241.55047666899918,None,1.6,33,243.58369526699244,None,None,0,243.58369526699244,None,You did not win or lose anything!,9.8,3,26,0.4,45.45454545454545,0.3295324171301521,"[0, 0]",83.33333333333333,24,3,1,0.12440965000132564,0.5244096500013257,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgPun,1500,0,33,33,33,,245.6337948839937,None,1500,247.65707794700575,None,None,247.65707794700575,None,1.6,34,249.20095717300137,None,1,1,249.20095717300137,None,You did not lose $5.00!,9.8,4,27,0.38,47.05882352941176,0.3307516924342053,[],66.66666666666666,27,3,None,,0.3490408219950041,0.3490408219950041,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
Triangle,1500,0,34,34,34,,251.23430998700496,None,1500,253.25767238599656,None,None,253.25767238599656,None,1.62,35,254.80123601699597,None,None,0,254.80123601699597,None,You did not win or lose anything!,9.8,3,27,0.38,45.714285714285715,0.3307516924342053,[],66.66666666666666,27,3,1,0.027712473005522043,0.40771247300552205,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgReward,3000,0,35,35,35,,256.85141327799647,None,3000,258.8750383120059,None,None,258.8750383120059,None,1.62,36,261.9262428719958,None,1,1,261.9262428719958,None,You won $5.00!,14.8,1,28,0.38,47.22222222222222,0.32757571970304367,[1],66.66666666666666,27,3,None,,0.2767601560044568,0.2767601560044568,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgPun,3000,0,36,36,36,,263.9690646800009,None,3000,266.0020782710053,None,None,266.0020782710053,None,1.62,37,269.035545324994,None,None,0,269.035545324994,None,You lost $5.00!,9.8,4,29,0.38,45.94594594594595,0.32757571970304367,"[1, 0]",66.66666666666666,27,3,1,0.23445412699948065,0.6144541269994807,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallReward,4000,0,37,37,37,,271.085720706993,None,4000,273.11101511400193,None,None,273.11101511400193,None,1.62,38,277.16258432100585,None,1,1,277.16258432100585,None,You won $0.20!,10.0,2,30,0.4,47.368421052631575,0.32556477116385296,[],49.99999999999999,30,3,None,,0.2913786459976109,0.2913786459976109,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
Triangle,1500,0,38,38,38,,279.202993674,None,1500,281.2282117489958,None,None,281.2282117489958,None,1.6,39,282.76875744599965,None,None,0,282.76875744599965,None,You did not win or lose anything!,10.0,3,30,0.4,46.15384615384615,0.32556477116385296,[],49.99999999999999,30,3,None,,0.2913786459976109,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallReward,2000,0,39,39,39,,284.81171757199627,None,2000,286.8461480870028,None,None,286.8461480870028,None,1.6,40,288.8956597350043,None,None,0,288.8956597350043,None,You did not win $0.20!,10.0,2,31,0.4,45.0,0.32556477116385296,[0],49.99999999999999,30,3,1,0.041684365991386585,0.4416843659913866,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallPun,1500,0,40,40,40,,290.93756645599206,None,1500,292.9632316269999,None,None,292.9632316269999,None,1.6,41,294.50327143199684,None,None,0,294.50327143199684,None,You lost $0.20!,9.8,5,32,0.4,43.90243902439025,0.32556477116385296,"[0, 0]",49.99999999999999,30,3,1,0.1331848770059878,0.5331848770059878,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
Triangle,3500,0,41,41,41,,296.5368678560044,None,3500,298.5633935060032,None,None,298.5633935060032,None,1.6,42,302.10476613999344,None,1,1,302.10476613999344,None,You did not win or lose anything!,9.8,3,32,0.4,45.23809523809524,0.32434278273400485,"[0, 0]",49.99999999999999,30,3,None,,0.3023469909967389,0.3023469909967389,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallPun,2500,0,42,42,42,,304.1375621680054,None,2500,306.1653356989991,None,None,306.1653356989991,None,1.6,43,308.7000551230012,None,1,1,308.7000551230012,None,You did not lose $0.20!,9.8,5,33,0.42000000000000004,46.51162790697674,0.3210277921469242,[],49.99999999999999,33,3,None,,0.25804297099239193,0.25804297099239193,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgReward,2000,0,43,43,43,,310.7478668840049,None,2000,312.7830109600036,None,None,312.7830109600036,None,1.58,44,314.8324273210019,None,1,1,314.8324273210019,None,You won $5.00!,14.8,1,34,0.42000000000000004,47.72727272727273,0.3213426099973731,[1],49.99999999999999,33,3,None,,0.32763896700635087,0.32763896700635087,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgPun,2000,0,44,44,44,,316.87206565900124,None,2000,318.89977683599864,None,None,318.89977683599864,None,1.58,45,320.9348770689976,None,1,1,320.9348770689976,None,You did not lose $5.00!,14.8,4,35,0.42000000000000004,48.888888888888886,0.31788374477036996,"[1, 1]",49.99999999999999,33,3,None,,0.24524757500330452,0.24524757500330452,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallReward,1500,0,45,45,45,,322.98882900299213,None,1500,325.017230789992,None,None,325.017230789992,None,1.58,46,326.56707318199915,None,1,1,326.56707318199915,None,You won $0.20!,15.0,2,36,0.4,50.0,0.317188157562708,[],66.66666666666666,36,3,None,,0.30188523899414577,0.30188523899414577,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
SmallPun,3000,0,46,46,46,,328.60600559400336,None,3000,330.6350282469939,None,None,330.6350282469939,None,1.6,47,333.6680714779941,None,None,0,333.6680714779941,None,You lost $0.20!,14.8,5,37,0.4,48.93617021276596,0.317188157562708,[0],66.66666666666666,36,3,1,0.013830637006321922,0.41383063700632194,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgPun,1500,0,47,47,47,,335.70645328100363,None,1500,337.7355069729965,None,None,337.7355069729965,None,1.6,48,339.2684079299943,None,None,0,339.2684079299943,None,You lost $5.00!,9.8,4,38,0.4,47.91666666666667,0.317188157562708,"[0, 0]",66.66666666666666,36,3,None,,0.41383063700632194,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgReward,2000,0,48,48,48,,341.31889129200135,None,2000,343.35308021400124,None,None,343.35308021400124,None,1.6,49,345.4032435609988,None,None,0,345.4032435609988,None,You did not win $5.00!,9.8,1,39,0.42000000000000004,46.93877551020408,0.317188157562708,[],50.0,39,3,1,0.06837611501396168,0.4883761150139617,,Adjusting RT...,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
LgReward,1500,0,49,49,49,,347.45289528799185,None,1500,349.4870765090018,None,None,349.4870765090018,None,1.58,50,351.0374030649982,None,None,0,351.0374030649982,None,You did not win $5.00!,9.8,1,40,0.42000000000000004,46.0,0.317188157562708,[0],50.0,39,3,1,-0.0102730530052213,0.40972694699477874,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,Scanner,2,2019_Sep_08_1106,MID,3.1.5,60.332958895991894,
