Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallPun,1500,0,10,10,10,,89.10775598400505,None,1500,91.13371162000112,None,None,91.13371162000112,None,1.7000000000000002,11,92.67451145302039,None,None,0,,92.67451145302039,None,You lost $0.20!,-4.8,5,9,0.3399999999999999,54.54545454545454,0.296088060499945,[],33.33333333333333,9,3,1,0.34484702800167716,Adjusting RT...,0.004847028001677245,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgReward,3500,0,11,11,11,,94.72433680499671,None,3500,96.75055436103139,None,None,96.75055436103139,None,1.6600000000000001,12,100.31808255298529,None,None,0,,100.31808255298529,None,You did not win $5.00!,-4.8,1,10,0.3399999999999999,50.0,0.296088060499945,[0],33.33333333333333,9,3,1,0.35969038898823774,,0.019690388988237828,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgPun,1500,0,12,12,12,,102.35840820998419,None,1500,104.38611945399316,None,None,104.38611945399316,None,1.6600000000000001,13,105.92606188298669,None,1,1,0.28294331301003695,105.92606188298669,None,You did not lose $5.00!,-4.8,4,11,0.3399999999999999,53.84615384615385,0.29421023942995816,"[0, 1]",33.33333333333333,9,3,None,0.28294331301003695,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallPun,2000,0,13,13,13,,107.97570602101041,None,2000,110.00318957399577,None,None,110.00318957399577,None,1.6600000000000001,14,112.03680647199508,None,None,0,,112.03680647199508,None,You lost $0.20!,-5.0,5,12,0.3799999999999999,50.0,0.29421023942995816,[],33.33333333333333,12,3,1,0.41506092098541547,Adjusting RT...,0.03506092098541558,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgReward,1500,0,14,14,14,,114.0872841210221,None,1500,116.12106781598413,None,None,116.12106781598413,None,1.62,15,117.67043597798329,None,1,1,0.22952274704584852,117.67043597798329,None,You won $5.00!,0.0,1,13,0.3799999999999999,53.333333333333336,0.28612430288194446,[1],33.33333333333333,12,3,None,0.22952274704584852,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgReward,1500,0,15,15,15,,119.73721211001975,None,1500,121.75433318899013,None,None,121.75433318899013,None,1.62,16,123.30978132301243,None,None,0,,123.30978132301243,None,You did not win $5.00!,0.0,1,14,0.3799999999999999,50.0,0.28612430288194446,"[1, 0]",33.33333333333333,12,3,1,0.5366419700393452,,0.15664197003934532,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallReward,2000,0,16,16,16,,125.37240031000692,None,2000,127.4053696100018,None,None,127.4053696100018,None,1.62,17,129.45504637400154,None,1,1,0.2669185909908265,129.45504637400154,None,You won $0.20!,0.2,2,15,0.3999999999999999,52.94117647058824,0.28399033489404246,[],49.99999999999999,15,3,None,0.2669185909908265,Adjusting RT...,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgReward,2500,0,17,17,17,,131.5052979440079,None,2500,133.53968142502708,None,None,133.53968142502708,None,1.6,18,136.08887739799684,None,1,1,0.2660912199644372,136.08887739799684,None,You won $5.00!,5.2,1,16,0.3999999999999999,55.55555555555556,0.2822004234010819,[1],49.99999999999999,15,3,None,0.2660912199644372,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
LgReward,2000,0,18,18,18,,138.13938561402028,None,2000,140.17371916002594,None,None,140.17371916002594,None,1.6,19,142.22321421600645,None,1,1,0.29860166599974036,142.22321421600645,None,You won $5.00!,10.2,1,17,0.3999999999999999,57.89473684210527,0.28369144545550545,"[1, 1]",49.99999999999999,15,3,None,0.29860166599974036,,,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
SmallPun,1500,0,19,19,19,,144.2612079710234,None,1500,146.29085349902743,None,None,146.29085349902743,None,1.6,20,147.82436555298045,None,None,0,,147.82436555298045,None,You lost $0.20!,10.0,5,18,0.3799999999999999,55.00000000000001,0.28369144545550545,[],66.66666666666666,18,3,1,0.39555205800104876,Adjusting RT...,0.015552058001048863,029,Scanner,1,2019_Aug_31_1648,MID,3.1.5,60.042315301185965,
