Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,feedback_resp.rt,OverallRT,probeResp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallPun,3000,0,10,10,10,,98.1336719739993,None,3000,100.16758857699915,None,None,100.16758857699915,None,1.65,11,103.20078970599934,None,None,0,103.20078970599934,None,You lost $0.20!,1.6653345369377348e-16,5,8,0.35,63.63636363636363,0.31490938357157056,"[0, 0]",83.33333333333333,6,3,1,0.043266837000373926,0.3932668370003739,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallReward,2000,0,11,11,11,,105.25103983499957,None,2000,107.28522055699977,None,None,107.28522055699977,None,1.65,12,109.33497384399925,None,None,0,109.33497384399925,None,You did not win $0.20!,1.6653345369377348e-16,2,9,0.37,58.333333333333336,0.31490938357157056,[],50.0,9,3,1,-0.003328357000100368,0.3666716429998996,,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
Triangle,4000,0,12,12,12,,111.38478581299933,None,4000,113.41891571299948,None,None,113.41891571299948,None,1.63,13,117.45122911199996,None,None,0,117.45122911199996,None,You did not win or lose anything!,1.6653345369377348e-16,3,9,0.37,53.84615384615385,0.31490938357157056,[],50.0,9,3,1,-0.005205382999520225,0.36479461700047977,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgReward,2000,0,13,13,13,,119.50226310399921,None,2000,121.53615909799919,None,None,121.53615909799919,None,1.63,14,123.58581937999952,None,1,1,123.58581937999952,None,You won $5.00!,5.0,1,10,0.37,57.14285714285714,0.3115647201251477,[1],50.0,9,3,None,,0.28815207600018766,0.28815207600018766,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgReward,3000,0,14,14,14,,125.63570719099971,None,3000,127.66956306799966,None,None,127.66956306799966,None,1.63,15,130.71973091699965,None,None,0,130.71973091699965,None,You did not win $5.00!,5.0,1,11,0.37,53.333333333333336,0.3115647201251477,"[1, 0]",50.0,9,3,1,0.0032903920000535436,0.37329039200005354,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallPun,1500,0,15,15,15,,132.75285626099958,None,1500,134.7750767509997,None,None,134.7750767509997,None,1.63,16,136.3197242639999,None,None,0,136.3197242639999,None,You lost $0.20!,4.8,5,12,0.42,50.0,0.3115647201251477,[],16.666666666666664,12,3,1,0.10504393799965328,0.5250439379996532,,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallReward,1500,0,16,16,16,,138.37007399100003,None,1500,140.4039603579995,None,None,140.4039603579995,None,1.58,17,141.95374720499967,None,1,1,141.95374720499967,None,You won $0.20!,5.0,2,13,0.42,52.94117647058824,0.31573469333347426,[1],16.666666666666664,12,3,None,,0.3490944790000867,0.3490944790000867,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgReward,1500,0,17,17,17,,144.0038450839993,None,1500,146.02629977299966,None,None,146.02629977299966,None,1.58,18,147.5699023669995,None,1,1,147.5699023669995,None,You won $5.00!,10.0,1,14,0.42,55.55555555555556,0.320168250000188,"[1, 1]",16.666666666666664,12,3,None,,0.3600702600006116,0.3600702600006116,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallPun,2000,0,18,18,18,,149.6042175849998,None,2000,151.62670699199953,None,None,151.62670699199953,None,1.58,19,153.67100376899998,None,1,1,153.67100376899998,None,You did not lose $0.20!,10.0,5,15,0.39999999999999997,57.89473684210527,0.3197757079092712,[],66.66666666666666,15,3,None,,0.315850287000103,0.315850287000103,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallReward,1500,0,19,19,19,,155.72110695899937,None,1500,157.75465671299935,None,None,157.75465671299935,None,1.6,20,159.29538640400006,None,1,1,159.29538640400006,None,You won $0.20!,10.2,2,16,0.39999999999999997,60.0,0.3225135782502093,[1],66.66666666666666,15,3,None,,0.35263015200052905,0.35263015200052905,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgPun,1500,0,20,20,20,,161.33840033999968,None,1500,163.36254951499996,None,None,163.36254951499996,None,1.6,21,164.9045222729992,None,1,1,164.9045222729992,None,You did not lose $5.00!,10.2,4,17,0.39999999999999997,61.904761904761905,0.3258851203847651,"[1, 1]",66.66666666666666,15,3,None,,0.36634362599943415,0.36634362599943415,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgReward,3500,0,21,21,21,,166.95540317699943,None,3500,168.97930073099997,None,None,168.97930073099997,None,1.6,22,172.5392129339998,None,1,1,172.5392129339998,None,You won $5.00!,15.2,1,18,0.35,63.63636363636363,0.3274495266429897,[],100.0,18,3,None,,0.3477868079999098,0.3477868079999098,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgPun,3500,0,22,22,22,,174.57261825899968,None,3500,176.59732499799975,None,None,176.59732499799975,None,1.65,23,180.13938672599943,None,None,0,180.13938672599943,None,You lost $5.00!,10.2,4,19,0.35,60.86956521739131,0.3274495266429897,[0],100.0,18,3,1,0.06516876700061403,0.415168767000614,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgReward,1500,0,23,23,23,,182.21411458299917,None,1500,184.23203987899979,None,None,184.23203987899979,None,1.65,24,185.7816005579998,None,None,0,185.7816005579998,None,You did not win $5.00!,10.2,1,20,0.35,58.333333333333336,0.3274495266429897,"[0, 0]",100.0,18,3,None,,0.415168767000614,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
Triangle,2000,0,24,24,24,,187.85632781499953,None,2000,189.88230991199998,None,None,189.88230991199998,None,1.65,25,191.91713185499975,None,None,0,191.91713185499975,None,You did not win or lose anything!,10.2,3,20,0.35,56.00000000000001,0.3274495266429897,"[0, 0]",100.0,18,3,1,-0.008034331000089878,0.3419656689999101,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
Triangle,2500,0,25,25,25,,193.95722543299962,None,2500,195.98334068199983,None,None,195.98334068199983,None,1.65,26,198.5240294539999,None,1,1,198.5240294539999,None,You did not win or lose anything!,10.2,3,20,0.35,57.692307692307686,0.3262838926667731,"[0, 0]",100.0,18,3,None,,0.30996501699974033,0.30996501699974033,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallPun,2500,0,26,26,26,,200.556926663,None,2500,202.58419738999964,None,None,202.58419738999964,None,1.65,27,205.11870172599993,None,1,1,205.11870172599993,None,You did not lose $0.20!,10.2,5,21,0.32999999999999996,59.25925925925925,0.3239099316250531,[],66.66666666666666,21,3,None,,0.28830051599925355,0.28830051599925355,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallReward,1500,0,27,27,27,,207.16743206699994,None,1500,209.20100405299945,None,None,209.20100405299945,None,1.67,28,210.7513364889992,None,None,0,210.7513364889992,None,You did not win $0.20!,10.2,2,22,0.32999999999999996,57.14285714285714,0.3239099316250531,[0],66.66666666666666,21,3,1,0.05657217799944192,0.3865721779994419,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgPun,3000,0,28,28,28,,212.79138025299926,None,3000,214.8190683439998,None,None,214.8190683439998,None,1.67,29,217.85897684299925,None,1,1,217.85897684299925,None,You did not lose $5.00!,10.2,4,23,0.32999999999999996,58.620689655172406,0.32055593311767605,"[0, 1]",66.66666666666666,21,3,None,,0.2668919569996433,0.2668919569996433,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgReward,2000,0,29,29,29,,219.91895730799934,None,2000,221.95330129099966,None,None,221.95330129099966,None,1.67,30,224.0035641509994,None,1,1,224.0035641509994,None,You won $5.00!,15.2,1,24,0.35,60.0,0.3158315883888968,[],49.99999999999999,24,3,None,,0.23551772799964965,0.23551772799964965,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallReward,1500,0,30,30,30,,226.05318998499934,None,1500,228.08787389099962,None,None,228.08787389099962,None,1.65,31,229.63688268499936,None,None,0,229.63688268499936,None,You did not win $0.20!,15.2,2,25,0.35,58.06451612903226,0.3158315883888968,[0],49.99999999999999,24,3,1,-0.009671921000517614,0.34032807899948236,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgReward,4000,0,31,31,31,,231.68770313999994,None,4000,233.7044971389996,None,None,233.7044971389996,None,1.65,32,237.7550591679992,None,1,1,237.7550591679992,None,You won $5.00!,20.2,1,26,0.35,59.375,0.31483118668419546,"[0, 1]",49.99999999999999,24,3,None,,0.2968239559995709,0.2968239559995709,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgPun,1500,0,32,32,32,,239.79301331399984,None,1500,241.8224859969996,None,None,241.8224859969996,None,1.65,33,243.3554612429998,None,None,0,243.3554612429998,None,You lost $5.00!,15.2,4,27,0.37,57.57575757575758,0.31483118668419546,[],49.99999999999999,27,3,1,0.27619310899990523,0.6461931089999052,,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgPun,4000,0,33,33,33,,245.39309412299917,None,4000,247.42302375500003,None,None,247.42302375500003,None,1.63,34,251.4567691149996,None,None,0,251.4567691149996,None,You lost $5.00!,10.2,4,28,0.37,55.88235294117647,0.31483118668419546,[0],49.99999999999999,27,3,1,0.02018410100026813,0.3901841010002681,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallPun,1500,0,34,34,34,,253.48999143799938,None,1500,255.52480249399923,None,None,255.52480249399923,None,1.63,35,257.05747418899955,None,1,1,257.05747418899955,None,You did not lose $0.20!,10.2,5,29,0.37,57.14285714285714,0.31266488519995617,"[0, 1]",49.99999999999999,27,3,None,,0.27150515699941025,0.27150515699941025,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgPun,2000,0,35,35,35,,259.0905569759998,None,2000,261.12456220700005,None,None,261.12456220700005,None,1.63,36,263.15853523199985,None,1,1,263.15853523199985,None,You did not lose $5.00!,10.2,4,30,0.39,58.333333333333336,0.31327341480950316,[],49.99999999999999,30,3,None,,0.32544400700044207,0.32544400700044207,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
Triangle,3000,0,36,36,36,,265.1922196209998,None,3000,267.22596889599936,None,None,267.22596889599936,None,1.6099999999999999,37,270.2597941489994,None,1,1,270.2597941489994,None,You did not win or lose anything!,10.2,3,30,0.39,59.45945945945946,0.3138147366817892,[],49.99999999999999,30,3,None,,0.32518249599979754,0.32518249599979754,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
Triangle,1500,0,37,37,37,,272.295005641,None,1500,274.32693668199954,None,1,274.32693668199954,None,1.6099999999999999,38,275.8591710599994,None,None,0,275.8591710599994,None,You did not win or lose anything!,10.2,3,30,0.39,57.89473684210527,0.3138147366817892,[],49.99999999999999,30,3,1,0.0481277750004665,0.4381277750004665,,,0.6709378049999941,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallReward,2500,0,38,38,38,,277.926561925,None,2500,279.96129544499945,None,None,279.96129544499945,None,1.6099999999999999,39,282.51048122299926,None,None,0,282.51048122299926,None,You did not win $0.20!,10.2,2,31,0.39,56.41025641025641,0.3138147366817892,[0],49.99999999999999,30,3,None,,0.4381277750004665,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
Triangle,1500,0,39,39,39,,284.5456755129999,None,1500,286.577817847,None,None,286.577817847,None,1.6099999999999999,40,288.11139709799954,None,1,1,288.11139709799954,None,You did not win or lose anything!,10.2,3,31,0.39,57.49999999999999,0.3141057817391139,[0],49.99999999999999,30,3,None,,0.32050877300025604,0.32050877300025604,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
Triangle,3500,0,40,40,40,,290.146037902,None,3500,292.17925785199986,None,None,292.17925785199986,None,1.6099999999999999,41,295.7122504629997,None,None,0,295.7122504629997,None,You did not win or lose anything!,10.2,3,31,0.39,56.09756097560976,0.3141057817391139,[0],49.99999999999999,30,3,1,-0.0035847050003212644,0.38641529499967875,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgPun,1500,0,41,41,41,,297.74657008099985,None,1500,299.78012325300006,None,None,299.78012325300006,None,1.6099999999999999,42,301.31367887599936,None,1,1,301.31367887599936,None,You did not lose $5.00!,10.2,4,32,0.39,57.14285714285714,0.3134012945833244,"[0, 1]",49.99999999999999,30,3,None,,0.2971980900001654,0.2971980900001654,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallPun,3500,0,42,42,42,,303.34754661399984,None,3500,305.3809410239992,None,None,305.3809410239992,None,1.6099999999999999,43,308.91428155999984,None,None,0,308.91428155999984,None,You lost $0.20!,10.0,5,33,0.41000000000000003,55.81395348837209,0.3134012945833244,[],49.99999999999999,33,3,1,7.470099990314338e-05,0.4100747009999032,,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgReward,1500,0,43,43,43,,310.9646199629997,None,1500,312.99877600499985,None,None,312.99877600499985,None,1.5899999999999999,44,314.5480481549994,None,None,0,314.5480481549994,None,You did not win $5.00!,10.0,1,34,0.41000000000000003,54.54545454545454,0.3134012945833244,[0],49.99999999999999,33,3,1,-0.009882928000479296,0.40011707199952073,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallReward,2000,0,44,44,44,,316.59815966599945,None,2000,318.6322975739995,None,None,318.6322975739995,None,1.5899999999999999,45,320.68123952599944,None,1,1,320.68123952599944,None,You won $0.20!,10.2,2,35,0.41000000000000003,55.55555555555556,0.3123744373599766,"[0, 1]",49.99999999999999,33,3,None,,0.28772986399962974,0.28772986399962974,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgPun,2000,0,45,45,45,,322.715450273,None,2000,324.74949164199916,None,None,324.74949164199916,None,1.5899999999999999,46,326.7823280749999,None,None,0,326.7823280749999,None,You lost $5.00!,5.199999999999999,4,36,0.45,54.347826086956516,0.3123744373599766,[],33.33333333333333,36,3,1,-0.002563388000453415,0.4474366119995466,,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallReward,3500,0,46,46,46,,328.84835919599936,None,3500,330.8824401109996,None,None,330.8824401109996,None,1.55,47,334.4326900139995,None,1,1,334.4326900139995,None,You won $0.20!,5.3999999999999995,2,37,0.45,55.319148936170215,0.3114862726922813,[1],33.33333333333333,36,3,None,,0.28928215599989926,0.28928215599989926,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallPun,2000,0,47,47,47,,336.46635517699997,None,2000,338.49981622199994,None,None,338.49981622199994,None,1.55,48,340.53258296700005,None,1,1,340.53258296700005,None,You did not lose $0.20!,5.3999999999999995,5,38,0.45,56.25,0.3117777759999727,"[1, 1]",33.33333333333333,36,3,None,,0.3193568619999496,0.3193568619999496,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
LgReward,1500,0,48,48,48,,342.5997058949997,None,1500,344.61708309299956,None,None,344.61708309299956,None,1.55,49,346.16647436899984,None,1,1,346.16647436899984,None,You won $5.00!,10.399999999999999,1,39,0.43,57.14285714285714,0.31037606832140746,[],66.66666666666666,39,3,None,,0.2725299610001457,0.2725299610001457,Adjusting RT...,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
SmallPun,4000,0,49,49,49,,348.20044169599987,None,4000,350.2341169219999,None,None,350.2341169219999,None,1.57,50,354.26687471900004,None,None,0,354.26687471900004,None,You lost $0.20!,10.2,5,40,0.43,56.00000000000001,0.31037606832140746,[0],66.66666666666666,39,3,1,0.09362000200053444,0.5236200020005344,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017,Scanner,1,2019_Sep_04_0949,MID,3.1.5,59.82746667969324,
