Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
Triangle,2000,0,27,27,27,,217.85930195900073,None,2000,219.8931505790024,None,None,219.8931505790024,None,1.63,28,221.92557166100232,None,None,0,,221.92557166100232,None,You did not win or lose anything!,15.0,3,23,0.37,67.85714285714286,0.28198548110460825,"[1, 1]",83.33333333333333,21,3,None,0.3091498390022025,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallPun,1500,0,28,28,28,,223.95927162000226,None,1500,225.99343927399968,None,None,225.99343927399968,None,1.63,29,227.52642515000116,None,None,0,,227.52642515000116,None,You lost $0.20!,14.8,5,24,0.33999999999999997,65.51724137931035,0.28198548110460825,[],83.33333333333333,24,3,None,0.3091498390022025,Adjusting RT...,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallPun,2000,0,29,29,29,,229.5598276160017,None,2000,231.58337797900094,None,None,231.58337797900094,None,1.6600000000000001,30,233.62686277600005,None,1,1,0.2888976559988805,233.62686277600005,None,You did not lose $0.20!,14.8,5,25,0.33999999999999997,66.66666666666666,0.28233108984932187,[1],83.33333333333333,24,3,None,0.2888976559988805,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
LgReward,1500,0,30,30,30,,235.67693436800255,None,1500,237.7006397610021,None,None,237.7006397610021,None,1.6600000000000001,31,239.26030545200047,None,1,1,0.28345726000043214,239.26030545200047,None,You won $5.00!,19.8,1,26,0.33999999999999997,67.74193548387096,0.28238471699937473,"[1, 1]",83.33333333333333,24,3,None,0.28345726000043214,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallReward,2500,0,31,31,31,,241.30249103000097,None,2500,243.34360781500072,None,None,243.34360781500072,None,1.6600000000000001,32,245.88546155900258,None,None,0,,245.88546155900258,None,You did not win $0.20!,19.8,2,27,0.31999999999999995,65.625,0.28238471699937473,[],66.66666666666666,27,3,1,0.4455940459996054,Adjusting RT...,0.12559404599960544,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
Triangle,1500,0,32,32,32,,247.9276634279995,None,1500,249.9524015900024,None,None,249.9524015900024,None,1.6800000000000002,33,251.49457395300124,None,1,1,0.217041801999585,251.49457395300124,None,You did not win or lose anything!,19.8,3,27,0.31999999999999995,66.66666666666666,0.2794145844993843,[],66.66666666666666,27,3,None,0.217041801999585,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallReward,1500,0,33,33,33,,253.5363483910005,None,1500,255.56953156900272,None,None,255.56953156900272,None,1.6800000000000002,34,257.1195020590021,None,1,1,0.2862708470020152,257.1195020590021,None,You won $0.20!,20.0,2,28,0.31999999999999995,67.64705882352942,0.2797126828690639,[1],66.66666666666666,27,3,None,0.2862708470020152,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
LgReward,2000,0,34,34,34,,259.17094356600137,None,2000,261.2035516010001,None,None,261.2035516010001,None,1.6800000000000002,35,263.2536693250004,None,1,1,0.26193551599862985,263.2536693250004,None,You won $5.00!,25.0,1,29,0.31999999999999995,68.57142857142857,0.2789719675827958,"[1, 1]",66.66666666666666,27,3,None,0.26193551599862985,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
Triangle,1500,0,35,35,35,,265.29519691899986,None,1500,267.32144984800107,None,None,267.32144984800107,None,1.6800000000000002,36,268.8619814490012,None,None,0,,268.8619814490012,None,You did not win or lose anything!,25.0,3,29,0.31999999999999995,66.66666666666666,0.2789719675827958,"[1, 1]",66.66666666666666,27,3,1,0.34888098100083875,,0.0288809810008388,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
LgPun,4000,0,36,36,36,,270.8959491500027,None,4000,272.92165092300274,None,None,272.92165092300274,None,1.6800000000000002,37,276.957159632002,None,None,0,,276.957159632002,None,You lost $5.00!,20.0,4,30,0.29999999999999993,64.86486486486487,0.2789719675827958,[],66.66666666666666,30,3,None,0.34888098100083875,Adjusting RT...,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
Triangle,1500,0,37,37,37,,278.99650116200064,None,1500,281.0231102930011,None,None,281.0231102930011,None,1.7000000000000002,38,282.5638218060012,None,None,0,,282.5638218060012,None,You did not win or lose anything!,20.0,3,30,0.29999999999999993,63.1578947368421,0.2789719675827958,[],66.66666666666666,30,3,None,0.34888098100083875,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
Triangle,3000,0,38,38,38,,284.5966197100024,None,3000,286.62342056200214,None,None,286.62342056200214,None,1.7000000000000002,39,289.6627402740014,None,None,0,,289.6627402740014,None,You did not win or lose anything!,20.0,3,30,0.29999999999999993,61.53846153846154,0.2789719675827958,[],66.66666666666666,30,3,1,0.3713131629963754,,0.07131316299637547,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallPun,1500,0,39,39,39,,291.6965539900011,None,1500,293.7253402640017,None,None,293.7253402640017,None,1.7000000000000002,40,295.2588430950018,None,None,0,,295.2588430950018,None,You lost $0.20!,19.8,5,31,0.29999999999999993,60.0,0.2789719675827958,[0],66.66666666666666,30,3,1,0.3520706950046587,,0.052070695004658774,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
LgReward,3000,0,40,40,40,,297.30840186000205,None,3000,299.3425379500004,None,None,299.3425379500004,None,1.7000000000000002,41,302.39258250200146,None,None,0,,302.39258250200146,None,You did not win $5.00!,19.8,1,32,0.29999999999999993,58.536585365853654,0.2789719675827958,"[0, 0]",66.66666666666666,30,3,1,0.32766936099942534,,0.027669360999425407,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
LgPun,3500,0,41,41,41,,304.4479067280008,None,3500,306.47696026000267,None,None,306.47696026000267,None,1.7000000000000002,42,310.0108904990011,None,1,1,0.17276936100097373,310.0108904990011,None,You did not lose $5.00!,19.8,4,33,0.31999999999999995,59.523809523809526,0.2747238633195229,[],49.99999999999999,33,3,None,0.17276936100097373,Adjusting RT...,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
Triangle,2500,0,42,42,42,,312.0481445170044,None,2500,314.0774334190028,None,None,314.0774334190028,None,1.6800000000000002,43,316.6119734010026,None,None,0,,316.6119734010026,None,You did not win or lose anything!,19.8,3,33,0.31999999999999995,58.139534883720934,0.2747238633195229,[],49.99999999999999,33,3,1,0.39279585200012657,,0.07279585200012662,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallReward,1500,0,43,43,43,,318.66152797200266,None,1500,320.69493440899896,None,None,320.69493440899896,None,1.6800000000000002,44,322.2443467279991,None,1,1,0.01928285200119717,322.2443467279991,None,You won $0.20!,20.0,2,34,0.31999999999999995,59.09090909090909,0.26489920903804887,[1],49.99999999999999,33,3,1,0.01928285200119717,,0.05512178799835965,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
LgPun,1500,0,44,44,44,,324.2825314390029,None,1500,326.3122550980006,None,None,326.3122550980006,None,1.6800000000000002,45,327.845977175999,None,None,0,,327.845977175999,None,You lost $5.00!,15.0,4,35,0.31999999999999995,57.77777777777777,0.26489920903804887,"[1, 0]",49.99999999999999,33,3,1,0.35022285200131587,,0.030222852001315914,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallReward,4000,0,45,45,45,,329.8957413200005,None,4000,331.93052837600044,None,None,331.93052837600044,None,1.6800000000000002,46,335.9801286699985,None,None,0,,335.9801286699985,None,You did not win $0.20!,15.0,2,36,0.35999999999999993,56.52173913043478,0.26489920903804887,[],33.33333333333333,36,3,1,0.40752781100251007,Adjusting RT...,0.047527811002510134,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallPun,3500,0,46,46,46,,338.01403571800256,None,3500,340.04735665500266,None,None,340.04735665500266,None,1.6400000000000001,47,343.58137105399874,None,1,1,0.3123962140016374,343.58137105399874,None,You did not lose $0.20!,15.0,5,37,0.35999999999999993,57.446808510638306,0.2666583573700336,[1],33.33333333333333,36,3,None,0.3123962140016374,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallPun,3000,0,47,47,47,,345.63394243300354,None,3000,347.66562389499813,None,None,347.66562389499813,None,1.6400000000000001,48,350.69831710300423,None,1,1,0.29442687799746636,350.69831710300423,None,You did not lose $0.20!,15.0,5,38,0.35999999999999993,58.333333333333336,0.2676500902495848,"[1, 1]",33.33333333333333,36,3,None,0.29442687799746636,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
LgReward,1500,0,48,48,48,,352.7487983420033,None,1500,354.78284035100296,None,None,354.78284035100296,None,1.6400000000000001,49,356.3324744380043,None,None,0,,356.3324744380043,None,You did not win $5.00!,15.0,1,39,0.37999999999999995,57.14285714285714,0.2676500902495848,[],49.99999999999999,39,3,1,0.39323466000030743,Adjusting RT...,0.013234660000307485,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
SmallReward,2000,0,49,49,49,,358.3835520649991,None,2000,360.4175252790046,None,None,360.4175252790046,None,1.62,50,362.4672807269999,None,1,1,0.3054609809987596,362.4672807269999,None,You won $0.20!,15.2,2,40,0.37999999999999995,57.99999999999999,0.26895391406852187,[1],49.99999999999999,39,3,None,0.3054609809987596,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,Scanner,2,2019_Sep_06_1108,MID,3.1.5,60.02840616167781,
