Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,feedback_resp.rt,OverallRT,probeResp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallPun,2000,0,0,0,0,TimeVersion5.csv,19.943115978996502,None,2000,21.95921193101094,None,None,21.95921193101094,None,1.68,1,23.962301725987345,None,None,0,23.962301725987345,None,You lost $0.20!,-0.2,5,1,0.32,0.0,nan,[0],0,0,3,1,-0.004568389005726203,0.3154316109942738,,,,0000,Scanner,2,2019_Aug_28_2339,MID,3.1.5,59.866097146483874,
LgReward,4000,0,1,1,1,,24.359814644005382,None,4000,26.377012479992118,None,None,26.377012479992118,None,1.68,2,30.39454574199044,None,None,0,30.39454574199044,None,You did not win $5.00!,-0.2,1,2,0.32,0.0,nan,"[0, 0]",0,0,3,None,,0.3154316109942738,,,,0000,Scanner,2,2019_Aug_28_2339,MID,3.1.5,59.866097146483874,
SmallPun,3000,0,2,2,2,,32.394857439998304,None,3000,34.42758400499588,None,None,34.42758400499588,None,1.68,3,37.42875969299348,None,1,1,37.42875969299348,None,You did not lose $0.20!,-0.2,5,3,0.36,33.33333333333333,0.2385850449791178,[],33.33333333333333,3,3,None,,0.2385850449791178,0.2385850449791178,Adjusting RT...,,0000,Scanner,2,2019_Aug_28_2339,MID,3.1.5,59.866097146483874,
SmallReward,2000,0,3,3,3,,39.446180769999046,None,2000,41.46222265801043,None,1,41.46222265801043,None,1.6400000000000001,4,43.479315099015366,None,None,0,43.479315099015366,None,You did not win $0.20!,-0.2,2,4,0.36,25.0,0.2385850449791178,[0],33.33333333333333,3,3,None,,0.2385850449791178,,,0.37704906199360266,0000,Scanner,2,2019_Aug_28_2339,MID,3.1.5,59.866097146483874,
LgPun,2000,0,4,4,4,,45.462882032996276,None,2000,47.49646148199099,None,None,47.49646148199099,None,1.6400000000000001,5,49.49647373400512,None,None,0,49.49647373400512,None,You lost $5.00!,-5.2,4,5,0.36,20.0,0.2385850449791178,"[0, 0]",33.33333333333333,3,3,None,,0.2385850449791178,,,,0000,Scanner,2,2019_Aug_28_2339,MID,3.1.5,59.866097146483874,
Triangle,2500,0,5,5,5,,51.49702644700301,None,2500,53.51444974698825,None,None,53.51444974698825,None,1.6400000000000001,6,56.013725711993175,None,None,0,56.013725711993175,None,You did not win or lose anything!,-5.2,3,5,0.36,16.666666666666664,0.2385850449791178,"[0, 0]",33.33333333333333,3,3,1,0.165980057005072,0.525980057005072,,,,0000,Scanner,2,2019_Aug_28_2339,MID,3.1.5,59.866097146483874,
,,,,,,,56.61424618901219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
