Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,feedback_resp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
Triangle,4000,0,21,21,21,,167.31626345799305,None,4000,169.35159707796993,None,None,169.35159707796993,None,1.6400000000000001,22,173.38440757495118,None,1,1,0.2676993430359289,173.38440757495118,None,You did not win or lose anything!,5.6000000000000005,3,19,0.3599999999999999,68.18181818181817,0.25503323674201966,[1],50.0,18,3,None,0.2676993430359289,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgPun,2500,0,22,22,22,,175.43664990895195,None,2500,177.46830008499091,None,None,177.46830008499091,None,1.6400000000000001,23,180.00168483995367,None,None,0,,180.00168483995367,None,You lost $5.00!,0.6000000000000005,4,20,0.3599999999999999,65.21739130434783,0.25503323674201966,"[1, 0]",50.0,18,3,None,0.2676993430359289,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgPun,2000,0,23,23,23,,182.05357840796933,None,2000,184.08572804596042,None,None,184.08572804596042,None,1.6400000000000001,24,186.119569314993,None,1,1,0.3246513999765739,186.119569314993,None,You did not lose $5.00!,0.6000000000000005,4,21,0.32999999999999985,66.66666666666666,0.2593843719441793,[],83.33333333333333,21,3,None,0.3246513999765739,,Adjusting RT...,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
Triangle,1500,0,24,24,24,,188.17095160798635,None,1500,190.2034807939781,None,None,190.2034807939781,None,1.6700000000000002,25,191.73666531394701,None,None,0,,191.73666531394701,None,You did not win or lose anything!,0.6000000000000005,3,21,0.32999999999999985,64.0,0.2593843719441793,[],83.33333333333333,21,3,1,0.3660843749949707,0.03608437499497086,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgPun,3000,0,25,25,25,,193.78797047398984,None,3000,195.82103849295527,None,None,195.82103849295527,None,1.6700000000000002,26,198.85388141899602,None,None,0,,198.85388141899602,None,You lost $5.00!,-4.3999999999999995,4,22,0.32999999999999985,61.53846153846154,0.2593843719441793,[0],83.33333333333333,21,3,None,0.3660843749949707,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallPun,4000,0,26,26,26,,200.888615120959,None,4000,202.92183798196493,None,None,202.92183798196493,None,1.6700000000000002,27,206.95531032397412,None,None,0,,206.95531032397412,None,You lost $0.20!,-4.6,5,23,0.32999999999999985,59.25925925925925,0.2593843719441793,"[0, 0]",83.33333333333333,21,3,1,0.32446699599502593,-0.005533004004973918,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
Triangle,2000,0,27,27,27,,208.98868325300282,None,2000,211.02243117894977,None,None,211.02243117894977,None,1.6700000000000002,28,213.05592549598077,None,None,0,,213.05592549598077,None,You did not win or lose anything!,-4.6,3,23,0.32999999999999985,57.14285714285714,0.2593843719441793,"[0, 0]",83.33333333333333,21,3,1,0.35922619401942923,0.029226194019429386,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallPun,1500,0,28,28,28,,215.106120626966,None,1500,217.14026253297925,None,None,217.14026253297925,None,1.6700000000000002,29,218.67316832696088,None,None,0,,218.67316832696088,None,You lost $0.20!,-4.8,5,24,0.36999999999999983,55.172413793103445,0.2593843719441793,[],33.33333333333333,24,3,None,0.35922619401942923,,Adjusting RT...,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallPun,2000,0,29,29,29,,220.72303054097574,None,2000,222.7572612729855,None,None,222.7572612729855,None,1.6300000000000001,30,224.7894812299637,None,None,0,,224.7894812299637,None,You lost $0.20!,-5.0,5,25,0.36999999999999983,53.333333333333336,0.2593843719441793,[0],33.33333333333333,24,3,1,0.40190506901592,0.03190506901592016,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgReward,1500,0,30,30,30,,226.84133460797602,None,1500,228.87383619998582,None,None,228.87383619998582,None,1.6300000000000001,31,230.4232739720028,None,1,1,0.28686216700589284,230.4232739720028,None,You won $5.00!,0.0,1,26,0.36999999999999983,54.83870967741935,0.26100071283016246,"[0, 1]",33.33333333333333,24,3,None,0.28686216700589284,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallReward,2500,0,31,31,31,,232.45760046795476,None,2500,234.49060040799668,None,None,234.49060040799668,None,1.6300000000000001,32,237.0406181649887,None,1,1,0.31960303196683526,237.0406181649887,None,You won $0.20!,0.2,2,27,0.4099999999999998,56.25,0.2642563972266443,[],33.33333333333333,27,3,None,0.31960303196683526,,Adjusting RT...,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
Triangle,1500,0,32,32,32,,239.0740246589994,None,1500,241.10765641997568,None,1,241.10765641997568,None,1.5900000000000003,33,242.64067802997306,None,None,0,,242.64067802997306,None,You did not win or lose anything!,0.2,3,27,0.4099999999999998,54.54545454545454,0.2642563972266443,[],33.33333333333333,27,3,None,0.31960303196683526,,,0.5205086619826034,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallReward,1500,0,33,33,33,,244.7082643439644,None,1500,246.74159344699,None,None,246.74159344699,None,1.5900000000000003,34,248.2918685929617,None,None,0,,248.2918685929617,None,You did not win $0.20!,0.2,2,28,0.4099999999999998,52.94117647058824,0.2642563972266443,[0],33.33333333333333,27,3,None,0.31960303196683526,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgReward,2000,0,34,34,34,,250.35787022399018,None,2000,252.39238905196544,None,None,252.39238905196544,None,1.5900000000000003,35,254.4421375739621,None,1,1,0.27909819199703634,254.4421375739621,None,You won $5.00!,5.2,1,29,0.4099999999999998,54.285714285714285,0.2650375443198228,"[0, 1]",33.33333333333333,27,3,None,0.27909819199703634,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
Triangle,1500,0,35,35,35,,256.49245561799034,None,1500,258.52622872195207,None,None,258.52622872195207,None,1.5900000000000003,36,260.05811119498685,None,None,0,,260.05811119498685,None,You did not win or lose anything!,5.2,3,29,0.4099999999999998,52.77777777777778,0.2650375443198228,"[0, 1]",33.33333333333333,27,3,None,0.27909819199703634,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgPun,4000,0,36,36,36,,262.1094827319612,None,4000,264.14324320695596,None,None,264.14324320695596,None,1.5900000000000003,37,268.1767057379475,None,1,1,0.301391901972238,268.1767057379475,None,You did not lose $5.00!,5.2,4,30,0.3899999999999998,54.054054054054056,0.26685526220244354,[],66.66666666666666,30,3,None,0.301391901972238,,Adjusting RT...,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
Triangle,1500,0,37,37,37,,270.2263078179676,None,1500,272.260432311974,None,None,272.260432311974,None,1.6100000000000003,38,273.7933696139953,None,None,0,,273.7933696139953,None,You did not win or lose anything!,5.2,3,30,0.3899999999999998,52.63157894736842,0.26685526220244354,[],66.66666666666666,30,3,1,0.38830230697989443,-0.001697693020105362,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
Triangle,3000,0,38,38,38,,275.82674530899385,None,3000,277.86077225895133,None,None,277.86077225895133,None,1.6100000000000003,39,280.8935801239568,None,1,1,0.34666456701233983,280.8935801239568,None,You did not win or lose anything!,5.2,3,30,0.3899999999999998,53.84615384615385,0.2706557052886291,[],66.66666666666666,30,3,None,0.34666456701233983,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallPun,1500,0,39,39,39,,282.94384949398227,None,1500,284.9780901349732,None,None,284.9780901349732,None,1.6100000000000003,40,286.51132972800406,None,None,0,,286.51132972800406,None,You lost $0.20!,5.0,5,31,0.3899999999999998,52.5,0.2706557052886291,[0],66.66666666666666,30,3,1,0.6484702110034412,0.25847021100344136,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgReward,3000,0,40,40,40,,288.57764433999546,None,3000,290.6114195819828,None,None,290.6114195819828,None,1.6100000000000003,41,293.66147132695187,None,None,0,,293.66147132695187,None,You did not win $5.00!,5.0,1,32,0.3899999999999998,51.21951219512195,0.2706557052886291,"[0, 0]",66.66666666666666,30,3,1,0.3772388259973375,-0.012761174002662301,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgPun,3500,0,41,41,41,,295.6943071829737,None,3500,297.7281330159749,None,None,297.7281330159749,None,1.6100000000000003,42,301.26096782897366,None,1,1,0.2960953690344468,301.26096782897366,None,You did not lose $5.00!,5.0,4,33,0.4099999999999998,52.38095238095239,0.2718120536407117,[],49.99999999999999,33,3,None,0.2960953690344468,,Adjusting RT...,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
Triangle,2500,0,42,42,42,,303.3108510779566,None,2500,305.345923293964,None,None,305.345923293964,None,1.5900000000000003,43,307.87835382297635,None,1,1,0.2547490349970758,307.87835382297635,None,You did not win or lose anything!,5.0,3,33,0.4099999999999998,53.48837209302325,0.27107018326490145,[],49.99999999999999,33,3,None,0.2547490349970758,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallReward,1500,0,43,43,43,,309.9453833809821,None,1500,311.97925332695013,None,None,311.97925332695013,None,1.5900000000000003,44,313.53061370999785,None,1,1,0.2756294030114077,313.53061370999785,None,You won $0.20!,5.2,2,34,0.4099999999999998,54.54545454545454,0.27126015075433924,[1],49.99999999999999,33,3,None,0.2756294030114077,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgPun,1500,0,44,44,44,,315.5792917079525,None,1500,317.6030783850001,None,None,317.6030783850001,None,1.5900000000000003,45,319.1458037439734,None,1,1,0.2544271480292082,319.1458037439734,None,You did not lose $5.00!,5.2,4,35,0.4099999999999998,55.55555555555556,0.27058683064533395,"[1, 1]",49.99999999999999,33,3,None,0.2544271480292082,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallReward,4000,0,45,45,45,,321.2128726779483,None,4000,323.2369672699715,None,None,323.2369672699715,None,1.5900000000000003,46,327.28932366496883,None,1,1,0.23689559602644295,327.28932366496883,None,You won $0.20!,5.4,2,36,0.3899999999999998,56.52173913043478,0.2692910139292228,[],66.66666666666666,36,3,None,0.23689559602644295,,Adjusting RT...,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallPun,3500,0,46,46,46,,329.34673405095236,None,3500,331.3714663370047,None,None,331.3714663370047,None,1.6100000000000003,47,334.913955890981,None,1,1,0.35325049405219033,334.913955890981,None,You did not lose $0.20!,5.4,5,37,0.3899999999999998,57.446808510638306,0.2724006243041475,[1],66.66666666666666,36,3,None,0.35325049405219033,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallPun,3000,0,47,47,47,,336.96404921397334,None,3000,338.9892546889605,None,None,338.9892546889605,None,1.6100000000000003,48,342.03082120098406,None,None,0,,342.03082120098406,None,You lost $0.20!,5.2,5,38,0.3899999999999998,56.25,0.2724006243041475,"[1, 0]",66.66666666666666,36,3,1,0.9520426770183256,0.5620426770183258,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
LgReward,1500,0,48,48,48,,344.0817010489991,None,1500,346.1066160709597,None,None,346.1066160709597,None,1.6100000000000003,49,347.6575710539473,None,1,1,0.28266687598079443,347.6575710539473,None,You won $5.00!,10.2,1,39,0.35999999999999976,57.14285714285714,0.27276727614974206,[],83.33333333333333,39,3,None,0.28266687598079443,,Adjusting RT...,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
SmallReward,2000,0,49,49,49,,349.7083678499912,None,2000,351.74180342798354,None,None,351.74180342798354,None,1.6400000000000001,50,353.79857477894984,None,None,0,,353.79857477894984,None,You did not win $0.20!,10.2,2,40,0.35999999999999976,56.00000000000001,0.27276727614974206,[0],83.33333333333333,39,3,1,0.7249269779562016,0.3649269779562019,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.99180415622089,
