Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,feedback_resp.rt,OverallRT,probeResp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
LgReward,2500,0,17,17,17,,144.81595444501727,None,2500,146.83511931501562,None,None,146.83511931501562,None,1.53,18,149.3511111990083,None,1,1,149.3511111990083,None,You won $5.00!,0.39999999999999947,1,16,0.47000000000000003,50.0,0.3217711054474219,[1],50.0,15,3,None,,0.3147694719955325,0.3147694719955325,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgReward,2000,0,18,18,18,,151.31619000600767,None,2000,153.33574361802312,None,None,153.33574361802312,None,1.53,19,155.3654023220006,None,1,1,155.3654023220006,None,You won $5.00!,5.3999999999999995,1,17,0.47000000000000003,52.63157894736842,0.3283530670014443,"[1, 1]",50.0,15,3,None,,0.3875907209876459,0.3875907209876459,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallPun,1500,0,19,19,19,,157.35868325800402,None,1500,159.36915833002422,None,None,159.36915833002422,None,1.53,20,160.87785492400872,None,1,1,160.87785492400872,None,You did not lose $0.20!,5.3999999999999995,5,18,0.42000000000000004,55.00000000000001,0.3275171650906982,[],100.0,18,3,None,,0.3191581459832378,0.3191581459832378,Adjusting RT...,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallReward,3000,0,20,20,20,,162.8986607080151,None,3000,164.9201606460265,None,None,164.9201606460265,None,1.58,21,167.93629256502027,None,None,0,167.93629256502027,None,You did not win $0.20!,5.3999999999999995,2,19,0.42000000000000004,52.38095238095239,0.3275171650906982,[0],100.0,18,3,None,,0.3191581459832378,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
Triangle,4000,0,21,21,21,,169.9423252120032,None,4000,171.9548651530058,None,None,171.9548651530058,None,1.58,22,175.960760632006,None,None,0,175.960760632006,None,You did not win or lose anything!,5.3999999999999995,3,19,0.42000000000000004,50.0,0.3275171650906982,[0],100.0,18,3,None,,0.3191581459832378,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgPun,2500,0,22,22,22,,177.98307088500587,None,2500,180.00743379601045,None,None,180.00743379601045,None,1.58,23,182.505423412018,None,1,1,182.505423412018,None,You did not lose $5.00!,5.3999999999999995,4,20,0.42000000000000004,52.17391304347826,0.32876720083246863,"[0, 1]",100.0,18,3,None,,0.3425175939919427,0.3425175939919427,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgPun,2000,0,23,23,23,,184.52601208901615,None,2000,186.53901730501093,None,None,186.53901730501093,None,1.58,24,188.5439300740254,None,None,0,188.5439300740254,None,You lost $5.00!,0.39999999999999947,4,21,0.4,50.0,0.32876720083246863,[],66.66666666666666,21,3,None,,0.3425175939919427,,Adjusting RT...,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
Triangle,1500,0,24,24,24,,190.56720627401955,None,1500,192.57391133502824,None,None,192.57391133502824,None,1.6,25,194.0907197430206,None,None,0,194.0907197430206,None,You did not win or lose anything!,0.39999999999999947,3,21,0.4,48.0,0.32876720083246863,[],66.66666666666666,21,3,1,0.10762435299693607,0.5076243529969361,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgPun,3000,0,25,25,25,,196.0680938590085,None,3000,198.07510253301007,None,None,198.07510253301007,None,1.6,26,201.09170584802632,None,None,0,201.09170584802632,None,You lost $5.00!,-4.6000000000000005,4,22,0.4,46.15384615384615,0.32876720083246863,[0],66.66666666666666,21,3,1,0.027280565991532058,0.4272805659915321,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallPun,4000,0,26,26,26,,203.0684226900048,None,4000,205.07683877300587,None,None,205.07683877300587,None,1.6,27,209.09256639302475,None,None,0,209.09256639302475,None,You lost $0.20!,-4.800000000000001,5,23,0.4,44.44444444444444,0.32876720083246863,"[0, 0]",66.66666666666666,21,3,1,0.09463788301218301,0.49463788301218303,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
Triangle,2000,0,27,27,27,,211.0680594900041,None,2000,213.07610245401156,None,None,213.07610245401156,None,1.6,28,215.09368479801924,None,None,0,215.09368479801924,None,You did not win or lose anything!,-4.800000000000001,3,23,0.4,42.857142857142854,0.32876720083246863,"[0, 0]",66.66666666666666,21,3,None,,0.49463788301218303,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallPun,1500,0,28,28,28,,217.0687170260062,None,1500,219.0773674880038,None,None,219.0773674880038,None,1.6,29,220.59415675900527,None,None,0,220.59415675900527,None,You lost $0.20!,-5.000000000000001,5,24,0.45,41.37931034482759,0.32876720083246863,[],16.666666666666664,24,3,1,-0.002378856996074319,0.4476211430039257,,Adjusting RT...,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallPun,2000,0,29,29,29,,222.56917116002296,None,2000,224.57792186900042,None,None,224.57792186900042,None,1.55,30,226.59412273502676,None,1,1,226.59412273502676,None,You did not lose $0.20!,-5.000000000000001,5,25,0.45,43.333333333333336,0.32754359407520567,[1],16.666666666666664,24,3,None,,0.3128603129880503,0.3128603129880503,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgReward,1500,0,30,30,30,,228.61115198300104,None,1500,230.62934650102397,None,None,230.62934650102397,None,1.55,31,232.14585237801657,None,1,1,232.14585237801657,None,You won $5.00!,-8.881784197001252e-16,1,26,0.45,45.16129032258064,0.3253721951415563,"[1, 1]",16.666666666666664,24,3,None,,0.2971440090041142,0.2971440090041142,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallReward,2500,0,31,31,31,,234.15301269400516,None,2500,236.1585760010057,None,None,236.1585760010057,None,1.55,32,238.68113504501525,None,1,1,238.68113504501525,None,You won $0.20!,0.19999999999999912,2,27,0.47000000000000003,46.875,0.3254710060660727,[],50.0,27,3,None,,0.32685435900930315,0.32685435900930315,Adjusting RT...,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
Triangle,1500,0,32,32,32,,240.69525120401522,None,1500,242.7137678170111,None,None,242.7137678170111,None,1.53,33,244.2136457330198,None,None,0,244.2136457330198,None,You did not win or lose anything!,0.19999999999999912,3,27,0.47000000000000003,45.45454545454545,0.3254710060660727,[],50.0,27,3,None,,0.32685435900930315,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallReward,1500,0,33,33,33,,246.23705761600286,None,1500,248.2470023110218,None,None,248.2470023110218,None,1.53,34,249.77176136002527,None,1,1,249.77176136002527,None,You won $0.20!,0.39999999999999913,2,28,0.47000000000000003,47.05882352941176,0.3242054462498345,[1],50.0,27,3,None,,0.30522204900626093,0.30522204900626093,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgReward,2000,0,34,34,34,,251.77882602100726,None,2000,253.7801010160183,None,None,253.7801010160183,None,1.53,35,255.81494878800004,None,1,1,255.81494878800004,None,You won $5.00!,5.3999999999999995,1,29,0.47000000000000003,48.57142857142857,0.3235449335873401,"[1, 1]",50.0,27,3,None,,0.3129767309874296,0.3129767309874296,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
Triangle,1500,0,35,35,35,,257.86267937201774,None,1500,259.88220421000733,None,None,259.88220421000733,None,1.53,36,261.38309981601196,None,None,0,261.38309981601196,None,You did not win or lose anything!,5.3999999999999995,3,29,0.47000000000000003,47.22222222222222,0.3235449335873401,"[1, 1]",50.0,27,3,None,,0.3129767309874296,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgPun,4000,0,36,36,36,,263.36286012100754,None,4000,265.3694121740118,None,None,265.3694121740118,None,1.53,37,269.383574624022,None,1,1,269.383574624022,None,You did not lose $5.00!,5.3999999999999995,4,30,0.42000000000000004,48.64864864864865,0.3274827285543627,[],100.0,30,3,None,,0.3944252429937478,0.3944252429937478,Adjusting RT...,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
Triangle,1500,0,37,37,37,,271.40429802800645,None,1500,273.41688187399996,None,None,273.41688187399996,None,1.58,38,274.92358223401243,None,None,0,274.92358223401243,None,You did not win or lose anything!,5.3999999999999995,3,30,0.42000000000000004,47.368421052631575,0.3274827285543627,[],100.0,30,3,None,,0.3944252429937478,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
Triangle,3000,0,38,38,38,,276.94634496301296,None,3000,278.9532690210035,None,None,278.9532690210035,None,1.58,39,281.96795950402156,None,None,0,281.96795950402156,None,You did not win or lose anything!,5.3999999999999995,3,30,0.42000000000000004,46.15384615384615,0.3274827285543627,[],100.0,30,3,None,,0.3944252429937478,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallPun,1500,0,39,39,39,,283.98864015901927,None,1500,286.0020146910101,None,None,286.0020146910101,None,1.58,40,287.5013362910249,None,None,0,287.5013362910249,None,You lost $0.20!,5.199999999999999,5,31,0.42000000000000004,45.0,0.3274827285543627,[0],100.0,30,3,None,,0.3944252429937478,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgReward,3000,0,40,40,40,,289.53088221902726,None,3000,291.53532143702614,None,None,291.53532143702614,None,1.58,41,294.58701836300315,None,1,1,294.58701836300315,None,You won $5.00!,10.2,1,32,0.42000000000000004,46.34146341463415,0.3282980608928483,"[0, 1]",100.0,30,3,None,,0.3429740429855883,0.3429740429855883,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgPun,3500,0,41,41,41,,296.6129429350258,None,3500,298.6231302610249,None,None,298.6231302610249,None,1.58,42,302.13725168901146,None,None,0,302.13725168901146,None,You lost $5.00!,5.199999999999999,4,33,0.4,45.23809523809524,0.3282980608928483,[],66.66666666666666,33,3,None,,0.3429740429855883,,Adjusting RT...,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
Triangle,2500,0,42,42,42,,304.1550677300256,None,2500,306.17250581702683,None,None,306.17250581702683,None,1.6,43,308.67559044400696,None,None,0,308.67559044400696,None,You did not win or lose anything!,5.199999999999999,3,33,0.4,44.18604651162791,0.3282980608928483,[],66.66666666666666,33,3,None,,0.3429740429855883,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallReward,1500,0,43,43,43,,310.6569557500188,None,1500,312.6723118680238,None,None,312.6723118680238,None,1.6,44,314.1896454660164,None,1,1,314.1896454660164,None,You won $0.20!,5.3999999999999995,2,34,0.4,45.45454545454545,0.3261004359985236,[1],66.66666666666666,33,3,None,,0.2843455630063545,0.2843455630063545,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgPun,1500,0,44,44,44,,316.19867839000653,None,1500,318.2051625830063,None,None,318.2051625830063,None,1.6,45,319.7237303010188,None,None,0,319.7237303010188,None,You lost $5.00!,0.39999999999999947,4,35,0.4,44.44444444444444,0.3261004359985236,"[1, 0]",66.66666666666666,33,3,1,0.05308074498316273,0.45308074498316275,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallReward,4000,0,45,45,45,,321.69763245701324,None,4000,323.7072543160175,None,None,323.7072543160175,None,1.6,46,327.7405878220161,None,None,0,327.7405878220161,None,You did not win $0.20!,0.39999999999999947,2,36,0.44,43.47826086956522,0.3261004359985236,[],33.33333333333333,36,3,None,,0.45308074498316275,,Adjusting RT...,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallPun,3500,0,46,46,46,,329.7407039240061,None,3500,331.7588852610206,None,None,331.7588852610206,None,1.56,47,335.25892547302647,None,1,1,335.25892547302647,None,You did not lose $0.20!,0.39999999999999947,5,37,0.44,44.680851063829785,0.3263849511900584,[1],33.33333333333333,36,3,None,,0.3320752550207544,0.3320752550207544,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallPun,3000,0,47,47,47,,337.2411565320217,None,3000,339.2597844740085,None,None,339.2597844740085,None,1.56,48,342.25964042000123,None,1,1,342.25964042000123,None,You did not lose $0.20!,0.39999999999999947,5,38,0.44,45.83333333333333,0.32724700509094296,"[1, 1]",33.33333333333333,36,3,None,,0.3453501370095182,0.3453501370095182,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
LgReward,1500,0,48,48,48,,344.24149652701453,None,1500,346.25973873902694,None,None,346.25973873902694,None,1.56,49,347.7770179580257,None,1,1,347.7770179580257,None,You won $5.00!,5.3999999999999995,1,39,0.42,46.93877551020408,0.3278876062616726,[],66.66666666666666,39,3,None,,0.34198083201772533,0.34198083201772533,Adjusting RT...,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
SmallReward,2000,0,49,49,49,,349.78228950401535,None,2000,351.7887604550051,None,None,351.7887604550051,None,1.58,50,353.813635316008,None,1,1,353.813635316008,None,You won $0.20!,5.6,2,40,0.42,48.0,0.3276963332925031,[1],66.66666666666666,39,3,None,,0.32329705500160344,0.32329705500160344,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023,Scanner,1,2019_Aug_29_0935,MID,3.1.5,24.02438019042532,
