Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallReward,1500,0,13,13,13,,124.02431198900013,None,1500,126.05859005099774,None,None,126.05859005099774,None,1.61,14,127.60834017600428,None,None,0,,127.60834017600428,None,You did not win $0.20!,4.8,2,10,0.3899999999999999,28.57142857142857,0.2641375547500502,[0],16.666666666666664,9,3,1,0.4729247919973567,,0.0829247919973568,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
Triangle,1500,0,14,14,14,,129.64300094200007,None,1500,131.67670228500356,None,None,131.67670228500356,None,1.61,15,133.20899551200273,None,None,0,,133.20899551200273,None,You did not win or lose anything!,4.8,3,10,0.3899999999999999,26.666666666666668,0.2641375547500502,[0],16.666666666666664,9,3,None,0.4729247919973567,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgPun,1500,0,15,15,15,,135.24299912399874,None,1500,137.27686241800257,None,None,137.27686241800257,None,1.61,16,138.80989864800358,None,1,1,0.34867970699997386,138.80989864800358,None,You did not lose $5.00!,4.8,4,11,0.3899999999999999,31.25,0.28104598520003493,"[0, 1]",16.666666666666664,9,3,None,0.34867970699997386,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallPun,2000,0,16,16,16,,140.84362483699806,None,2000,142.8768178879982,None,None,142.8768178879982,None,1.61,17,144.91030439599854,None,1,1,0.27040526100608986,144.91030439599854,None,You did not lose $0.20!,4.8,5,12,0.4299999999999999,35.294117647058826,0.2792725311677107,[],33.33333333333333,12,3,None,0.27040526100608986,Adjusting RT...,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallReward,3000,0,17,17,17,,146.95987984700332,None,3000,148.99473592400318,None,None,148.99473592400318,None,1.57,18,152.04457073799858,None,None,0,,152.04457073799858,None,You did not win $0.20!,4.8,2,13,0.4299999999999999,33.33333333333333,0.2792725311677107,[0],33.33333333333333,12,3,1,0.5492818380004609,,0.119281838000461,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgPun,3500,0,18,18,18,,154.09493655400001,None,3500,156.128432618003,None,None,156.128432618003,None,1.57,19,159.6608306679991,None,None,0,,159.6608306679991,None,You lost $5.00!,-0.20000000000000018,4,14,0.4299999999999999,31.57894736842105,0.2792725311677107,"[0, 0]",33.33333333333333,12,3,None,0.5492818380004609,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
Triangle,1500,0,19,19,19,,161.71092740000313,None,1500,163.7454435519976,None,None,163.7454435519976,None,1.57,20,165.27823850000277,None,None,0,,165.27823850000277,None,You did not win or lose anything!,-0.20000000000000018,3,14,0.4299999999999999,30.0,0.2792725311677107,"[0, 0]",33.33333333333333,12,3,None,0.5492818380004609,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgPun,1500,0,20,20,20,,167.3283248910011,None,1500,169.362586326999,None,None,169.362586326999,None,1.57,21,170.8952855660027,None,1,1,0.2434035939950263,170.8952855660027,None,You did not lose $5.00!,-0.20000000000000018,4,15,0.4499999999999999,33.33333333333333,0.2741483972858987,[],49.99999999999999,15,3,None,0.2434035939950263,Adjusting RT...,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallPun,3500,0,21,21,21,,172.94556476800062,None,3500,174.97893793600088,None,None,174.97893793600088,None,1.55,22,178.51277081399894,None,1,1,0.27893932000006316,178.51277081399894,None,You did not lose $0.20!,-0.20000000000000018,5,16,0.4499999999999999,36.36363636363637,0.27474726262516924,[1],49.99999999999999,15,3,None,0.27893932000006316,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallReward,1500,0,22,22,22,,180.56223276899982,None,1500,182.59663375499804,None,None,182.59663375499804,None,1.55,23,184.14658175699878,None,1,1,0.28803123400575714,184.14658175699878,None,You won $0.20!,-1.6653345369377348e-16,2,17,0.4499999999999999,39.130434782608695,0.27622325944523457,"[1, 1]",49.99999999999999,15,3,None,0.28803123400575714,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallPun,2500,0,23,23,23,,186.17995040299866,None,2500,188.21386583000276,None,None,188.21386583000276,None,1.55,24,190.74699084000167,None,1,1,0.40570630899310345,190.74699084000167,None,You did not lose $0.20!,-1.6653345369377348e-16,5,18,0.4299999999999999,41.66666666666667,0.28917156440002145,[],66.66666666666666,18,3,None,0.40570630899310345,Adjusting RT...,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallPun,1500,0,24,24,24,,192.78058083700307,None,1500,194.81419604799885,None,None,194.81419604799885,None,1.57,25,196.34728154700133,None,None,0,,196.34728154700133,None,You lost $0.20!,-0.20000000000000018,5,19,0.4299999999999999,40.0,0.28917156440002145,[0],66.66666666666666,18,3,1,0.4253677380035514,,-0.004632261996448506,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgPun,2500,0,25,25,25,,198.3808268310022,None,2500,200.4147095820008,None,None,200.4147095820008,None,1.57,26,202.94714277100138,None,1,1,0.2725500619999366,202.94714277100138,None,You did not lose $5.00!,-0.20000000000000018,4,20,0.4299999999999999,42.30769230769231,0.2876605187272865,"[0, 1]",66.66666666666666,18,3,None,0.2725500619999366,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallReward,1500,0,26,26,26,,205.01451028400334,None,1500,207.04840235099982,None,None,207.04840235099982,None,1.57,27,208.59778696799913,None,None,0,,208.59778696799913,None,You did not win $0.20!,-0.20000000000000018,2,21,0.40999999999999986,40.74074074074074,0.2876605187272865,[],66.66666666666666,21,3,1,0.43743777100113207,Adjusting RT...,0.027437771001132205,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgReward,1500,0,27,27,27,,210.66480207900167,None,1500,212.69888600699778,None,None,212.69888600699778,None,1.59,28,214.2479717919996,None,1,1,0.32973989399761194,214.2479717919996,None,You won $5.00!,4.8,1,22,0.40999999999999986,42.857142857142854,0.2911671333331469,[1],66.66666666666666,21,3,None,0.32973989399761194,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgReward,2500,0,28,28,28,,216.29849719499907,None,2500,218.33254356199905,None,None,218.33254356199905,None,1.59,29,220.88189177300228,None,1,1,0.24279652199766133,220.88189177300228,None,You won $5.00!,9.8,1,23,0.40999999999999986,44.827586206896555,0.2874463170765711,"[1, 1]",66.66666666666666,21,3,None,0.24279652199766133,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallPun,2000,0,29,29,29,,222.89884207399882,None,2000,224.93290584700298,None,None,224.93290584700298,None,1.59,30,226.96552927000448,None,None,0,,226.96552927000448,None,You lost $0.20!,9.600000000000001,5,24,0.4299999999999999,43.333333333333336,0.2874463170765711,[],49.99999999999999,24,3,1,0.4473759699973742,Adjusting RT...,0.01737596999737434,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallReward,1500,0,30,30,30,,229.0324302480003,None,1500,231.05545350300235,None,None,231.05545350300235,None,1.57,31,232.60662767600297,None,1,1,0.33306571900175186,232.60662767600297,None,You won $0.20!,9.8,2,25,0.4299999999999999,45.16129032258064,0.2907048457855126,[1],49.99999999999999,24,3,None,0.33306571900175186,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallPun,1500,0,31,31,31,,234.6496808890006,None,1500,236.6728167550027,None,None,236.6728167550027,None,1.57,32,238.21656433000317,None,None,0,,238.21656433000317,None,You lost $0.20!,9.600000000000001,5,26,0.4299999999999999,43.75,0.2907048457855126,"[1, 0]",49.99999999999999,24,3,1,0.45596966800047073,,0.025969668000470847,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
Triangle,2500,0,32,32,32,,240.2504820009999,None,2500,242.28330268400168,None,None,242.28330268400168,None,1.57,33,244.81724107499758,None,None,0,,244.81724107499758,None,You did not win or lose anything!,9.600000000000001,3,26,0.4299999999999999,42.42424242424242,0.2907048457855126,"[1, 0]",49.99999999999999,24,3,None,0.45596966800047073,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgReward,1500,0,33,33,33,,246.88347246400372,None,1500,248.9084480390011,None,None,248.9084480390011,None,1.57,34,250.45846614900074,None,1,1,0.36916553899936844,250.45846614900074,None,You won $5.00!,14.600000000000001,1,27,0.40999999999999986,44.11764705882353,0.29593555866643634,[],66.66666666666666,27,3,None,0.36916553899936844,Adjusting RT...,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgPun,2000,0,34,34,34,,252.50110918900464,None,2000,254.5252237320019,None,None,254.5252237320019,None,1.59,35,256.5674070189998,None,1,1,0.35628657900088,256.5674070189998,None,You did not lose $5.00!,14.600000000000001,4,28,0.40999999999999986,45.714285714285715,0.29970749743733904,[1],66.66666666666666,27,3,None,0.35628657900088,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgReward,3500,0,35,35,35,,258.63429601200187,None,3500,260.6594028640029,None,None,260.6594028640029,None,1.59,36,264.2116169189976,None,None,0,,264.2116169189976,None,You did not win $5.00!,14.600000000000001,1,29,0.40999999999999986,44.44444444444444,0.29970749743733904,"[1, 0]",66.66666666666666,27,3,None,0.35628657900088,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgPun,3000,0,36,36,36,,266.268582540004,None,3000,268.3024175190003,None,None,268.3024175190003,None,1.59,37,271.33537062899995,None,None,0,,271.33537062899995,None,You lost $5.00!,9.600000000000001,4,30,0.4299999999999999,43.24324324324324,0.29970749743733904,[],49.99999999999999,30,3,1,0.5191480139980558,Adjusting RT...,0.08914801399805583,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallReward,2000,0,37,37,37,,273.4017943470026,None,2000,275.42861312199966,None,None,275.42861312199966,None,1.57,38,277.4775933769997,None,None,0,,277.4775933769997,None,You did not win $0.20!,9.600000000000001,2,31,0.4299999999999999,42.10526315789473,0.29970749743733904,[0],49.99999999999999,30,3,None,0.5191480139980558,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallPun,1500,0,38,38,38,,279.5193941699981,None,1500,281.54552667900134,None,None,281.54552667900134,None,1.57,39,283.0851956600018,None,1,1,0.377517747998354,283.0851956600018,None,You did not lose $0.20!,9.600000000000001,5,32,0.4299999999999999,43.58974358974359,0.3042845709997517,"[0, 1]",49.99999999999999,30,3,None,0.377517747998354,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgReward,4000,0,39,39,39,,285.1527909209981,None,4000,287.17958088900195,None,None,287.17958088900195,None,1.57,40,291.23034698500123,None,1,1,0.2732314379973104,291.23034698500123,None,You won $5.00!,14.600000000000001,1,33,0.4499999999999999,45.0,0.30255939694406053,[],49.99999999999999,33,3,None,0.2732314379973104,Adjusting RT...,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
Triangle,1500,0,40,40,40,,293.27010162400256,None,1500,295.29795024399937,None,None,295.29795024399937,None,1.55,41,296.8317726200039,None,None,0,,296.8317726200039,None,You did not win or lose anything!,14.600000000000001,3,33,0.4499999999999999,43.90243902439025,0.30255939694406053,[],49.99999999999999,33,3,None,0.2732314379973104,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgReward,2000,0,41,41,41,,298.8809930780044,None,2000,300.9156525090002,None,None,300.9156525090002,None,1.55,42,302.965117507003,None,1,1,0.24459174599905964,302.965117507003,None,You won $5.00!,19.6,1,34,0.4499999999999999,45.23809523809524,0.2995084679469552,[1],49.99999999999999,33,3,None,0.24459174599905964,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallPun,3000,0,42,42,42,,305.004560207999,None,3000,307.03271610999946,None,None,307.03271610999946,None,1.55,43,310.0657891619994,None,None,0,,310.0657891619994,None,You lost $0.20!,19.400000000000002,5,35,0.4499999999999999,44.18604651162791,0.2995084679469552,"[1, 0]",49.99999999999999,33,3,1,0.5470924650027882,,0.09709246500278823,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
Triangle,1500,0,43,43,43,,312.1048065540017,None,1500,314.1336741050036,None,None,314.1336741050036,None,1.55,44,315.66661241800466,None,None,0,,315.66661241800466,None,You did not win or lose anything!,19.400000000000002,3,35,0.4499999999999999,43.18181818181818,0.2995084679469552,"[1, 0]",49.99999999999999,33,3,None,0.5470924650027882,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallPun,1500,0,44,44,44,,317.7047129440034,None,1500,319.7340349389997,None,None,319.7340349389997,None,1.55,45,321.26698019500327,None,1,1,0.4005751830045483,321.26698019500327,None,You did not lose $0.20!,19.400000000000002,5,36,0.4299999999999999,44.44444444444444,0.3045618036998349,[],66.66666666666666,36,3,None,0.4005751830045483,Adjusting RT...,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgPun,4000,0,45,45,45,,323.30480779999925,None,4000,325.3338157910039,None,None,325.3338157910039,None,1.57,46,329.367841213003,None,1,1,0.3998223210001015,329.367841213003,None,You did not lose $5.00!,19.400000000000002,4,37,0.4299999999999999,45.65217391304348,0.3090980188093714,[1],66.66666666666666,36,3,None,0.3998223210001015,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
Triangle,2000,0,46,46,46,,331.42261206499825,None,2000,333.4529149220034,None,None,333.4529149220034,None,1.57,47,335.4856691610039,None,None,0,,335.4856691610039,None,You did not win or lose anything!,19.400000000000002,3,37,0.4299999999999999,44.680851063829785,0.3090980188093714,[1],66.66666666666666,36,3,None,0.3998223210001015,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgReward,3000,0,47,47,47,,337.55273039700114,None,3000,339.5698134300037,None,None,339.5698134300037,None,1.57,48,342.6198309899992,None,1,1,0.34779063400492305,342.6198309899992,None,You won $5.00!,24.400000000000002,1,38,0.4299999999999999,45.83333333333333,0.3108567740455328,"[1, 1]",66.66666666666666,36,3,None,0.34779063400492305,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
LgReward,1500,0,48,48,48,,344.6704005950014,None,1500,346.70407958500437,None,None,346.70407958500437,None,1.57,49,348.2535477860001,None,None,0,,348.2535477860001,None,You did not win $5.00!,24.400000000000002,1,39,0.40999999999999986,44.89795918367347,0.3108567740455328,[],66.66666666666666,39,3,1,0.5518118630026583,Adjusting RT...,0.14181186300265836,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
SmallReward,3500,0,49,49,49,,350.2875834580045,None,3500,352.3215865050006,None,None,352.3215865050006,None,1.59,50,355.87162397400243,None,1,1,0.32802268500381615,355.87162397400243,None,You won $0.20!,24.6,2,40,0.40999999999999986,46.0,0.31160311800024076,[1],66.66666666666666,39,3,None,0.32802268500381615,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Scanner,2,2019_Sep_07_1305,MID,3.1.5,60.03546715269276,
