Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.rt,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,OverallRT,AdjRTmsg,feedback_resp.rt,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,
SmallPun,1500,0,10,10,10,,122.67627699300647,None,1500,124.6817348820041,None,None,124.6817348820041,None,1.61,11,126.19294535901281,None,None,0,,126.19294535901281,None,You lost $0.20!,-5.0,5,9,0.43999999999999995,45.45454545454545,0.32759141800925135,[],16.666666666666664,9,3,None,0.30457036799634807,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgReward,3500,0,11,11,11,,128.1764145240013,None,3500,130.1875211080187,None,1,130.1875211080187,None,1.56,12,133.70512790200883,None,1,1,0.33966225100448355,133.70512790200883,None,You won $5.00!,0.0,1,10,0.43999999999999995,50.0,0.3296032235084567,[1],16.666666666666664,9,3,None,0.33966225100448355,,,1.314269811991835,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgPun,1500,0,12,12,12,,135.7175845479942,None,1500,137.73750492901308,None,None,137.73750492901308,None,1.56,13,139.2385588560137,None,1,1,0.31329287801054306,139.2385588560137,None,You did not lose $5.00!,0.0,4,11,0.43999999999999995,53.84615384615385,0.3272731741516119,"[1, 1]",16.666666666666664,9,3,None,0.31329287801054306,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallPun,2000,0,13,13,13,,141.2186794070003,None,2000,143.2254517459951,None,None,143.2254517459951,None,1.56,14,145.23954049899476,None,None,0,,145.23954049899476,None,You lost $0.20!,-0.2,5,12,0.4799999999999999,50.0,0.3272731741516119,[],33.33333333333333,12,3,None,0.31329287801054306,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgReward,1500,0,14,14,14,,147.21896369601018,None,1500,149.2248619759921,None,None,149.2248619759921,None,1.52,15,150.76792990701506,None,None,0,,150.76792990701506,None,You did not win $5.00!,-0.2,1,13,0.4799999999999999,46.666666666666664,0.3272731741516119,[0],33.33333333333333,12,3,1,0.5998236219934188,,0.11982362199341878,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgReward,1500,0,15,15,15,,152.76098738901783,None,1500,154.77343727799598,None,None,154.77343727799598,None,1.52,16,156.30384555400815,None,None,0,,156.30384555400815,None,You did not win $5.00!,-0.2,1,14,0.4799999999999999,43.75,0.3272731741516119,"[0, 0]",33.33333333333333,12,3,None,0.5998236219934188,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallReward,2000,0,16,16,16,,158.30433260300197,None,2000,160.31084920300054,None,None,160.31084920300054,None,1.52,17,162.33183345699217,None,1,1,0.334829345025355,162.33183345699217,None,You won $0.20!,0.0,2,15,0.49999999999999994,47.05882352941176,0.3282176955108298,[],49.99999999999999,15,3,None,0.334829345025355,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgReward,2500,0,17,17,17,,164.34667710401118,None,2500,166.35875161600416,None,None,166.35875161600416,None,1.5,18,168.87926311200135,None,1,1,0.417576411011396,168.87926311200135,None,You won $5.00!,5.0,1,16,0.49999999999999994,50.0,0.33814644167755936,[1],49.99999999999999,15,3,None,0.417576411011396,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgReward,2000,0,18,18,18,,170.8884869320027,None,2000,172.8919891200203,None,None,172.8919891200203,None,1.5,19,174.91671496399795,None,1,1,0.29007788002491,174.91671496399795,None,You won $5.00!,10.0,1,17,0.49999999999999994,52.63157894736842,0.3333395855122944,"[1, 1]",49.99999999999999,15,3,None,0.29007788002491,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallPun,1500,0,19,19,19,,176.92861916401307,None,1500,178.9437079950003,None,None,178.9437079950003,None,1.5,20,180.44637201499427,None,1,1,0.4234344440046698,180.44637201499427,None,You did not lose $0.20!,10.0,5,18,0.4799999999999999,55.00000000000001,0.34153002719341946,[],66.66666666666666,18,3,None,0.4234344440046698,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallReward,3000,0,20,20,20,,182.47082527901512,None,3000,184.4766079010151,None,None,184.4766079010151,None,1.52,21,187.50064430301427,None,1,1,0.37014660600107163,187.50064430301427,None,You won $0.20!,10.2,2,19,0.4799999999999999,57.14285714285714,0.34391474209405715,[1],66.66666666666666,18,3,None,0.37014660600107163,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
Triangle,4000,0,21,21,21,,189.51258414899348,None,4000,191.5279148069967,None,None,191.5279148069967,None,1.52,22,195.52998155599926,None,None,0,,195.52998155599926,None,You did not win or lose anything!,10.2,3,19,0.4799999999999999,54.54545454545454,0.34391474209405715,[1],66.66666666666666,18,3,1,0.4922078239801339,,0.01220782398013398,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgPun,2500,0,22,22,22,,197.51296424501925,None,2500,199.5296346929972,None,None,199.5296346929972,None,1.52,23,202.0301079369965,None,None,0,,202.0301079369965,None,You lost $5.00!,5.199999999999999,4,20,0.4799999999999999,52.17391304347826,0.34391474209405715,"[1, 0]",66.66666666666666,18,3,1,0.49964011701056726,,0.019640117010567337,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgPun,2000,0,23,23,23,,204.01321216701763,None,2000,206.02983730999404,None,None,206.02983730999404,None,1.52,24,208.03108106099535,None,None,0,,208.03108106099535,None,You lost $5.00!,0.1999999999999993,4,21,0.4599999999999999,50.0,0.34391474209405715,[],66.66666666666666,21,3,None,0.49964011701056726,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
Triangle,1500,0,24,24,24,,210.01509202001034,None,1500,212.018967867014,None,None,212.018967867014,None,1.54,25,213.53149412901257,None,None,0,,213.53149412901257,None,You did not win or lose anything!,0.1999999999999993,3,21,0.4599999999999999,48.0,0.34391474209405715,[],66.66666666666666,21,3,1,0.468151274989359,,0.00815127498935908,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgPun,3000,0,25,25,25,,215.55454361601733,None,3000,217.56432496500202,None,None,217.56432496500202,None,1.54,26,220.573781952,None,None,0,,220.573781952,None,You lost $5.00!,-4.800000000000001,4,22,0.4599999999999999,46.15384615384615,0.34391474209405715,[0],66.66666666666666,21,3,1,0.5109810369985643,,0.05098103699856438,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallPun,4000,0,26,26,26,,222.59757107199403,None,4000,224.61629382200772,None,None,224.61629382200772,None,1.54,27,228.6164663899981,None,None,0,,228.6164663899981,None,You lost $0.20!,-5.000000000000001,5,23,0.4599999999999999,44.44444444444444,0.34391474209405715,"[0, 0]",66.66666666666666,21,3,None,0.5109810369985643,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
Triangle,2000,0,27,27,27,,230.63923261401942,None,2000,232.65019931001007,None,None,232.65019931001007,None,1.54,28,234.6562739990186,None,1,1,0.3724562590068672,234.6562739990186,None,You did not win or lose anything!,-5.000000000000001,3,23,0.4599999999999999,46.42857142857143,0.34611024339504254,"[0, 0]",66.66666666666666,21,3,None,0.3724562590068672,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallPun,1500,0,28,28,28,,236.68147522801883,None,1500,238.68574709200766,None,None,238.68574709200766,None,1.54,29,240.20118272100808,None,None,0,,240.20118272100808,None,You lost $0.20!,-5.200000000000001,5,24,0.5,44.827586206896555,0.34611024339504254,[],16.666666666666664,24,3,None,0.3724562590068672,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallPun,2000,0,29,29,29,,242.2232226699998,None,2000,244.2243322530121,None,None,244.2243322530121,None,1.5,30,246.24024810499395,None,None,0,,246.24024810499395,None,You lost $0.20!,-5.400000000000001,5,25,0.5,43.333333333333336,0.34611024339504254,[0],16.666666666666664,24,3,None,0.3724562590068672,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgReward,1500,0,30,30,30,,248.26488564701867,None,1500,250.27052998301224,None,None,250.27052998301224,None,1.5,31,251.80210370599525,None,None,0,,251.80210370599525,None,You did not win $5.00!,-5.400000000000001,1,26,0.5,41.935483870967744,0.34611024339504254,"[0, 0]",16.666666666666664,24,3,1,0.5114580949884839,,0.011458094988483936,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallReward,2500,0,31,31,31,,253.81920273401192,None,2500,255.8120407690003,None,None,255.8120407690003,None,1.5,32,258.34030401401105,None,1,1,0.32848837101482786,258.34030401401105,None,You won $0.20!,-5.200000000000001,2,27,0.5,43.75,0.3448515382250272,[],16.666666666666664,27,3,None,0.32848837101482786,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
Triangle,1500,0,32,32,32,,260.34883513700333,None,1500,262.3709738290054,None,None,262.3709738290054,None,1.5,33,263.8709341979993,None,1,1,0.36086181600694545,263.8709341979993,None,You did not win or lose anything!,-5.200000000000001,3,27,0.5,45.45454545454545,0.3459188900771551,[],16.666666666666664,27,3,None,0.36086181600694545,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallReward,1500,0,33,33,33,,265.89042629799224,None,1500,267.90423316700617,None,None,267.90423316700617,None,1.5,34,269.4204469489923,None,1,1,0.3033383649890311,269.4204469489923,None,You won $0.20!,-5.000000000000001,2,28,0.5,47.05882352941176,0.34325760725914733,[1],16.666666666666664,27,3,None,0.3033383649890311,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgReward,2000,0,34,34,34,,271.4330704570166,None,2000,273.4409486250079,None,None,273.4409486250079,None,1.5,35,275.46211296500405,None,1,1,0.28568413999164477,275.46211296500405,None,You won $5.00!,-8.881784197001252e-16,1,29,0.5,48.57142857142857,0.33987093271400015,"[1, 1]",16.666666666666664,27,3,1,0.28568413999164477,,0.19526914999005385,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
Triangle,1500,0,35,35,35,,277.47486858800403,None,1500,279.49014706199523,None,None,279.49014706199523,None,1.5,36,280.99469796099584,None,1,1,0.35314740700414404,280.99469796099584,None,You did not win or lose anything!,-8.881784197001252e-16,3,29,0.5,50.0,0.3406085146190081,"[1, 1]",16.666666666666664,27,3,None,0.35314740700414404,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgPun,4000,0,36,36,36,,283.0159985240025,None,4000,285.01919874799205,None,None,285.01919874799205,None,1.5,37,289.0408406619972,None,1,1,0.41494007100118324,289.0408406619972,None,You did not lose $5.00!,-8.881784197001252e-16,4,30,0.48,51.35135135135135,0.3445207017970173,[],66.66666666666666,30,3,None,0.41494007100118324,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
Triangle,1500,0,37,37,37,,291.05887554300716,None,1500,293.07518408901524,None,None,293.07518408901524,None,1.52,38,294.5757432410028,None,None,0,,294.5757432410028,None,You did not win or lose anything!,-8.881784197001252e-16,3,30,0.48,50.0,0.3445207017970173,[],66.66666666666666,30,3,1,0.5009833109984174,,0.020983310998417437,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
Triangle,3000,0,38,38,38,,296.5591789470054,None,3000,298.5760336620151,None,None,298.5760336620151,None,1.52,39,301.5761182809947,None,1,1,0.3195332619943656,301.5761182809947,None,You did not win or lose anything!,-8.881784197001252e-16,3,30,0.48,51.28205128205128,0.34327132980688474,[],66.66666666666666,30,3,None,0.3195332619943656,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallPun,1500,0,39,39,39,,303.55938295199303,None,1500,305.5764276200207,None,1,305.5764276200207,None,1.52,40,307.0773668780166,None,1,1,0.29942576700705104,307.0773668780166,None,You did not lose $0.20!,-8.881784197001252e-16,5,31,0.48,52.5,0.34118344586403554,[1],66.66666666666666,30,3,None,0.29942576700705104,,,0.19725887800450437,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgReward,3000,0,40,40,40,,309.05974466801854,None,3000,311.0777037840162,None,None,311.0777037840162,None,1.52,41,314.09476586800884,None,None,0,,314.09476586800884,None,You did not win $5.00!,-8.881784197001252e-16,1,32,0.48,51.21951219512195,0.34118344586403554,"[1, 0]",66.66666666666666,30,3,1,0.46934516697772777,,-0.010654833022272214,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgPun,3500,0,41,41,41,,316.10176120800315,None,3500,318.11123870601295,None,None,318.11123870601295,None,1.52,42,321.6195490999962,None,1,1,0.36812555699725635,321.6195490999962,None,You did not lose $5.00!,-8.881784197001252e-16,4,33,0.44999999999999996,52.38095238095239,0.3424080872791819,[],83.33333333333333,33,3,None,0.36812555699725635,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
Triangle,2500,0,42,42,42,,323.6021393740084,None,2500,325.61239557899535,None,None,325.61239557899535,None,1.55,43,328.1199757400027,None,None,0,,328.1199757400027,None,You did not win or lose anything!,-8.881784197001252e-16,3,33,0.44999999999999996,51.162790697674424,0.3424080872791819,[],83.33333333333333,33,3,None,0.36812555699725635,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallReward,1500,0,43,43,43,,330.14373402899946,None,1500,332.16364885799703,None,None,332.16364885799703,None,1.55,44,333.680512646999,None,None,0,,333.680512646999,None,You did not win $0.20!,-8.881784197001252e-16,2,34,0.44999999999999996,50.0,0.3424080872791819,[0],83.33333333333333,33,3,1,0.5081758799962699,,0.05817587999626994,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgPun,1500,0,44,44,44,,335.6856881720014,None,1500,337.69739001299604,None,None,337.69739001299604,None,1.55,45,339.2036136370152,None,None,0,,339.2036136370152,None,You lost $5.00!,-5.000000000000001,4,35,0.44999999999999996,48.888888888888886,0.3424080872791819,"[0, 0]",83.33333333333333,33,3,None,0.5081758799962699,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallReward,4000,0,45,45,45,,341.22787407800206,None,4000,343.24797926002066,None,None,343.24797926002066,None,1.55,46,347.25515956501476,None,None,0,,347.25515956501476,None,You did not win $0.20!,-5.000000000000001,2,36,0.48999999999999994,47.82608695652174,0.3424080872791819,[],33.33333333333333,36,3,1,0.48981625602231355,Adjusting RT...,-0.00018374397768639028,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallPun,3500,0,46,46,46,,349.2699402240105,None,3500,351.282393549016,None,None,351.282393549016,None,1.51,47,354.7873031439958,None,None,0,,354.7873031439958,None,You lost $0.20!,-5.200000000000001,5,37,0.48999999999999994,46.808510638297875,0.3424080872791819,[0],33.33333333333333,36,3,1,0.49036002299748355,,0.0003600229974836111,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallPun,3000,0,47,47,47,,356.769908857008,None,3000,358.78320172202075,None,None,358.78320172202075,None,1.51,48,361.78902501100674,None,None,0,,361.78902501100674,None,You lost $0.20!,-5.400000000000001,5,38,0.48999999999999994,45.83333333333333,0.3424080872791819,"[0, 0]",33.33333333333333,36,3,None,0.49036002299748355,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
LgReward,1500,0,48,48,48,,363.811803626013,None,1500,365.81801583000924,None,None,365.81801583000924,None,1.51,49,367.3513801670051,None,None,0,,367.3513801670051,None,You did not win $5.00!,-5.400000000000001,1,39,0.5,44.89795918367347,0.3424080872791819,[],0.0,39,3,None,0.49036002299748355,Adjusting RT...,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
SmallReward,2000,0,49,49,49,,369.35395730499295,None,2000,371.3552562830155,None,None,371.3552562830155,None,1.5,50,373.3838992709934,None,None,0,,373.3838992709934,None,You did not win $0.20!,-5.400000000000001,2,40,0.5,44.0,0.3424080872791819,[0],0.0,39,3,1,0.5811755199974868,,0.08117551999748684,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,031,Scanner,1,2019_Aug_29_1208,MID,3.1.5,23.98336040324052,
