10.1646 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1200]. Using actual size
10.7998 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x134a09898>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1346b50f0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3840, 2400]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.7999 	EXP 	window1: recordFrameIntervals = False
10.9650 	EXP 	window1: recordFrameIntervals = True
11.1491 	EXP 	window1: recordFrameIntervals = False
11.2009 	EXP 	Created right_handed_instructions = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='right_handed_instructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7, 2. ]), texRes=128, units='norm', win=Window(...))
11.2086 	EXP 	Created left_handed_instructions = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sst_images/Instructions_Scanner_LeftHanded.bmp', interpolate=True, mask=None, maskParams=None, name='left_handed_instructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7, 2. ]), texRes=128, units='norm', win=Window(...))
11.2102 	EXP 	Created arrow_key = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='arrow_key', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.8, 2. ]), texRes=128, units='norm', win=Window(...))
11.2118 	EXP 	Created stop_arrow = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stop_arrow', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.7, 2. ]), texRes=128, units='norm', win=Window(...))
11.2842 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='fixation_cross', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
11.2873 	EXP 	Created final_fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='final_fixation_cross', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
11.3150 	EXP 	right_handed_instructions: autoDraw = True
11.7679 	DATA 	Keypress: space
11.7872 	EXP 	Imported sst_trial_order_3A.csv as conditions, 180 conditions, 6 params
11.7878 	EXP 	Created sequence: sequential, trialTypes=180, nReps=1, seed=None
11.7881 	EXP 	New trial (rep=0, index=0): OrderedDict([('trial_type', 'go'), ('arrow_1', 'sst_images/Left_Arrow.bmp'), ('arrow_2', None), ('corrAns', '1'), ('jitter', 1295), ('run_end_fixation', None)])
11.8322 	EXP 	right_handed_instructions: autoDraw = False
11.8322 	EXP 	left_handed_instructions: autoDraw = False
11.8322 	EXP 	arrow_key: image = 'sst_images/Left_Arrow.bmp'
11.8322 	EXP 	stop_arrow: image = None
11.8322 	EXP 	arrow_key: autoDraw = True
12.7987 	EXP 	arrow_key: autoDraw = False
12.7987 	EXP 	arrow_key: autoDraw = False
12.7987 	EXP 	stop_arrow: autoDraw = False
12.7987 	EXP 	fixation_cross: text = '+'
12.7987 	EXP 	fixation_cross: autoDraw = True
14.0664 	EXP 	New trial (rep=0, index=1): OrderedDict([('trial_type', 'go'), ('arrow_1', 'sst_images/Right_Arrow.bmp'), ('arrow_2', None), ('corrAns', '2'), ('jitter', 792), ('run_end_fixation', None)])
14.0993 	EXP 	fixation_cross: autoDraw = False
14.0993 	EXP 	fixation_cross: autoDraw = False
14.0993 	EXP 	arrow_key: image = 'sst_images/Right_Arrow.bmp'
14.0993 	EXP 	stop_arrow: image = None
14.0993 	EXP 	arrow_key: autoDraw = True
14.5035 	DATA 	Keypress: 2
14.5320 	EXP 	arrow_key: autoDraw = False
14.5320 	EXP 	stop_arrow: autoDraw = False
14.5320 	EXP 	fixation_cross: text = '+'
14.5320 	EXP 	fixation_cross: autoDraw = True
15.8839 	EXP 	New trial (rep=0, index=2): OrderedDict([('trial_type', 'stop'), ('arrow_1', 'sst_images/Right_Arrow.bmp'), ('arrow_2', 'sst_images/Stop_Arrow.bmp'), ('corrAns', 'none'), ('jitter', 738), ('run_end_fixation', None)])
15.9325 	EXP 	fixation_cross: autoDraw = False
15.9325 	EXP 	fixation_cross: autoDraw = False
15.9325 	EXP 	arrow_key: image = 'sst_images/Right_Arrow.bmp'
15.9325 	EXP 	stop_arrow: image = 'sst_images/Stop_Arrow.bmp'
15.9325 	EXP 	arrow_key: autoDraw = True
15.9491 	EXP 	arrow_key: autoDraw = False
15.9656 	EXP 	stop_arrow: autoDraw = True
16.1680 	DATA 	Keypress: 1
16.1815 	EXP 	arrow_key: autoDraw = False
16.1815 	EXP 	stop_arrow: autoDraw = False
16.1815 	EXP 	fixation_cross: text = '+'
16.1815 	EXP 	fixation_cross: autoDraw = True
17.6672 	EXP 	New trial (rep=0, index=3): OrderedDict([('trial_type', 'go'), ('arrow_1', 'sst_images/Right_Arrow.bmp'), ('arrow_2', None), ('corrAns', '2'), ('jitter', 750), ('run_end_fixation', None)])
17.6993 	EXP 	fixation_cross: autoDraw = False
17.6993 	EXP 	fixation_cross: autoDraw = False
17.6993 	EXP 	arrow_key: image = 'sst_images/Right_Arrow.bmp'
17.6993 	EXP 	stop_arrow: image = None
17.6993 	EXP 	arrow_key: autoDraw = True
17.9686 	DATA 	Keypress: 2
17.9823 	EXP 	arrow_key: autoDraw = False
17.9823 	EXP 	stop_arrow: autoDraw = False
17.9823 	EXP 	fixation_cross: text = '+'
17.9823 	EXP 	fixation_cross: autoDraw = True
19.4514 	EXP 	New trial (rep=0, index=4): OrderedDict([('trial_type', 'go'), ('arrow_1', 'sst_images/Left_Arrow.bmp'), ('arrow_2', None), ('corrAns', '1'), ('jitter', 869), ('run_end_fixation', None)])
19.4841 	EXP 	fixation_cross: autoDraw = False
19.4841 	EXP 	fixation_cross: autoDraw = False
19.4841 	EXP 	arrow_key: image = 'sst_images/Left_Arrow.bmp'
19.4841 	EXP 	stop_arrow: image = None
19.4841 	EXP 	arrow_key: autoDraw = True
19.6848 	DATA 	Keypress: 1
