trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Left_Arrow.bmp,None,1,837,None,0,117,117,117,1,1,0.8379695440016803,go,0.35,0.837,1.837,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,851,None,0,118,118,118,2,1,0.6283591890023672,go,0.35,0.851,1.851,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,1031,None,0,119,119,119,1,1,0.7520947500015609,go,0.35,1.031,2.0309999999999997,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,735,None,0,120,120,120,None,1,,stop,0.39999999999999997,0.735,1.735,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,1006,None,0,121,121,121,None,0,,go,0.39999999999999997,1.006,2.0060000000000002,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,953,None,0,122,122,122,1,1,0.7555264430047828,go,0.39999999999999997,0.953,1.9529999999999998,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,887,None,0,123,123,123,None,1,,stop,0.44999999999999996,0.887,1.887,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,766,None,0,124,124,124,2,1,0.6718803269977798,go,0.44999999999999996,0.766,1.766,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,978,None,0,125,125,125,1,1,0.753688933000376,go,0.44999999999999996,0.978,1.978,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,734,None,0,126,126,126,2,1,0.5899310840031831,go,0.44999999999999996,0.734,1.734,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,833,None,0,127,127,127,2,1,0.7117386239988264,go,0.44999999999999996,0.833,1.833,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,876,None,0,128,128,128,1,1,0.5027943429959123,go,0.44999999999999996,0.876,1.876,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,1001,None,0,129,129,129,1,1,0.5852536469974439,go,0.44999999999999996,1.001,2.001,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,795,None,0,130,130,130,1,1,0.5827895670008729,go,0.44999999999999996,0.795,1.795,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,790,None,0,131,131,131,2,0,0.6271845340015716,stop,0.39999999999999997,0.79,1.9128154659984284,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,717,None,0,132,132,132,2,1,0.5420407050041831,go,0.39999999999999997,0.717,1.717,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,767,None,0,133,133,133,1,1,0.5049853739983519,go,0.39999999999999997,0.767,1.767,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,785,None,0,134,134,134,1,1,0.6665486019992386,go,0.39999999999999997,0.785,1.7850000000000001,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,1589,None,0,135,135,135,1,1,0.5460236220023944,go,0.39999999999999997,1.589,2.589,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,741,None,0,136,136,136,2,1,0.5717906880017836,go,0.39999999999999997,0.741,1.741,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,809,None,0,137,137,137,None,1,,stop,0.44999999999999996,0.809,1.809,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,708,None,0,138,138,138,1,1,0.6293166350005777,go,0.44999999999999996,0.708,1.708,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,914,None,0,139,139,139,1,1,0.6696453250042396,go,0.44999999999999996,0.914,1.9140000000000001,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,722,None,0,140,140,140,2,1,0.7106614400036051,go,0.44999999999999996,0.722,1.722,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,750,None,0,141,141,141,2,1,0.6695111239969265,go,0.44999999999999996,0.75,1.75,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,1433,None,0,142,142,142,1,1,0.7151633760004188,go,0.44999999999999996,1.433,2.433,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,712,None,0,143,143,143,2,1,0.6687846919958247,go,0.44999999999999996,0.712,1.712,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,759,None,0,144,144,144,1,1,0.42201345499779563,go,0.44999999999999996,0.759,1.759,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,1102,None,0,145,145,145,1,1,0.6285818480027956,go,0.44999999999999996,1.102,2.1020000000000003,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,721,None,0,146,146,146,2,1,0.6279629530035891,go,0.44999999999999996,0.721,1.721,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,738,None,0,147,147,147,1,1,0.585294682001404,go,0.44999999999999996,0.738,1.738,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,1051,None,0,148,148,148,2,1,0.7085355710005388,go,0.44999999999999996,1.051,2.051,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,1399,None,0,149,149,149,1,1,0.5882345779973548,go,0.44999999999999996,1.399,2.399,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,820,None,0,150,150,150,2,1,0.5043239139995421,go,0.44999999999999996,0.82,1.8199999999999998,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,1121,None,0,151,151,151,1,0,0.5864565059964661,go,0.44999999999999996,1.121,2.121,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,909,None,0,152,152,152,1,1,0.6682804500014754,go,0.44999999999999996,0.909,1.909,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,1041,None,0,153,153,153,2,1,0.9197876149992226,go,0.44999999999999996,1.041,2.041,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,900,None,0,154,154,154,1,1,0.6279426879991661,go,0.44999999999999996,0.9,1.9,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,825,None,0,155,155,155,2,1,0.5854450170008931,go,0.44999999999999996,0.825,1.825,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1003,None,0,156,156,156,1,0,0.6523066890003975,stop,0.39999999999999997,1.003,2.100693310999602,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,1309,None,0,157,157,157,1,1,0.5875595999968937,go,0.39999999999999997,1.309,2.309,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,782,None,0,158,158,158,2,1,0.6278603469982045,go,0.39999999999999997,0.782,1.782,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1121,None,0,159,159,159,1,0,0.4861713560021599,stop,0.35,1.121,2.33482864399784,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,877,None,0,160,160,160,1,1,0.6297665250021964,go,0.35,0.877,1.877,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,922,None,0,161,161,161,1,1,0.7147400610047043,go,0.35,0.922,1.9220000000000002,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,1017,None,0,162,162,162,2,1,0.5451311849974445,go,0.35,1.017,2.017,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,759,None,0,163,163,163,1,1,0.5062779029976809,go,0.35,0.759,1.759,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,775,None,0,164,164,164,2,1,0.5451304210000671,go,0.35,0.775,1.775,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,1003,None,0,165,165,165,2,1,0.6240534719981952,go,0.35,1.003,2.003,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,925,None,0,166,166,166,2,1,0.5879128559972742,go,0.35,0.925,1.925,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,728,None,0,167,167,167,1,1,0.8366890240067733,go,0.35,0.728,1.728,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,1170,None,0,168,168,168,2,1,0.584567922000133,go,0.35,1.17,2.17,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,1099,None,0,169,169,169,2,1,0.5897575869967113,go,0.35,1.099,2.099,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,756,None,0,170,170,170,1,1,0.546144956999342,go,0.35,0.756,1.756,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,721,None,0,171,171,171,2,1,0.5022737580002286,go,0.35,0.721,1.721,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,957,None,0,172,172,172,2,1,0.6268836449962691,go,0.35,0.957,1.9569999999999999,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,806,None,0,173,173,173,2,1,0.7147200719991815,go,0.35,0.806,1.806,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,951,None,0,174,174,174,1,1,0.7560168790005264,go,0.35,0.951,1.951,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,808,None,0,175,175,175,2,1,0.747711227995751,go,0.35,0.808,1.808,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Left_Arrow.bmp,None,1,720,None,0,176,176,176,1,1,0.9205835079992539,go,0.35,0.72,1.72,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,815,None,0,177,177,177,None,1,,stop,0.39999999999999997,0.815,1.8150000000000002,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
go,sst_images/Right_Arrow.bmp,None,2,736,None,0,178,178,178,None,0,,go,0.39999999999999997,0.736,1.736,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,707,1421.0,0,179,179,179,None,1,,stop,0.44999999999999996,0.707,1.7069999999999999,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
,,,,,,,,,,,,,,,,,0006,Scanner,R,1,2019_Aug_20_1513,stopSignal,3.0.7,23.983325199967833,
