trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,
go,sst_images/Right_Arrow.bmp,None,2,701,None,0,10,10,10,2,1,0.585881603998132,go,0.2,0.701,1.701,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1480,None,0,11,11,11,2,1,0.5825795650016516,go,0.2,1.48,2.48,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,935,None,0,12,12,12,1,1,0.5461198269986198,go,0.2,0.935,1.935,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1533,None,0,13,13,13,1,0,0.5428273139987141,go,0.2,1.533,2.533,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,747,None,0,14,14,14,1,1,0.586868295999011,go,0.2,0.747,1.7469999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1758,None,0,15,15,15,1,1,0.5841163730001426,go,0.2,1.758,2.758,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,818,None,0,16,16,16,1,1,0.5821526139989146,go,0.2,0.818,1.818,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,833,None,0,17,17,17,2,1,0.6715170850002323,go,0.2,0.833,1.833,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1248,None,0,18,18,18,None,1,,stop,0.25,1.248,2.2479999999999998,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1081,None,0,19,19,19,1,1,0.5454999490029877,go,0.25,1.081,2.081,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,872,None,0,20,20,20,1,1,0.6696081289992435,go,0.25,0.872,1.8719999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,820,None,0,21,21,21,2,1,0.6308428730044398,go,0.25,0.82,1.8199999999999998,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,702,None,0,22,22,22,1,1,0.5455636359984055,go,0.25,0.702,1.702,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,833,None,0,23,23,23,2,1,0.5894918339981814,go,0.25,0.833,1.833,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,795,None,0,24,24,24,1,1,0.4601091560034547,go,0.25,0.795,1.795,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,846,None,0,25,25,25,2,1,0.5438314030034235,go,0.25,0.846,1.846,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,707,None,0,26,26,26,2,1,0.5462453700019978,go,0.25,0.707,1.7069999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,811,None,0,27,27,27,1,1,0.5469293249989278,go,0.25,0.811,1.811,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1022,None,0,28,28,28,2,0,0.4968802650037105,stop,0.2,1.022,2.0751197349962895,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,804,None,0,29,29,29,2,1,0.6344609410007251,go,0.2,0.804,1.804,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,741,None,0,30,30,30,2,1,0.5455474730042624,go,0.2,0.741,1.741,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,889,None,0,31,31,31,1,1,0.5048631210011081,go,0.2,0.889,1.889,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,765,None,0,32,32,32,None,1,,stop,0.25,0.765,1.765,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1191,None,0,33,33,33,2,1,0.5043931280015386,go,0.25,1.191,2.191,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1158,None,0,34,34,34,1,1,0.42036696300056065,go,0.25,1.158,2.158,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,847,None,0,35,35,35,2,0,0.48542783300217707,stop,0.2,0.847,1.911572166997823,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1121,None,0,36,36,36,1,1,0.546450364003249,go,0.2,1.121,2.121,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1008,None,0,37,37,37,2,0,0.539387702003296,stop,0.15000000000000002,1.008,1.968612297996704,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,728,None,0,38,38,38,2,1,0.6292971130023943,go,0.15000000000000002,0.728,1.728,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,812,None,0,39,39,39,2,1,0.5463299569964875,go,0.15000000000000002,0.812,1.812,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,836,None,0,40,40,40,1,1,0.4590329179991386,go,0.15000000000000002,0.836,1.8359999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,894,None,0,41,41,41,1,1,0.5421038389977184,go,0.15000000000000002,0.894,1.8940000000000001,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,714,None,0,42,42,42,None,1,,stop,0.2,0.714,1.7139999999999997,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,719,None,0,43,43,43,2,1,0.5038587559974985,go,0.2,0.719,1.7189999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,707,None,0,44,44,44,1,1,0.5849117930047214,go,0.2,0.707,1.7069999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,787,None,0,45,45,45,1,1,0.6272857549993205,go,0.2,0.787,1.787,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,767,None,0,46,46,46,None,1,,stop,0.25,0.767,1.767,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,783,None,0,47,47,47,2,1,0.6281997049954953,go,0.25,0.783,1.783,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,743,None,0,48,48,48,2,1,0.6272227619992918,go,0.25,0.743,1.7429999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,752,None,0,49,49,49,2,1,0.6250034249969758,go,0.25,0.752,1.752,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1219,None,0,50,50,50,None,1,,stop,0.3,1.219,2.219,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1510,None,0,51,51,51,1,1,0.5873211240032106,go,0.3,1.51,2.51,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1441,None,0,52,52,52,1,1,0.5446390219949535,go,0.3,1.441,2.441,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,774,None,0,53,53,53,1,1,0.628635459994257,go,0.3,0.774,1.774,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1033,None,0,54,54,54,2,1,0.6693472340048174,go,0.3,1.033,2.033,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,868,None,0,55,55,55,None,1,,stop,0.35,0.868,1.868,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,836,None,0,56,56,56,2,1,0.5468025190057233,go,0.35,0.836,1.8359999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,713,None,0,57,57,57,1,1,0.5464297669968801,go,0.35,0.713,1.713,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,707,None,0,58,58,58,1,1,0.5860642170009669,go,0.35,0.707,1.7069999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,878,None,0,59,59,59,1,1,0.6261431379971327,go,0.35,0.878,1.8780000000000001,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,851,None,0,60,60,60,2,1,0.6285541609977372,go,0.35,0.851,1.851,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1008,None,0,61,61,61,1,1,0.7915997330055689,go,0.35,1.008,2.008,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1763,None,0,62,62,62,1,1,0.7061242909985594,go,0.35,1.763,2.763,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,714,None,0,63,63,63,2,1,0.6301468030069373,go,0.35,0.714,1.714,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1009,None,0,64,64,64,None,0,,go,0.35,1.009,2.009,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1274,None,0,65,65,65,1,1,0.6278135320026195,go,0.35,1.274,2.274,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,787,None,0,66,66,66,2,0,0.4869924770027865,stop,0.3,0.787,1.9500075229972136,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1357,None,0,67,67,67,2,1,0.6692249100015033,go,0.3,1.357,2.357,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,707,None,0,68,68,68,1,1,0.5017797800028347,go,0.3,0.707,1.7069999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,735,None,0,69,69,69,2,1,0.6681222670013085,go,0.3,0.735,1.7349999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,707,None,0,70,70,70,1,0,0.5882051820008201,stop,0.25,0.707,1.7187948179991799,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,796,None,0,71,71,71,2,1,0.5455263580006431,go,0.25,0.796,1.796,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,798,None,0,72,72,72,1,1,0.45838215799449245,go,0.25,0.798,1.798,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,705,None,0,73,73,73,2,1,0.67225869899994,go,0.25,0.705,1.705,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,802,None,0,74,74,74,1,1,0.546183097998437,go,0.25,0.802,1.802,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1871,None,0,75,75,75,2,0,0.5642014250042848,stop,0.2,1.871,2.856798574995715,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,912,None,0,76,76,76,2,1,0.6315210000029765,go,0.2,0.912,1.912,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,752,None,0,77,77,77,1,1,0.5467590789994574,go,0.2,0.752,1.752,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,868,None,0,78,78,78,2,1,0.6706175399958738,go,0.2,0.868,1.8679999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,719,None,0,79,79,79,None,1,,stop,0.25,0.719,1.7189999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,789,None,0,80,80,80,2,1,0.6291269919965998,go,0.25,0.789,1.7890000000000001,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,745,None,0,81,81,81,1,1,0.5842424479997135,go,0.25,0.745,1.745,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,796,None,0,82,82,82,1,1,0.6672384409976075,go,0.25,0.796,1.796,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1025,None,0,83,83,83,2,1,0.7113947809993988,go,0.25,1.025,2.025,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,737,None,0,84,84,84,1,0,0.4552967740019085,stop,0.2,0.737,1.8317032259980917,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,915,None,0,85,85,85,2,1,0.6292556289990898,go,0.2,0.915,1.915,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,882,None,0,86,86,86,2,1,0.5844844989987905,go,0.2,0.882,1.8820000000000001,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,704,None,0,87,87,87,1,1,0.6723433919978561,go,0.2,0.704,1.704,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,707,None,0,88,88,88,None,1,,stop,0.25,0.707,1.7069999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1357,None,0,89,89,89,1,1,0.6698732419972657,go,0.25,1.357,2.357,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,740,None,0,90,90,90,2,1,0.5462427860038588,go,0.25,0.74,1.74,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1198,None,0,91,91,91,1,1,0.835294384000008,go,0.25,1.198,2.198,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1899,None,0,92,92,92,2,1,0.5005400180016295,go,0.25,1.899,2.899,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1871,None,0,93,93,93,1,1,0.6669246919991565,go,0.25,1.871,2.871,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1095,None,0,94,94,94,2,1,0.585492237994913,go,0.25,1.095,2.0949999999999998,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,790,None,0,95,95,95,1,1,0.7945073009977932,go,0.25,0.79,1.79,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1633,None,0,96,96,96,1,1,0.6289918490001583,go,0.25,1.633,2.633,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,791,None,0,97,97,97,1,1,0.7539245239968295,go,0.25,0.791,1.791,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,750,None,0,98,98,98,2,1,0.9206956849957351,go,0.25,0.75,1.75,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,893,None,0,99,99,99,None,1,,stop,0.3,0.893,1.893,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,748,None,0,100,100,100,1,1,0.7125166960031493,go,0.3,0.748,1.748,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1219,None,0,101,101,101,None,0,,go,0.3,1.219,2.2190000000000003,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,938,None,0,102,102,102,2,1,0.8809104050014867,go,0.3,0.938,1.938,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,706,None,0,103,103,103,1,1,0.7521277380001266,go,0.3,0.706,1.706,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,740,None,0,104,104,104,None,1,,stop,0.35,0.74,1.74,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1313,None,0,105,105,105,2,1,0.6297188999960781,go,0.35,1.313,2.3129999999999997,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,869,None,0,106,106,106,2,1,0.8345321460001287,go,0.35,0.869,1.869,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,862,None,0,107,107,107,1,1,0.8333578279998619,go,0.35,0.862,1.862,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,894,None,0,108,108,108,None,1,,stop,0.39999999999999997,0.894,1.894,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,1016,None,0,109,109,109,1,1,0.587713333996362,go,0.39999999999999997,1.016,2.016,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,929,None,0,110,110,110,2,1,0.5866231919935672,go,0.39999999999999997,0.929,1.929,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,758,None,0,111,111,111,2,0,0.5980857289978303,stop,0.35,0.758,1.8599142710021697,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,1181,None,0,112,112,112,2,1,0.5878641879971838,go,0.35,1.181,2.181,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,747,None,0,113,113,113,1,1,0.7513891350026825,go,0.35,0.747,1.7469999999999999,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,742,None,0,114,114,114,2,1,0.8787828060012544,go,0.35,0.742,1.742,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,813,None,0,115,115,115,1,0,0.6650721109981532,stop,0.3,0.813,1.7979278890018466,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,702,None,0,116,116,116,1,1,0.7950507720015594,go,0.3,0.702,1.702,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,922,None,0,117,117,117,2,1,0.7548854459964787,go,0.3,0.922,1.9220000000000002,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,959,None,0,118,118,118,1,1,0.556106357005774,go,0.3,0.959,1.959,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,758,None,0,119,119,119,None,1,,stop,0.35,0.758,1.758,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Right_Arrow.bmp,None,2,760,None,0,120,120,120,2,1,0.6295418379959301,go,0.35,0.76,1.76,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
go,sst_images/Left_Arrow.bmp,None,1,702,None,0,121,121,121,1,1,0.5863917360038613,go,0.35,0.702,1.702,0006,Scanner,R,1,2019_Aug_20_1505,stopSignal,3.0.7,24.06272109953937,
