TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,trial_order
2,1,0.21237342200038256,,0006,practice
1,1,0.2660286120008095,,0006,practice
5,1,0.25996239200321725,,0006,practice
4,1,0.19546423500287347,,0006,practice
3,1,0.2273022969966405,,0006,practice
