TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,trial_order
2,0,[],,0002,practice
1,0,[],,0002,practice
5,1,0.26092064999829745,,0002,practice
4,1,0.29380031100299675,,0002,practice
3,1,0.3062471640005242,,0002,practice
