TrialType,probeResp.keys,probeResp.corr,probeResp.rt,participant,trial_order
2,1,0.24910601299779955,,0004,practice
1,1,0.23785759300517384,,0004,practice
5,1,0.2407690170002752,,0004,practice
4,0,[],,0004,practice
3,0,[],,0004,practice
