text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,scanTriggerKey.keys,scanTriggerKey.rt,scanTriggerKey.started,scanTriggerKey.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.066874922000352,None,space,0.9723383420005121,6.066874922000352,None,,,,,,,,,1,001,2019_Aug_12_1406,rest,3.1.5,60.18059727850775,
,,,,,,7.099984121001398,None,5,3.6833683980003116,7.099984121001398,None,,,1,001,2019_Aug_12_1406,rest,3.1.5,60.18059727850775,
,,,,,,,,,,,,10.8516066709999,None,,,,,,,
